gene_symbol	GSM3579251	GSM3579254	GSM3579253	GSM3579252	GSM3579256	GSM3579257	GSM3579255	GSM3579260	GSM3579250	GSM3579259	GSM3579249	GSM3579258
1110008L16Rik	7.765625	7.5	7.81640625	7.8046875	7.11328125	7.75390625	7.23828125	7.8359375	7.62890625	7.859375	7.625	7.62890625
1110008P14Rik	9.427083333333334	9.427083333333334	9.091145833333334	9.411458333333334	9.635416666666666	9.307291666666666	9.395833333333334	9.455729166666666	9.5546875	9.559895833333334	9.549479166666666	9.510416666666666
1110012L19Rik	7.78515625	8.390625	8.140625	8.0546875	8.578125	8.2890625	8.296875	8.5078125	7.80078125	8.40625	7.74609375	8.234375
1110014L15Rik	3.37109375	2.873046875	3.259765625	2.76171875	2.96484375	3.2578125	3.2890625	3.130859375	2.90234375	3.029296875	3.060546875	2.8828125
1110015O18Rik	2.802734375	2.728515625	2.865234375	2.677734375	2.68359375	2.771484375	2.8515625	2.6171875	2.45703125	2.765625	2.94921875	2.6328125
1110017D15Rik	4.24609375	4.05078125	4.37109375	4.1171875	4.13671875	4.25	3.970703125	3.998046875	3.994140625	4.04296875	4.15234375	4.0546875
1110018N20Rik	3.40625	3.4453125	3.330078125	3.62890625	3.513671875	3.5	3.724609375	3.865234375	3.658203125	3.68359375	3.455078125	3.615234375
1110019B22Rik	4.8125	4.94140625	5.1953125	4.875	4.8203125	5.0859375	5.00390625	4.921875	4.95703125	5.06640625	5.23046875	4.921875
1110019D14Rik	5.796875	6.4375	5.4609375	5.5859375	5.78515625	5.5703125	6.203125	5.7109375	5.53125	5.71875	5.59375	5.92578125
1110020A21Rik	6.80859375	7.03125	7.00390625	6.96484375	6.59375	7.0703125	7.40625	6.79296875	6.875	7.140625	7.078125	6.91796875
1110020C17Rik	5.453125	5.2578125	5.21484375	5.33203125	5.24609375	5.1796875	5.6796875	5.37890625	5.3359375	5.19921875	5.33984375	5.3203125
1110028F11Rik	4.69921875	4.7265625	4.693359375	4.49609375	4.859375	4.7177734375	4.970703125	4.6435546875	4.494140625	4.6708984375	4.57421875	4.7529296875
1110028F18Rik	6.03515625	5.7734375	5.7734375	5.984375	5.66796875	5.8515625	5.76953125	5.65625	5.65234375	5.703125	6.15234375	5.484375
1110032A03Rik	8.171875	7.890625	7.9296875	8.01171875	7.5	7.83984375	7.783203125	7.5703125	8.15234375	7.796875	8.32421875	7.697265625
1110032F04Rik	3.8154296875	3.6025390625	3.69921875	3.7919921875	3.623046875	3.705078125	3.6396484375	3.7060546875	3.962890625	3.6240234375	3.9150390625	3.654296875
1110034G24Rik	6.974609375	7.05859375	6.849609375	6.859375	7.244140625	6.9140625	6.59375	7.068359375	6.869140625	6.947265625	6.673828125	6.791015625
1110035E04Rik	3.263671875	3.5390625	3.048828125	3.587890625	3.20703125	3.2578125	3.3984375	3.353515625	3.466796875	3.552734375	3.48828125	3.306640625
1110035H17Rik	3.599609375	3.32421875	3.748046875	3.607421875	3.50390625	3.6640625	3.83203125	3.40234375	3.681640625	3.578125	3.7734375	3.400390625
1110037F02Rik	7.83984375	7.857421875	7.83984375	7.736328125	7.8671875	7.869140625	7.81640625	8.005859375	7.8359375	7.900390625	7.55078125	7.875
1110038B12Rik	9.984375	9.625	9.8671875	10.03125	9.5	9.8203125	9.6796875	9.4609375	10.1953125	9.5859375	10.0625	9.359375
1110038F14Rik	7.05078125	6.875	6.90625	6.8828125	7.3125	6.89453125	6.98046875	7.1015625	6.71484375	7.0390625	6.97265625	7.1015625
1110046J04Rik	3.8671875	3.841796875	3.703125	3.65234375	4.03125	3.6640625	3.541015625	3.75390625	3.701171875	3.607421875	3.92578125	3.630859375
1110050P16Rik	5.19921875	4.703125	4.921875	5.015625	4.87890625	4.7421875	5.203125	4.796875	4.91796875	4.65234375	5.07421875	4.73046875
1110051M20Rik	6.17578125	6.4296875	6.125	5.8359375	6.33203125	6.1171875	6.3203125	6.18359375	6.015625	6.10546875	6.38671875	6.15234375
1110059E24Rik	8.703125	9.6640625	9.09375	8.8125	9.78125	8.7734375	9.6484375	9.015625	8.921875	10.1484375	8.5546875	9.0703125
1110059G02Rik	8.8115234375	9.810546875	9.8125	9.35546875	9.68359375	10.09375	9.255859375	10.0703125	9.2890625	10.171875	8.849609375	10.125
1110059G10Rik	9.4765625	9.3671875	9.2734375	9.6015625	9.21875	9.2109375	9.5703125	9.3515625	9.5	9.34375	9.375	9.3046875
1110064A23Rik	5.4140625	4.9375	4.80078125	5.15234375	5.46484375	5.00390625	4.81640625	4.89453125	5.046875	5.02734375	5.37109375	5.125
1110065P20Rik	9.4375	9.1328125	9.2734375	9.3046875	9.078125	9.2421875	9.0625	9.3515625	9.4296875	9.4765625	9.3515625	9.1328125
1190002N15Rik	8.223958333333334	7.845052083333333	7.798177083333333	8.361979166666666	7.239583333333333	7.899739583333333	7.881510416666667	7.432291666666667	8.274739583333334	7.59375	8.19921875	7.5390625
1190003K10Rik	3.96484375	3.4453125	3.470703125	3.5703125	3.380859375	3.388671875	3.333984375	3.328125	3.572265625	3.3828125	3.595703125	3.26953125
1190005I06Rik	7.21875	7.0703125	7.48046875	7.21484375	6.96875	7.375	7.0859375	6.953125	7.26171875	7.01953125	7.63671875	7.0625
1190007I07Rik	10.234375	9.96875	10.0390625	10.28125	10.484375	10.0546875	9.9453125	10.203125	9.9140625	10.3125	10.25	10.2109375
1200003I10Rik	4.5859375	4.1875	3.921875	4.0078125	4.22265625	4.03515625	4.2421875	4.09765625	3.908203125	4.171875	4.078125	4.0078125
1200007C13Rik	5.65234375	5.60546875	5.24609375	5.23046875	5.23828125	5.25	5.609375	5.296875	5.5	5.38671875	5.43359375	5.27734375
1300002E11Rik	7.21484375	7.1875	7.12890625	7.13671875	7.23046875	7.1875	7.19921875	7.41796875	7.2109375	7.23046875	6.9921875	7.29296875
1300014J16Rik	3.13671875	3.69140625	3.45703125	3.751953125	3.474609375	3.712890625	3.453125	3.396484375	3.591796875	3.3515625	3.404296875	3.419921875
1300017J02Rik	13.40625	13.296875	13.4375	13.375	13.1796875	13.296875	13.3515625	13.3671875	13.4296875	13.359375	13.4140625	13.3984375
130004C03	7.0390625	6.84765625	7.1640625	6.14453125	7.13671875	7.25	6.8515625	6.765625	6.703125	7.46875	6.20703125	6.64453125
1500002C15Rik	5.30078125	5.1328125	4.98828125	5.29296875	4.97265625	5.2734375	4.9921875	4.94140625	5.37109375	5.25	5.1640625	5.265625
1500002F19Rik	3.6005859375	3.5908203125	3.7197265625	3.5830078125	3.59765625	3.763671875	3.8056640625	3.474609375	3.6103515625	3.68359375	3.81640625	3.5576171875
1500002I01Rik	3.890625	3.943359375	4.15625	3.869140625	3.982421875	3.908203125	4.26171875	4.00390625	3.771484375	3.9609375	4.10546875	3.982421875
1500002K03Rik	3.4296875	3.486328125	3.46484375	3.46484375	3.419921875	3.494140625	3.361328125	3.458984375	3.369140625	3.462890625	3.166015625	3.65234375
1500004A13Rik	3.6048177083333335	3.4641927083333335	3.5234375	3.4518229166666665	3.53125	3.3977864583333335	3.2682291666666665	3.40625	3.4127604166666665	3.4576822916666665	3.302734375	3.3470052083333335
1500004F05Rik	5.78515625	5.25390625	4.9375	5.5625	5.25390625	5.25390625	5.26171875	5.171875	5.26171875	5.26953125	5.3046875	5.2109375
1500005C15Rik	5.091796875	5.2109375	5.140625	5.208984375	5.1796875	5.134765625	5.3046875	5.1015625	5.51171875	5.333984375	5.14453125	5.216796875
1500009C09Rik	4.90234375	4.9296875	4.91796875	4.87109375	4.953125	5.125	4.96875	4.9921875	4.6640625	4.859375	5.0	4.921875
1500009L16Rik	3.4482421875	3.4912109375	3.365234375	3.3662109375	3.375	3.38671875	3.716796875	3.1904296875	3.2919921875	3.34765625	3.6806640625	3.25
1500011B03Rik	5.85546875	5.56640625	5.46875	5.69140625	5.380859375	5.43359375	5.880859375	5.521484375	5.763671875	5.671875	5.65625	5.361328125
1500011K16Rik	9.8125	10.046875	10.015625	9.6953125	10.6171875	10.1328125	10.0703125	10.515625	9.578125	10.53125	9.71875	10.5859375
1500015A07Rik	5.63671875	5.8125	5.625	5.640625	5.3828125	5.4609375	5.671875	4.8671875	5.58984375	5.16796875	6.0234375	4.828125
1500015O10Rik	3.705078125	3.5026041666666665	3.5071614583333335	3.546875	3.5123697916666665	3.5299479166666665	3.6497395833333335	3.5045572916666665	3.5670572916666665	3.546875	3.5143229166666665	3.4973958333333335
1500017E21Rik	7.0390625	8.6328125	8.96875	8.8359375	6.91796875	8.8359375	8.046875	9.0703125	7.66796875	9.1875	7.046875	9.8125
1500032P08Rik	6.61328125	6.87109375	6.61328125	6.87109375	6.16796875	6.99609375	6.75	5.91015625	6.875	6.63671875	6.8671875	6.23828125
1500035N22Rik	7.1484375	6.609375	6.51953125	6.484375	6.53125	6.6171875	6.45703125	6.41015625	6.6640625	6.5703125	6.78515625	6.6640625
1520401O13Rik	4.791015625	4.53125	4.4521484375	4.576171875	4.673828125	4.740234375	4.3095703125	4.572265625	4.576171875	4.650390625	4.6923828125	4.4677734375
1600002H07Rik	9.4296875	8.9296875	8.6484375	8.2109375	8.3359375	8.078125	8.6640625	8.3984375	9.2578125	7.6328125	9.2109375	7.71484375
1600002K03Rik	7.1484375	7.08203125	7.2109375	7.0703125	7.3828125	7.125	7.35546875	7.171875	7.10546875	7.16015625	7.03125	7.02734375
1600010M07Rik	4.9765625	5.3515625	4.9921875	5.17578125	5.08984375	4.8984375	4.97265625	5.0	5.40234375	5.08203125	5.54296875	4.98046875
1600012H06Rik	8.8046875	8.94140625	8.8359375	8.82421875	8.765625	8.703125	9.0625	8.89453125	8.9375	9.05078125	8.8515625	8.82421875
1600012P17Rik	6.15625	5.91015625	6.03125	6.15625	5.94921875	6.15625	6.2734375	6.11328125	6.07421875	6.015625	6.19921875	5.96484375
1600014C10Rik	7.17138671875	7.3427734375	7.35595703125	7.36865234375	7.205078125	7.22705078125	7.20849609375	7.15185546875	7.2314453125	7.298828125	7.16796875	7.1015625
1600014C23Rik	6.96875	6.67578125	6.60546875	6.74609375	6.7421875	6.578125	6.72265625	6.41796875	6.82421875	6.734375	7.09375	6.67578125
1600015I10Rik	4.28515625	4.36328125	4.3515625	4.30078125	4.37109375	4.359375	4.484375	4.15625	4.140625	3.96484375	4.43359375	4.1171875
1600020E01Rik	8.6484375	8.4609375	8.5	8.921875	8.109375	8.609375	8.4609375	8.4375	8.6328125	8.5390625	8.6875	8.484375
1600022D10Rik	4.2890625	3.908203125	4.31640625	4.02734375	4.3125	4.296875	3.837890625	4.09765625	3.845703125	4.16796875	4.1015625	3.892578125
1600023N17Rik	4.6953125	4.38671875	4.3984375	4.53515625	4.2265625	4.5859375	4.8828125	4.50390625	4.46484375	4.734375	4.8046875	4.44921875
1600025M17Rik	3.38671875	3.037109375	3.23828125	3.298828125	3.259765625	3.384765625	3.48828125	2.99609375	3.42578125	3.05859375	3.1875	3.244140625
1600029O15Rik	5.0234375	4.5703125	4.44140625	4.4921875	4.1875	4.484375	4.3515625	4.5703125	4.77734375	4.5859375	4.546875	4.78125
1700001C02Rik	4.3408203125	4.015625	4.1279296875	4.1923828125	3.90234375	4.095703125	4.26953125	4.1259765625	4.0537109375	4.109375	3.916015625	3.998046875
1700001C19Rik	7.1484375	7.0390625	7.361328125	7.435546875	6.923828125	7.37109375	7.15234375	7.1171875	7.046875	7.015625	7.25390625	7.037109375
1700001D01Rik	4.15625	3.943359375	4.0625	4.06640625	4.09375	4.04296875	4.25	4.1875	4.06640625	3.95703125	4.3125	4.0703125
1700001G11Rik	5.77734375	5.59765625	5.45703125	5.37109375	5.1015625	5.296875	5.140625	5.1640625	5.68359375	4.9140625	5.734375	5.25
1700001G17Rik	5.71875	5.40234375	5.8125	5.734375	5.62890625	5.625	5.84765625	5.57421875	6.01171875	5.671875	5.9453125	5.515625
1700001K19Rik	4.70703125	4.50390625	4.74609375	4.71875	4.45703125	4.796875	4.88671875	4.51171875	4.66796875	4.65234375	4.796875	4.7421875
1700001L05Rik	5.76171875	5.6171875	5.68359375	5.51171875	5.5390625	5.46484375	5.61328125	5.5390625	6.03515625	5.54296875	5.7578125	5.73046875
1700001L19Rik	4.2421875	4.046875	4.33984375	4.16796875	4.34375	4.09765625	4.4453125	4.19140625	4.30078125	4.16015625	4.5859375	4.125
1700001O22Rik	5.56640625	5.41796875	5.59765625	5.578125	5.38671875	5.58984375	5.625	5.44921875	5.30859375	5.30859375	5.53515625	5.46484375
1700001P01Rik	3.7607421875	3.8037109375	3.8681640625	3.646484375	3.794921875	3.791015625	3.998046875	3.7255859375	3.7294921875	3.701171875	3.966796875	3.8212890625
1700003D09Rik	4.19140625	4.3359375	4.21875	4.1953125	4.375	4.18359375	4.5390625	4.25390625	4.18359375	4.23046875	4.42578125	4.3984375
1700003E16Rik	7.26953125	6.7890625	6.67578125	6.8125	6.23828125	6.53125	7.26953125	6.1328125	6.55859375	6.2734375	7.21875	6.18359375
1700003E24Rik	3.177734375	2.923828125	2.94140625	2.8984375	3.27734375	3.033203125	3.154296875	2.759765625	2.826171875	2.84375	3.447265625	3.056640625
1700003F12Rik	5.03125	4.892578125	4.72265625	4.84375	4.8349609375	4.7646484375	4.8720703125	4.8447265625	4.7021484375	4.7265625	4.96875	4.69140625
1700003G18Rik	3.771484375	3.46875	3.564453125	3.55078125	3.4296875	3.439453125	3.69140625	3.427734375	3.501953125	3.572265625	3.775390625	3.470703125
1700003H04Rik	3.3486328125	3.466796875	3.2626953125	3.4775390625	3.4453125	3.4423828125	3.3974609375	3.306640625	3.3056640625	3.26953125	3.603515625	3.2509765625
1700003I16Rik	6.01953125	5.63671875	5.53515625	5.49609375	5.7734375	5.62109375	6.08984375	5.578125	5.484375	5.53125	5.828125	5.59375
1700003P14Rik	3.08984375	3.146484375	3.623046875	3.212890625	3.287109375	3.30078125	3.30078125	3.212890625	3.310546875	3.306640625	3.60546875	3.3828125
1700006A11Rik	3.310546875	3.439453125	3.251953125	3.28515625	3.255859375	3.681640625	3.462890625	3.12109375	3.197265625	3.119140625	3.2890625	3.158203125
1700006E09Rik	3.38671875	3.26953125	3.2265625	3.240234375	3.03515625	3.1953125	3.189453125	3.125	3.279296875	3.201171875	3.45703125	3.216796875
1700006F04Rik	2.81640625	2.560546875	2.681640625	2.71484375	2.763671875	2.69921875	2.73046875	2.6640625	2.5546875	2.759765625	2.8203125	2.796875
1700006J14Rik	3.263671875	3.255859375	3.181640625	3.12890625	3.28125	3.3125	3.203125	3.087890625	3.099609375	3.1875	2.974609375	3.07421875
1700007B14Rik	3.099609375	2.765625	2.951171875	2.919921875	2.849609375	2.9765625	2.904296875	2.982421875	2.796875	3.1328125	3.08203125	2.935546875
1700007E05Rik	2.712890625	2.828125	2.7734375	2.80859375	2.919921875	2.728515625	3.046875	2.720703125	2.724609375	2.736328125	2.8046875	2.779296875
1700007F19Rik	4.9765625	4.7734375	4.89453125	4.81640625	4.875	5.00390625	5.2890625	4.98828125	4.82421875	4.86328125	5.00390625	5.2109375
1700007G11Rik	3.427734375	3.572265625	3.2578125	3.5234375	3.546875	3.55078125	3.71484375	3.44921875	3.4921875	3.439453125	3.7734375	3.376953125
1700007J10Rik	4.55859375	4.48828125	4.4609375	4.50390625	4.515625	4.44140625	4.71484375	4.296875	4.55078125	4.0859375	4.86328125	4.35546875
1700007J24Rik	3.84375	3.65234375	3.798828125	3.814453125	3.794921875	3.697265625	3.666015625	4.08984375	3.765625	3.87890625	3.814453125	3.861328125
1700007K09Rik	4.9453125	4.91796875	4.58984375	4.55078125	4.3125	4.52734375	4.65234375	4.48046875	4.75	4.578125	4.96484375	4.4765625
1700007K13Rik	4.80859375	5.6953125	4.47265625	4.27734375	7.26953125	4.59375	5.87890625	6.1640625	4.4375	6.62109375	4.28515625	6.70703125
1700007L15Rik	6.17578125	6.54296875	6.515625	6.37890625	6.8515625	6.3515625	6.4609375	6.9140625	6.19140625	6.7265625	6.35546875	6.70703125
1700008F19Rik	4.7890625	4.2890625	5.01171875	4.20703125	4.3515625	4.4765625	4.5	4.359375	4.69921875	4.4765625	5.17578125	4.015625
1700008H02Rik	3.0703125	2.8662109375	2.921875	2.9365234375	2.859375	2.8291015625	2.78125	2.7548828125	2.783203125	2.869140625	2.9423828125	2.794921875
1700008J07Rik	4.79296875	4.6884765625	4.755859375	5.0283203125	4.4462890625	4.7060546875	4.693359375	4.361328125	4.7216796875	4.787109375	4.802734375	4.484375
1700008K24Rik	5.11328125	4.6953125	4.875	4.69921875	4.90234375	4.78515625	4.6875	4.60546875	4.78125	4.66015625	5.02734375	4.7890625
1700008N17Rik	4.7802734375	4.6611328125	4.689453125	4.7412109375	4.69921875	4.6748046875	4.9404296875	4.5107421875	4.6640625	4.76953125	5.0068359375	4.654296875
1700008O03Rik	4.25390625	4.23828125	4.2734375	4.328125	4.58984375	4.19921875	4.3046875	4.1171875	4.21484375	3.990234375	4.9609375	4.07421875
1700008P02Rik	3.91796875	4.109375	3.962890625	3.951171875	4.02734375	3.9453125	3.857421875	3.9296875	4.015625	3.708984375	3.8671875	3.85546875
1700009J07Rik	3.70703125	3.751953125	3.744140625	3.74609375	3.671875	3.732421875	3.677734375	3.4296875	3.6328125	3.62890625	4.21875	3.794921875
1700009N14Rik	4.26953125	4.33203125	4.45703125	4.33203125	4.09375	4.66015625	4.29296875	4.16796875	4.37109375	4.4765625	4.23828125	4.39453125
1700010B08Rik	4.796875	4.52734375	4.58203125	4.45703125	4.375	4.6171875	4.69921875	4.42578125	4.39453125	4.54296875	4.54296875	4.62109375
1700010B09Rik	3.34375	3.498046875	3.2421875	3.365234375	3.255859375	3.380859375	3.58984375	3.478515625	3.451171875	3.41796875	3.326171875	3.41015625
1700010B13Rik	3.345703125	3.181640625	3.14453125	3.23828125	3.255859375	3.185546875	3.2421875	3.15234375	3.107421875	3.294921875	3.23828125	3.203125
1700010H22Rik	3.2317708333333335	2.9459635416666665	2.9733072916666665	2.9498697916666665	2.9817708333333335	3.0755208333333335	3.1673177083333335	2.9830729166666665	2.9498697916666665	3.0182291666666665	3.1067708333333335	2.970703125
1700010I14Rik	3.4583333333333335	3.8470052083333335	3.5963541666666665	3.330078125	3.638671875	4.1875	4.380208333333333	3.4498697916666665	3.255859375	3.62890625	3.5787760416666665	3.6184895833333335
1700010L04Rik	4.1015625	4.1875	3.9453125	4.1484375	4.046875	3.87890625	4.14453125	4.10546875	4.15625	4.0625	4.53125	4.05859375
1700010N08Rik	3.896484375	3.61328125	3.544921875	3.673828125	3.58203125	3.61328125	3.61328125	3.615234375	3.640625	3.4140625	3.66015625	3.466796875
1700011B04Rik	3.32421875	3.205078125	3.123046875	3.03125	3.162109375	3.0859375	3.33984375	3.076171875	3.15625	3.1796875	3.205078125	3.1640625
1700011E24Rik	3.263671875	3.3046875	2.990234375	3.34765625	3.220703125	3.32421875	3.15625	3.232421875	3.158203125	3.11328125	3.181640625	3.220703125
1700011H14Rik	4.09375	4.34375	4.06640625	4.12109375	4.0859375	4.12109375	4.26953125	4.26953125	4.15625	4.23828125	4.55859375	3.94140625
1700011I03Rik	4.34375	4.390625	4.5234375	4.4375	4.19140625	4.171875	4.4453125	4.015625	4.36328125	4.3359375	4.43359375	4.24609375
1700011L22Rik	3.1875	3.23046875	3.384765625	3.271484375	3.513671875	3.2890625	3.37109375	3.244140625	3.2109375	3.298828125	3.4296875	3.25
1700011M02Rik	3.62890625	3.498046875	3.5703125	3.69921875	3.583984375	3.576171875	3.58984375	3.443359375	3.4140625	3.630859375	3.46875	3.765625
1700012A03Rik	3.162109375	3.115234375	3.00390625	3.09375	3.052734375	3.150390625	3.1953125	3.123046875	3.056640625	3.126953125	2.900390625	3.013671875
1700012B07Rik	4.515625	4.5234375	4.390625	4.66796875	4.5078125	4.609375	4.703125	4.58984375	4.80078125	4.4375	4.77734375	4.45703125
1700012B09Rik	3.79296875	3.830078125	3.865234375	3.935546875	3.482421875	4.12109375	3.91796875	3.90234375	3.990234375	3.982421875	3.736328125	3.87109375
1700012D14Rik	4.3388671875	4.4111328125	4.2939453125	4.583984375	3.9306640625	4.0771484375	4.2919921875	4.0498046875	4.58203125	4.619140625	4.2978515625	3.853515625
1700012E03Rik	5.44921875	5.04296875	5.1875	5.1484375	5.04296875	5.26171875	5.58203125	5.078125	5.49609375	5.03125	5.0546875	5.22265625
1700012I11Rik	5.6484375	5.63671875	5.6484375	5.43359375	5.2265625	5.5078125	5.41796875	5.46875	5.5390625	5.44921875	5.5703125	5.296875
1700012O15Rik	4.8359375	4.78515625	4.76171875	4.58984375	4.5546875	4.58984375	4.94140625	4.56640625	4.6015625	4.55859375	5.20703125	4.6171875
1700012P22Rik	4.4697265625	4.2119140625	4.091796875	4.2666015625	4.3916015625	4.3466796875	4.49609375	4.328125	4.3017578125	4.2734375	4.263671875	4.24609375
1700013D24Rik	4.02734375	4.06640625	4.0	4.03125	4.5625	4.109375	4.04296875	3.90234375	3.88671875	3.908203125	4.28515625	4.01953125
1700013F07Rik	4.6884765625	4.357421875	4.3427734375	4.255859375	4.3740234375	4.296875	4.6572265625	4.3828125	4.2216796875	4.416015625	4.662109375	4.4111328125
1700013G24Rik	4.53125	4.484375	4.57421875	4.60546875	4.22265625	4.44140625	4.51953125	4.49609375	4.53125	4.62109375	4.62890625	4.046875
1700013H16Rik	2.76171875	2.5390625	2.595703125	2.658203125	2.47265625	2.74609375	2.712890625	2.5234375	2.59375	2.640625	2.513671875	2.5
1700015C15Rik	2.94921875	3.044921875	2.990234375	2.9765625	3.068359375	2.921875	2.857421875	2.974609375	3.04296875	3.099609375	3.162109375	2.982421875
1700015E13Rik	5.35546875	5.23046875	5.08984375	5.29296875	5.0625	5.171875	5.3046875	4.9375	5.25390625	5.08203125	5.4140625	5.21875
1700015F17Rik	2.884765625	2.8984375	2.76953125	2.89453125	2.80078125	2.7578125	2.890625	2.8515625	2.8515625	2.962890625	3.001953125	2.89453125
1700015G11Rik	2.814453125	2.806640625	2.583984375	2.8515625	2.650390625	2.677734375	2.970703125	2.66796875	2.572265625	2.650390625	2.50390625	2.732421875
1700016A09Rik	6.0390625	5.703125	5.85546875	5.7578125	5.796875	5.6015625	5.87109375	5.80078125	5.98828125	5.453125	6.16015625	5.6875
