gene_symbol	GSM2501291	GSM2501289	GSM2501296	GSM2501290	GSM2501294	GSM2501299	GSM2501293	GSM2501298	GSM2501295	GSM2501297	GSM2501292	GSM2501288
1110008F13Rik	4901.6875	5301.6728515625	5712.5625	5664.375	6016.34375	5241.375	5483.203125	5592.359375	6282.46875	6152.34375	4855.5625	5668.708984375
1110008L16Rik	335.25	601.0	326.0	451.5	396.0	291.0	362.0	368.75	406.0	419.25	492.5	524.5
1110008P14Rik	464.7916666666667	624.1666666666666	629.5	627.3333333333334	570.75	966.8333333333334	506.0833333333333	852.6666666666666	486.0	782.9166666666666	459.375	670.1666666666666
1110012L19Rik	679.0	519.0	530.5	623.0	512.5	659.0	617.5	562.0	569.5	634.0	586.5	612.5
1110014L15Rik	17.578125	7.55859375	2.697265625	6.50390625	17.078125	1.6884765625	8.3046875	11.859375	14.2265625	22.703125	14.5078125	46.46875
1110015O18Rik	2.8203125	0.92626953125	2.02734375	1.6064453125	2.576171875	1.07421875	2.54296875	2.140625	23.8125	0.462158203125	12.578125	12.953125
1110017D15Rik	6.375	9.6171875	5.25	6.08984375	6.98046875	8.625	3.677734375	5.67578125	31.984375	5.7265625	3.53125	3.900390625
1110018N20Rik	56.15625	45.125	28.46875	50.375	54.75	62.65625	58.90625	79.375	75.5625	4.3984375	55.125	67.125
1110019B22Rik	21.21875	2.345703125	2.96875	42.15625	29.4375	19.90625	3.041015625	2.23828125	2.234375	3.404296875	17.875	10.625
1110019D14Rik	148.0	84.625	106.375	162.5	78.625	139.375	99.875	169.75	112.9375	71.3125	104.5	38.1875
1110020A21Rik	93.125	105.125	82.0625	48.6875	49.25	151.75	124.125	133.0	152.625	98.3125	56.5	33.875
1110020C17Rik	99.4375	16.90625	14.625	21.25	15.4921875	11.3203125	14.328125	5.0859375	49.34375	21.21875	18.359375	20.328125
1110028F11Rik	56.728515625	26.21875	13.859375	31.134765625	26.76953125	46.3427734375	26.9140625	50.056640625	25.3125	8.765625	27.05859375	6.705078125
1110028F18Rik	15.203125	12.3203125	14.5703125	34.375	22.84375	49.0625	33.125	79.0	31.6875	18.78125	22.765625	22.71875
1110032A03Rik	1159.5390625	1062.796875	1054.59375	1214.4375	1118.75	1351.1875	1115.75	1594.78125	1114.375	1402.59375	1258.7578125	978.1875
1110032F04Rik	60.7734375	61.58544921875	34.6796875	60.98828125	19.126953125	35.763671875	30.4921875	25.0517578125	15.55078125	22.8125	19.322265625	17.8359375
1110034G24Rik	292.875	227.875	264.0625	260.375	266.0625	257.75	258.875	261.9375	361.375	296.4375	229.1875	216.125
1110035E04Rik	51.375	55.78125	72.4375	135.25	73.625	64.6875	28.640625	73.9375	58.78125	57.46875	126.5	110.3125
1110035H17Rik	79.4375	90.625	99.875	148.0	72.625	133.5	96.375	76.0	89.6875	61.0625	111.125	38.84375
1110037F02Rik	575.75	508.625	525.125	614.75	567.625	499.875	537.875	470.75	445.875	474.125	635.0	536.875
1110038B12Rik	980.0	824.0	833.0	1540.0	744.0	763.0	858.5	970.0	988.5	1146.0	930.0	926.5
1110038F14Rik	324.0	431.25	403.0	355.0	281.25	308.75	401.25	290.75	337.5	294.75	312.0	288.25
1110046J04Rik	5.1640625	33.125	22.8125	25.125	22.03125	3.427734375	16.1875	19.90625	41.4375	32.15625	40.40625	2.7890625
1110050P16Rik	82.875	79.4375	64.875	64.0625	50.4375	95.4375	37.1875	97.5	77.875	56.84375	88.625	71.4375
1110051M20Rik	154.125	166.375	151.0	51.40625	120.625	295.5	184.0	177.125	187.125	209.0	57.78125	208.125
1110059E24Rik	1321.0	1151.0	1274.0	800.0	1741.0	1318.0	1114.0	1627.0	1319.0	1571.0	1548.0	1402.0
1110059G02Rik	1820.0	1634.375	2166.5	1764.5	1684.75	1987.25	1586.0	1438.75	1776.75	1125.375	1514.75	1705.5
1110059G10Rik	1321.0	1395.0	1745.0	1386.0	1523.0	1464.0	1504.0	1805.0	1757.0	2040.0	1539.0	1557.0
1110064A23Rik	86.4375	114.625	76.875	306.75	147.0	123.5	130.375	174.5	83.125	122.0	129.875	54.125
1110065P20Rik	570.5	621.0	894.5	753.5	646.5	705.0	624.0	688.0	686.5	938.5	341.75	630.5
1190002N15Rik	1534.7916666666667	1489.2942708333333	1488.5052083333333	1210.4583333333333	1020.2526041666666	1575.5885416666667	1529.8671875	1697.0625	1212.0416666666667	1996.2604166666667	1428.1328125	1622.046875
1190003K10Rik	24.5	26.28125	43.71875	7.31640625	77.25	7.046875	7.44921875	5.40234375	9.7578125	10.96875	26.625	18.890625
1190005I06Rik	144.75	93.5	205.625	55.4375	117.6875	78.25	22.125	173.25	216.75	124.375	162.5	168.375
1190007I07Rik	1252.0	1206.0	1319.0	1314.0	1022.5	1198.0	1351.0	1396.0	1313.0	1403.0	1204.0	1208.0
1200003I10Rik	5.57421875	2.466796875	3.93359375	5.08203125	3.86328125	7.6015625	3.009765625	4.3515625	3.447265625	3.41015625	50.0	7.51953125
1200007C13Rik	4.8515625	12.8203125	10.796875	22.109375	18.640625	31.640625	8.953125	12.5625	6.76953125	8.3984375	10.2578125	15.0234375
1300002E11Rik	309.75	291.75	253.125	334.5	185.0	260.0	268.25	211.625	264.0	312.75	264.0	352.5
1300014J16Rik	4.3671875	32.5	43.875	36.96875	39.28125	59.65625	8.3359375	58.09375	17.4375	56.90625	66.875	72.75
1300017J02Rik	27808.0	27392.0	27648.0	30656.0	29792.0	27888.0	28528.0	28912.0	27968.0	28896.0	32800.0	28976.0
130004C03	242.375	207.0	270.75	242.375	281.75	159.25	172.75	142.75	167.625	127.6875	389.25	252.125
1500002C15Rik	10.9765625	48.84375	6.10546875	87.875	4.484375	50.3125	30.3125	35.1875	9.515625	28.46875	4.66015625	31.0625
1500002F19Rik	67.890625	16.841796875	6.65625	24.8671875	37.4921875	25.5859375	14.89453125	37.3125	19.50390625	21.1875	18.666015625	23.58984375
1500002I01Rik	1.7333984375	31.8125	29.359375	1.51171875	51.0	6.12890625	26.90625	16.53125	4.875	45.25	23.75	37.34375
1500002K03Rik	62.09375	27.1875	44.15625	50.3125	15.4609375	37.03125	40.59375	66.625	19.734375	26.234375	44.34375	39.875
1500004A13Rik	41.627604166666664	30.278645833333332	35.427083333333336	29.604166666666668	13.518229166666666	42.856770833333336	30.567708333333332	56.744791666666664	9.710611979166666	46.59375	31.442708333333332	34.268229166666664
1500004F05Rik	161.375	117.8125	134.75	113.5625	129.625	70.0	67.6875	80.6875	36.875	98.875	81.0625	12.4375
1500005C15Rik	35.0390625	10.11328125	32.63671875	36.578125	45.0625	50.109375	20.0	56.140625	21.1015625	27.62890625	55.984375	22.853515625
1500009C09Rik	33.125	11.0859375	11.875	10.9609375	3.599609375	9.03125	32.03125	24.765625	3.658203125	7.12890625	11.1875	48.5
1500009L16Rik	2.4091796875	20.71484375	5.33203125	4.4189453125	24.328125	2.43994140625	13.390625	4.1650390625	15.60546875	16.46875	1.70068359375	2.935546875
1500011B03Rik	109.0625	60.75	99.78125	97.5625	65.28125	86.96875	114.21875	94.15625	97.9375	108.5625	59.09375	94.84375
1500011K16Rik	1066.0	894.0	799.5	1031.0	654.0	1239.0	734.0	1200.0	827.0	1417.0	1294.0	788.0
1500015A07Rik	225.0	213.125	195.875	231.0	125.6875	244.375	210.625	156.875	192.125	162.625	214.375	129.5
1500015O10Rik	8.925130208333334	10.967447916666666	18.411458333333332	19.263671875	24.2265625	10.907552083333334	8.766927083333334	19.580729166666668	22.388997395833332	16.12890625	33.15625	15.0078125
1500017E21Rik	893.5	342.75	1092.0	283.5	892.5	1394.0	533.5	661.0	1006.0	872.5	618.0	655.0
1500032P08Rik	281.0	123.625	255.0	167.625	223.5	133.375	144.375	151.25	210.5	95.875	216.875	225.375
1500035N22Rik	23.640625	28.6875	13.0859375	66.0625	8.6484375	59.8125	28.375	72.6875	55.375	10.1875	26.65625	26.40625
1520401O13Rik	26.53515625	29.21875	31.9765625	63.140625	25.86328125	21.84375	13.85546875	60.9609375	30.3515625	38.06640625	44.3125	34.6484375
1600002H07Rik	2318.0	2034.0	3492.0	2860.0	2844.0	2500.0	1791.0	2784.0	3116.0	2876.0	2120.0	2378.0
1600002K03Rik	335.25	422.25	371.5	398.0	307.0	364.0	290.5	308.75	320.0	391.0	224.0	377.0
1600010M07Rik	87.0	119.4375	146.875	257.5	123.875	75.5625	90.5625	61.71875	96.5	119.125	133.25	162.625
1600012H06Rik	1337.0	1199.5	1203.5	1263.75	928.0	1364.0	1381.0	1366.0	1308.0	1379.0	1350.0	1248.0
1600012P17Rik	97.5625	67.875	118.75	127.0625	51.90625	60.21875	63.0625	105.5625	85.875	80.5625	100.1875	104.8125
1600014C10Rik	1000.671875	987.2734375	1041.4111328125	729.734375	650.80859375	1063.84765625	847.0703125	1040.6796875	1195.486328125	903.5390625	977.71484375	889.73828125
1600014C23Rik	14.7421875	6.6484375	10.71875	34.40625	14.21875	13.3203125	9.6171875	9.515625	14.140625	10.015625	8.6484375	25.984375
1600015I10Rik	73.75	32.875	68.625	63.25	40.90625	98.5	7.87109375	73.6875	30.578125	80.3125	59.21875	10.9921875
1600020E01Rik	680.0	785.5	812.5	502.5	875.5	954.5	624.0	962.5	879.5	913.5	719.5	780.5
1600022D10Rik	8.7734375	8.0703125	28.109375	10.265625	28.890625	38.375	8.3671875	46.84375	54.96875	29.59375	60.09375	75.4375
1600023N17Rik	104.125	77.5625	57.34375	33.375	41.1875	25.25	46.40625	79.3125	55.09375	51.3125	74.0625	21.125
1600025M17Rik	11.0234375	4.21484375	24.5	8.9296875	20.609375	6.63671875	5.70703125	7.32421875	5.9765625	5.234375	6.03515625	49.21875
1600029O15Rik	28.015625	36.21875	8.5546875	9.9453125	26.515625	47.53125	8.2578125	3.63671875	53.1875	5.1171875	29.671875	10.8203125
1700001C02Rik	15.173828125	14.39453125	15.97265625	9.5	21.3671875	18.49609375	11.078125	33.890625	28.08984375	5.037109375	35.51171875	21.2421875
1700001C19Rik	305.875	324.3125	315.25	256.9375	270.625	259.46875	262.1875	245.0	287.3125	217.625	412.75	282.75
1700001D01Rik	7.421875	5.16015625	4.69921875	8.625	40.75	36.8125	7.00390625	45.5625	5.8984375	1.84375	7.546875	7.08984375
1700001G11Rik	182.625	68.6875	124.5625	214.0	48.34375	92.375	100.9375	9.46875	64.1875	93.0625	49.28125	170.75
1700001G17Rik	89.5625	106.5	137.0	170.75	66.4375	77.5	120.5	104.625	99.0	92.875	110.375	148.625
1700001K19Rik	6.85546875	9.375	10.828125	16.09375	9.234375	7.87109375	6.515625	4.75	4.25390625	7.5234375	5.5859375	14.8046875
1700001L05Rik	62.75	92.25	39.0	88.625	59.1875	69.0625	33.5625	118.5	84.0625	84.1875	119.6875	91.875
1700001L19Rik	7.421875	6.3828125	3.337890625	11.671875	4.3515625	3.26171875	4.03515625	4.3984375	3.6484375	4.14453125	6.01953125	6.80078125
1700001O22Rik	11.828125	6.6484375	11.9921875	28.375	7.56640625	7.328125	7.03515625	23.578125	8.9375	9.9453125	6.6796875	12.1796875
1700001P01Rik	11.2890625	4.912109375	6.41796875	31.328125	17.353515625	4.982421875	3.232421875	23.857421875	5.3369140625	5.197265625	10.3203125	24.068359375
1700003D09Rik	9.921875	24.8125	41.96875	5.03515625	9.078125	21.859375	3.16015625	8.3828125	33.28125	20.203125	23.59375	12.609375
1700003E16Rik	47.4375	92.9375	164.5	21.71875	137.0	156.375	36.0	33.90625	56.78125	22.421875	26.328125	99.4375
1700003E24Rik	1.7548828125	25.46875	37.1875	7.046875	6.41015625	4.6875	3.19140625	10.9765625	1.8896484375	26.5	14.9453125	2.80078125
1700003F12Rik	52.2890625	46.3046875	78.6640625	81.4375	26.83984375	83.19140625	71.29296875	70.6796875	80.9375	62.9453125	78.1015625	91.3515625
1700003G18Rik	3.7265625	25.71875	35.8125	35.125	50.90625	29.890625	4.68359375	7.203125	12.2421875	4.62109375	4.89453125	44.34375
1700003H04Rik	19.12109375	12.521484375	37.0546875	43.1953125	25.140625	51.53125	20.43359375	17.48046875	29.9404296875	30.73291015625	29.203125	18.48046875
1700003I16Rik	35.5	78.9375	48.375	14.5	40.65625	66.4375	58.71875	20.046875	64.1875	42.4375	11.9375	86.1875
1700003P14Rik	35.21875	51.65625	13.34375	2.517578125	11.359375	35.40625	60.40625	29.59375	4.8125	1.849609375	65.0	18.4375
1700006A11Rik	30.359375	20.390625	3.373046875	42.75	20.296875	28.859375	42.90625	27.53125	15.1640625	0.8759765625	31.6875	8.0234375
1700006E09Rik	31.703125	13.953125	46.25	114.1875	1.0712890625	37.65625	54.0625	32.15625	40.4375	14.484375	32.59375	9.984375
1700006F04Rik	1.4375	5.23046875	3.119140625	2.544921875	0.8994140625	1.220703125	12.3671875	0.388427734375	1.37109375	1.9033203125	20.1875	0.9013671875
1700006J14Rik	30.375	2.373046875	25.625	10.03125	0.78076171875	34.53125	7.08984375	4.49609375	9.3203125	27.921875	31.828125	23.265625
1700007B14Rik	6.21484375	1.9619140625	2.427734375	50.5	54.71875	2.833984375	2.20703125	3.12109375	7.55078125	16.0	12.671875	5.7265625
1700007E05Rik	21.21875	14.1796875	16.125	16.359375	17.078125	22.6875	1.4697265625	19.1875	44.0	17.234375	4.10546875	12.4375
1700007F19Rik	13.28125	17.09375	42.59375	105.75	41.84375	83.4375	15.1953125	63.40625	13.7421875	78.4375	42.59375	25.96875
1700007G11Rik	6.41015625	4.875	2.15234375	2.64453125	5.55859375	2.880859375	2.759765625	28.234375	7.41796875	51.125	4.79296875	6.1328125
1700007J10Rik	13.484375	8.296875	15.796875	61.75	4.70703125	3.646484375	17.65625	51.4375	21.65625	4.8828125	24.375	5.01953125
1700007J24Rik	75.8125	50.28125	31.984375	123.8125	35.0	74.5	3.84765625	49.75	73.8125	76.8125	35.5625	4.234375
1700007K09Rik	96.25	74.8125	144.5	212.375	121.9375	131.25	56.53125	82.5625	123.375	87.6875	136.125	138.75
1700007K13Rik	13.9609375	16.0625	10.0859375	95.625	81.0	35.84375	53.78125	35.96875	28.03125	25.421875	40.5625	35.40625
1700007L15Rik	201.5	126.375	165.5	262.0	153.25	256.25	180.875	219.375	198.75	164.75	154.5	150.5
1700008F19Rik	67.4375	72.75	52.34375	111.25	28.71875	58.0	34.875	63.46875	71.4375	77.0625	66.5	33.0
1700008H02Rik	22.2001953125	28.49462890625	13.556640625	5.01513671875	5.00390625	11.658203125	20.015625	25.6025390625	7.3046875	9.025390625	18.640625	30.4921875
1700008J07Rik	135.28125	91.375	94.4140625	111.34375	73.28125	126.859375	98.796875	94.5	129.515625	102.06640625	95.609375	141.6875
1700008K24Rik	62.03125	20.515625	10.75	11.6484375	7.640625	10.0546875	7.5546875	9.2578125	7.7109375	7.22265625	10.5625	13.1875
1700008N17Rik	10.177734375	66.2412109375	68.109375	45.18359375	29.72265625	32.58203125	40.546875	38.0	20.18359375	16.234375	67.48828125	12.62109375
1700008O03Rik	7.96875	16.703125	4.875	5.390625	5.140625	9.1484375	13.4453125	15.6640625	5.79296875	5.58203125	7.20703125	5.4375
1700008P02Rik	4.19140625	7.26953125	38.34375	29.203125	47.0625	12.8203125	3.08984375	36.71875	42.96875	18.765625	27.375	4.46484375
1700009J07Rik	2.763671875	1.501953125	8.265625	2.736328125	2.345703125	2.494140625	11.859375	3.34375	9.8671875	9.6015625	3.076171875	46.1875
1700009N14Rik	6.80078125	68.8125	14.0546875	23.453125	68.9375	38.71875	13.3359375	16.0	86.5625	76.5625	13.5	76.0625
1700010B08Rik	75.625	46.8125	111.5	132.25	23.125	103.5625	124.8125	21.203125	118.125	89.4375	8.8828125	47.75
1700010B09Rik	12.0859375	29.546875	5.3984375	8.2421875	3.828125	29.765625	72.75	29.75	6.265625	9.8359375	29.859375	10.0625
1700010B13Rik	18.53125	37.15625	29.53125	5.453125	25.171875	6.8828125	55.375	1.470703125	18.0	33.28125	3.54296875	7.1640625
1700010H22Rik	24.427734375	16.789713541666668	22.606119791666668	23.069010416666668	8.375651041666666	14.369791666666666	20.76953125	30.34765625	26.095703125	5.052083333333333	40.932291666666664	23.671223958333332
1700010I14Rik	28.725260416666668	18.755208333333332	13.942708333333334	21.747395833333332	14.102864583333334	14.973307291666666	17.731770833333332	17.466145833333332	19.911458333333332	17.984375	13.5703125	4.41796875
1700010L04Rik	9.6171875	4.59375	8.3671875	17.171875	2.2578125	3.447265625	11.109375	11.7265625	9.375	10.9609375	25.96875	59.46875
1700010N08Rik	4.7265625	6.40234375	33.96875	49.375	34.9375	14.90625	38.9375	19.609375	40.40625	56.40625	69.1875	13.3515625
1700011B04Rik	5.48046875	19.171875	4.72265625	19.015625	3.9765625	2.103515625	7.6015625	36.65625	9.4375	24.1875	2.291015625	0.94384765625
1700011E24Rik	11.1171875	18.625	2.265625	65.8125	19.46875	28.578125	52.21875	37.40625	17.125	4.3515625	18.8125	18.078125
1700011H14Rik	38.0625	81.5625	58.3125	67.4375	28.125	60.125	46.84375	70.375	38.0625	57.8125	2.744140625	22.671875
1700011I03Rik	3.48828125	3.5	6.00390625	20.25	5.359375	13.671875	19.453125	17.140625	5.80078125	7.515625	9.90625	6.12109375
1700011L22Rik	23.390625	27.046875	30.078125	20.578125	37.0	22.265625	12.234375	8.828125	15.4296875	8.359375	4.72265625	25.859375
1700011M02Rik	44.84375	21.46875	2.109375	5.37890625	9.078125	25.015625	16.765625	34.03125	5.04296875	17.03125	13.3515625	31.765625
1700012A03Rik	8.2890625	8.5	61.4375	2.724609375	1.79296875	43.40625	20.28125	2.177734375	53.59375	11.515625	26.609375	14.8515625
1700012B07Rik	8.7734375	18.96875	9.984375	11.921875	10.2421875	9.6953125	8.8125	12.234375	6.375	12.1484375	22.96875	19.796875
1700012B09Rik	26.484375	4.0859375	2.388671875	6.078125	13.3515625	6.34375	3.900390625	10.53125	6.75390625	18.40625	22.578125	2.724609375
1700012D14Rik	73.515625	79.65625	93.1875	73.140625	60.5	81.03125	50.9375	49.125	85.34375	55.78125	104.921875	47.15625
1700012E03Rik	49.0625	52.25	6.83203125	85.0625	6.47265625	51.75	8.8203125	35.5625	28.453125	10.828125	6.171875	96.1875
1700012I11Rik	3.896484375	66.5	2.712890625	17.734375	33.625	7.5390625	56.125	5.28125	2.34765625	48.5625	56.09375	83.125
1700012O15Rik	75.8125	39.53125	116.0625	153.25	59.75	33.0625	64.875	50.59375	52.0	70.25	55.90625	54.1875
1700012P22Rik	17.91796875	20.94140625	44.705078125	51.521484375	20.767578125	85.5625	35.04296875	24.94921875	48.375	22.16796875	30.37548828125	58.390625
1700013D24Rik	11.203125	1.5380859375	10.296875	9.1484375	1.7255859375	6.8515625	8.46875	57.5625	3.666015625	39.59375	20.390625	12.125
1700013F07Rik	29.44921875	20.30078125	10.78515625	10.265625	17.4892578125	8.630859375	4.130859375	5.8125	16.595703125	33.0390625	20.24609375	6.072265625
1700013G24Rik	3.046875	5.05078125	4.44140625	10.234375	6.2578125	5.15625	10.515625	2.95703125	2.404296875	8.3828125	6.1875	6.91796875
1700013H16Rik	1.4345703125	34.25	12.5703125	22.78125	0.81982421875	7.50390625	0.9990234375	10.015625	11.3828125	14.4375	0.87548828125	7.64453125
1700015C15Rik	31.765625	17.140625	74.0625	71.75	42.09375	9.0546875	47.03125	23.453125	17.75	5.05078125	58.09375	32.21875
1700015E13Rik	30.390625	5.05859375	24.09375	5.99609375	22.984375	15.2578125	7.6171875	17.1875	18.28125	15.859375	10.6796875	26.0625
1700015F17Rik	16.5625	36.0625	27.65625	29.828125	2.78515625	7.37890625	1.3017578125	23.0	15.1328125	15.7109375	13.3515625	41.75
1700015G11Rik	1.271484375	1.0341796875	2.841796875	4.23046875	4.78515625	1.216796875	1.98828125	14.046875	0.8251953125	0.9619140625	0.71044921875	1.45703125
1700016A09Rik	20.046875	14.8359375	11.015625	44.1875	72.9375	44.40625	28.578125	20.296875	27.015625	21.421875	31.265625	5.09375
1700016C15Rik	6.98046875	9.296875	35.65625	7.234375	2.294921875	4.42578125	16.21875	5.68359375	3.451171875	2.330078125	5.453125	5.91796875
1700016D06Rik	4.0234375	11.1796875	14.5859375	2.66015625	22.859375	2.130859375	25.5625	4.62109375	4.7890625	15.4609375	6.88671875	22.171875
1700016D18Rik	275.25	148.5	258.25	227.5	161.5	352.25	244.625	255.875	164.25	280.75	262.75	252.125
1700016G14Rik	30.328125	11.265625	2.978515625	24.265625	1.4140625	1.9755859375	30.140625	1.427734375	1.990234375	0.994140625	40.125	1.53515625
1700016H13Rik	12.28125	7.6484375	6.15625	6.26171875	21.078125	6.83203125	20.140625	27.34375	5.3359375	1.4140625	4.52734375	32.96875
1700016K19Rik	6.2734375	6.23828125	4.546875	4.5703125	4.23046875	5.08984375	1.873046875	10.3359375	1.49609375	5.0390625	7.91015625	6.3828125
1700016P04Rik	1.9140625	26.9375	30.9375	27.78125	32.125	46.40625	18.65625	1.4033203125	21.59375	2.5390625	11.796875	25.0
1700017B05Rik	152.62239583333334	168.625	138.61458333333334	169.66666666666666	161.90104166666666	172.14322916666666	177.17708333333334	189.44791666666666	143.97721354166666	167.26822916666666	132.60807291666666	130.5390625
1700017D01Rik	27.015625	2.373046875	33.9375	2.599609375	3.13671875	2.078125	3.669921875	2.513671875	35.4375	3.5234375	45.875	30.46875
1700017G19Rik	6.74609375	22.09375	1.4560546875	6.21484375	2.189453125	2.916015625	3.87109375	3.431640625	4.0078125	29.96875	1.142578125	2.7578125
1700017H01Rik	48.609375	31.70703125	26.7109375	95.34375	20.599609375	89.9296875	16.0078125	35.4296875	11.79296875	13.41015625	54.703125	75.40625
1700017L05Rik	5.02734375	5.36328125	20.5625	5.140625	3.09375	47.53125	20.765625	32.25	4.9921875	8.4375	8.75	4.80859375
1700017N19Rik	23.34375	5.83984375	37.65625	11.15625	3.240234375	5.87890625	46.125	44.5	32.59375	44.84375	37.71875	13.921875
1700018A04Rik	33.5625	26.90625	14.1953125	112.125	8.9296875	55.09375	49.75	4.41796875	10.7265625	26.328125	12.3046875	21.5
1700018A14Rik	21.8125	27.828125	25.109375	40.875	11.3828125	19.984375	10.3671875	14.078125	23.578125	8.53125	8.453125	12.671875
1700018B08Rik	8.9375	72.625	62.46875	67.375	23.625	79.875	143.0	35.90625	66.9375	115.625	77.5625	41.0
1700018B24Rik	7.02734375	2.2421875	9.9375	46.71875	1.8671875	4.61328125	6.90625	47.03125	5.3203125	54.0	10.21875	11.1953125
1700018C11Rik	9.2734375	9.4921875	5.44921875	20.109375	39.28125	81.25	7.2890625	8.328125	12.390625	11.46875	3.16796875	8.875
1700018F24Rik	4.15234375	11.578125	5.04296875	6.20703125	3.326171875	3.634765625	5.71875	3.75	4.203125	3.765625	4.484375	4.0
1700018G05Rik	6.7265625	37.09375	8.5859375	13.2734375	4.61328125	13.4765625	35.375	37.875	14.171875	8.96875	4.62890625	69.0625
1700018L02Rik	113.6875	101.3125	101.0	131.125	121.875	86.5625	125.875	156.125	116.3125	128.375	110.375	131.375
