	GSM5082473	GSM5082474	GSM5082475	GSM5082476	GSM5082477	GSM5082478
BCORP1	26	24	50	29	78	74
BCR	3247	6052	6407	2495	6540	6805
BCRP1	6	10	11	12	17	25
BCRP2	66	93	75	52	118	101
BCRP3	17	31	17	9	29	28
BCRP4	0	0	0	0	0	0
BCRP5	0	0	0	0	0	0
BCRP6	0	0	0	0	0	0
BCRP7	0	0	0	1	0	0
BCRP8	1	1	1	0	1	1
BCRP9	0	0	0	4	0	4
BCS1L	467	853	969	369	947	1042
BCYRN1	0	2	0	0	0	0
BDH1	350	643	729	305	787	865
BDH2	927	1472	1502	887	2049	2080
BDH2P1	0	0	5	2	2	0
BDKRB1	4	12	7	4	10	18
BDKRB2	193	355	413	238	560	601
BDNF	144	219	235	30	73	102
BDNF-AS	73	89	111	56	191	168
BDP1	1008	973	850	1125	1904	2016
BDP1P	0	1	0	0	2	2
BEAN1	3	9	17	6	24	26
BEAN1-AS1	1	1	3	0	3	2
BECN1	1499	2405	2322	1451	3062	3245
BECN1P2	0	0	0	0	0	0
BECN2	0	7	1	1	2	6
BEGAIN	117	214	215	47	116	120
BEND2	5	2	2	4	1	5
BEND3	634	995	1056	282	620	657
BEND3P1	21	17	12	13	29	16
BEND3P2	0	0	0	1	0	0
BEND3P3	28	49	43	35	118	120
BEND4	442	485	404	68	138	140
BEND5	120	269	286	146	351	404
BEND6	20	27	9	7	14	3
BEND7	311	411	455	358	809	878
BEND7-DT	0	2	0	0	0	0
BEND7P1	0	0	0	0	0	0
BEST1	44	73	101	41	119	148
BEST2	50	137	138	14	35	35
BEST3	1	18	10	3	10	7
BEST4	73	128	127	74	236	264
BET1	552	707	636	563	890	822
BET1-AS1	0	6	8	3	6	17
BET1L	1771	3334	3595	1744	4767	4755
BET1P1	0	0	0	0	0	0
BEX1	3517	6393	6687	5096	11745	12361
BEX2	1335	2715	2927	1852	4657	4832
BEX3	4811	8744	8937	3875	9224	9825
BEX4	2010	2692	2751	2398	4800	4808
BEX5	338	478	520	481	1001	1082
BFAR	1622	2645	2808	1142	2697	2781
BFSP1	21	59	58	9	22	46
BFSP2	0	0	0	1	0	0
BFSP2-AS1	0	1	1	1	7	3
BGLAP	4	15	37	6	47	37
BGLT3	0	0	0	0	2	1
BGN	135	186	217	81	211	201
BHLHA15	788	1509	1522	854	2312	2477
BHLHA9	8	6	16	3	6	4
BHLHB9	422	547	555	277	575	624
BHLHB9P1	0	2	1	0	0	0
BHLHE22	2	2	3	2	1	1
BHLHE22-AS1	0	0	0	1	0	0
BHLHE23	22	30	37	4	5	11
BHLHE40	2093	3762	3789	2635	6875	7050
BHLHE40-AS1	20	35	40	29	61	73
BHLHE41	177	247	263	201	317	337
BHMT	164	203	182	155	389	337
BHMT2	23	65	65	84	222	245
BICC1	141	136	135	147	267	290
BICD1	1023	1350	1305	568	1108	1108
BICD1-AS1	0	1	1	2	6	1
BICD1P1	1	0	3	0	1	0
BICD2	1173	1550	1636	799	1909	2144
BICDL1	1168	1908	2335	1454	4011	4256
BICDL2	423	930	1144	395	1178	1214
BICRA	1117	1940	2124	817	2108	2274
BICRA-AS1	0	3	0	0	0	0
BICRAL	662	867	915	814	1591	1680
BID	582	1094	1194	675	1577	1659
BIK	240	491	484	130	375	344
BIN1	1685	3450	3891	2066	5325	5696
BIN2	10	8	13	1	5	7
BIN2P1	0	0	0	0	0	0
BIN2P2	0	0	1	0	0	0
BIN3	513	1130	1111	540	1317	1410
BIRC2	1255	1574	1453	1441	2910	2870
BIRC3	33	27	20	37	65	64
BIRC5	931	1949	2056	209	550	596
BIRC6	2401	2763	2681	2716	5196	5406
BIRC6-AS1	0	0	0	0	0	0
BIRC6-AS2	0	1	4	1	3	3
BIRC7	17	15	24	7	18	21
BIRC8	0	0	0	0	0	0
BISPR	59	79	89	38	71	62
BIVM	741	1023	932	1051	2056	2143
BIVM-ERCC5	0	0	3	20	20	0
BLACAT1	144	201	257	43	97	120
BLACE	0	8	3	1	7	6
BLCAP	1805	3066	3217	1389	3318	3441
BLID	0	0	0	0	0	0
BLK	8	2	2	5	11	8
BLM	374	584	537	104	199	183
BLMH	1893	3538	3715	1599	3904	4091
BLNK	11	24	12	21	29	28
BLOC1S1	462	825	909	500	917	996
BLOC1S2	1185	1836	1804	766	1690	1836
BLOC1S2P1	0	0	0	1	0	0
BLOC1S3	378	767	796	354	1029	1037
BLOC1S4	416	893	922	324	931	927
BLOC1S5	307	476	481	271	634	643
BLOC1S5-TXNDC5	0	0	0	56	0	0
BLOC1S6	2108	2378	2171	2293	4085	4188
BLOC1S6P1	1	8	6	4	8	5
BLVRA	632	1329	1345	570	1414	1526
BLVRB	492	1132	1246	308	949	936
BLZF1	329	359	320	310	651	643
BLZF2P	1	0	0	0	0	0
BMERB1	750	1133	1176	918	2094	2189
BMF	1142	1944	1884	1056	2711	2707
BMF-AS1	0	6	21	0	7	0
BMI1	822	781	811	1368	2050	1884
BMI1P1	0	0	0	0	0	0
BMP1	1824	3305	3742	2152	5907	6252
BMP10	0	2	0	0	0	0
BMP15	0	0	0	0	0	0
BMP2	208	334	325	286	593	612
BMP2K	619	666	595	457	722	808
BMP2K-DT	2	8	4	3	2	5
BMP2KL	0	0	0	1	0	0
BMP3	54	74	49	56	114	106
BMP4	555	944	1024	131	431	489
BMP5	22	28	11	47	85	105
BMP6	17	77	85	4	47	56
BMP6P1	0	0	0	0	0	0
BMP7	1081	2103	2295	240	644	718
BMP7-AS1	0	0	0	0	0	0
BMP8A	226	403	428	376	939	913
BMP8B	470	766	725	691	1759	1855
BMP8B-AS1	3	9	1	3	5	7
BMPER	45	82	50	58	78	89
BMPR1A	2072	2702	2435	1981	3563	3867
BMPR1AP1	0	2	2	0	0	0
BMPR1AP2	0	5	0	0	0	7
BMPR1B	36	34	37	28	3	5
BMPR1B-DT	0	0	0	0	0	0
BMPR2	654	705	709	675	1265	1211
BMS1	2068	3321	3381	1490	3292	3568
BMS1P1	136	158	150	216	292	288
BMS1P10	37	58	56	50	110	128
BMS1P11	0	0	0	0	0	0
BMS1P12	0	4	0	0	6	9
BMS1P13	11	10	22	0	11	13
BMS1P14	0	1	1	1	4	3
BMS1P15	3	1	0	0	0	0
BMS1P16	4	4	4	7	10	14
BMS1P17	1	0	4	0	0	0
BMS1P19	0	0	0	0	0	0
BMS1P2	11	35	0	35	43	29
BMS1P20	142	309	333	189	459	474
BMS1P21	0	0	1	0	0	0
BMS1P22	2	0	1	5	2	0
BMS1P23	307	396	358	341	709	661
BMS1P3	0	1	0	0	0	0
BMS1P4	41	20	32	10	51	42
BMS1P4-AGAP5	0	12	0	0	0	25
BMS1P7	2	0	0	0	0	0
BMS1P8	5	16	29	8	14	7
BMS1P9	3	6	4	0	2	2
BMT2	250	266	225	281	478	493
BMX	0	0	0	0	0	3
BNC1	34	37	54	15	32	33
BNC2	187	241	244	49	88	87
BNC2-AS1	7	1	4	1	3	2
BNIP1	224	492	506	252	471	550
BNIP2	812	923	822	675	1190	1194
BNIP3	6086	10121	9981	4891	10933	11514
BNIP3L	4231	5000	4437	4188	7962	8102
BNIP3P1	12	0	6	6	3	7
BNIP3P10	0	0	0	0	0	0
BNIP3P11	1	5	2	1	1	3
BNIP3P13	0	0	0	0	0	0
BNIP3P15	0	0	0	0	0	0
BNIP3P16	0	0	0	1	0	0
BNIP3P17	1	0	0	0	0	0
BNIP3P18	0	0	0	0	0	0
BNIP3P19	0	0	0	0	0	0
BNIP3P2	0	0	0	0	0	0
BNIP3P20	0	0	0	0	0	0
BNIP3P22	0	0	0	0	0	0
BNIP3P23	0	0	0	0	0	0
BNIP3P24	0	0	0	0	0	0
BNIP3P25	1	0	1	1	1	0
BNIP3P26	0	0	0	1	1	0
BNIP3P27	0	0	0	1	0	0
BNIP3P28	1	6	7	5	8	9
BNIP3P29	0	0	0	0	0	0
BNIP3P3	0	0	0	1	0	0
BNIP3P30	0	0	0	0	0	0
BNIP3P31	0	0	0	0	0	0
BNIP3P32	0	0	0	0	0	0
BNIP3P33	0	0	0	0	0	0
BNIP3P34	0	0	0	0	0	0
BNIP3P35	0	0	0	0	0	0
BNIP3P36	0	0	0	0	0	0
BNIP3P37	0	13	9	0	0	9
BNIP3P38	0	0	0	0	0	0
BNIP3P39	2	0	1	0	0	2
BNIP3P4	0	0	0	0	2	0
BNIP3P40	2	0	1	0	3	1
BNIP3P41	0	0	0	1	0	0
BNIP3P42	0	0	0	0	0	0
BNIP3P5	0	3	4	3	3	10
BNIP3P6	0	0	0	0	0	0
BNIP3P7	0	0	0	0	0	0
BNIP3P8	0	0	0	0	0	0
BNIP3P9	1	0	0	1	1	0
BNIP5	4	1	5	6	22	10
BNIPL	41	56	57	20	76	59
BOC	689	1103	1134	538	1307	1396
BOD1	1645	2748	2933	1121	2928	3097
BOD1L1	1168	1487	1385	894	1771	1817
BOD1L2	2	0	1	1	1	0
BOD1P1	0	0	0	0	0	0
BOD1P2	0	0	0	0	0	0
BOK	1144	2232	2500	805	2257	2279
BOK-AS1	12	18	27	8	17	28
BOLA1	180	395	523	177	520	594
BOLA2	19	510	708	43	473	677
BOLA2-SMG1P6	689	1026	934	555	951	919
BOLA2B	557	476	431	327	402	329
BOLA2P1	0	0	0	0	0	0
BOLA2P2	2	2	3	3	1	1
BOLA2P3	2	2	0	1	1	2
BOLA3	398	740	686	244	487	578
BOLA3-DT	253	464	441	231	561	684
BOLA3P1	0	0	0	0	0	0
BOLA3P2	0	0	0	0	0	0
BOLA3P3	0	0	0	0	0	0
BOLA3P4	0	0	0	0	0	0
BOLL	13	19	32	7	26	21
BOP1	1350	3074	3408	604	1770	1874
BORA	264	432	420	159	294	330
BORCS5	206	434	370	198	534	516
BORCS6	364	868	1004	516	1391	1560
BORCS7	432	506	499	666	1345	1296
BORCS7-ASMT	36	408	283	123	358	205
BORCS8	298	480	571	326	723	849
BORCS8-MEF2B	108	343	357	71	303	387
BORCS8P1	0	0	0	0	0	0
BPESC1	0	0	0	0	0	0
BPGM	532	823	820	499	1090	1157
BPHL	750	1252	1283	913	2058	2362
BPI	0	0	0	0	0	1
BPIFA1	32	42	55	48	87	95
BPIFA2	8	9	21	9	9	7
BPIFA3	0	0	0	1	0	0
BPIFA4P	1	0	0	0	1	0
BPIFB1	20	30	35	8	17	13
BPIFB2	15	17	14	6	14	21
BPIFB3	0	0	0	0	0	0
BPIFB4	4	1	5	6	5	12
BPIFB5P	0	0	0	0	0	0
BPIFB6	1	1	0	1	1	0
BPIFB9P	0	6	1	1	2	4
BPIFC	0	3	0	2	1	3
BPNT1	672	1258	1277	840	1886	1952
BPNT2	2857	3036	2753	3262	5792	5978
BPNT2P1	0	0	0	0	0	0
BPTF	4045	4550	4556	3217	6430	6742
BPTFP1	9	5	18	10	12	0
BPY2	0	0	0	0	0	0
BPY2B	0	0	0	0	0	0
BPY2C	0	0	0	0	0	0
BPY2DP	0	0	0	0	0	0
BRAF	876	1135	1040	939	1983	1850
BRAFP1	6	5	2	1	4	5
BRAP	714	1031	1105	519	1222	1211
BRAT1	1532	3441	3860	1413	4114	4506
BRCA1	548	844	821	115	330	291
BRCA1P1	0	0	0	0	0	0
BRCA2	195	248	247	51	120	122
BRCC3	555	760	683	559	1164	1253
BRCC3P1	2	3	4	1	0	2
BRD1	1520	2734	2879	1586	4094	4253
BRD2	6898	10808	11678	6537	15755	16667
BRD3	3193	5844	6376	2883	7301	7748
BRD3OS	1457	2657	2795	1558	4192	4256
BRD4	3793	6059	6354	2872	6623	7215
BRD7	2313	3514	3586	1742	3875	3981
BRD7P1	0	0	0	0	0	0
BRD7P2	2	0	0	2	0	2
BRD7P3	0	0	0	2	1	1
BRD7P4	0	0	1	3	1	0
BRD7P5	1	0	0	0	0	0
BRD7P6	0	0	0	0	0	0
BRD8	1889	3211	3350	1891	4248	4517
BRD9	875	1594	1680	736	1886	1964
BRD9P1	0	0	0	0	0	0
BRD9P2	0	0	0	0	0	0
BRDT	12	14	13	2	6	9
BRDTP1	0	0	0	0	0	0
BRF1	847	1730	1934	959	2569	2907
BRF2	377	842	738	302	854	950
BRI3	1644	3322	3762	1373	3763	4148
BRI3BP	641	984	1003	674	1340	1484
BRI3BPP1	1	2	0	2	4	5
BRI3P1	0	0	0	0	0	0
BRI3P2	0	0	0	0	0	0
BRI3P3	0	0	0	0	0	0
BRICD5	123	280	310	146	472	542
BRINP1	536	969	956	273	767	745
BRINP2	27	62	55	8	19	18
BRINP3	14	20	30	24	36	32
BRINP3-DT	4	4	0	1	2	1
BRIP1	218	267	208	90	123	126
BRIX1	869	1456	1323	558	1139	1242
BRIX1P1	0	0	2	0	0	0
BRK1	2966	5433	5088	2492	6243	6295
BRK1P1	0	0	0	0	0	0
BRK1P2	0	0	0	0	0	0
BRME1	113	199	219	90	182	187
BRMS1	878	1618	1751	641	1645	1738
BRMS1L	346	403	388	310	591	577
BROX	866	852	814	771	1411	1437
BRPF1	722	1251	1433	578	1478	1438
BRPF3	2156	2919	3021	2521	5652	5929
BRPF3-AS1	28	43	53	51	107	108
BRS3	1	1	1	0	1	0
BRSK1	1531	2623	3007	1685	4173	4623
BRSK2	2496	4491	5163	3022	8049	8141
BRWD1	1421	1637	1460	1483	2633	2792
BRWD1-AS1	0	0	1	0	1	2
BRWD1-AS2	13	33	39	14	45	28
BRWD1-IT1	1	0	0	1	0	0
BRWD1P1	0	0	0	0	0	0
BRWD1P2	0	0	0	0	0	0
BRWD1P3	0	0	0	0	0	0
BRWD3	1970	1850	1561	1586	2662	2620
BSCL2	2724	5750	5973	3628	9303	10032
BSDC1	2224	4000	4098	2682	6259	6675
BSG	18844	38559	41504	16040	45465	47895
BSG-AS1	77	121	107	47	121	126
BSN	1107	1639	1808	1647	3618	3856
BSN-AS1	0	4	3	2	13	5
BSN-DT	12	34	38	26	51	39
BSND	16	10	13	3	14	2
BSNDP1	0	0	0	0	0	0
BSNDP2	0	0	0	0	0	0
BSNDP3	1	0	0	0	0	0
BSNDP4	0	0	0	0	0	0
BSPH1	0	0	0	0	0	0
BSPRY	621	1105	1302	657	1782	1739
BST1	33	45	54	24	49	67
BST2	773	1581	1688	195	598	560
BSX	1	1	0	0	1	0
BTAF1	1611	1781	1566	1840	3512	3517
BTBD1	1878	2207	2165	2092	3909	3985
BTBD10	734	1115	1070	648	1341	1351
BTBD10P1	0	0	0	0	0	1
BTBD10P2	1	2	0	2	1	1
BTBD11	425	669	718	361	847	932
BTBD16	7	2	8	14	13	20
BTBD17	304	799	863	704	2549	2722
BTBD18	4	6	3	5	5	10
BTBD19	164	276	257	358	828	820
BTBD2	3770	7149	8661	3285	8792	9232
BTBD3	1265	1600	1568	1424	2809	2954
BTBD3-AS1	2	2	1	1	3	5
BTBD6	389	802	833	472	1336	1405
BTBD6P1	0	0	0	0	4	0
BTBD7	804	1000	996	697	1555	1567
BTBD7P1	30	12	9	37	14	8
BTBD7P2	0	0	0	0	0	0
BTBD8	139	163	148	175	350	366
BTBD9	596	758	643	687	1342	1299
BTBD9-AS1	0	1	0	0	0	0
BTC	15	12	13	61	109	129
BTD	966	1541	1521	1354	3104	3297
BTF3	9116	15096	14810	5713	12528	12835
BTF3-DT	12	25	39	11	25	30
BTF3L4	2283	2589	2582	1768	3312	3486
BTF3L4P1	0	1	0	0	0	1
BTF3L4P2	135	256	262	87	229	257
BTF3L4P3	0	0	0	0	0	2
BTF3L4P4	0	0	0	0	0	0
BTF3P1	2	0	1	2	0	0
BTF3P10	2	1	0	0	1	0
BTF3P11	3	0	0	3	1	0
BTF3P12	0	2	0	0	0	0
BTF3P13	0	4	3	0	1	0
BTF3P14	0	0	1	3	1	0
BTF3P15	1	0	0	0	0	0
BTF3P2	0	3	1	0	0	0
BTF3P3	2	0	1	0	0	0
BTF3P4	2	0	4	5	2	1
BTF3P5	2	2	3	2	1	0
BTF3P6	1	1	0	0	0	2
BTF3P7	1	0	0	0	0	0
BTF3P8	3	3	1	0	1	1
BTF3P9	1	0	0	9	1	2
BTG1	6191	9246	9440	7344	15662	16743
BTG1-DT	159	183	193	199	299	317
BTG1P1	1	1	3	2	2	0
BTG2	18693	31781	32173	15799	38047	39692
BTG2-DT	8	8	8	7	26	29
BTG3	987	1643	1647	774	1766	1834
BTG3-AS1	38	75	94	41	92	104
BTG3P1	0	0	0	0	0	0
BTG4	0	4	5	2	4	1
BTG4P1	0	0	0	0	0	0
BTK	30	41	28	17	27	27
BTLA	1	2	1	1	5	0
BTN1A1	8	27	24	3	6	7
BTN1A1P1	0	1	0	0	1	0
BTN2A1	681	1102	1068	865	1824	2097
BTN2A2	304	506	528	292	589	648
BTN2A3P	41	74	74	40	85	69
BTN3A1	196	266	288	270	541	601
BTN3A2	254	412	375	324	609	681
BTN3A3	67	70	72	71	129	126
BTNL10	0	0	0	0	4	0
BTNL2	3	0	2	0	0	0
BTNL3	0	0	0	0	0	0
BTNL8	5	10	6	1	3	7
BTNL9	29	76	60	26	66	91
BTRC	985	1621	1636	1134	2320	2492
BUB1	1396	2173	2153	303	745	791
BUB1B	1053	1424	1338	273	522	572
BUB1B-PAK6	0	3	0	2	0	0
BUB1P1	0	0	0	1	0	0
BUB3	1998	3037	2785	1634	3196	3380
BUB3P1	1	0	0	0	1	1
BUD13	558	991	1085	477	1083	1140
BUD13-DT	0	0	0	0	1	2
BUD13P1	1	0	0	0	0	0
BUD23	1665	3491	3555	1354	3770	3975
BUD31	1199	2590	2857	1078	2868	2972
BUD31P1	0	0	0	0	0	0
BUD31P2	0	0	1	0	1	0
BVES	181	244	271	143	315	317
BVES-AS1	14	25	29	19	35	37
BYSL	650	1373	1480	328	924	923
BZW1	5336	6852	6354	3883	7708	8035
BZW1-AS1	2	1	6	1	5	1
BZW1P1	2	2	0	1	1	2
BZW1P2	274	455	464	246	585	411
BZW2	1269	2210	2106	717	1629	1766
C10orf105	11	18	13	0	6	5
C10orf120	0	0	0	0	0	0
C10orf143	39	76	93	46	86	141
C10orf53	1	4	1	2	11	11
C10orf55	20	19	32	2	8	20
C10orf62	0	0	0	0	0	0
C10orf67	4	5	10	11	12	13
C10orf67-AS1	1	3	3	0	6	4
C10orf71	4	6	5	8	15	12
C10orf71-AS1	0	2	0	0	0	3
C10orf82	179	417	424	171	375	408
C10orf88	271	405	347	294	662	665
C10orf88B	8	16	11	7	13	8
C10orf90	6	11	10	5	1	1
C10orf95	63	145	167	62	193	193
C10orf95-AS1	425	786	875	548	1323	1458
C10orf99	0	1	0	0	0	0
C11orf1	306	537	483	251	466	524
C11orf16	2	3	6	2	6	12
C11orf21	280	462	444	275	736	699
C11orf24	1203	1973	2148	1117	2843	2881
C11orf40	0	0	0	0	0	0
C11orf42	3	3	3	3	11	11
C11orf52	149	264	273	220	568	646
C11orf53	2	8	14	7	6	15
C11orf54	1066	1439	1427	1506	3097	3198
C11orf58	4090	5832	5476	3565	7606	7541
C11orf65	10	16	32	13	30	33
C11orf68	559	971	1159	462	1037	1263
C11orf71	214	433	412	391	929	891
C11orf80	512	805	970	495	1149	1249
C11orf86	2	6	19	4	11	8
C11orf87	187	201	215	245	519	516
C11orf91	3	0	11	2	6	9
C11orf94	5	14	25	7	7	18
C11orf96	117	308	299	67	181	196
C11orf97	0	0	0	0	0	0
C11orf98	1294	2369	2383	835	1783	1895
C11orf98P1	0	0	0	0	0	0
C12orf29	314	397	314	348	544	537
C12orf4	360	459	484	349	648	602
C12orf40	1	0	0	2	1	0
C12orf42	11	28	17	17	32	41
C12orf43	681	1198	1294	547	1213	1334
C12orf50	23	30	26	24	35	36
C12orf54	4	2	0	0	3	0
C12orf56	11	10	16	3	6	9
C12orf57	1197	2496	2612	1359	3272	3575
C12orf60	57	131	92	66	174	189
C12orf71	0	5	1	0	1	3
C12orf73	319	584	565	321	785	745
C12orf75	2320	4158	4047	2740	6933	7465
C12orf75-AS1	5	7	10	3	16	30
C12orf76	478	915	957	600	1558	1666
C13orf42	681	496	500	169	197	225
C13orf46	0	4	0	4	0	0
C14orf119	1412	2561	2405	1125	2669	2792
C14orf132	6344	10407	10551	9931	24912	25438
C14orf178	3	7	3	3	6	2
C14orf180	2	0	1	0	0	0
C14orf28	131	106	163	154	215	289
C14orf39	43	30	22	19	48	39
C14orf93	429	767	863	480	1177	1206
C15orf32	0	0	0	0	0	0
C15orf39	1479	2655	2951	992	2711	2917
C15orf40	868	1851	1699	1112	2568	2563
C15orf48	345	641	724	345	1012	1009
C15orf61	229	513	614	282	796	842
C15orf62	49	87	79	69	170	142
C16orf46	38	30	16	18	54	81
C16orf54	18	39	42	20	51	62
C16orf72	2625	3283	3179	2297	4010	4508
C16orf74	89	151	181	22	43	50
C16orf78	0	3	3	0	0	1
C16orf82	0	0	0	0	2	0
C16orf86	174	342	415	236	627	585
C16orf87	518	747	641	412	979	1038
C16orf89	13	17	23	3	12	21
C16orf90	0	0	0	4	1	2
C16orf91	257	481	559	215	495	553
C16orf92	1	17	40	0	26	37
C16orf95	65	136	188	71	158	228
C16orf95-DT	2	18	13	6	20	10
C16orf96	124	197	229	132	282	305
C17orf100	228	400	408	289	657	686
C17orf107	470	858	835	338	841	892
C17orf113	165	299	351	165	504	471
C17orf114	11	27	34	18	46	36
C17orf49	773	1315	1336	755	1710	1825
C17orf50	2	2	2	0	6	8
C17orf58	549	1018	1033	539	1481	1559
C17orf64	0	2	2	1	1	4
C17orf67	36	72	110	43	128	108
C17orf75	517	967	911	578	1247	1417
C17orf78	1	0	0	0	0	2
C17orf80	762	1145	1213	728	1711	1675
C17orf97	242	278	346	176	378	462
C17orf98	1	0	1	3	2	1
C17orf99	0	4	12	4	11	8
C18orf21	488	663	703	282	616	613
C18orf25	747	960	888	512	967	1070
C18orf32	252	730	634	612	1257	1356
C18orf54	473	481	386	179	241	275
C18orf63	0	0	0	0	0	0
C19orf12	1170	1960	2117	1460	3488	3708
C19orf18	13	15	27	30	40	35
C19orf25	886	1949	2266	746	2257	2513
C19orf33	79	219	196	65	142	142
C19orf38	20	54	48	15	46	30
C19orf44	298	582	576	285	683	775
C19orf47	474	798	985	316	830	966
C19orf48	1436	2851	3256	604	1671	1789
C19orf53	1400	2829	2989	1147	3017	3212
C19orf54	824	1500	1511	574	1385	1579
C19orf67	26	38	38	12	28	36
C19orf71	27	60	58	36	92	85
C19orf73	34	80	94	47	121	135
C19orf81	127	360	424	119	411	406
C19orf84	36	55	77	11	22	24
C19orf85	48	127	147	12	28	49
C1D	525	672	689	500	955	993
C1DP1	47	12	0	55	11	31
C1DP2	2	1	5	2	0	1
C1DP3	0	0	0	0	0	0
C1DP4	0	0	0	4	0	0
C1DP5	0	0	0	0	0	0
C1GALT1	1321	1213	1160	1026	1681	1624
C1GALT1C1	640	876	832	740	1576	1672
C1GALT1C1L	6	8	5	2	3	4
C1GALT1P1	12	13	16	3	17	18
C1GALT1P2	0	1	0	2	4	1
C1GALT1P3	0	0	0	0	2	0
C1QA	1	0	2	2	0	0
C1QB	1	0	0	1	0	0
C1QBP	3291	7439	7463	1589	4264	4527
C1QBPP1	1	0	0	0	0	0
C1QBPP2	0	0	0	2	8	3
C1QC	0	2	0	0	0	0
C1QL1	4640	8603	10310	4631	11730	12959
C1QL1P1	0	0	0	1	0	0
C1QL2	78	151	153	26	57	74
C1QL3	1898	2512	2725	1992	4721	5204
C1QL4	8	18	14	8	3	7
C1QTNF1	174	302	369	186	496	500
C1QTNF1-AS1	1	1	4	2	2	3
C1QTNF12	61	160	192	59	161	155
C1QTNF2	10	22	16	3	10	12
C1QTNF3	320	284	317	399	767	841
C1QTNF3-AMACR	58	336	353	205	557	743
C1QTNF4	486	1240	1514	444	1436	1556
C1QTNF5	88	286	270	178	467	542
C1QTNF6	677	1205	1254	901	2409	2403
C1QTNF7	3	4	5	0	2	6
C1QTNF7-AS1	11	10	9	4	22	18
C1QTNF8	4	1	4	0	3	3
C1QTNF9	4	5	8	1	11	10
C1QTNF9-AS1	0	0	0	0	1	0
C1QTNF9B	2	4	9	5	9	7
C1R	256	526	510	262	512	556
C1RL	1134	1722	1780	1320	3050	3186
C1RL-AS1	109	152	152	147	358	358
C1S	166	292	310	112	298	260
C1orf100	1	1	4	2	6	4
C1orf105	8	5	3	6	21	15
C1orf109	483	885	827	355	926	921
C1orf112	272	437	428	112	298	334
C1orf115	588	1155	1172	634	1496	1696
C1orf116	304	425	446	476	1000	1049
C1orf122	1494	3360	3918	1625	4877	5246
C1orf127	391	798	792	494	1345	1438
C1orf131	342	523	551	366	802	928
C1orf141	13	12	19	13	40	42
C1orf146	0	8	0	0	2	5
C1orf147	3	9	0	7	20	24
C1orf159	364	767	935	405	1110	1243
C1orf162	27	51	34	37	39	52
C1orf167	12	13	34	6	23	20
C1orf167-AS1	5	14	12	9	21	16
C1orf174	457	945	932	493	1158	1237
C1orf185	0	0	0	0	0	0
C1orf198	1020	1704	1780	859	2126	2332
C1orf21	504	892	805	479	1047	1082
C1orf21-DT	5	10	7	7	4	13
C1orf210	974	1643	1732	1247	3012	3275
C1orf216	258	500	510	164	379	462
C1orf220	12	28	28	18	49	54
C1orf226	271	503	446	144	328	385
C1orf232	10	31	7	24	58	69
C1orf35	693	1277	1453	539	1309	1478
C1orf43	3367	5690	6057	3317	7834	8374
C1orf50	289	488	476	330	704	746
C1orf50-AS1	0	6	0	0	0	0
C1orf52	710	912	858	654	1175	1227
C1orf53	24	67	66	36	131	146
C1orf54	64	140	168	47	127	107
C1orf56	271	503	488	242	645	686
C1orf68	0	0	0	0	0	0
C1orf74	72	203	202	77	205	418
C1orf87	1	4	3	6	5	5
C1orf94	48	52	86	6	14	18
C2	156	307	313	142	321	359
C2-AS1	2	0	2	0	0	8
C20orf141	0	0	0	0	0	0
C20orf144	20	22	31	21	39	48
C20orf173	0	0	0	0	0	0
C20orf202	54	92	96	90	187	184
C20orf203	5	16	10	0	6	7
C20orf204	106	233	282	142	509	501
C20orf27	769	1508	1674	268	710	716
C20orf85	4	7	5	2	1	6
C20orf96	276	525	581	333	716	711
C21orf140	13	6	10	26	40	30
C21orf58	604	1066	1234	859	2218	2351
C21orf62	84	106	120	129	286	310
C21orf62-AS1	77	106	105	139	238	197
C21orf91	635	603	546	506	802	814
C21orf91-OT1	0	0	0	1	0	1
C22orf15	13	26	22	12	33	20
C22orf23	101	211	239	101	166	217
C22orf31	1	0	3	0	0	7
C22orf39	878	1437	1422	896	2090	2216
C22orf42	518	826	930	785	1795	1807
C22orf46	323	544	587	249	614	663
C2CD2	257	442	378	189	434	490
C2CD2L	1293	2408	2568	1853	4272	4695
C2CD3	686	956	987	637	1337	1450
C2CD4A	1090	2075	2198	2291	6168	6636
C2CD4B	1033	2672	2888	1837	6508	7294
C2CD4C	1980	4299	4729	2374	7263	7861
C2CD4D	28	102	114	46	154	141
C2CD4D-AS1	8	16	11	6	20	30
C2CD5	2324	2859	2574	2752	5205	5208
C2CD5-AS1	1	5	1	2	3	2
C2CD6	11	9	2	10	9	7
C2orf15	238	361	355	255	608	613
C2orf16	161	225	211	248	509	533
C2orf27A	68	82	88	38	117	101
C2orf42	206	328	363	281	522	550
C2orf49	527	733	666	507	971	1028
C2orf49-DT	99	97	110	81	177	177
C2orf50	41	93	83	51	119	119
C2orf66	6	6	1	9	6	12
C2orf68	1320	2270	2414	1423	3466	3461
C2orf69	688	644	622	665	998	1042
C2orf69P1	0	0	0	0	0	0
C2orf69P2	0	0	0	1	0	0
C2orf69P3	0	0	0	0	0	0
C2orf69P4	0	0	0	0	0	0
C2orf72	650	1201	1249	793	2064	2379
C2orf73	5	6	4	7	7	14
C2orf74	204	255	248	177	390	406
C2orf74-DT	116	192	170	137	292	306
C2orf76	92	162	164	102	192	216
C2orf78	6	5	1	0	0	1
C2orf80	1	3	6	0	9	5
C2orf81	331	779	785	392	1070	1130
