	GSM2087154	GSM2087158	GSM2087156	GSM2087160	GSM2087159	GSM2087161	GSM2087155	GSM2087157
Gm2889	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm10568	NA	NA	NA	NA	NA	NA	NA	NA
Cd300lb///Cd300lb	5.5546875	5.51171875	5.32421875	5.60546875	5.609375	5.5859375	5.69140625	5.5546875
Cd300c	5.05859375	4.796875	4.90625	4.890625	4.86328125	4.8203125	4.921875	4.89453125
Cd300ld	5.640625	6.04296875	5.2265625	5.71484375	5.68359375	5.0546875	5.30859375	6.40625
Cd300c2	5.30078125	5.3515625	5.29296875	5.3125	5.30078125	5.28125	5.40625	5.29296875
NA	NA	NA	NA	NA	NA	NA	NA	NA
Cd300ld5///Cd300ld4///Cd300ld3	9.1015625	8.7265625	8.6640625	8.84375	9.0390625	9.0703125	8.9375	8.6171875
Cd300ld5///Cd300ld4///Cd300ld3	8.015625	7.484375	7.765625	7.8359375	7.9140625	8.109375	8	7.44921875
Cd300e	5.015625	5.0234375	5.03125	4.94921875	4.8359375	4.8828125	4.96484375	4.93359375
Cd300lf	4.3671875	4.2578125	4.375	4.3828125	4.36328125	4.3984375	4.28125	4.28515625
Nat9	6.328125	5.828125	6.23828125	5.859375	5.81640625	5.99609375	6.01171875	6.1484375
Grin2c	4.8046875	4.7421875	5.0078125	4.83203125	4.91015625	4.9765625	4.71875	4.8125
Fdxr	5.61328125	5.3828125	5.69921875	5.5625	5.48828125	5.65625	5.45703125	5.54296875
Fads6	6.03125	6.25390625	5.88671875	5.9765625	6.0078125	5.890625	5.89453125	5.83203125
Ush1g	5.94921875	5.7890625	6	5.953125	5.91015625	5.828125	5.86328125	5.9921875
Hid1	6.47265625	6.53125	6.4609375	6.515625	6.34375	6.3828125	6.25	6.37109375
Atp5h	10.21875	10.1796875	10.0703125	10.140625	10.1328125	10.09375	10.1640625	10.25
Nt5c	7.64453125	7.73046875	7.81640625	7.734375	7.8671875	7.734375	7.70703125	7.765625
Hn1	8.3125	8.078125	8.28125	8.0546875	8.03125	7.84375	8.40625	8.484375
Sumo2	10.515625	10.4921875	10.53125	10.53125	10.53125	10.5703125	10.5078125	10.515625
Gga3	6.64453125	6.5	6.6328125	6.60546875	6.875	6.69140625	6.6484375	6.64453125
Mif4gd	7.546875	7.86328125	7.91796875	8.0234375	7.95703125	8.0546875	7.90625	7.5703125
Slc25a19	7.5390625	8.3359375	8.046875	8.546875	8.3359375	8.3203125	7.83203125	7.58984375
Grb2	7.27734375	7.06640625	7.13671875	7.05078125	7.13671875	7	7.12109375	7.1015625
Camkv///Rpl21///Cep170	NA	NA	NA	NA	NA	NA	NA	NA
Caskin2	6.6484375	6.53125	6.58984375	6.40234375	6.48828125	6.56640625	6.48046875	6.6171875
Recql5	6.26171875	6.15625	6.3515625	6.1328125	6.140625	6.1015625	6.24609375	6.19140625
B230344G16Rik	6.19921875	6.2421875	6.171875	6.21484375	6.08984375	6.22265625	6.00390625	6.19921875
Galk1	6.57421875	6.3515625	6.671875	6.46875	6.52734375	6.61328125	6.51171875	6.5
Gm6485///H3f3b	9.125	8.6875	9.0859375	8.65625	8.7265625	8.5703125	9.1953125	9.171875
Unc13d	4.22265625	4.25	4.19921875	4.01171875	4.3203125	4.41796875	4.171875	4.1875
Wbp2	8.7890625	8.984375	8.7265625	8.78125	8.8671875	8.7734375	8.78125	8.8515625
Trim47	6.5390625	6.5	6.421875	6.57421875	6.546875	6.52734375	6.5703125	6.7734375
Trim65	6.23828125	6.26171875	6.265625	6.2421875	6.31640625	6.140625	6.265625	6.3515625
Mrpl38	7.56640625	7.4453125	7.58984375	7.30078125	7.40625	7.3671875	7.51171875	7.375
Fbf1	6.0703125	5.9609375	6.23046875	5.859375	5.89453125	5.96484375	6.046875	6.078125
St6galnac2	7.4140625	7.59375	7.2265625	7.203125	7.42578125	7.15625	7.296875	7.2734375
Acox1	10.53125	10.6796875	10.59375	10.375	10.484375	10.4140625	10.578125	10.734375
Evpl	5.94921875	6.02734375	6.05859375	6.0625	5.94140625	5.91796875	5.88671875	5.84765625
Srp68	7.76953125	7.63671875	7.7734375	7.6171875	7.71484375	7.66015625	7.5859375	7.890625
NA	NA	NA	NA	NA	NA	NA	NA	NA
Exoc7	7.0625	7.046875	6.96875	6.84375	6.96875	7.03125	6.94140625	7.14453125
NA	NA	NA	NA	NA	NA	NA	NA	NA
Foxj1	4.7265625	4.4609375	4.48046875	4.56640625	4.54296875	4.484375	4.546875	4.51171875
Rnf157	5.13671875	5.08984375	5.14453125	5.078125	4.9921875	4.91015625	4.98046875	5.02734375
Qrich2	4.9765625	4.98046875	5.015625	5.0546875	4.88671875	5.08203125	5.03515625	5.03515625
Prpsap1	8.109375	8.125	7.97265625	8.09375	8.2109375	8.078125	8.1328125	8.1171875
Ube2o	6.79296875	6.77734375	6.78125	6.71875	6.65625	6.87109375	6.8671875	6.75
Rhbdf2	6.05859375	6.06640625	6.1796875	6.0625	6.1484375	6.19140625	6.1328125	6.1640625
Cygb	8.734375	8.828125	8.4921875	9.1171875	8.859375	8.75	8.640625	8.609375
St6galnac1	5.00390625	4.8203125	4.6015625	4.89453125	4.5546875	4.7890625	4.73828125	4.84765625
Mxra7	7.2890625	7.25	6.90234375	7.32421875	7.0390625	7.1015625	6.95703125	7.13671875
Jmjd6	6.546875	6.70703125	6.578125	6.68359375	6.51171875	6.4296875	6.5703125	6.55078125
Srsf2	9.46875	9.4296875	9.2890625	9.6640625	9.5703125	9.6953125	9.625	9.3828125
LOC100505199	3.32421875	3.37109375	3.46484375	3.447265625	3.404296875	3.5234375	3.380859375	3.466796875
Gm8624	NA	NA	NA	NA	NA	NA	NA	NA
Tmc6	5.96484375	6.03125	6.03125	6.0625	5.9765625	6.09765625	5.9921875	5.98046875
Tk1	4.88671875	4.765625	4.7578125	4.66015625	4.91015625	4.6796875	5.05859375	5.02734375
Tha1	5.85546875	5.94921875	6.02734375	5.6484375	5.73828125	5.8046875	5.6875	5.765625
Socs3	6.34765625	6.296875	6.3515625	6.20703125	6.3515625	6.32421875	6.34765625	6.515625
Dnah17	5.1015625	5.1171875	5.1484375	5.12109375	5.0859375	5.0625	5.203125	5.18359375
Usp36	6.4296875	6.4375	6.62890625	6.34765625	6.4921875	6.21875	6.4375	6.4921875
Dnah17	4.52734375	4.32421875	4.3828125	4.296875	4.40625	4.28515625	4.34375	4.41015625
Cyth1	7.59375	7.609375	7.59765625	7.5390625	7.59765625	7.55859375	7.703125	7.5546875
Timp2	10.0390625	9.796875	9.90625	9.78125	9.890625	9.734375	10.125	9.765625
BC100451	5.796875	5.78125	5.78515625	5.72265625	5.6640625	5.55859375	5.74609375	5.8515625
Lgals3bp	9.96875	9.734375	9.6171875	9.5390625	9.625	9.4609375	9.78125	9.8828125
Cant1	7.3984375	7.19921875	7.3671875	7.3515625	7.1953125	7.24609375	7.3671875	7.390625
NA	4.41015625	4.421875	4.21484375	4.48046875	4.515625	4.5390625	4.484375	4.47265625
Rbfox3	4.59765625	4.2109375	4.328125	4.3671875	4.37109375	4.30078125	4.39453125	4.17578125
Cbx8	6.08984375	5.99609375	5.9921875	6.06640625	5.984375	6.08984375	6.2578125	6.22265625
Cbx4	7.9140625	7.72265625	8.1875	8.46875	7.67578125	8.03125	8.203125	8.078125
Tbc1d16	6.7109375	6.73046875	6.55078125	6.625	6.57421875	6.703125	6.5546875	6.59375
Eif4a3	7.1328125	7.08203125	7.45703125	7.0859375	7.1875	6.78515625	7.19140625	7.3359375
Sgsh	6.8828125	6.99609375	6.89453125	7.0546875	7.02734375	7.05859375	6.95703125	6.94140625
Nptx1	5.1796875	5.1484375	4.96875	5.140625	4.96875	5.1796875	5.11328125	5.015625
Aatk	5.75390625	6.08203125	5.75390625	6.1484375	6.08984375	6.0546875	5.84765625	5.9765625
Mir338	5.625	5.70703125	5.80859375	5.7109375	5.7421875	5.84375	5.82421875	5.66015625
Cep131	5.69140625	5.578125	5.6015625	5.87890625	5.71484375	5.58203125	5.703125	5.98828125
Enthd2	6.37109375	6.48828125	6.81640625	6.546875	6.5703125	6.5390625	6.484375	6.69140625
Slc38a10	7.91796875	8.0546875	7.828125	8.0078125	7.98046875	8.046875	7.71484375	7.8828125
2810410L24Rik	6.3828125	5.8984375	6.4375	5.98046875	6.16796875	6.02734375	6.33984375	6.41796875
LOC102640779///2900052L18Rik	NA	NA	NA	NA	NA	NA	NA	NA
Actg1///Actb	9.109375	9.0234375	9.0859375	9.8515625	9.7109375	9.6015625	9.3671875	9.1171875
Faap100	6.4609375	6.28515625	6.46484375	6.3515625	6.27734375	6.28515625	6.29296875	6.52734375
Nploc4	9.0546875	9.125	9.1171875	9.21875	9.1640625	9.2734375	9.15625	9.15625
Pde6g	5.02734375	5.08984375	5.19140625	5.1328125	5.1796875	4.94921875	5.11328125	5.23046875
Oxld1	5.3515625	5.19921875	5.3984375	5.2265625	5.1171875	5.26171875	5.26953125	5.390625
Arl16	5.32421875	5.21484375	5.4296875	5.1796875	5.32421875	5.30859375	5.1015625	5.25
Fam195b	7.98046875	7.80859375	7.8828125	7.84765625	7.9140625	7.91796875	7.9375	7.88671875
Ppp1r27	4.59375	4.453125	4.48046875	4.5390625	4.390625	4.64453125	4.4453125	4.53125
P4hb	9.953125	9.890625	10	10.1953125	9.9765625	10.0546875	9.9921875	9.859375
Arhgdia	10.2265625	10.25	10.046875	10.5078125	10.3671875	10.46875	10.2109375	10.15625
Alyref	8.4921875	8.234375	8.5546875	8.484375	8.1015625	8.4296875	8.5625	8.4609375
Pcyt2	7.1796875	6.8515625	7.40234375	7.0078125	6.8125	6.83203125	7.08984375	6.96875
Sirt7	6.59765625	6.328125	6.53515625	6.3828125	6.484375	6.2421875	6.35546875	6.32421875
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
Mafg	7.0078125	6.9375	7.14453125	7.03515625	6.95703125	6.9765625	7.08984375	7.09765625
Pycr1	5.87109375	6	5.8828125	6.19140625	5.95703125	6.2890625	5.84765625	5.921875
Myadml2	4.375	4.359375	4.18359375	4.234375	4.390625	4.33203125	4.3515625	4.5078125
Notum	5.16796875	4.921875	5.0234375	5.00390625	4.90625	4.94921875	4.86328125	4.87109375
Stra13	8.9609375	9.0390625	8.8984375	8.96875	8.953125	9.203125	8.9765625	9
Dcxr	7.265625	7.33984375	7.26171875	7.30859375	7.41015625	7.50390625	7.12890625	7.21484375
Cbr2	8.953125	9.3359375	8.6875	9.0546875	9.2421875	9.1640625	9.140625	8.6484375
Rfng	6.875	6.97265625	7.04296875	6.85546875	6.9140625	6.98828125	6.83203125	6.91015625
Dus1l	6.1484375	5.9296875	6.15625	6.109375	6	6.06640625	6.08984375	6.08203125
Fasn	12.3828125	12.2265625	12.3203125	12.375	11.59375	12.140625	11.9453125	11.9609375
Ccdc57	4.9609375	5.00390625	5.015625	4.859375	4.83203125	4.96875	4.87109375	4.984375
Csnk1d	8.765625	8.671875	8.703125	8.59375	8.71875	8.609375	8.7109375	8.78125
Cd7	4.68359375	4.76171875	4.8359375	4.2890625	4.78515625	4.7265625	4.65234375	5.12890625
Sectm1b	6.25390625	4.1171875	4.0546875	4.1171875	4.078125	4.16015625	4.98828125	4.05859375
Sectm1a	4.53125	4.44921875	4.38671875	4.33984375	4.140625	4.46875	4.2890625	4.55078125
Tex19.2	4.44921875	4.5859375	4.484375	4.33203125	4.6171875	4.65234375	4.57421875	4.2734375
NA	NA	NA	NA	NA	NA	NA	NA	NA
Ogfod3	6.3203125	6.55859375	6.4140625	6.41015625	6.54296875	6.5625	6.4296875	6.46484375
BC017643	6.3359375	6.60546875	6.390625	6.578125	6.59765625	6.45703125	6.55859375	6.53515625
Wdr45b	7.34375	7.43359375	7.41796875	7.578125	7.375	7.3046875	7.390625	7.5390625
Rab40b	6.484375	6.28125	6.48046875	6.32421875	6.46484375	6.55859375	6.51171875	6.47265625
Zfp750	5.2578125	4.88671875	5.0546875	5.15234375	4.859375	5.0078125	5.0390625	5.046875
B3gntl1	5.96484375	5.80859375	5.80859375	5.67578125	5.7265625	5.65625	5.81640625	5.73046875
Hmgb1-rs17///Gm5176///4932431P20Rik///Hmgb1///Gm12568	7.60546875	7.765625	7.43359375	7.53515625	7.6328125	7.6640625	7.609375	7.7265625
Rab10os	5.76953125	5.67578125	5.87109375	5.8125	5.83984375	5.76171875	5.85546875	5.84765625
Kif3c	5.34375	5.1875	5.34765625	5.41796875	5.4609375	5.38671875	5.7421875	5.36328125
Asxl2	7.70703125	7.65625	7.63671875	7.671875	7.6171875	7.59765625	7.78515625	7.84375
Dtnb	6.48828125	6.15234375	6.37109375	6.0859375	5.984375	6.046875	6.30078125	6.359375
Dnmt3a	6.90625	6.51953125	6.97265625	6.91015625	6.75390625	6.6953125	6.82421875	6.86328125
NA	NA	NA	NA	NA	NA	NA	NA	NA
Pomc	4.92578125	5.0234375	4.98046875	5.21875	4.95703125	5.2109375	4.87890625	4.875
Dnajc27	5.0234375	4.75390625	4.91015625	5.13671875	5.0859375	5.4375	5.015625	4.89453125
Adcy3	6.87109375	7.1875	6.8828125	7.1171875	7.18359375	7.21875	6.72265625	6.91796875
Ptrhd1	6.28515625	6.51171875	6.32421875	6.33203125	6.32421875	6.2734375	6.35546875	6.2890625
Ptrhd1	5.61328125	5.71484375	5.47265625	6.125	5.8359375	5.76953125	5.828125	5.64453125
Itsn2	7.40625	7.40234375	7.4140625	7.265625	7.37890625	7.3046875	7.29296875	7.296875
Pfn4	4.19921875	4.4765625	4.38671875	4.69921875	4.65234375	4.75390625	4.32421875	4.43359375
NA	8.7109375	8.6796875	8.765625	9.203125	8.8203125	8.8984375	8.7890625	8.53125
NA	NA	NA	NA	NA	NA	NA	NA	NA
Sf3b6	7.015625	6.66015625	6.91015625	6.71875	6.6953125	6.84765625	6.80859375	6.87109375
BC068281	6.3359375	6.1171875	6.33203125	6.171875	6.13671875	6.140625	6.203125	6.390625
Atad2b	6.58984375	6.64453125	6.59765625	6.4453125	6.4140625	6.43359375	6.74609375	6.64453125
Atad2b	6.56640625	6.67578125	6.8828125	6.71875	6.76953125	6.71875	6.99609375	6.99609375
2810032G03Rik	NA	NA	NA	NA	NA	NA	NA	NA
Nfyc	7.6640625	7.57421875	7.57421875	7.7890625	7.61328125	7.6640625	7.85546875	7.734375
Apob	4.0859375	4.1328125	4.1796875	4.234375	4.13671875	4.13671875	4.109375	4.16796875
Ldah	8.421875	8.4296875	8.3984375	8.3671875	8.28125	8.2265625	8.5859375	8.5078125
Hs1bp3	6.83984375	6.6015625	6.71484375	6.52734375	6.66015625	6.5234375	6.77734375	6.7421875
Pum2	8.640625	8.6796875	8.6875	8.5859375	8.671875	8.6328125	8.7109375	8.6796875
Sdc1	6.22265625	6.171875	6.37109375	6.3046875	6.1875	6.41796875	6.34375	6.21875
Laptm4a	11.34375	11.375	11.15625	11.34375	11.3125	11.2265625	11.265625	11.234375
Matn3	4.02734375	4.046875	4.1015625	4.2109375	4.109375	4.21875	4.14453125	4.05859375
Wdr35	6.046875	5.96484375	5.86328125	5.73046875	5.828125	6.015625	6.21484375	6.06640625
Ttc32	5.83984375	5.8984375	5.9609375	5.92578125	5.921875	5.87109375	6.234375	5.9609375
Gm5434///Ube2f	7.90234375	7.91796875	7.91015625	8.140625	7.84765625	8.0390625	7.99609375	7.7578125
Osr1	9.1171875	8.625	9.2421875	8.1953125	8.8515625	8.3125	9.3203125	8.8984375
Acaca	10.8046875	10.5703125	10.7890625	10.46875	9.8828125	10.3828125	10.40625	10.4140625
Nt5c1b	3.60546875	3.546875	3.6875	3.650390625	3.69140625	3.595703125	3.556640625	3.609375
Rdh14	5.4609375	5.43359375	5.34375	5.515625	5.6796875	5.26171875	5.41796875	5.3671875
Gm8580///Gm10548///Gm13213///4931440P22Rik///Rpl29	8.125	7.83203125	7.546875	8	8.2578125	8.234375	8.109375	8.125
Smc6	8.0546875	7.90234375	7.93359375	7.6484375	7.90625	7.734375	8.0546875	8.0078125
Gm6937///Rpl15	NA	NA	NA	NA	NA	NA	NA	NA
Fam49a	7.63671875	8.421875	7.61328125	8.484375	8.9140625	8.7109375	7.953125	7.60546875
Rpl36	6.99609375	6.43359375	5.8515625	6.98046875	6.7578125	6.46875	7.1171875	7.359375
Nbas	5.85546875	6.0390625	6	6.07421875	5.93359375	5.84765625	5.91015625	6.0078125
Nbas	6.609375	6.58203125	6.703125	6.6328125	6.53515625	6.65625	6.59765625	6.5703125
Nbas	7.44140625	7.48046875	7.58984375	7.45703125	7.51953125	7.50390625	7.44140625	7.51171875
Gm16497	3.681640625	3.986328125	3.66796875	3.736328125	3.6796875	3.58984375	3.580078125	3.82421875
Socs2	7.55859375	7.375	7.4140625	7.32421875	7.25	7.203125	7.7109375	7.83203125
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
Ntsr2	6.31640625	6.828125	6.4765625	6.62890625	6.4140625	6.53125	6.265625	6.04296875
E2f6	7.25390625	7.1875	7.3125	7.38671875	7.203125	7.4375	7.26171875	7.3828125
Rock2	9.8359375	9.6796875	9.984375	9.4609375	9.8046875	9.640625	9.859375	9.8828125
Top2a///Hibadh	NA	NA	NA	NA	NA	NA	NA	NA
Gm8624///Rps23	8	7.8671875	7.953125	7.390625	7.85546875	7.625	7.796875	7.8828125
Pdia6	8.0625	8.1953125	8.0546875	8.2421875	8.109375	8.296875	8.1875	8.234375
Nol10	5.1875	5.42578125	5.16796875	5.6953125	5.2734375	5.58984375	5.33984375	5.21484375
Odc1	7.47265625	7.140625	7.34375	7.10546875	7.18359375	7.41796875	7.50390625	7.3828125
NA	NA	NA	NA	NA	NA	NA	NA	NA
Hpcal1	8.046875	8.1953125	7.8046875	8.203125	8.1328125	7.953125	8.03125	7.98046875
Gm9222///1700030C10Rik///Fam210a	NA	NA	NA	NA	NA	NA	NA	NA
Gm9222///1700030C10Rik///Fam210a	NA	NA	NA	NA	NA	NA	NA	NA
B430203G13Rik	5.60546875	5.62890625	5.6015625	5.58984375	5.5078125	5.50390625	5.734375	5.484375
Gm9222	NA	NA	NA	NA	NA	NA	NA	NA
Gm4983	4.98046875	4.85546875	4.73046875	4.8984375	4.7265625	4.9375	4.6953125	4.76171875
NA	NA	NA	NA	NA	NA	NA	NA	NA
Bnip3l	10.703125	10.7421875	10.7265625	10.6015625	10.734375	10.5625	10.65625	10.7421875
5730507C01Rik	5.640625	5.66796875	5.51171875	5.4921875	5.69140625	5.80078125	5.53125	5.76171875
Gm9222///2410018L13Rik	NA	NA	NA	NA	NA	NA	NA	NA
3110053B16Rik///Gm4983	NA	NA	NA	NA	NA	NA	NA	NA
Gm4983///2410018L13Rik	NA	NA	NA	NA	NA	NA	NA	NA
3110053B16Rik///Gm4983	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
3110053B16Rik///Gm4983	NA	NA	NA	NA	NA	NA	NA	NA
Gm4983	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm5784	NA	NA	NA	NA	NA	NA	NA	NA
Gm9222///2410018L13Rik	NA	NA	NA	NA	NA	NA	NA	NA
Gm19924///Gm9257///Gm9222///Gm5784///Gm4983///2410018L13Rik///9030624G23Rik///Hpcal1	5.3671875	5.62890625	5.48828125	5.41796875	5.51171875	5.57421875	5.50390625	5.34765625
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
B230354O11Rik///Gm5784///9030624G23Rik	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
B230354O11Rik	5.17578125	4.98046875	5.16015625	5.1875	5.14453125	5.0078125	5.1015625	4.8828125
Asap2	6.9375	7.01953125	6.78125	7.47265625	7.06640625	7.33984375	6.6015625	6.83984375
Cpsf3	8.8125	8.9453125	8.7109375	9	8.8828125	8.96875	8.9609375	8.875
NA	NA	NA	NA	NA	NA	NA	NA	NA
Iah1	8.546875	8.5078125	8.46875	8.3671875	8.5234375	8.3828125	8.578125	8.5546875
NA	NA	NA	NA	NA	NA	NA	NA	NA
3110053B16Rik///Gm4983///9030624G23Rik	NA	NA	NA	NA	NA	NA	NA	NA
NA	5.35546875	4.81640625	4.9921875	5.1640625	4.8125	5.2109375	4.99609375	5.20703125
2410018L13Rik	3.85546875	4.46484375	4.0703125	4.1640625	4.30859375	4	4.07421875	4.46875
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
Taf1b	6.26953125	6.28125	6.28515625	6.1875	6.28515625	6.22265625	6.48046875	6.44921875
Grhl1	5.57421875	5.42578125	5.6484375	5.43359375	5.70703125	5.44140625	5.52734375	6.08203125
Klf11	7.5078125	7.484375	7.60546875	7.36328125	7.58203125	7.22265625	7.36328125	7.609375
Rrm2	5.0546875	5.37109375	4.921875	5.19140625	5.125	5.421875	5.46875	5.3671875
NA	NA	NA	NA	NA	NA	NA	NA	NA
Mboat2	4.234375	4.20703125	4.515625	4.26171875	4.328125	4.32421875	4.140625	4.21875
Kidins220	8.4375	8.5546875	8.2890625	8.5546875	8.53125	8.484375	8.3125	8.3125
Cmpk2	5.74609375	5.58203125	5.76953125	5.62109375	5.62890625	5.55859375	5.56640625	5.6171875
Rnaseh1	5.765625	5.37109375	5.5859375	5.453125	5.5703125	5.66015625	5.55078125	5.2109375
Adi1	7.625	7.6484375	7.4765625	7.6640625	7.5546875	7.60546875	7.61328125	7.62890625
Tssc1	6.30859375	6.40625	6.4921875	6.75390625	6.4609375	6.65625	6.36328125	6.38671875
Myt1l	4.59765625	4.66015625	4.80078125	4.6640625	4.6171875	4.63671875	4.65625	4.609375
Pxdn	9.6484375	10.1484375	9.8671875	10.28125	10.3359375	10.203125	9.890625	9.9765625
Tmem18	8.3125	8.1640625	8.453125	8.375	8.171875	8.1953125	8.359375	8.3046875
Fam150b	6.2890625	7.8984375	6.45703125	7.41796875	7.94140625	7.51171875	6.44921875	6.6484375
Sh3yl1	4.49609375	4.33203125	4.2265625	4.26953125	4.26171875	4.265625	4.33203125	4.3125
Fam110c	5.98046875	6.625	6.27734375	7.15234375	6.12890625	6.72265625	6.17578125	5.7265625
6030469F06Rik	NA	NA	NA	NA	NA	NA	NA	NA
Lamb1	8.421875	8.484375	8.4609375	8.28125	8.15625	8.0859375	8.421875	8.6015625
NA	NA	NA	NA	NA	NA	NA	NA	NA
Slc26a3	5.140625	3.47265625	3.4453125	3.654296875	3.455078125	3.41796875	4.46484375	3.56640625
Gm10473	NA	NA	NA	NA	NA	NA	NA	NA
Cog5	7.01171875	7.0859375	6.91796875	7.02734375	7.05078125	7.1640625	7.12890625	7.0390625
NA	NA	NA	NA	NA	NA	NA	NA	NA
Ccdc71l	6.78125	6.79296875	6.796875	6.4453125	6.765625	6.57421875	6.91015625	6.57421875
NA	NA	NA	NA	NA	NA	NA	NA	NA
Nampt	9.390625	9.0390625	9.546875	8.65625	9.421875	8.8125	9.7421875	9.53125
Gdap10	7.80859375	7.4375	7.921875	6.390625	7.69140625	7.140625	7.96875	7.57421875
NA	NA	NA	NA	NA	NA	NA	NA	NA
Sypl	8.8359375	8.6875	8.9296875	8.6953125	8.6015625	8.6328125	8.9375	8.8828125
Atxn7l1	8.3515625	8.21875	8.484375	8.5546875	8.28125	8.4609375	8.46875	8.4375
Atxn7l1	7.6640625	7.60546875	7.6796875	7.44921875	7.67578125	7.515625	7.76171875	7.84765625
Efcab10	3.123046875	2.798828125	2.841796875	2.953125	2.8125	2.947265625	2.99609375	3.041015625
Twistnb	6.08984375	6.06640625	6.07421875	5.94140625	6.078125	5.91015625	6.0703125	5.984375
Ferd3l	4.58984375	4.37109375	4.56640625	4.484375	4.41796875	4.55078125	4.52734375	4.51171875
Twist1	6.75	6.72265625	7.12109375	6.8046875	6.6875	6.65234375	7.015625	7.08203125
Prps1l1	4.0546875	3.8359375	4.0546875	4.0546875	3.91015625	4.02734375	3.921875	4.125
Snx13	7.78515625	8.109375	7.79296875	8.0078125	8.015625	7.984375	8.015625	8
Agr3	4.30078125	3.08984375	3.1328125	3.0859375	3.212890625	3.06640625	3.208984375	3.201171875
Agr2	4.04296875	3.89453125	4.03125	3.994140625	3.82421875	4.0703125	3.888671875	3.826171875
Gm5434	3.458984375	3.375	3.29296875	3.23046875	3.06640625	3.16796875	3.140625	3.533203125
Ankmy2	7.12890625	7.13671875	7.20703125	6.95703125	6.8515625	6.87109375	7.1015625	7.203125
Sostdc1	3.46484375	3.48046875	3.564453125	3.568359375	3.615234375	3.5390625	3.634765625	3.515625
Ispd	5.66796875	5.609375	5.625	5.91796875	5.91015625	5.6875	5.65234375	5.61328125
Meox2	7.8828125	8.0234375	8	8.015625	7.79296875	8.0078125	7.9296875	8.078125
Agmo	8.9140625	9.1484375	8.953125	8.671875	8.9921875	8.8203125	8.9375	8.96875
Dgkb	4.18359375	4.13671875	3.986328125	3.96875	4.234375	4.171875	4.1171875	4.25390625
Etv1	5.5625	5.140625	5.28515625	5.41015625	5.41015625	5.19140625	5.47265625	4.984375
Gm7008	4.77734375	4.6484375	4.734375	4.8359375	4.58984375	4.93359375	4.55859375	4.76953125
Dock4	7.0625	6.796875	7.01953125	7.046875	7.0078125	7.12890625	6.96875	7.0390625
Immp2l	6.9375	7.046875	6.87109375	6.95703125	6.8046875	6.671875	6.875	6.875
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm2027	NA	NA	NA	NA	NA	NA	NA	NA
Pnpla8	8.4375	8.390625	8.578125	8.25	8.296875	8.1796875	8.3125	8.46875
Nrcam	4.296875	4.40625	4.40234375	4.51953125	4.40625	4.40625	4.59765625	4.2578125
Gm9921	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
Foxg1	5.05078125	4.94921875	4.90234375	5.01953125	4.87109375	4.89453125	4.83203125	4.765625
Gm9804	NA	NA	NA	NA	NA	NA	NA	NA
Gm10468	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA
G2e3	5.1796875	5.25	5.42578125	5.296875	5.26171875	5.265625	5.39453125	5.3984375
Scfd1	7.27734375	7.1640625	7.25390625	7.46484375	7.30078125	7.49609375	7.2421875	7.38671875
Coch	4.796875	4.69921875	4.8515625	4.53515625	4.82421875	4.7265625	4.703125	4.6484375
Ap4s1///Ap4s1	6.6875	6.37109375	6.5703125	6.8828125	6.703125	6.6640625	6.4921875	6.671875
Gm5785	NA	NA	NA	NA	NA	NA	NA	NA
Nubpl	4.86328125	5.26171875	5.12109375	5.12890625	4.98046875	5.21875	5.234375	5.1640625
Arhgap5	8.3203125	8.515625	8.203125	8.328125	8.34375	8.3125	8.34375	8.3125
Akap6	3.662109375	3.662109375	3.693359375	3.6953125	3.81640625	3.74609375	3.513671875	3.68359375
Npas3	3.728515625	3.658203125	3.7578125	3.796875	3.578125	3.72265625	3.673828125	3.693359375
Npas3	4.45703125	4.35546875	4.57421875	4.33203125	4.25390625	4.39453125	4.4609375	4.2890625
NA	NA	NA	NA	NA	NA	NA	NA	NA
