gene_symbol	GSM2087154	GSM2087158	GSM2087156	GSM2087160	GSM2087159	GSM2087161	GSM2087155	GSM2087157
1110012L19Rik	4.927734375	4.7998046875	4.974609375	4.7431640625	4.90625	5.056640625	4.845703125	5.099609375
1110017D15Rik	5.62109375	5.09765625	5.28515625	5.11328125	5.3125	5.2890625	5.44921875	5.19140625
1110032A03Rik	9.25	9.609375	9.328125	9.546875	9.5078125	9.5078125	9.375	9.40625
1110032F04Rik	4.48828125	4.51953125	4.56640625	4.4296875	4.61328125	4.515625	4.55859375	4.71484375
1110034G24Rik	5.42578125	5.4140625	5.5234375	5.20703125	5.59375	5.515625	5.453125	5.5390625
1110037F02Rik	7.248697916666667	7.079427083333333	7.239583333333333	7.141927083333333	7.165364583333333	7.126302083333333	7.233072916666667	7.298177083333333
1110038F14Rik	6.52734375	6.45703125	6.59375	6.5390625	6.3671875	6.421875	6.4921875	6.390625
1110051M20Rik	6.078125	6.1640625	6.10546875	6.07421875	6.1796875	6.01171875	5.79296875	6.05859375
1110059E24Rik	6.73046875	6.453125	6.8125	6.5546875	6.61328125	6.49609375	6.7109375	6.5390625
1110059G10Rik	5.87890625	6.08984375	5.5234375	5.8671875	5.80078125	5.7578125	5.9375	6.015625
1110065P20Rik	7.671875	7.51953125	7.6796875	7.58984375	7.546875	7.40625	7.48828125	7.484375
1190002N15Rik	6.90234375	6.3203125	6.984375	6.46875	6.234375	6.26953125	6.78125	7.07421875
1190005I06Rik	6.39453125	6.03515625	6.328125	5.95703125	6.0546875	6.04296875	6.1484375	6.28125
1190007I07Rik	5.79296875	5.6875	5.9921875	5.6484375	5.5078125	5.5859375	5.69921875	6.03125
1300017J02Rik	5.21484375	5.04296875	5.45703125	5.0	4.9921875	5.11328125	5.21875	4.7265625
1500002F19Rik	3.552734375	3.724609375	3.783203125	3.806640625	3.73828125	3.8828125	3.71484375	3.732421875
1500009C09Rik	5.70703125	5.734375	5.984375	5.75390625	5.74609375	5.91015625	5.7109375	5.73046875
1500011B03Rik	6.6640625	6.65234375	6.640625	6.703125	6.63671875	6.75390625	6.59375	6.67578125
1500011K16Rik	6.85546875	6.88671875	7.0859375	6.94921875	7.06640625	7.109375	6.62109375	6.92578125
1500015O10Rik	4.93359375	4.6796875	4.8125	4.6875	4.5078125	4.53515625	4.7890625	5.1640625
1600002H07Rik	6.421875	6.23828125	6.23828125	6.296875	6.17578125	6.18359375	6.1640625	6.328125
1600002K03Rik	5.89453125	5.859375	6.12890625	5.80859375	5.8984375	5.96484375	5.7421875	5.81640625
1600012H06Rik	7.23046875	7.30859375	7.2421875	7.38671875	7.24609375	7.34375	7.359375	7.2265625
1600014C10Rik	7.98828125	7.96875	8.1015625	7.5546875	7.8125	7.578125	7.94140625	8.28125
1600015I10Rik	3.916015625	3.833984375	3.900390625	3.7421875	3.73046875	3.974609375	3.865234375	4.05078125
1600017P15Rik	6.50390625	6.54296875	6.43359375	6.38671875	6.49609375	6.265625	6.53515625	6.33203125
1600029O15Rik	8.025390625	7.833984375	7.935546875	8.01171875	7.974609375	8.130859375	8.041015625	7.96875
1700001C02Rik	6.08203125	4.99609375	5.375	5.10546875	5.17578125	5.125	5.29296875	5.4375
1700001C19Rik	4.99609375	5.15234375	5.03515625	5.07421875	5.0546875	4.97265625	5.0	4.953125
1700001G17Rik	5.375	5.34765625	5.48828125	5.46875	5.5546875	5.34765625	5.3125	5.390625
1700001J03Rik	5.1796875	5.16015625	5.21484375	5.16796875	5.18359375	5.1796875	5.0546875	5.22265625
1700001J11Rik	3.544921875	3.142578125	3.212890625	3.580078125	3.541015625	3.748046875	3.376953125	3.412109375
1700001K19Rik	4.72265625	4.2890625	4.6015625	4.6953125	4.65234375	4.671875	4.40234375	4.55078125
1700001L05Rik	5.79296875	6.171875	5.62109375	6.0703125	5.7578125	6.05078125	5.59375	5.63671875
1700001L19Rik	4.7265625	4.64453125	4.6328125	4.53515625	4.51171875	4.796875	4.58203125	4.86328125
1700001O22Rik	4.6796875	4.69921875	4.98828125	4.78515625	4.671875	4.82421875	4.875	4.86328125
1700001P01Rik	3.44140625	3.46875	3.466796875	3.33203125	3.494140625	3.455078125	3.419921875	3.49609375
1700003E16Rik	4.39453125	4.0546875	4.09375	4.09765625	4.0	4.20703125	4.20703125	4.1953125
1700003E24Rik	4.8515625	4.8828125	4.8359375	4.91796875	5.01953125	5.0546875	4.79296875	4.859375
1700003F12Rik	5.83203125	5.9765625	6.203125	5.81640625	6.04296875	5.7578125	5.95703125	6.0546875
1700003H04Rik	2.927734375	3.05859375	3.052734375	3.00390625	3.0	3.046875	2.84375	3.05078125
1700003O11Rik	4.53515625	4.7109375	4.69140625	4.56640625	4.69921875	4.4296875	4.44140625	4.7265625
1700006A11Rik	2.77734375	2.833984375	2.79296875	2.783203125	2.990234375	2.935546875	2.869140625	2.7890625
1700006E09Rik	2.927734375	3.107421875	3.37890625	3.126953125	2.990234375	2.892578125	3.158203125	3.2421875
1700006J14Rik	5.37890625	5.23828125	5.4296875	5.04296875	5.21875	5.25	5.265625	5.17578125
1700007B14Rik	3.359375	3.10546875	3.1328125	3.33984375	3.2265625	3.333984375	3.306640625	3.28515625
1700007G11Rik	3.494140625	3.2578125	3.455078125	3.375	3.310546875	3.474609375	3.353515625	3.498046875
1700007K09Rik	3.984375	4.1953125	4.046875	4.20703125	4.171875	4.12109375	4.203125	4.03125
1700007K13Rik	5.81640625	4.59375	4.5390625	4.55859375	4.37890625	4.59765625	4.65625	4.76171875
1700008J07Rik	7.01953125	7.0390625	7.18359375	6.98828125	7.015625	7.0546875	7.0390625	7.140625
1700008O03Rik	4.9765625	4.83984375	4.6953125	4.75	4.95703125	4.87109375	4.6328125	4.71484375
1700008P02Rik	3.44140625	3.275390625	3.34375	3.412109375	3.25390625	3.361328125	3.298828125	3.345703125
1700009J07Rik	3.986328125	3.646484375	3.94140625	3.685546875	3.638671875	3.64453125	3.642578125	3.58203125
1700009N14Rik	3.869140625	3.830078125	3.705078125	3.595703125	3.75	3.822265625	3.83984375	3.92578125
1700010I14Rik	4.1015625	4.54296875	4.08203125	4.5078125	4.578125	4.390625	4.359375	4.38671875
1700011E24Rik	3.84765625	3.69140625	3.7578125	3.794921875	3.828125	3.755859375	3.716796875	3.6484375
1700011H14Rik	5.08984375	3.193359375	3.28515625	3.091796875	3.27734375	3.298828125	3.6640625	3.451171875
1700011I03Rik	3.201171875	3.236328125	3.349609375	3.171875	3.236328125	3.27734375	3.041015625	3.140625
1700011L22Rik	4.24609375	4.08984375	4.40234375	4.26953125	4.28515625	4.6484375	4.4375	4.28125
1700012A03Rik	4.26953125	4.28515625	4.55859375	4.34375	4.0703125	4.12109375	4.3203125	4.42578125
1700012B07Rik	3.66015625	3.5703125	3.8359375	3.65625	3.791015625	3.751953125	3.326171875	3.712890625
1700012B09Rik	3.19140625	3.15234375	3.14453125	3.111328125	3.296875	3.21875	3.19140625	3.15625
1700012P22Rik	3.859375	3.9453125	3.802734375	3.826171875	3.708984375	3.8828125	3.8125	3.6953125
1700013D24Rik	5.09765625	4.98828125	5.078125	5.02734375	4.96875	5.0390625	4.92578125	4.98828125
1700013F07Rik	4.86328125	4.50390625	4.61328125	4.51171875	4.4765625	4.5546875	4.58203125	4.71875
1700013G24Rik	4.6328125	4.90625	4.65625	4.71875	4.76953125	4.484375	4.9140625	4.77734375
1700014B07Rik	5.99609375	5.6328125	5.703125	5.80078125	5.828125	5.53515625	5.61328125	5.34765625
1700015E13Rik	3.974609375	3.974609375	4.1640625	3.97265625	3.869140625	4.05859375	3.865234375	3.94140625
1700016A09Rik	6.3515625	6.05078125	6.19140625	6.3046875	6.23828125	6.25	6.109375	6.140625
1700016C15Rik	3.4765625	3.5625	3.4453125	3.34375	3.51171875	3.53125	3.478515625	3.4765625
1700016D06Rik	3.3984375	3.56640625	3.4140625	3.30078125	3.498046875	3.455078125	3.38671875	3.734375
1700016D08Rik	5.734375	5.6328125	6.01953125	5.734375	5.74609375	5.66015625	5.640625	5.75
1700016H13Rik	4.0234375	4.01953125	4.2109375	3.900390625	3.953125	3.9140625	4.0078125	3.908203125
1700016K19Rik	5.703125	5.41796875	5.4296875	5.5	5.53125	5.21875	5.55078125	5.38671875
1700017B05Rik	6.45703125	6.453125	6.59765625	6.296875	6.37109375	6.3359375	6.44921875	6.3828125
1700017D01Rik	2.814453125	2.87890625	2.904296875	2.736328125	2.71484375	2.921875	2.677734375	2.828125
1700017N19Rik	3.12890625	3.25	3.30859375	3.193359375	3.064453125	3.109375	3.21875	3.162109375
1700018A04Rik	4.06640625	3.8359375	3.8046875	3.7734375	3.802734375	3.892578125	3.697265625	3.65234375
1700018A14Rik	4.8671875	4.84375	4.83984375	4.75390625	5.02734375	4.96484375	4.85546875	4.62890625
1700018B08Rik	4.95703125	5.078125	5.12109375	5.09765625	5.203125	5.08203125	4.80078125	5.0625
1700018B24Rik	3.90234375	3.73828125	4.05859375	3.916015625	3.64453125	3.734375	3.705078125	3.6640625
1700018C11Rik	4.1484375	4.1328125	4.3515625	4.12890625	4.12890625	4.1796875	3.91015625	4.4140625
1700018F24Rik	4.34765625	4.234375	4.4140625	4.34765625	4.328125	4.421875	4.3515625	4.34375
1700019A02Rik	2.974609375	2.953125	2.947265625	3.001953125	2.970703125	2.890625	2.9609375	3.095703125
1700019B03Rik	3.87109375	3.6875	3.841796875	3.79296875	3.814453125	3.8046875	3.728515625	3.701171875
1700019D03Rik	4.53515625	4.6640625	4.28515625	4.6484375	4.484375	4.78125	4.515625	4.61328125
1700019M22Rik	3.50390625	3.380859375	3.552734375	3.41015625	3.345703125	3.185546875	3.35546875	3.4453125
1700019N19Rik	3.84375	3.537109375	3.849609375	3.54296875	3.537109375	3.728515625	3.447265625	3.951171875
1700019O17Rik	5.765625	5.78125	5.55078125	5.66796875	5.58203125	5.703125	5.66015625	5.296875
1700020A23Rik	4.91796875	5.03515625	4.921875	4.92578125	4.93359375	5.0078125	5.03125	5.12890625
1700020D05Rik	4.9296875	4.80859375	4.8828125	4.85546875	4.921875	4.96875	4.8515625	4.69140625
1700020L24Rik	6.53125	6.01953125	6.72265625	6.15625	5.83984375	6.08203125	6.52734375	6.32421875
1700020N01Rik	5.39453125	5.140625	5.24609375	5.09375	5.15234375	5.171875	5.28515625	5.25390625
1700021F05Rik	7.95703125	8.0703125	8.265625	7.96484375	8.09375	8.046875	8.09375	8.21875
1700021F07Rik	4.94140625	5.0703125	5.19921875	5.05078125	5.1875	5.0859375	4.93359375	5.171875
1700022A21Rik	5.70703125	5.421875	5.87890625	5.75	5.53515625	5.86328125	5.5	5.65234375
1700022I11Rik	3.515625	3.458984375	3.38671875	3.509765625	3.521484375	3.478515625	3.484375	3.4453125
1700023F06Rik	5.65625	5.62109375	5.65234375	5.4765625	5.53515625	5.734375	5.421875	5.53125
1700024B05Rik	4.90478515625	4.8544921875	4.8408203125	4.72021484375	5.052734375	5.12939453125	4.87158203125	4.83251953125
1700024G13Rik	5.28125	4.87890625	4.92578125	5.1640625	4.80859375	4.5546875	4.94921875	4.88671875
1700024J04Rik	4.68359375	4.44140625	4.58203125	4.47265625	4.41796875	4.58984375	4.4921875	4.46875
1700024P04Rik	3.796875	3.890625	3.720703125	3.82421875	3.96484375	3.904296875	3.88671875	3.75
1700024P16Rik	3.935546875	3.48046875	3.84765625	3.72265625	3.734375	3.720703125	3.76171875	3.833984375
1700025F22Rik	2.595703125	2.578125	2.53125	2.5625	2.533203125	2.568359375	2.509765625	2.6015625
1700025G04Rik	6.787109375	6.607421875	6.478515625	6.6875	6.677734375	6.6328125	6.828125	6.74609375
1700027A07Rik	4.828125	4.5	4.90234375	4.953125	4.59375	4.83203125	4.58203125	4.7734375
1700028J19Rik	6.32421875	6.66796875	6.578125	6.11328125	6.4609375	6.61328125	6.48828125	6.40625
1700028N14Rik	5.42578125	5.42578125	5.23046875	5.36328125	5.421875	5.4453125	5.41796875	5.55859375
1700028P14Rik	4.49609375	3.546875	3.404296875	3.52734375	3.330078125	3.55859375	3.501953125	3.501953125
1700029F12Rik	4.453125	4.75390625	4.73046875	4.55859375	4.65234375	4.71484375	4.69140625	4.671875
1700029H14Rik	5.078125	4.98046875	5.3671875	5.27734375	5.109375	5.2890625	5.01953125	5.14453125
1700029I15Rik	5.86328125	5.875	5.94140625	5.7734375	5.84375	5.953125	5.8515625	6.01953125
1700029J07Rik	4.9296875	4.55859375	5.0	4.51171875	4.7890625	4.90625	5.0234375	5.30859375
1700029M20Rik	4.1171875	3.974609375	4.4921875	4.21875	4.21484375	4.0390625	4.0390625	4.0
1700029P11Rik	4.61328125	4.55078125	4.609375	4.62109375	4.76953125	4.55859375	4.66796875	4.45703125
1700030C12Rik	3.0625	3.072265625	2.935546875	3.08984375	3.03515625	2.892578125	2.97265625	3.287109375
1700030F18Rik	3.8671875	3.904296875	3.859375	3.99609375	3.765625	3.947265625	3.87890625	3.931640625
1700030J22Rik	5.41015625	5.44921875	5.35546875	5.625	5.3828125	5.3828125	5.421875	5.31640625
1700030K09Rik	5.73828125	5.8515625	5.87109375	5.9921875	5.9453125	5.95703125	5.9453125	6.14453125
1700031C06Rik	6.671875	6.515625	6.66796875	6.51953125	6.59765625	6.54296875	6.4140625	6.5390625
1700031F05Rik	4.0859375	4.546875	4.44921875	4.77734375	3.912109375	4.62109375	4.453125	4.1171875
1700031F10Rik	4.12109375	3.845703125	4.3203125	4.08984375	3.736328125	4.05078125	3.869140625	3.998046875
1700031M16Rik	3.525390625	3.37109375	3.45703125	3.37109375	3.267578125	3.5078125	3.455078125	3.3671875
1700034E13Rik	3.1875	3.08984375	3.162109375	3.16796875	3.142578125	3.306640625	3.171875	3.1328125
1700034H15Rik	5.421875	5.2578125	5.3671875	5.1171875	4.9921875	5.09765625	5.1171875	5.1328125
1700034I23Rik	4.1796875	4.06640625	4.13671875	3.658203125	4.19140625	3.953125	4.12890625	4.06640625
1700034J05Rik	4.83984375	5.0625	4.7421875	4.921875	4.7734375	4.69921875	5.0390625	4.86328125
1700034O15Rik	3.65625	3.69140625	3.654296875	3.6875	3.759765625	3.7421875	3.701171875	3.701171875
1700037C18Rik	5.78515625	5.859375	5.58984375	5.66015625	5.59375	5.6953125	5.59765625	5.74609375
1700037H04Rik	8.6171875	8.4609375	8.78125	8.4375	8.5078125	8.5859375	8.3203125	8.6171875
1700038P13Rik	4.21484375	4.015625	4.09375	4.078125	4.22265625	4.1484375	4.21484375	4.3828125
1700039E15Rik	4.0703125	4.27734375	4.12109375	4.20703125	3.935546875	4.01171875	4.05859375	3.9609375
1700040L02Rik	5.00390625	4.3515625	4.52734375	4.2578125	4.3671875	4.31640625	4.5625	4.76171875
1700041B01Rik	5.57421875	5.5390625	5.63671875	5.55859375	5.609375	5.55078125	5.36328125	5.70703125
1700047I17Rik2	9.89453125	10.31640625	9.83984375	10.23046875	10.1484375	10.19140625	9.7421875	9.8046875
1700048O20Rik	4.359375	4.07421875	4.3515625	4.125	4.26953125	4.26171875	4.1875	4.1875
1700049L16Rik	6.390625	6.33203125	6.51171875	6.421875	6.46875	6.50390625	6.25390625	6.40234375
1700052K11Rik	6.80078125	6.8515625	6.953125	6.8359375	6.82421875	6.796875	6.79296875	6.8203125
1700056E22Rik	6.359375	6.140625	6.375	6.34375	6.25	6.11328125	6.1640625	6.484375
1700057G04Rik	3.658203125	3.72265625	3.619140625	3.568359375	3.544921875	3.78125	3.4765625	3.568359375
1700061E17Rik	3.837890625	3.828125	3.9609375	3.958984375	3.861328125	3.90234375	3.87109375	4.0703125
1700061G19Rik	3.849609375	4.15625	4.1484375	4.00390625	4.15234375	3.994140625	3.900390625	3.86328125
1700064E03Rik	4.67578125	4.625	4.63671875	4.82421875	4.59375	4.578125	4.70703125	4.61328125
1700065D16Rik	4.171875	4.24609375	4.25390625	4.07421875	4.2421875	4.3046875	4.2734375	4.203125
1700066B19Rik	5.3203125	5.33984375	5.47265625	5.27734375	5.3671875	5.29296875	5.2578125	5.28515625
1700066M21Rik	6.8046875	6.48046875	6.88671875	6.96875	6.6171875	6.87109375	6.68359375	6.90234375
1700067K01Rik	4.40234375	4.34375	4.41015625	4.44140625	4.3203125	4.29296875	4.3203125	4.578125
1700067P10Rik	3.57421875	3.544921875	3.666015625	3.51171875	3.48828125	3.546875	3.4296875	3.501953125
1700069L16Rik	4.34375	4.328125	4.40625	4.2109375	4.56640625	4.46484375	4.2578125	4.3828125
1700071K01Rik	6.99609375	7.1015625	6.953125	7.16796875	7.08203125	7.0625	7.06640625	7.04296875
1700072H12Rik	5.06640625	5.21875	5.0703125	5.0859375	5.01953125	5.3203125	5.2109375	5.10546875
1700073E17Rik	4.7421875	4.7578125	4.75	4.86328125	4.80078125	4.62890625	4.6484375	4.61328125
1700074P13Rik	3.392578125	3.25	3.30859375	3.275390625	3.45703125	3.32421875	3.25	3.3125
1700080E11Rik	4.70703125	4.30859375	4.48828125	4.55078125	4.58203125	4.4296875	4.55078125	4.62890625
1700080O16Rik	3.103515625	3.19921875	3.23046875	3.265625	3.236328125	3.46484375	3.203125	3.142578125
1700084C06Rik	5.51171875	5.34375	5.6640625	5.6875	5.5390625	5.66796875	5.734375	5.6875
1700084E18Rik	5.921875	5.95703125	5.8984375	5.7734375	5.99609375	5.97265625	5.95703125	5.7890625
1700084J12Rik	6.58203125	6.8671875	6.453125	7.05859375	6.828125	6.9375	6.5078125	6.359375
1700084K02Rik	4.4921875	4.5703125	4.50390625	4.546875	4.609375	4.49609375	4.5234375	4.57421875
1700086L19Rik	4.08984375	3.693359375	3.693359375	3.53125	3.630859375	3.5234375	3.82421875	3.697265625
1700086O06Rik	7.01953125	6.79296875	7.015625	6.859375	6.83203125	6.82421875	6.71484375	6.8671875
1700088E04Rik	6.85546875	6.58984375	6.625	6.3046875	6.5546875	6.5703125	6.66015625	6.55859375
1700093K21Rik	3.58984375	3.744140625	3.6171875	3.51171875	3.57421875	3.6015625	3.501953125	3.603515625
1700102P08Rik	4.13671875	4.171875	4.234375	4.26953125	4.0703125	4.015625	4.07421875	4.1015625
1700109H08Rik	5.0390625	5.125	4.9609375	5.01171875	5.01171875	5.0	5.00390625	4.98046875
1700112E06Rik	8.0703125	8.234375	8.375	8.1875	8.21875	8.2578125	8.3515625	8.3359375
1700113H08Rik	3.294921875	3.37890625	3.287109375	3.169921875	3.23828125	3.369140625	3.392578125	3.2421875
1700120B22Rik	5.31640625	5.09765625	5.24609375	5.34375	5.0703125	5.33203125	5.09765625	5.4609375
1700120K04Rik	5.1015625	4.94140625	5.03125	4.796875	4.953125	4.91796875	4.84765625	4.9375
1700123K08Rik	4.26953125	3.9921875	4.26953125	4.11328125	4.23828125	4.18359375	4.1015625	4.2109375
1700123L14Rik	3.982421875	4.23046875	3.85546875	3.9453125	4.09765625	4.29296875	3.744140625	3.990234375
1700123O20Rik	6.359375	6.40234375	6.59375	6.77734375	6.5390625	6.640625	6.5234375	6.4609375
1700125H20Rik	4.2109375	4.30078125	4.1875	4.2421875	4.15625	4.1875	4.12109375	4.24609375
1700128F08Rik	3.771484375	3.689453125	3.755859375	4.0390625	3.681640625	3.759765625	3.55859375	3.7578125
1700129C05Rik	2.990234375	2.904296875	2.90234375	2.8671875	2.8984375	2.923828125	2.78125	2.86328125
1810010D01Rik	5.421875	5.20703125	5.28125	5.1640625	5.10546875	5.109375	5.09765625	5.12109375
1810010H24Rik	6.5	6.3984375	6.36328125	6.1640625	6.12890625	6.29296875	6.4453125	6.43359375
1810011H11Rik	4.875	4.92578125	4.7734375	5.0703125	4.78515625	4.53125	4.515625	4.7421875
1810011O10Rik	8.4140625	8.46875	8.6953125	8.53125	8.265625	8.5546875	8.7421875	8.734375
1810013L24Rik	8.5546875	8.65625	8.671875	8.46875	8.6171875	8.53125	8.5390625	8.5703125
1810022K09Rik	6.22265625	6.0546875	6.16796875	6.125	6.03125	6.30078125	6.0625	6.07421875
1810024B03Rik	3.921875	3.947265625	3.8046875	3.900390625	3.888671875	4.046875	3.728515625	4.0078125
1810030O07Rik	7.1953125	7.3984375	7.3984375	7.328125	7.3203125	7.19140625	7.3046875	7.39453125
1810032O08Rik	5.29296875	5.30859375	5.3671875	5.23828125	5.3828125	5.1640625	5.3125	5.2109375
1810037I17Rik	3.109375	3.18359375	3.119140625	2.92578125	3.3203125	3.046875	3.02734375	3.140625
1810041L15Rik	4.25	4.6796875	4.3046875	4.51953125	4.40234375	4.328125	4.41796875	4.46484375
1810043G02Rik	7.03515625	6.94921875	7.1796875	6.8203125	6.87890625	6.9609375	7.0546875	7.08984375
1810046K07Rik	5.73046875	5.734375	5.5390625	5.50390625	5.6328125	5.55078125	5.68359375	5.6171875
1810055G02Rik	7.0703125	7.16796875	6.69140625	7.50390625	7.12890625	7.47265625	6.98046875	6.96875
1810058I24Rik	8.2890625	8.34375	8.2421875	8.25	8.328125	8.25	8.3125	8.1875
1810062O18Rik	5.18359375	5.546875	5.59765625	5.1796875	5.171875	5.23046875	5.2265625	5.08203125
1810064F22Rik	4.2265625	3.90625	4.12890625	4.1015625	3.953125	3.55859375	3.962890625	4.0
1810065E05Rik	3.154296875	3.220703125	3.0234375	3.25	3.23046875	3.1953125	3.16015625	3.12109375
2010001K21Rik	5.28515625	4.921875	4.93359375	4.9375	5.09765625	5.01953125	5.15625	5.06640625
2010003K11Rik	6.59375	6.8359375	7.15625	6.88671875	6.69921875	6.95703125	6.8359375	6.74609375
2010005H15Rik	3.1875	3.310546875	3.2265625	3.189453125	3.1953125	3.251953125	3.10546875	3.201171875
2010016I18Rik	7.921875	7.94140625	8.15625	7.05859375	8.15625	7.43359375	8.1015625	8.40625
2010106E10Rik	3.232421875	3.064453125	3.439453125	3.267578125	3.25390625	3.2421875	3.46484375	3.318359375
2010107E04Rik	8.734375	8.6328125	8.78125	8.703125	8.5078125	8.59375	8.5546875	8.578125
2010107G12Rik	4.63671875	4.50390625	4.69140625	4.67578125	4.3515625	4.60546875	4.53515625	4.453125
2010107G23Rik	5.2734375	5.375	5.46875	5.12109375	5.28125	5.25390625	5.28125	5.14453125
2010109I03Rik	4.875	4.6484375	4.82421875	4.76171875	4.78125	4.8046875	4.70703125	4.83984375
2010111I01Rik	5.91796875	6.046875	6.234375	5.98828125	5.96875	6.125	6.08984375	6.07421875
2010204K13Rik	4.8671875	4.640625	4.82421875	4.69140625	4.6875	4.75	4.57421875	4.484375
2010300C02Rik	6.02734375	5.6875	5.8046875	5.79296875	5.8046875	5.8203125	5.78125	5.6640625
2010309G21Rik	5.3359375	5.4375	4.4609375	4.67578125	5.04296875	4.55859375	5.16015625	4.59765625
2200002D01Rik	6.9765625	6.80078125	6.9375	6.90234375	6.92578125	6.9765625	6.70703125	6.91015625
2200002J24Rik	4.7109375	4.80859375	5.01953125	4.63671875	4.66015625	4.65234375	4.67578125	4.67578125
2210010C04Rik	3.845703125	3.642578125	3.7265625	3.859375	3.822265625	3.943359375	3.931640625	3.88671875
2210016F16Rik	8.1015625	8.109375	8.09375	8.203125	8.09375	8.21875	8.0703125	7.90234375
2210407C18Rik	2.93359375	2.94140625	3.068359375	3.125	3.205078125	3.15625	3.0703125	2.998046875
2210408I21Rik	6.36328125	6.2265625	6.29296875	6.37109375	6.1171875	6.2265625	6.36328125	6.4296875
2210409E12Rik	5.515625	5.56640625	5.625	5.578125	5.6640625	5.4609375	5.453125	5.59765625
2300002M23Rik	5.16015625	5.03515625	5.21484375	4.8203125	5.01171875	5.03515625	5.01171875	4.984375
2300003K06Rik	6.828125	6.73046875	6.88671875	6.73046875	6.76171875	6.84375	6.78515625	6.65625
2300009A05Rik	6.98046875	6.953125	6.96484375	7.1171875	6.90234375	6.93359375	6.8828125	6.828125
2310001K24Rik	4.0234375	3.986328125	4.05859375	4.08203125	4.1953125	4.1328125	3.99609375	4.10546875
2310002L09Rik	3.591796875	3.794921875	3.591796875	3.923828125	3.4765625	3.681640625	3.6015625	3.654296875
2310007B03Rik	4.8671875	4.78125	4.71484375	4.87109375	4.74609375	4.7890625	4.9375	4.7265625
2310011J03Rik	6.421875	6.3984375	6.35546875	6.4453125	6.39453125	6.390625	6.44140625	6.09375
2310022A10Rik	5.80078125	5.69921875	5.7265625	6.0625	5.83984375	5.640625	5.9296875	5.84375
2310022B05Rik	7.25390625	7.23046875	7.2109375	7.328125	7.35546875	7.484375	7.25	7.10546875
2310030G06Rik	5.64453125	5.40625	5.34765625	5.375	5.546875	5.24609375	5.51953125	5.59765625
2310033P09Rik	6.369140625	6.3125	6.30859375	6.326171875	6.294921875	6.259765625	6.341796875	6.33984375
2310034C09Rik	2.7890625	2.91015625	2.841796875	2.8125	2.806640625	2.7890625	2.712890625	2.767578125
2310035C23Rik	7.19921875	7.03125	6.98828125	7.046875	7.11328125	6.96875	7.2109375	6.9765625
2310036O22Rik	9.828125	9.84375	9.8671875	10.0703125	9.8984375	10.0234375	9.984375	9.9296875
2310039H08Rik	7.13671875	6.8671875	7.33984375	7.1171875	7.00390625	7.18359375	7.18359375	7.07421875
2310045n01rik-mef2b	6.03515625	6.14453125	6.1640625	6.13671875	6.109375	6.09765625	6.0859375	5.96484375
2310057M21Rik	6.68359375	6.64453125	6.85546875	6.796875	6.67578125	6.63671875	6.75	6.82421875
2310057N15Rik	2.51171875	2.533203125	2.736328125	2.58203125	2.5	2.45703125	2.49609375	2.4609375
2310061I04Rik	7.5234375	7.4921875	7.53125	7.51953125	7.5703125	7.35546875	7.30078125	7.43359375
2310061N02Rik	4.25390625	4.37109375	4.32421875	4.34375	4.25	4.2734375	4.41796875	4.35546875
