Sample_geo_accession	Condition	Group
GSM3019086	healthy	Human islet cells
GSM3019087	healthy	Human islet cells
GSM3019088	healthy	Human islet cells
GSM3019089	healthy	Human islet cells
GSM3019090	healthy	Human islet cells
GSM3019091	cystic fibrosis	Human islet cells
GSM3019092	cystic fibrosis	Human islet cells
GSM3019093	cystic fibrosis	Human islet cells
GSM3019094	cystic fibrosis	Human islet cells
GSM3019095	cystic fibrosis	Human islet cells
