Sample_geo_accession	Condition	Group
GSM2705880	control	Islets
GSM2705882	control	Islets
GSM2705883	control	Islets
GSM2705889	control	Islets
GSM2705892	control	Islets
GSM2705893	control	Islets
GSM2705881	p300 KO	Islets
GSM2705884	p300 KO	Islets
GSM2705885	p300 KO	Islets
GSM2705886	Triallelic	Islets
GSM2705887	Triallelic	Islets
GSM2705891	Triallelic	Islets
GSM2705888	CBP KO	Islets
GSM2705890	CBP KO	Islets
GSM2705894	CBP KO	Islets
