gene_symbol	GSM401528	GSM401525	GSM401526	GSM401529	GSM401527	GSM401530
1600002K03Rik	7.3046875	7.35546875	7.21484375	7.17578125	7.421875	7.1953125
1600010M07Rik	3.654296875	3.5546875	3.48046875	3.451171875	3.4609375	3.306640625
1600012H06Rik	8.1640625	7.759765625	7.771484375	8.107421875	8.06640625	7.953125
1600012P17Rik	4.28515625	3.982421875	4.02734375	3.8671875	4.53125	4.26953125
1600014C10Rik	5.39501953125	5.33203125	5.22314453125	5.6259765625	5.1689453125	5.55078125
1600014C23Rik	4.3203125	4.4765625	4.3515625	4.49609375	4.13671875	4.1171875
1600015I10Rik	3.734375	3.8515625	3.912109375	3.82421875	3.810546875	3.82421875
1600020E01Rik	8.1796875	8.046875	7.8359375	8.15625	8.1953125	7.8125
1600022D10Rik	3.56640625	3.431640625	3.232421875	3.515625	3.556640625	3.41796875
1600023N17Rik	5.51953125	5.5390625	5.1875	5.28125	6.05078125	6.2109375
1600025M17Rik	2.533203125	2.92578125	2.484375	2.578125	2.6640625	2.751953125
1600029O15Rik	3.966796875	4.42578125	3.771484375	4.04296875	4.33203125	4.59375
1700001C02Rik	3.6298828125	3.7314453125	3.7578125	3.837890625	3.794921875	3.74609375
1700001C19Rik	5.2578125	4.951171875	5.26171875	5.154296875	5.23046875	5.1328125
1700001D01Rik	2.498046875	2.392578125	2.517578125	2.650390625	2.6171875	2.75390625
1700001G11Rik	4.25	4.3125	4.1796875	3.8828125	4.171875	4.49609375
1700001G17Rik	4.2890625	4.7109375	4.28515625	4.4609375	4.17578125	4.25390625
1700001K19Rik	5.11328125	5.15625	5.0625	4.7578125	5.36328125	5.171875
1700001L05Rik	4.30859375	4.3203125	4.08984375	4.1875	4.35546875	3.763671875
1700001L19Rik	3.216796875	3.107421875	3.078125	3.3671875	3.33203125	3.431640625
1700001O22Rik	4.16796875	3.80859375	4.02734375	3.91796875	3.986328125	4.171875
1700001P01Rik	3.4560546875	3.2900390625	3.662109375	3.302734375	3.5244140625	3.43359375
1700003D09Rik	3.904296875	3.7734375	3.8515625	3.255859375	3.763671875	4.00390625
1700003E16Rik	5.08984375	4.96484375	4.8828125	4.84765625	5.171875	5.265625
1700003E24Rik	2.27734375	2.392578125	2.353515625	2.41015625	2.607421875	2.41015625
1700003F12Rik	3.9814453125	4.1259765625	4.0107421875	3.849609375	4.185546875	4.1318359375
1700003G18Rik	2.90234375	2.615234375	2.451171875	2.650390625	2.70703125	2.845703125
1700003H04Rik	2.1044921875	2.0185546875	1.98193359375	2.08203125	2.072265625	2.0771484375
1700003I16Rik	3.294921875	3.671875	3.6875	3.6328125	3.8671875	3.685546875
1700003P14Rik	3.521484375	3.318359375	3.736328125	3.654296875	4.1015625	3.474609375
1700006A11Rik	1.9111328125	2.21875	1.9755859375	2.171875	2.201171875	1.8125
1700006E09Rik	2.171875	2.166015625	2.376953125	2.18359375	2.4921875	2.248046875
1700006F04Rik	2.69140625	2.451171875	3.328125	2.36328125	2.541015625	3.03125
1700006J14Rik	2.181640625	2.447265625	2.259765625	2.166015625	2.3515625	2.46484375
1700007B14Rik	2.611328125	2.611328125	2.458984375	2.435546875	2.84765625	2.77734375
1700007E05Rik	2.73046875	2.625	3.8046875	3.35546875	2.994140625	2.697265625
1700007F19Rik	2.2109375	2.130859375	2.548828125	2.0546875	2.259765625	2.560546875
1700007G11Rik	4.26171875	3.66015625	4.05859375	4.2421875	3.84375	3.955078125
1700007J10Rik	4.76953125	4.48046875	4.55859375	4.25390625	4.625	4.87890625
1700007J24Rik	2.31640625	1.8779296875	2.455078125	2.009765625	1.8037109375	1.8115234375
1700007K09Rik	2.552734375	2.69921875	2.697265625	2.521484375	2.296875	2.26953125
1700007K13Rik	4.26953125	4.35546875	4.48828125	4.28515625	4.61328125	4.21484375
1700007L15Rik	6.734375	6.7265625	6.99609375	6.6875	7.05078125	6.53125
1700008F19Rik	5.125	5.31640625	4.88671875	5.58203125	5.65234375	5.29296875
1700008H02Rik	2.70458984375	2.42041015625	3.0205078125	3.54296875	2.82421875	3.1123046875
1700008J07Rik	6.30078125	6.828125	6.482421875	6.1640625	6.775390625	6.09765625
1700008K24Rik	4.31640625	3.875	4.19140625	3.974609375	4.5390625	4.26171875
1700008N17Rik	3.203125	2.95703125	3.1884765625	3.1171875	3.224609375	3.13671875
1700008O03Rik	4.19140625	4.19140625	4.4609375	3.982421875	4.41015625	4.14453125
1700008P02Rik	2.4609375	2.38671875	2.498046875	2.619140625	2.154296875	2.4140625
1700009J07Rik	3.74609375	4.6015625	3.818359375	3.5234375	3.95703125	3.775390625
1700009N14Rik	2.5859375	2.220703125	2.599609375	2.818359375	2.462890625	2.466796875
1700010B08Rik	3.9140625	4.3046875	4.29296875	4.3046875	4.35546875	4.20703125
1700010B09Rik	3.794921875	3.998046875	3.576171875	3.724609375	3.677734375	3.6875
1700010B13Rik	2.498046875	2.359375	2.509765625	2.31640625	2.259765625	2.611328125
1700010H22Rik	3.7923177083333335	3.638671875	3.6529947916666665	3.662109375	3.7467447916666665	3.9231770833333335
1700010I14Rik	4.618489583333333	4.557291666666667	4.419921875	4.225260416666667	4.40234375	4.66796875
1700010L04Rik	2.591796875	2.4375	2.287109375	2.7265625	2.529296875	2.615234375
1700010N08Rik	2.390625	3.046875	2.54296875	2.69140625	2.302734375	2.67578125
1700011B04Rik	2.25	2.283203125	2.494140625	2.134765625	2.494140625	2.498046875
1700011E24Rik	3.337890625	3.4921875	3.244140625	3.455078125	3.38671875	3.376953125
1700011H14Rik	2.552734375	2.345703125	2.689453125	2.736328125	2.681640625	3.76953125
1700011I03Rik	2.484375	2.74609375	2.705078125	2.158203125	2.8359375	2.662109375
1700011L22Rik	3.111328125	2.8359375	2.90234375	2.8828125	3.01953125	3.3203125
1700011M02Rik	4.12109375	4.28515625	3.7265625	3.884765625	4.1953125	4.140625
1700012A03Rik	3.703125	3.623046875	3.484375	3.330078125	3.599609375	3.7421875
1700012B07Rik	4.0234375	4.2265625	4.51953125	4.20703125	4.375	4.46484375
1700012B09Rik	4.05859375	3.84375	4.1796875	3.8828125	4.171875	4.265625
1700012D14Rik	3.8857421875	3.408203125	3.7421875	3.357421875	3.8544921875	3.685546875
1700012E03Rik	3.138671875	3.353515625	3.625	3.240234375	3.287109375	3.50390625
1700012I11Rik	2.98046875	3.009765625	3.400390625	2.892578125	3.283203125	3.134765625
1700012O15Rik	2.681640625	2.716796875	2.484375	2.693359375	2.685546875	2.7734375
1700012P22Rik	2.46826171875	2.658203125	2.6162109375	2.63671875	2.54736328125	2.634765625
1700013D24Rik	3.078125	2.59765625	3.1640625	2.853515625	2.958984375	3.060546875
1700013F07Rik	3.693359375	3.6337890625	4.2998046875	4.0068359375	4.400390625	3.94140625
1700013G24Rik	4.41015625	4.52734375	4.33984375	4.39453125	4.4140625	4.51953125
1700013H16Rik	1.9384765625	2.076171875	1.7431640625	1.7451171875	2.103515625	1.87890625
1700015C15Rik	2.935546875	2.98046875	3.0	2.80859375	2.982421875	3.013671875
1700015E13Rik	4.75	4.71875	4.71875	4.2890625	4.7421875	4.90234375
1700015F17Rik	2.70703125	2.8046875	2.6171875	2.935546875	3.001953125	3.287109375
1700015G11Rik	2.36328125	2.36328125	2.083984375	2.21875	2.21484375	2.244140625
1700016A09Rik	4.56640625	4.68359375	5.0546875	4.515625	4.46875	4.8515625
1700016C15Rik	2.6953125	2.966796875	2.818359375	2.537109375	2.642578125	2.828125
1700016D06Rik	2.2890625	2.1796875	2.1171875	2.171875	2.419921875	2.4375
1700016D18Rik	3.2734375	2.87890625	2.9921875	3.03515625	3.240234375	3.076171875
1700016G14Rik	1.830078125	1.57421875	1.5966796875	1.8447265625	1.93359375	1.962890625
1700016H13Rik	3.7421875	3.634765625	3.740234375	3.51953125	3.41015625	4.4453125
1700016K19Rik	6.5234375	5.953125	5.98828125	5.984375	6.0546875	5.90625
1700016P04Rik	2.107421875	2.34765625	2.328125	2.2421875	1.6767578125	2.09375
1700017B05Rik	4.669921875	3.9973958333333335	4.770182291666667	4.453776041666667	4.628255208333333	4.338541666666667
1700017D01Rik	2.65234375	2.330078125	2.2578125	2.732421875	2.470703125	2.501953125
1700017G19Rik	2.23046875	2.318359375	2.404296875	2.650390625	2.259765625	2.037109375
1700017H01Rik	2.7265625	2.580078125	2.9189453125	2.8056640625	2.64453125	2.91015625
1700017L05Rik	4.0546875	4.15234375	4.47265625	4.046875	4.58984375	4.3125
1700017N19Rik	3.375	3.017578125	3.033203125	2.599609375	3.12109375	3.134765625
1700018A04Rik	2.62890625	2.759765625	2.90625	2.4296875	2.693359375	2.685546875
1700018A14Rik	5.40625	5.44921875	5.4609375	5.046875	5.33984375	5.30078125
1700018B08Rik	5.19140625	5.01171875	4.94140625	4.99609375	5.25390625	5.35546875
1700018B24Rik	3.689453125	3.974609375	3.59375	3.9765625	4.11328125	3.65625
1700018C11Rik	4.26953125	4.2421875	4.43359375	4.19140625	4.609375	4.34375
1700018F24Rik	4.3671875	4.4140625	4.16796875	4.28125	4.57421875	4.3828125
1700018G05Rik	3.533203125	3.4921875	3.419921875	3.58203125	3.341796875	3.6015625
1700018L02Rik	4.4375	4.703125	4.57421875	4.50390625	4.73828125	4.73828125
1700018M17Rik	5.828125	5.8359375	5.8046875	5.6796875	5.80859375	5.8359375
1700018P08Rik	3.6357421875	3.71875	3.6298828125	3.4638671875	3.755859375	3.7939453125
1700019A02Rik	2.48046875	2.306640625	2.556640625	2.314453125	2.80078125	2.677734375
1700019B03Rik	3.458984375	3.345703125	3.375	3.41796875	3.7734375	3.849609375
1700019D03Rik	9.9609375	10.02734375	10.01171875	9.859375	9.96875	10.11328125
1700019L13Rik	3.142578125	3.576171875	3.017578125	4.12109375	3.576171875	3.513671875
1700019M22Rik	4.2890625	4.31640625	4.08203125	4.56640625	4.51953125	4.6953125
1700019N19Rik	3.443359375	3.099609375	3.287109375	3.82421875	3.47265625	3.517578125
1700019O17Rik	5.671875	5.41796875	5.56640625	5.19921875	5.2578125	5.6171875
1700019P21Rik	2.634765625	2.44140625	2.75	2.578125	3.048828125	2.873046875
1700020A23Rik	3.3515625	3.3359375	3.4453125	2.8828125	3.39453125	3.40234375
1700020D05Rik	3.025390625	3.30859375	3.228515625	3.302734375	2.998046875	3.330078125
1700020G03Rik	3.681640625	3.666015625	3.609375	3.82421875	3.845703125	3.806640625
1700020I14Rik	6.904947916666667	7.34765625	7.153645833333333	6.994791666666667	7.169270833333333	6.875
1700020L24Rik	3.892578125	3.80078125	3.81640625	3.64453125	3.84375	3.630859375
1700020M10Rik	2.16015625	1.9287109375	2.140625	1.892578125	2.1796875	2.46484375
1700020N01Rik	1.86328125	1.9169921875	2.138671875	1.8505859375	2.15234375	1.9443359375
1700021A07Rik	4.48828125	4.68359375	4.33203125	4.796875	4.859375	5.21875
1700021F05Rik	10.875	10.9296875	10.921875	10.84375	10.921875	10.875
1700021F07Rik	4.60546875	4.4140625	4.66015625	4.16015625	4.1171875	4.125
1700021N20Rik	2.65625	2.53125	2.75	2.791015625	2.65234375	2.654296875
1700021P04Rik	2.912109375	2.896484375	2.998046875	2.896484375	2.69140625	3.060546875
1700022A21Rik	3.310546875	3.142578125	3.599609375	3.451171875	3.49609375	3.7421875
1700022A22Rik	2.630859375	2.798828125	2.5625	2.42578125	2.5859375	2.583984375
1700022F17Rik	1.5986328125	2.052734375	1.8251953125	1.7509765625	1.8671875	2.037109375
1700023A20Rik	2.814453125	2.61328125	3.033203125	2.75390625	2.70703125	2.599609375
1700023B13Rik	4.2451171875	4.625	4.4814453125	4.31640625	4.3125	4.478515625
1700023F02Rik	3.59375	3.890625	4.05078125	3.619140625	3.75	4.00390625
1700023F06Rik	6.1484375	6.33984375	6.33203125	6.2578125	6.15625	6.15234375
1700023G09Rik	3.19921875	3.20703125	3.314453125	3.27734375	3.162109375	3.15234375
1700023H06Rik	5.134765625	5.830078125	3.8115234375	5.21875	5.349609375	5.45703125
1700024B05Rik	2.576171875	2.3046875	2.935546875	2.51171875	2.677734375	2.50390625
1700024J04Rik	2.16015625	2.375	2.1328125	2.37109375	2.412109375	2.458984375
1700024P04Rik	2.63671875	2.677734375	2.814453125	2.5625	2.7421875	2.46484375
1700024P12Rik	6.076171875	5.9375	6.193359375	5.83984375	6.1328125	6.037109375
1700025F22Rik	2.083984375	2.033203125	1.9677734375	2.08984375	2.298828125	1.8349609375
1700025G04Rik	4.65234375	5.131510416666667	4.411458333333333	4.477864583333333	4.795572916666667	4.688802083333333
1700025H01Rik	4.5390625	4.953125	4.91015625	4.49609375	4.8515625	4.83203125
1700025K04Rik	4.48046875	4.84765625	5.40625	4.6640625	4.83984375	4.23828125
1700026H06Rik	4.5625	4.10546875	4.78125	3.966796875	5.08203125	4.0625
1700026J12Rik	1.998046875	2.25390625	2.201171875	1.9775390625	2.228515625	2.05078125
1700027F06Rik	6.02734375	5.53125	6.015625	5.4765625	6.02734375	5.8671875
1700027J07Rik	5.1328125	5.3359375	5.2734375	5.18359375	5.17578125	5.17578125
1700028E10Rik	3.125	3.0634765625	3.890625	3.52734375	3.3837890625	2.94921875
1700028I16Rik	3.806640625	3.759765625	3.8359375	3.677734375	3.873046875	3.830078125
1700028J19Rik	3.0234375	3.224609375	3.263671875	3.283203125	3.46875	3.509765625
1700028N14Rik	5.03515625	5.2265625	5.40625	4.89453125	5.2578125	4.828125
1700028P14Rik	3.037109375	2.833984375	2.3515625	2.73046875	2.8671875	2.8046875
1700029F12Rik	3.58984375	3.44140625	3.56640625	3.421875	3.53125	3.74609375
1700029H14Rik	4.75	4.75	4.88671875	4.69921875	4.85546875	4.54296875
1700029I15Rik	6.11328125	6.78125	6.44140625	6.095703125	6.091796875	5.755859375
1700029J07Rik	5.890625	6.05859375	5.31640625	6.4296875	5.4140625	5.88671875
1700029M03Rik	1.75390625	1.71337890625	1.90625	1.95361328125	1.87353515625	1.91455078125
1700029M20Rik	2.6787109375	2.7529296875	2.6005859375	2.4404296875	2.53515625	2.6806640625
1700029P11Rik	2.029296875	2.416015625	1.98046875	2.28515625	2.361328125	2.462890625
1700030C10Rik	2.78125	2.744140625	2.712890625	2.611328125	2.93359375	2.845703125
1700030F18Rik	3.384765625	3.359375	3.11328125	3.009765625	2.919921875	3.076171875
1700030J22Rik	5.83984375	6.34375	5.96484375	5.7578125	5.6171875	5.59765625
1700030K09Rik	5.56640625	5.63671875	6.05859375	5.57421875	5.23046875	5.64453125
1700031C06Rik	2.85546875	3.2734375	2.744140625	2.85546875	2.96484375	2.759765625
1700031F05Rik	3.26171875	3.150390625	3.224609375	3.0546875	3.021484375	3.365234375
1700031F10Rik	3.671875	4.06640625	3.650390625	3.662109375	3.888671875	3.900390625
1700031L13Rik	1.9384765625	1.697265625	2.033203125	2.115234375	1.87109375	1.71875
1700034E13Rik	3.046875	2.98828125	3.048828125	2.787109375	3.0	2.89453125
1700034G24Rik	5.41015625	5.49609375	5.6171875	4.98046875	5.4296875	5.4140625
1700034H15Rik	3.5205078125	3.484375	3.6064453125	3.07421875	3.4033203125	3.337890625
1700034I23Rik	4.52734375	2.93359375	5.1640625	5.08203125	5.03515625	4.2265625
1700034J04Rik	2.86328125	2.830078125	2.8046875	2.912109375	2.8046875	2.94140625
1700034J05Rik	2.39013671875	2.2998046875	2.4599609375	2.51904296875	2.25146484375	2.42724609375
1700034O15Rik	3.748046875	3.5234375	3.357421875	3.16796875	3.30859375	3.6875
1700034P13Rik	2.13330078125	1.99853515625	2.1591796875	2.0966796875	2.134765625	2.1689453125
1700036A12Rik	4.5234375	4.640625	4.83984375	4.6015625	4.65234375	4.6328125
1700037C18Rik	4.736328125	4.9345703125	4.93359375	5.046875	5.201171875	5.16796875
1700037H04Rik	6.057291666666667	6.152994791666667	6.237630208333333	6.057942708333333	5.962890625	5.912760416666667
1700037N05Rik	4.806640625	4.689453125	5.798828125	5.013671875	5.5703125	4.904296875
1700039E15Rik	3.603515625	3.78515625	3.744140625	3.814453125	3.833984375	3.73828125
1700039M15Rik	2.66796875	2.5908203125	3.1044921875	2.6328125	2.7275390625	2.951171875
1700040D17Rik	3.3203125	4.25	3.58984375	3.435546875	3.86328125	3.640625
1700040F17Rik	2.275390625	2.537109375	2.412109375	2.4296875	2.369140625	2.666015625
1700040G22Rik	2.64453125	2.16796875	2.55859375	2.4140625	2.642578125	1.998046875
1700040L02Rik	6.7890625	6.6796875	6.2421875	6.9296875	6.36328125	6.12109375
1700042D18Rik	4.9765625	5.01171875	5.7578125	5.15234375	5.5390625	5.33203125
1700042G07Rik	4.82421875	5.0546875	4.96484375	4.69921875	5.046875	4.9375
1700042O10Rik	3.26953125	2.6015625	3.482421875	2.990234375	3.751953125	4.09765625
1700045I11Rik	5.2109375	4.84765625	5.3125	4.875	5.296875	5.48828125
1700047I17Rik2	3.916015625	4.28125	4.0	4.37109375	4.01953125	4.05078125
1700047M11Rik	3.080078125	3.046875	3.453125	2.87890625	3.01953125	3.205078125
1700048F04Rik	3.6796875	3.216796875	3.884765625	3.255859375	3.615234375	3.58984375
1700048M11Rik	3.546875	4.25	3.1484375	3.546875	3.62109375	4.078125
1700048O20Rik	3.4345703125	3.2548828125	3.6142578125	3.2001953125	3.6767578125	3.0625
1700049J03Rik	3.19921875	3.345703125	3.224609375	3.1953125	3.375	3.3984375
1700051A21Rik	2.0823567708333335	2.2428385416666665	2.2259114583333335	2.1100260416666665	2.3743489583333335	2.0348307291666665
1700052I22Rik	2.9287109375	2.8408203125	3.05859375	2.61328125	3.0859375	2.8671875
1700052K11Rik	7.265625	7.29296875	6.89453125	7.5	7.3203125	7.765625
1700052M09Rik	4.265625	4.140625	4.171875	4.0546875	4.43359375	4.171875
1700052M18Rik	3.060546875	2.845703125	2.845703125	2.86328125	2.921875	3.076171875
1700054K19Rik	3.126953125	3.111328125	3.140625	3.01953125	3.310546875	3.076171875
1700054O19Rik	3.08203125	3.001953125	2.99609375	3.05078125	3.453125	3.1875
1700056E22Rik	6.51171875	6.11328125	6.0078125	6.2890625	6.359375	6.40625
1700056N10Rik	5.18359375	5.37890625	5.46484375	5.64453125	5.26171875	5.21875
1700057D03Rik	1.978515625	2.154296875	2.18359375	2.03515625	1.96875	2.056640625
1700057G04Rik	2.37890625	2.208984375	2.32421875	2.345703125	2.478515625	2.5078125
1700057H21Rik	2.166015625	2.3828125	2.935546875	2.515625	2.828125	2.611328125
1700058M13Rik	2.68359375	2.37890625	2.41796875	2.576171875	2.546875	2.533203125
1700060J05Rik	4.3984375	4.984375	4.61328125	4.33203125	4.0859375	3.478515625
1700061E18Rik	2.662109375	2.56640625	2.716796875	2.783203125	2.93359375	2.837890625
1700061F12Rik	2.134765625	1.9326171875	2.12890625	2.3203125	2.072265625	2.279296875
1700061G19Rik	3.2158203125	3.6064453125	3.158203125	3.03125	3.2685546875	3.15625
1700061I17Rik	2.763671875	2.96875	2.78515625	2.869140625	2.974609375	2.96875
1700061N14Rik	5.0859375	5.08203125	5.265625	5.0234375	5.296875	5.46875
1700063D05Rik	3.4423828125	3.6162109375	3.328125	3.37890625	3.5712890625	3.5869140625
1700063H04Rik	3.927734375	3.69921875	3.396484375	3.880859375	3.46875	3.443359375
1700063J08Rik	3.392578125	3.66015625	3.287109375	3.6640625	3.818359375	4.0
1700063K16Rik	2.765625	2.609375	3.134765625	2.8671875	2.583984375	2.923828125
1700064N11Rik	6.12109375	6.1796875	6.4375	5.65625	6.578125	5.71875
1700065D16Rik	2.236328125	2.07421875	2.1171875	2.341796875	2.310546875	2.1484375
1700065I16Rik	2.666015625	2.81640625	2.595703125	2.650390625	2.666015625	2.921875
