gene_symbol	GSM1131558	GSM1131556	GSM1131561	GSM1131559	GSM1131560	GSM1131562	GSM1131555	GSM1131557
1500015O10Rik	6.7421875	6.69140625	6.67578125	6.49609375	6.75390625	6.84375	6.46484375	6.5859375
1500035N22Rik	7.01953125	7.08984375	6.9140625	6.8984375	7.1171875	7.1015625	7.01171875	7.16796875
1520401A03Rik	6.55078125	6.55078125	6.3671875	6.66015625	6.87109375	6.52734375	6.57421875	6.60546875
1600002H07Rik	10.9453125	10.9765625	10.9453125	10.8515625	11.1484375	10.921875	10.9453125	10.96875
1600002K03Rik	7.10546875	7.3515625	7.015625	7.07421875	7.0859375	7.17578125	7.13671875	7.26953125
1600012H06Rik	9.203125	9.1640625	9.140625	9.359375	8.8125	9.0078125	9.2109375	9.1640625
1600012P17Rik	6.36328125	6.484375	6.50390625	6.45703125	6.5	6.34375	6.76171875	6.40234375
1600014C10Rik	9.4375	9.9921875	9.7265625	9.71875	10.3125	9.7109375	10.2109375	9.609375
1600014C23Rik	5.86328125	5.68359375	5.73828125	5.6640625	5.8046875	5.94140625	5.85546875	6.01953125
1600015I10Rik	5.15625	5.046875	5.19921875	4.97265625	5.6875	5.140625	5.4921875	5.265625
1600017P15Rik	7.390625	7.51953125	7.46875	7.37890625	7.62890625	7.58984375	7.4453125	7.625
1600029O15Rik	9.16015625	9.150390625	9.421875	9.333984375	9.333984375	9.3671875	9.48828125	9.07421875
1700001C02Rik	6.296875	6.20703125	6.27734375	6.26953125	6.4765625	6.2890625	6.35546875	6.41015625
1700001C19Rik	9.453125	9.8984375	8.828125	9.765625	9.0	8.8125	9.71875	9.4453125
1700001G17Rik	7.28125	7.4921875	7.44140625	7.265625	7.53125	7.20703125	7.16796875	7.34765625
1700001J03Rik	5.97265625	6.26953125	5.8515625	6.046875	6.45703125	6.2421875	6.03125	6.578125
1700001J11Rik	5.7421875	5.66796875	5.76953125	6.046875	5.91015625	6.0	5.69140625	6.07421875
1700001K19Rik	6.3046875	6.47265625	6.2421875	6.3203125	6.29296875	6.41015625	6.23046875	6.359375
1700001K23Rik	6.4921875	6.39453125	6.3828125	6.46875	6.59765625	6.27734375	6.36328125	6.515625
1700001L05Rik	8.703125	8.1640625	8.40625	8.1875	8.1875	8.265625	8.328125	8.609375
1700001L19Rik	5.7734375	5.796875	5.84375	5.7109375	5.93359375	5.734375	5.70703125	5.8828125
1700001O22Rik	6.48046875	6.578125	6.41015625	6.30859375	6.59375	6.359375	6.34765625	6.5078125
1700001P01Rik	5.33203125	5.46484375	5.2265625	5.42578125	5.12109375	5.29296875	5.5390625	5.609375
1700003E16Rik	6.4921875	6.12109375	6.34375	6.21875	6.16015625	6.23046875	6.27734375	6.58984375
1700003E24Rik	6.150390625	6.13671875	5.908203125	6.001953125	6.126953125	6.021484375	6.138671875	6.12109375
1700003F12Rik	7.33203125	7.26171875	7.04296875	7.08203125	7.3203125	7.1875	7.21484375	7.30078125
1700003H04Rik	4.03125	4.57421875	3.890625	4.2265625	4.08984375	4.0390625	3.974609375	4.25
1700003O11Rik	6.28515625	6.28125	6.33984375	6.41015625	6.53515625	6.15625	6.17578125	6.3828125
1700006A11Rik	3.837890625	3.671875	3.541015625	3.904296875	3.580078125	3.798828125	3.96875	3.755859375
1700006E09Rik	4.6484375	4.61328125	4.70703125	4.4765625	4.59765625	4.59375	4.76171875	4.890625
1700006J14Rik	6.69921875	6.76953125	6.59375	6.609375	6.6171875	6.47265625	6.59765625	6.6171875
1700007B14Rik	4.0703125	4.12890625	4.0234375	4.25	4.35546875	4.2578125	4.01171875	4.18359375
1700007G11Rik	4.5546875	4.484375	4.5546875	4.44921875	4.6484375	4.41015625	4.609375	4.44921875
1700007K09Rik	5.3203125	5.17578125	5.29296875	5.2265625	5.44921875	5.33984375	5.35546875	5.1640625
1700007K13Rik	6.26953125	6.48828125	6.70703125	6.30078125	6.53515625	6.56640625	6.4453125	6.53125
1700008J07Rik	8.4609375	8.28125	8.4140625	8.3671875	8.6171875	8.390625	8.34375	8.4296875
1700008O03Rik	6.52734375	6.375	6.53515625	6.5859375	6.5390625	6.51171875	6.50390625	6.4453125
1700008P02Rik	4.26171875	4.27734375	4.11328125	4.2421875	4.1796875	4.12890625	4.01171875	4.36328125
1700009J07Rik	5.83203125	5.7421875	5.6640625	5.65234375	5.75390625	5.609375	5.67578125	5.73828125
1700009N14Rik	5.48828125	5.26171875	5.4375	5.296875	5.51953125	5.578125	5.46484375	5.515625
1700010B08Rik	6.3984375	6.40625	6.32421875	6.1796875	6.36328125	6.41015625	6.2421875	6.375
1700010H22Rik	5.0859375	5.1953125	5.1796875	4.95703125	5.265625	5.125	5.1640625	5.234375
1700010I14Rik	5.7578125	6.10546875	5.90625	5.734375	5.8046875	5.8671875	5.69921875	5.96875
1700010L04Rik	5.83984375	5.8125	5.734375	5.68359375	5.69140625	5.6640625	5.73828125	5.69921875
1700010L13Rik	7.48828125	7.38671875	7.80078125	7.6015625	7.875	7.64453125	7.484375	7.5625
1700011E24Rik	5.296875	5.328125	5.25390625	5.28125	5.42578125	5.10546875	5.5	5.31640625
1700011H14Rik	5.83203125	5.95703125	5.69921875	6.0859375	5.421875	5.7421875	5.87109375	5.921875
1700011I03Rik	3.84765625	4.28125	4.015625	3.966796875	3.92578125	3.921875	3.923828125	4.3515625
1700011L22Rik	5.76953125	5.8203125	5.625	5.57421875	5.91796875	5.73828125	5.66015625	5.6953125
1700012A03Rik	5.36328125	5.6015625	5.58984375	5.38671875	5.78125	5.55078125	5.58203125	5.81640625
1700012B07Rik	5.57421875	5.43359375	5.59765625	5.48046875	5.6796875	5.48828125	5.72265625	5.67578125
1700012B09Rik	4.41796875	4.62109375	4.47265625	4.546875	4.51171875	4.609375	4.37109375	4.59765625
1700012P22Rik	5.3828125	5.1875	5.23828125	5.09765625	5.125	5.1328125	5.296875	5.1875
1700013D24Rik	5.7890625	5.8984375	5.68359375	5.640625	5.84375	5.78515625	5.7890625	6.0078125
1700013F07Rik	5.94921875	5.83203125	5.97265625	5.890625	6.05078125	5.92578125	6.01171875	6.0
1700013G24Rik	6.76171875	6.8984375	6.71875	6.65234375	6.80859375	6.7734375	6.73828125	6.8125
1700013H16Rik	3.822265625	3.623046875	3.560546875	3.78515625	3.548828125	3.740234375	3.611328125	3.6796875
1700014B07Rik	7.22265625	7.23828125	7.28125	7.0703125	7.66796875	7.53515625	7.234375	7.33203125
1700014D04Rik	5.484375	5.62109375	5.53515625	5.4921875	5.77734375	5.42578125	5.36328125	5.51171875
1700015E13Rik	6.3203125	6.26953125	6.3203125	6.20703125	6.328125	6.34375	6.1328125	6.265625
1700016A09Rik	7.59375	7.31640625	7.3984375	7.3828125	7.5078125	7.44921875	7.26171875	7.4921875
1700016C15Rik	5.5234375	5.52734375	5.53125	5.578125	5.59765625	5.4140625	5.43359375	5.609375
1700016D06Rik	4.08984375	4.2109375	4.08984375	4.609375	4.4609375	4.31640625	4.30859375	4.23046875
1700016D08Rik	6.84765625	7.03125	7.13671875	6.8671875	7.25390625	7.18359375	7.02734375	7.08203125
1700016H13Rik	5.68359375	5.6796875	5.71484375	5.8046875	6.00390625	5.74609375	5.6953125	5.7109375
1700016K19Rik	7.375	7.29296875	7.44921875	7.33203125	7.4296875	7.23046875	7.390625	7.296875
1700017B05Rik	8.5625	8.40625	8.8203125	8.53125	8.671875	8.4921875	8.4921875	8.8828125
1700017D01Rik	3.53515625	3.494140625	3.529296875	3.51171875	3.44921875	3.291015625	3.384765625	3.43359375
1700017G19Rik	5.4453125	5.1953125	5.3984375	5.23828125	5.26953125	5.27734375	5.3984375	5.25
1700017N19Rik	4.7421875	4.6171875	4.4453125	4.75390625	4.68359375	4.62890625	4.75390625	4.76171875
1700018A04Rik	5.375	5.4453125	5.32421875	5.203125	5.5703125	5.2890625	5.15625	5.51953125
1700018A14Rik	6.23046875	6.328125	6.06640625	6.2265625	6.41015625	6.3203125	6.05859375	6.390625
1700018B08Rik	6.47265625	6.48828125	6.41015625	6.30859375	6.59375	6.4375	6.37890625	6.4609375
1700018B24Rik	5.72265625	5.99609375	5.8515625	5.7109375	6.0625	5.78515625	5.70703125	5.94921875
1700018C11Rik	5.9609375	5.796875	5.94140625	5.828125	6.0234375	5.74609375	6.0234375	5.89453125
1700018F24Rik	5.22265625	5.4140625	5.2890625	5.15625	5.625	5.31640625	5.33984375	5.296875
1700018M17Rik	7.7734375	7.94140625	7.86328125	7.7109375	8.1640625	7.9921875	7.9921875	8.1640625
1700019A02Rik	4.97265625	4.93359375	4.296875	4.58984375	4.6640625	4.59375	4.95703125	4.40234375
1700019B03Rik	4.890625	4.9921875	4.83984375	4.66015625	5.03515625	5.0390625	4.90234375	5.0859375
1700019D03Rik	4.71484375	4.90625	4.8046875	4.79296875	4.83203125	4.9921875	4.91015625	5.12109375
1700019M22Rik	4.16796875	4.39453125	4.20703125	4.296875	4.64453125	4.19921875	4.390625	4.23046875
1700019N19Rik	5.11328125	5.1328125	5.09765625	4.9453125	5.21875	4.87890625	5.2265625	5.21484375
1700019O17Rik	6.98828125	6.90625	6.7890625	7.08984375	7.15625	7.1171875	7.0625	7.0
1700020A23Rik	6.00390625	5.91015625	5.921875	5.828125	6.265625	6.13671875	5.78515625	6.13671875
1700020D05Rik	6.23828125	6.19921875	6.23828125	6.0	6.046875	6.29296875	6.07421875	6.33203125
1700020L24Rik	6.359375	6.33203125	6.2578125	6.3046875	6.38671875	6.30078125	6.1015625	6.4453125
1700020N01Rik	6.1328125	6.234375	6.2109375	6.03125	6.46484375	6.328125	6.15625	6.34375
1700021A07Rik	6.70703125	6.26171875	6.41015625	6.1796875	6.7421875	6.52734375	6.7109375	6.73046875
1700021F05Rik	9.6796875	9.9296875	9.84375	9.765625	9.703125	9.6953125	10.265625	9.8828125
1700021F07Rik	7.11328125	7.265625	7.34765625	7.2890625	7.5390625	7.2109375	7.234375	7.2578125
1700021P04Rik	4.78515625	4.29296875	4.44921875	4.5390625	4.46484375	4.64453125	4.4375	4.734375
1700022A21Rik	7.41796875	7.46484375	7.3359375	7.38671875	7.7109375	7.40625	7.3828125	7.66015625
1700022I11Rik	4.88671875	5.078125	5.16796875	4.95703125	5.08203125	4.99609375	5.17578125	5.12890625
1700023F06Rik	7.328125	7.23828125	7.265625	7.25	7.48046875	7.3125	7.34375	7.40234375
1700024B05Rik	4.107096354166667	4.224934895833333	4.1796875	4.175130208333333	4.150065104166667	4.220377604166667	4.2548828125	4.160807291666667
1700024G13Rik	5.98828125	5.87109375	5.88671875	5.76171875	6.08984375	5.96484375	6.01171875	6.10546875
1700024J04Rik	6.15625	6.1328125	6.015625	6.140625	6.26171875	5.9296875	6.171875	6.23828125
1700024P04Rik	5.76953125	5.890625	5.62890625	5.671875	5.8671875	5.86328125	5.95703125	5.94921875
1700024P16Rik	8.15625	8.1015625	8.390625	8.1796875	7.79296875	8.1796875	7.8203125	7.953125
1700025F22Rik	3.291015625	3.1171875	3.404296875	3.34375	3.189453125	3.1328125	3.357421875	3.5390625
1700025G04Rik	7.83203125	7.806640625	7.662109375	7.7734375	7.818359375	7.892578125	7.75	7.705078125
1700025H01Rik	7.18359375	7.17578125	6.99609375	6.81640625	7.46875	7.0078125	6.98046875	7.12890625
1700025O08Rik	5.0234375	5.08984375	4.91796875	4.98046875	4.99609375	4.94140625	4.96484375	5.16796875
1700027A07Rik	6.33984375	6.40625	6.4375	6.0703125	6.3984375	6.26953125	6.28125	6.328125
1700028I16Rik	6.64453125	6.64453125	6.6328125	6.5234375	6.69140625	6.66015625	6.75390625	6.546875
1700028J19Rik	7.0546875	7.1171875	7.08984375	7.03515625	7.09375	7.140625	7.16015625	7.234375
1700028N14Rik	6.9296875	6.82421875	7.04296875	6.86328125	7.015625	6.71875	6.81640625	6.9453125
1700028P14Rik	4.86328125	4.6953125	4.62890625	4.59765625	4.74609375	4.72265625	4.69921875	4.6875
1700029F12Rik	6.18359375	6.28515625	6.35546875	6.2578125	6.23828125	6.234375	6.171875	6.23046875
1700029H14Rik	6.21875	6.0234375	6.23046875	6.390625	6.81640625	6.54296875	6.20703125	6.53515625
1700029I15Rik	7.8515625	7.61328125	7.546875	7.6015625	7.70703125	7.57421875	7.625	7.765625
1700029J07Rik	6.6484375	6.3515625	6.421875	6.21484375	6.17578125	6.4609375	6.390625	6.265625
1700029M20Rik	5.859375	5.79296875	5.640625	5.52734375	5.921875	5.71484375	5.75390625	5.8515625
1700029P11Rik	6.24609375	6.2265625	6.0	6.09375	6.23046875	6.08984375	6.17578125	6.109375
1700030C10Rik	8.34375	8.078125	8.34375	7.8671875	8.2890625	8.21875	8.140625	8.328125
1700030C12Rik	4.62890625	4.4375	4.83984375	4.22265625	4.6953125	4.5625	4.5234375	4.76953125
1700030F18Rik	5.0078125	5.18359375	5.140625	5.06640625	5.15625	5.0625	5.0	5.1171875
1700030J22Rik	7.03515625	6.86328125	6.94140625	6.98046875	6.94140625	6.8359375	7.140625	6.8671875
1700030K09Rik	8.03125	8.0234375	7.734375	8.0625	7.6796875	7.8125	7.9609375	7.96484375
1700031C06Rik	8.078125	8.015625	8.203125	8.09375	8.546875	8.203125	8.1015625	8.125
1700031F05Rik	6.875	6.5078125	6.5625	6.7890625	6.9921875	6.55078125	6.62890625	6.49609375
1700031F10Rik	5.390625	5.5859375	5.42578125	4.97265625	5.63671875	5.4375	5.5546875	5.07421875
1700031M16Rik	5.4140625	5.04296875	5.14453125	5.0703125	5.140625	5.05078125	5.25390625	5.203125
1700034E13Rik	4.65234375	4.68359375	4.578125	4.4765625	4.96484375	4.44921875	4.6484375	4.87109375
1700034H15Rik	7.33203125	7.41015625	7.171875	7.1015625	7.328125	7.34765625	7.33203125	7.30078125
1700034I23Rik	6.08984375	6.75390625	6.546875	6.3671875	6.41796875	6.1484375	6.49609375	6.1953125
1700034J04Rik	6.2109375	6.31640625	6.27734375	6.30078125	6.1796875	6.18359375	6.19140625	6.26953125
1700034J05Rik	6.1796875	6.1640625	6.08203125	5.84765625	6.25390625	6.11328125	6.02734375	6.3515625
1700034O15Rik	5.3828125	5.43359375	5.24609375	5.28125	5.40234375	5.2421875	5.296875	5.4609375
1700036A12Rik	6.9765625	7.14453125	6.78515625	6.734375	7.0625	7.0078125	7.015625	7.0859375
1700037C18Rik	6.89453125	6.77734375	6.6640625	6.69921875	7.1015625	6.98828125	6.75390625	6.90625
1700037H04Rik	8.2421875	8.2421875	8.359375	8.2890625	8.1484375	8.109375	8.2734375	8.28125
1700038P13Rik	5.59375	5.640625	5.59375	5.44921875	5.69140625	5.7734375	5.359375	5.5546875
1700039E15Rik	6.40234375	6.60546875	6.7890625	6.62109375	6.5234375	6.69921875	6.57421875	6.3984375
1700040F17Rik	4.1328125	4.05078125	4.1171875	4.125	4.13671875	3.92578125	4.03515625	4.26171875
1700040L02Rik	7.89453125	7.609375	7.859375	7.671875	7.76171875	7.5859375	8.2578125	7.78515625
1700041B01Rik	6.6015625	6.578125	6.640625	6.48828125	6.9140625	6.73046875	6.62109375	6.640625
1700041G16Rik	5.6484375	5.78125	5.515625	5.41796875	5.71484375	5.6640625	5.65234375	5.86328125
1700045I11Rik	7.00390625	7.0390625	7.12109375	7.03515625	7.2109375	6.9453125	6.96875	7.21484375
1700047G07Rik	5.5078125	5.60546875	5.8671875	5.03125	6.05078125	5.84375	5.69921875	5.75
1700047I17Rik2	9.083333333333334	9.026041666666666	9.4921875	9.03125	9.216145833333334	9.1875	9.067708333333334	9.119791666666666
1700048O20Rik	6.5234375	6.87109375	7.5390625	6.16796875	7.07421875	7.1484375	7.109375	7.2734375
1700049J03Rik	6.18359375	6.08984375	5.95703125	6.125	6.4140625	6.09765625	6.05078125	6.04296875
1700049L16Rik	7.34375	7.26953125	7.17578125	7.33203125	7.26953125	7.3671875	7.01171875	7.32421875
1700052K11Rik	8.484375	8.515625	8.5703125	8.4296875	8.578125	8.546875	8.390625	8.6875
1700054O19Rik	8.5546875	8.65625	8.2109375	8.2109375	8.46875	9.0390625	8.875	8.1875
1700055D18Rik	7.5703125	7.65625	6.86328125	7.37109375	7.125	7.23046875	7.54296875	7.765625
1700056E22Rik	6.953125	6.9375	7.0859375	6.9609375	6.92578125	7.1328125	7.078125	7.10546875
1700057G04Rik	4.9375	5.1953125	5.07421875	5.04296875	5.1875	4.97265625	5.26953125	5.1328125
1700061E17Rik	9.140625	9.15625	8.4453125	9.0859375	8.125	8.859375	8.8046875	9.2734375
1700061G19Rik	4.97265625	4.921875	4.875	4.89453125	5.22265625	4.97265625	4.953125	4.88671875
1700061I17Rik	6.01953125	6.1015625	6.1171875	5.921875	5.9296875	6.125	6.265625	6.125
1700063H04Rik	5.5390625	5.49609375	5.3515625	5.359375	5.5703125	5.36328125	5.2421875	5.4609375
1700064E03Rik	6.69921875	6.6640625	6.41796875	6.37890625	6.59765625	6.35546875	6.6796875	6.94921875
1700065D16Rik	5.75390625	5.75	5.8671875	5.63671875	5.921875	5.8671875	6.01171875	6.109375
1700066B19Rik	6.6484375	6.60546875	6.4765625	6.48046875	6.62109375	6.61328125	6.44921875	6.859375
1700066M21Rik	8.296875	8.25	8.1640625	8.2421875	8.328125	7.953125	7.94921875	8.25
1700067K01Rik	6.4140625	6.28125	6.34375	6.40625	6.48828125	5.984375	6.2265625	6.44140625
1700067P10Rik	5.2890625	5.23046875	5.4296875	5.40234375	5.3125	5.515625	5.4375	5.5234375
1700069B07Rik	6.50390625	6.46484375	6.734375	6.48828125	6.65234375	6.53125	6.33984375	6.7734375
1700069L16Rik	6.37109375	6.28515625	6.3125	6.27734375	6.3125	6.3203125	6.46875	6.03125
1700071K01Rik	7.9140625	8.078125	8.1328125	8.3984375	8.1015625	8.046875	8.234375	7.85546875
1700072H12Rik	5.9453125	5.921875	6.0625	5.7734375	6.13671875	6.11328125	6.2421875	5.91015625
1700073E17Rik	5.3515625	5.83203125	5.73046875	5.73046875	5.98828125	6.2109375	5.671875	5.67578125
1700074P13Rik	4.046875	3.896484375	3.986328125	4.08203125	3.873046875	4.09375	3.900390625	3.830078125
1700080E11Rik	6.17578125	5.93359375	5.8984375	6.09375	6.203125	6.06640625	6.02734375	6.0546875
1700080G18Rik	7.37109375	7.21484375	7.10546875	7.31640625	7.12109375	7.23046875	7.33984375	7.09375
1700080O16Rik	4.62890625	4.22265625	4.57421875	4.4296875	4.6796875	4.609375	4.72265625	4.55078125
1700084C06Rik	7.30078125	7.41796875	7.44140625	7.2109375	7.82421875	7.49609375	7.1875	7.44140625
1700084E18Rik	7.0546875	7.12109375	7.0703125	6.9921875	7.22265625	7.15625	7.12109375	7.1953125
1700084J12Rik	9.0390625	9.3203125	9.1015625	9.6640625	9.0859375	9.0859375	9.3828125	9.078125
1700084K02Rik	5.22265625	5.328125	5.37890625	5.33984375	5.2578125	5.4609375	5.49609375	5.3125
1700084P21Rik	6.3828125	6.50390625	6.49609375	6.3359375	6.49609375	6.3046875	6.328125	6.53125
1700086D15Rik	4.57421875	4.83203125	4.6484375	4.578125	4.53515625	4.6171875	4.26953125	4.50390625
1700086L19Rik	5.3359375	5.1171875	5.40625	5.10546875	5.3203125	4.98046875	5.5390625	5.11328125
1700086O06Rik	8.3359375	8.4375	8.359375	8.5234375	8.6484375	8.328125	8.6015625	8.6171875
1700088E04Rik	7.6875	7.6484375	7.6953125	7.6640625	7.70703125	7.640625	7.625	7.72265625
1700093J21Rik	6.4453125	6.52734375	6.6171875	6.46875	6.6796875	6.6015625	6.33984375	6.828125
1700093K21Rik	5.48828125	5.5859375	5.734375	5.6484375	5.90625	5.6875	5.703125	5.86328125
1700101G07Rik	5.90625	6.0390625	5.90234375	5.984375	6.0703125	5.9609375	5.9609375	5.93359375
1700101I19Rik	6.2734375	6.3203125	6.1328125	6.34765625	6.39453125	6.2265625	6.32421875	6.2421875
1700102P08Rik	5.44921875	5.34375	5.50390625	5.39453125	5.5703125	5.5703125	5.6171875	5.4921875
1700104B16Rik	5.734375	5.8125	5.5703125	5.40234375	6.1015625	5.69921875	5.57421875	5.71484375
1700109H08Rik	6.78125	6.80078125	6.4296875	6.0625	6.421875	6.89453125	6.5625	6.47265625
1700111E14Rik	3.732421875	3.765625	3.9765625	4.15234375	3.916015625	3.9453125	3.916015625	3.978515625
1700112E06Rik	6.90625	6.3515625	6.69140625	6.88671875	6.8359375	6.51953125	6.24609375	6.41015625
1700113H08Rik	5.0078125	4.97265625	4.98828125	4.73828125	4.85546875	4.6640625	5.09375	4.9921875
1700116B05Rik	6.375	6.296875	6.41796875	6.41796875	6.65234375	6.421875	6.41796875	6.5390625
1700120B22Rik	6.9375	6.78125	6.92578125	6.9140625	6.94921875	7.0546875	6.91796875	6.765625
1700120K04Rik	7.08984375	7.03125	7.2578125	6.69140625	7.3203125	7.26171875	7.12890625	7.04296875
1700122O11Rik	4.9375	4.94140625	4.8984375	4.734375	4.9921875	4.87109375	4.9375	4.828125
1700123K08Rik	5.671875	5.6640625	5.61328125	5.6875	5.6875	5.64453125	5.73828125	5.7578125
1700123L14Rik	5.70703125	5.84375	5.39453125	5.84765625	5.625	5.73828125	5.59375	5.734375
1700123O20Rik	8.7578125	9.0546875	8.25	8.7734375	8.3046875	8.1796875	8.890625	8.5859375
1700125H20Rik	5.78125	5.5703125	5.78515625	5.703125	5.84765625	5.5	5.90234375	5.7578125
1700128E19Rik	5.09765625	5.265625	5.1328125	5.20703125	5.0546875	4.921875	5.5	5.41796875
1700128F08Rik	4.5234375	4.5234375	4.43359375	4.39453125	4.7109375	4.484375	4.53515625	4.87109375
1700129C05Rik	4.625	4.6015625	4.56640625	4.60546875	4.79296875	4.53125	4.625	4.64453125
1810010D01Rik	6.890625	6.76953125	6.83984375	6.6640625	6.9609375	6.6875	6.76171875	6.96875
1810010H24Rik	9.1328125	9.15625	9.65625	8.96875	9.578125	9.453125	10.015625	9.1015625
1810010K12Rik	7.9375	7.94921875	7.98046875	7.71875	8.296875	7.98828125	7.5703125	7.8125
1810011H11Rik	5.74609375	5.8828125	5.71484375	5.6171875	5.98828125	6.0859375	5.921875	5.87890625
1810011O10Rik	8.765625	8.78125	8.234375	8.7421875	8.0390625	8.5703125	8.6015625	8.359375
1810013D15Rik	7.4375	7.3828125	7.08984375	7.38671875	7.65625	7.25	7.375	7.41015625
1810013L24Rik	10.09375	9.890625	9.9453125	9.890625	9.9375	10.0	9.8515625	9.9921875
1810022K09Rik	7.42578125	7.3828125	7.44140625	7.16796875	7.65625	7.55078125	7.42578125	7.49609375
1810024B03Rik	4.95703125	4.85546875	5.3046875	4.96484375	5.1328125	4.9609375	5.0703125	5.1484375
1810026J23Rik	8.71875	8.6953125	8.8203125	8.921875	8.8046875	8.6796875	8.640625	8.984375
