	GSM4473088	GSM4473089	GSM4473090	GSM4473091	GSM4473092	GSM4473093
ABHD17AP9	0	0	0	4	0	0
ABHD17B	878	1207	998	503	712	540
ABHD17C	55	108	149	21	10	28
ABHD18	522	653	428	296	233	226
ABHD2	615	709	709	854	965	1131
ABHD3	797	503	624	248	405	354
ABHD4	108	72	51	130	73	187
ABHD5	7115	6510	6502	2458	2859	2414
ABHD6	83	110	79	224	33	74
ABHD8	0	1	0	32	0	0
ABI1	3958	3468	3784	1854	2076	1326
ABI1P1	0	0	0	4	0	0
ABI2	1147	1109	1079	1875	1266	1432
ABI3	0	0	10	8	0	33
ABI3BP	28288	23022	23781	30347	28962	29068
ABITRAM	193	184	186	255	89	70
ABITRAMP1	0	3	0	0	0	0
ABL1	440	587	441	569	480	428
ABL2	5605	4960	4990	3401	3662	3073
ABLIM1	3164	3081	2766	2087	1865	1906
ABLIM2	3	19	14	34	14	22
ABLIM3	177	105	161	180	136	128
ABO	664	618	526	3383	2222	2949
ABR	224	282	148	163	338	260
ABR-AS1	0	0	0	0	0	0
ABRA	40	24	3	13	4	2
ABRACL	282	225	121	101	207	135
ABRAXAS1	407	599	400	431	243	280
ABRAXAS2	902	1096	968	247	174	182
ABT1	189	147	159	232	128	120
ABT1P1	0	0	0	0	0	0
ABTB1	84	149	133	82	50	111
ABTB2	53	15	16	12	76	32
ACAA1	161	105	123	186	190	169
ACAA2	2049	1490	1568	1264	1341	1031
ACAA2P1	0	0	2	0	0	0
ACACA	282	221	346	200	356	272
ACACB	509	597	491	510	780	671
ACAD10	214	56	84	50	77	93
ACAD11	305	638	494	347	516	322
ACAD8	461	549	529	320	208	153
ACAD9	260	184	151	362	238	348
ACAD9-DT	0	17	17	38	29	0
ACADL	571	474	431	238	277	369
ACADM	1137	691	789	544	571	581
ACADS	26	26	27	6	5	0
ACADSB	752	578	643	296	423	435
ACADVL	354	276	260	475	246	320
ACAN	0	0	7	4	10	25
ACAP1	80	80	126	166	134	144
ACAP2	1976	1847	1920	1417	1227	1329
ACAP2-IT1	0	28	34	0	24	52
ACAP3	45	40	23	51	89	31
ACAT1	1994	1901	1618	1313	1481	811
ACAT2	617	408	412	84	49	56
ACBD3	4310	4395	4038	2181	2109	2151
ACBD3-AS1	0	1	0	0	0	0
ACBD4	10	38	46	55	25	52
ACBD5	984	931	991	393	591	527
ACBD6	503	466	416	301	219	453
ACBD7	141	124	96	355	239	272
ACCS	153	113	122	94	120	94
ACCSL	0	0	13	0	0	0
ACD	87	44	19	11	46	1
ACE	188	85	170	389	422	450
ACE2	52	61	47	108	176	75
ACE3P	0	0	0	0	0	0
ACER1	0	0	1	3	1	0
ACER2	47	69	144	75	1	64
ACER2P1	4	0	0	0	0	0
ACER3	1684	1437	1768	957	1156	721
ACHE	0	0	4	55	0	24
ACIN1	612	615	801	2315	2137	2936
ACKR1	25	18	19	46	0	7
ACKR2	361	290	222	1545	1004	1549
ACKR3	13232	12920	12662	4886	6118	4795
ACKR4	2342	1815	1753	1150	1402	1370
ACKR4P1	0	0	0	0	0	0
ACLY	6468	4683	4619	1242	1670	1558
ACMSD	5	0	0	0	0	0
ACNATP	0	2	0	0	0	0
ACO1	1303	932	942	600	669	599
ACO2	369	564	607	413	566	649
ACOD1	0	0	0	4	0	0
ACOT1	0	0	0	0	0	0
ACOT11	119	62	92	237	162	167
ACOT12	0	0	0	0	0	0
ACOT13	846	719	799	425	631	372
ACOT2	337	223	271	174	181	425
ACOT4	0	0	0	0	0	0
ACOT6	5	0	0	0	0	0
ACOT7	120	18	13	0	0	0
ACOT8	161	273	127	154	174	64
ACOT9	915	1187	836	648	631	978
ACOX1	1204	1119	1191	610	733	837
ACOX2	446	270	325	180	220	195
ACOX3	179	132	115	44	124	8
ACOXL	29	40	74	66	51	85
ACOXL-AS1	11	4	10	52	0	8
ACP1	1041	719	969	385	580	382
ACP2	56	30	12	19	165	83
ACP3	17	6	6	42	44	18
ACP4	0	0	0	4	0	0
ACP5	23	6	23	91	54	30
ACP6	105	50	89	179	140	220
ACP7	8	36	40	100	134	56
ACR	0	0	0	34	0	0
ACRBP	2	0	0	0	13	5
ACRP1	0	0	0	0	0	0
ACRV1	0	0	0	0	0	0
ACSBG1	51	32	5	95	106	10
ACSBG2	22	8	0	0	0	0
ACSF2	16	34	10	103	17	21
ACSF3	115	115	44	288	234	185
ACSL1	973	685	1088	432	507	287
ACSL3	2518	2077	2083	1339	1698	1392
ACSL3-AS1	28	13	0	0	0	0
ACSL4	1867	1345	1592	889	1175	1006
ACSL5	505	448	365	287	288	395
ACSL6	1	12	6	75	180	72
ACSL6-AS1	0	0	0	14	0	0
ACSM1	0	0	0	0	0	0
ACSM2A	155	103	152	258	143	194
ACSM2B	11	22	76	204	195	355
ACSM3	51	22	39	117	111	37
ACSM4	0	0	0	0	0	0
ACSM5	40	41	45	51	72	50
ACSM5P1	0	0	1	0	0	0
ACSM6	43	38	36	47	51	82
ACSS1	130	139	109	81	64	89
ACSS2	172	138	149	65	117	136
ACSS3	1053	631	733	590	642	783
ACTA1	0	0	25	36	31	25
ACTA2	3554	2454	2908	1272	1394	1261
ACTA2-AS1	57	26	6	34	52	1
ACTB	69799	225840	186135	32153	39341	33751
ACTBL2	0	15	0	0	8	0
ACTBP1	0	0	0	1	0	0
ACTBP11	0	0	0	0	0	0
ACTBP12	0	0	0	0	0	0
ACTBP14	0	0	0	0	0	0
ACTBP15	0	0	0	0	0	0
ACTBP2	0	0	0	0	0	0
ACTBP4	0	0	0	0	0	0
ACTBP6	0	0	0	0	0	0
ACTBP7	0	0	0	0	0	0
ACTBP8	0	0	0	0	0	0
ACTBP9	0	0	0	0	0	0
ACTC1	0	0	0	0	0	0
ACTE1P	1	26	2	36	34	55
ACTG1	22303	18890	19432	10223	11410	10264
ACTG1P1	0	0	0	1	0	1
ACTG1P10	0	0	0	0	0	0
ACTG1P11	0	0	0	0	0	0
ACTG1P12	0	0	0	0	0	15
ACTG1P13	0	0	12	0	0	0
ACTG1P14	0	0	0	0	0	0
ACTG1P15	0	0	0	0	0	0
ACTG1P16	0	0	0	0	0	0
ACTG1P17	0	1	1	1	7	20
ACTG1P18	0	0	0	0	0	0
ACTG1P19	0	0	0	0	0	0
ACTG1P2	0	0	0	0	0	0
ACTG1P20	0	0	0	0	0	0
ACTG1P21	0	0	0	0	0	0
ACTG1P22	9	0	0	9	0	0
ACTG1P23	0	0	0	0	0	33
ACTG1P24	0	0	0	0	0	0
ACTG1P25	20	19	4	26	53	29
ACTG1P3	0	0	0	0	0	0
ACTG1P4	0	0	0	0	0	0
ACTG1P9	15	0	15	19	6	8
ACTG2	25	43	6	30	68	71
ACTL10	0	0	0	0	0	11
ACTL11P	1	0	6	0	1	0
ACTL6A	733	654	658	334	472	632
ACTL6B	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0
ACTL7B	0	0	10	0	0	0
ACTL8	0	0	0	0	0	2
ACTL9	0	0	0	0	0	0
ACTN1	627	617	597	471	855	550
ACTN1-DT	0	0	0	0	20	11
ACTN2	270	164	118	93	86	120
ACTN3	0	9	3	14	0	15
ACTN4	940	965	720	2457	2044	2802
ACTN4P1	0	0	0	0	0	0
ACTN4P2	0	0	0	0	0	0
ACTP1	0	0	0	0	0	0
ACTR10	1933	1322	1464	645	769	494
ACTR1A	531	307	390	422	395	484
ACTR1AP1	0	0	0	0	0	0
ACTR1B	159	210	267	298	227	419
ACTR2	2592	2039	2325	1600	1242	1780
ACTR3	4063	3772	3457	1930	2447	2205
ACTR3-AS1	0	0	20	2	20	16
ACTR3B	113	143	162	115	179	64
ACTR3BP1	0	0	0	0	0	0
ACTR3BP2	0	0	0	0	0	0
ACTR3BP3	0	0	0	7	0	0
ACTR3BP4	0	0	0	0	8	0
ACTR3BP5	0	0	0	0	0	0
ACTR3BP6	4	16	0	0	4	0
ACTR3BP7	0	0	0	0	0	20
ACTR3C	1	0	9	21	14	83
ACTR3P2	0	0	0	0	0	0
ACTR3P3	0	0	0	0	0	0
ACTR5	24	76	77	120	80	20
ACTR6	614	552	529	170	460	289
ACTR6P1	0	0	0	0	0	0
ACTR8	196	241	161	153	256	85
ACTRT1	0	0	0	0	0	0
ACTRT1P1	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0
ACTRT3	56	16	95	27	33	31
ACVR1	1357	1221	1127	552	884	851
ACVR1B	825	612	623	400	539	437
ACVR1C	0	36	27	22	14	34
ACVR2A	2581	2509	2437	836	1015	841
ACVR2B	424	581	516	616	701	589
ACVR2B-AS1	2	5	34	21	1	50
ACVRL1	356	535	398	374	408	419
ACY1	46	54	25	91	44	130
ACY3	0	0	0	0	0	0
ACYP1	242	308	221	392	307	309
ACYP2	208	133	271	199	188	320
ADA	656	555	631	1492	901	1086
ADA2	49	12	33	123	76	140
ADAD1	0	0	0	0	0	0
ADAD1P2	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0
ADAL	254	196	201	112	300	271
ADAM10	5444	4144	4432	5122	6021	5389
ADAM11	0	0	11	16	0	3
ADAM12	256	314	377	152	53	172
ADAM15	49	53	38	36	71	37
ADAM17	1723	1484	1418	1306	909	826
ADAM18	20	0	0	8	0	20
ADAM19	260	270	281	166	109	171
ADAM1A	0	0	0	0	0	0
ADAM1B	0	0	13	20	3	0
ADAM2	14	0	0	0	0	4
ADAM20	8	0	0	16	0	0
ADAM20P1	4	27	52	14	13	19
ADAM20P2	0	0	0	0	0	0
ADAM20P3	0	0	0	0	0	0
ADAM21	12	0	0	10	0	0
ADAM21P1	0	0	0	12	7	0
ADAM22	559	407	572	396	371	335
ADAM23	116	18	48	118	5	77
ADAM24P	0	0	0	10	0	0
ADAM28	19	7	0	55	42	4
ADAM29	30	2	6	59	31	125
ADAM30	1	0	8	4	4	9
ADAM32	654	904	913	1881	1307	2076
ADAM33	1272	1050	942	1202	1359	1110
ADAM3A	4	1	0	11	44	0
ADAM3B	3	23	7	6	7	1
ADAM5	0	0	0	0	0	14
ADAM6	0	0	0	0	0	0
ADAM7	0	1	0	0	0	0
ADAM7-AS1	1	2	16	20	16	50
ADAM7-AS2	0	0	0	0	0	0
ADAM8	29	14	27	53	11	1
ADAM9	5501	4889	5682	3037	3121	3304
ADAMDEC1	0	0	0	26	31	1
ADAMTS1	28576	22367	23226	11345	13950	12221
ADAMTS10	82	61	22	11	49	72
ADAMTS12	1030	774	795	380	429	402
ADAMTS13	0	18	4	24	0	12
ADAMTS14	22	18	0	21	0	0
ADAMTS15	21	77	46	147	105	39
ADAMTS16	145	130	110	200	115	166
ADAMTS16-DT	20	35	49	56	27	0
ADAMTS17	22	22	52	56	7	49
ADAMTS18	39	39	2	42	49	24
ADAMTS19	14	16	37	36	44	21
ADAMTS19-AS1	0	0	0	0	17	0
ADAMTS2	1566	1374	1482	897	1024	822
ADAMTS20	0	0	3	1	0	2
ADAMTS3	250	351	404	191	132	226
ADAMTS4	2046	2011	1771	3814	4088	3472
ADAMTS5	11877	11541	11446	9213	9873	8852
ADAMTS6	26	37	38	89	35	76
ADAMTS7	33	66	53	356	680	674
ADAMTS7P1	0	0	0	0	0	0
ADAMTS7P3	0	0	0	0	0	0
ADAMTS7P4	23	12	23	28	40	96
ADAMTS8	0	12	0	0	0	0
ADAMTS9	191	140	149	345	168	571
ADAMTS9-AS1	91	133	155	203	143	109
ADAMTS9-AS2	54	115	113	307	342	215
ADAMTSL1	721	438	558	331	334	316
ADAMTSL2	16	3	18	7	9	38
ADAMTSL3	815	960	910	1298	817	1125
ADAMTSL4	351	228	298	546	367	343
ADAMTSL4-AS1	387	231	351	312	593	450
ADAMTSL4-AS2	13	3	8	16	4	0
ADAMTSL5	71	127	146	79	81	105
ADAP1	502	577	523	4154	4184	4431
ADAP2	11	29	24	61	90	145
ADAR	1587	1377	1239	1203	873	1214
ADARB1	308	245	276	80	44	136
ADARB2	1	14	10	12	9	30
ADARB2-AS1	0	0	0	0	0	0
ADAT1	178	145	175	225	368	242
ADAT2	418	456	537	249	394	282
ADAT3	0	0	0	0	0	0
ADCK1	1	6	21	11	5	61
ADCK2	93	57	26	43	25	23
ADCK5	0	0	12	0	0	0
ADCY1	179	165	146	174	189	28
ADCY10	12	3	36	4	0	0
ADCY10P1	106	94	33	95	38	160
ADCY2	64	51	83	265	91	76
ADCY3	1505	951	1006	636	805	743
ADCY4	6	12	56	44	66	72
ADCY5	64	3	24	0	50	23
ADCY6	11	8	36	120	143	52
ADCY6-DT	0	0	0	0	0	0
ADCY7	41	16	90	39	65	71
ADCY8	0	0	0	15	0	53
ADCY9	516	678	639	302	349	241
ADCYAP1	15	31	18	100	215	167
ADCYAP1R1	72	120	88	265	111	233
ADD1	1963	1625	1894	1261	1364	1072
ADD2	4	10	11	63	7	24
ADD3	13044	10405	9878	4898	5456	5450
ADD3-AS1	64	52	105	187	137	87
ADGB	11	1	18	29	41	51
ADGB-DT	0	0	0	1	0	0
ADGRA1	0	0	0	0	0	0
ADGRA1-AS1	0	0	0	0	0	0
ADGRA2	100	46	169	287	215	363
ADGRA3	404	293	336	184	249	172
ADGRA3P1	156	100	120	60	51	36
ADGRB1	0	6	0	0	58	0
ADGRB2	0	0	0	29	0	0
ADGRB3	40	37	37	3	136	59
ADGRB3-DT	6	24	44	22	83	103
ADGRD1	1594	1089	1028	623	1050	1084
ADGRD1-AS1	0	0	1	25	0	0
ADGRD2	2	15	15	31	25	40
ADGRE1	0	0	0	32	0	0
ADGRE2	50	45	116	60	135	158
ADGRE3	0	0	0	0	0	4
ADGRE4P	12	27	4	17	1	5
ADGRE5	42	71	97	379	85	262
ADGRF1	13	38	24	164	147	184
ADGRF2	1	0	0	0	0	0
ADGRF3	14	45	12	1	32	0
ADGRF4	7	0	0	0	3	0
ADGRF5	780	780	806	3470	3894	3373
ADGRF5-AS1	0	5	0	0	0	41
ADGRF5P1	1	5	0	12	78	27
ADGRF5P2	0	0	0	0	1	0
ADGRG1	54	33	12	124	33	54
ADGRG2	280	213	100	252	275	208
ADGRG3	0	0	0	0	0	0
ADGRG4	44	124	92	28	51	118
ADGRG5	2	0	0	10	0	4
ADGRG6	37	58	43	219	61	109
ADGRG7	0	0	0	0	0	0
ADGRL1	210	189	253	206	107	165
ADGRL1-AS1	35	35	29	106	54	114
ADGRL2	3510	3042	3537	3495	3427	2927
ADGRL3	247	330	269	256	361	367
ADGRL3-AS1	0	0	17	13	0	0
ADGRL4	67	135	84	83	154	107
ADGRV1	203	175	151	364	66	138
ADH1A	45	22	29	34	3	0
ADH1B	77038	59451	62482	17862	22301	19822
ADH1C	1292	707	817	444	539	316
ADH4	27	11	58	90	78	106
ADH5	3902	2539	3112	1018	1378	1121
ADH5P2	0	0	0	0	0	0
ADH5P3	0	0	0	0	0	0
ADH5P4	0	0	0	0	0	0
ADH5P5	0	0	0	0	0	0
ADH6	25	21	28	16	45	16
ADH7	0	0	0	5	0	28
ADHFE1	78	34	70	65	1	57
ADI1	1180	1032	1214	774	717	986
ADI1P1	0	0	0	0	31	0
ADI1P2	0	0	0	0	0	0
ADI1P3	0	0	0	0	0	0
ADIG	0	0	0	0	0	0
ADIPOQ	49	50	49	307	311	364
ADIPOQ-AS1	2	14	25	42	33	62
ADIPOR1	3117	2778	2945	756	500	885
ADIPOR1P1	0	0	0	0	0	0
ADIPOR1P2	0	0	0	0	0	0
ADIPOR2	1266	2638	2686	616	454	404
ADIRF	654	464	630	333	459	351
ADIRF-AS1	126	92	153	44	52	81
ADK	864	516	621	550	388	654
ADM	37283	40775	42650	3963	4665	3851
ADM-DT	0	0	0	0	0	0
ADM2	0	10	21	41	65	44
ADM5	0	0	0	0	0	0
ADNP	1841	1844	1936	786	1146	917
ADNP-AS1	84	93	42	85	49	37
ADNP2	1953	1502	1569	684	500	725
ADO	717	532	678	320	135	196
ADORA1	0	0	0	10	0	0
ADORA2A	0	1	7	3	0	22
ADORA2A-AS1	0	0	0	6	82	8
ADORA2B	55	31	28	51	9	10
ADORA2BP1	0	0	0	23	48	0
ADORA3	5	0	0	2	11	0
ADPGK	289	434	300	331	378	333
ADPGK-AS1	95	9	28	130	91	44
ADPRH	97	92	69	53	76	50
ADPRHL1	51	34	47	33	19	35
ADPRM	245	250	237	73	119	80
ADPRS	42	52	92	27	55	75
ADRA1A	63	70	83	169	74	102
ADRA1B	70	119	63	1	60	23
ADRA1D	2	0	0	0	0	25
ADRA2A	495	331	361	323	545	421
ADRA2B	0	7	2	8	9	31
ADRA2C	0	20	12	0	6	0
ADRB1	2280	2177	2337	381	438	488
ADRB2	290	543	580	245	404	515
ADRB3	4	14	10	22	6	14
ADRM1	190	181	168	191	218	276
ADSL	616	480	424	253	241	318
ADSS1	93	78	47	81	14	35
ADSS2	1053	1119	1135	1135	1299	782
ADTRP	273	336	328	168	106	179
AEBP1	2180	2849	2563	2711	2384	2660
AEBP2	2761	3159	3049	2225	3274	2081
AEN	76	40	106	13	18	88
AFAP1	458	384	364	409	400	240
AFAP1-AS1	0	17	3	39	17	4
AFAP1L1	61	82	38	114	74	90
AFAP1L2	573	766	647	349	505	363
AFDN	1657	1317	1402	668	965	612
AFDN-DT	61	105	35	79	94	93
AFF1	6213	5054	4726	3806	5087	3446
AFF2	33	13	23	175	37	127
AFF2-IT1	0	0	0	0	0	0
AFF3	1287	849	993	646	447	493
AFF4	5016	3926	5002	3359	3226	3139
AFF4-DT	0	0	0	0	0	0
AFG1L	84	122	158	45	72	27
AFG3L1P	188	170	271	86	209	144
AFG3L2	536	323	345	365	278	284
AFG3L2P1	0	0	0	22	0	0
AFM	0	0	0	0	0	0
AFMID	632	577	639	608	699	512
AFP	9	0	0	17	0	56
AFTPH	1117	740	724	715	574	544
AFTPH-DT	68	30	27	23	0	74
AGA	676	612	491	193	222	183
AGA-DT	108	0	27	34	47	51
AGAP1	1831	1354	1366	1269	1102	1387
AGAP1-IT1	0	0	22	0	0	0
AGAP10P	0	0	0	0	3	11
AGAP11	0	49	0	0	0	0
AGAP12P	68	40	44	68	0	104
AGAP13P	0	0	16	9	0	0
AGAP14P	0	0	1	0	0	29
AGAP2	6	22	13	0	19	0
AGAP2-AS1	0	0	15	0	15	0
AGAP3	332	379	350	279	210	197
AGAP4	134	61	177	233	148	89
AGAP5	80	155	117	163	59	13
AGAP6	283	169	112	145	204	466
AGAP7P	0	0	0	0	19	0
AGAP9	29	20	45	17	105	0
AGBL1	24	5	18	25	7	75
AGBL1-AS1	7	16	21	72	49	49
AGBL2	12	26	4	72	40	90
AGBL3	268	83	63	104	203	181
AGBL4	19	13	23	129	35	149
AGBL4-AS1	0	0	0	0	0	0
AGBL4-IT1	0	1	4	14	0	0
AGBL5	23	33	5	51	31	17
AGBL5-AS1	0	0	0	0	0	0
AGBL5-IT1	0	1	0	0	3	7
AGER	35	21	26	21	0	63
AGFG1	2500	1729	1763	1041	1305	832
AGFG2	114	136	195	49	58	48
AGGF1	630	512	524	416	619	444
AGGF1P1	24	10	0	35	0	0
AGGF1P10	0	0	0	0	0	29
AGGF1P2	0	0	1	0	3	0
AGGF1P3	0	0	5	0	0	0
AGGF1P4	0	0	0	0	2	0
AGGF1P5	0	0	0	0	0	0
AGGF1P6	0	0	0	0	24	0
AGGF1P7	0	0	0	0	0	4
AGGF1P8	3	18	12	35	19	28
AGGF1P9	0	0	0	0	0	0
AGK	848	1186	902	384	490	317
AGK-DT	0	0	2	25	0	10
AGKP1	0	0	0	0	0	0
AGKP2	0	12	0	0	0	0
AGL	1852	1237	1396	587	634	791
AGMAT	10	13	21	135	52	107
AGMO	45	40	52	54	9	119
AGO1	474	466	394	410	283	498
AGO2	2497	2067	2040	10933	5865	9207
AGO3	1310	1377	1327	1126	1590	1209
AGO4	588	538	595	260	528	353
AGPAT1	64	282	138	395	394	456
AGPAT2	12	9	15	24	56	26
AGPAT3	116	145	117	148	129	184
AGPAT4	211	267	374	123	273	208
AGPAT5	244	200	198	190	238	268
AGPAT5P1	0	0	0	0	0	0
AGPS	6429	5881	5667	3199	4032	2686
AGR2	0	0	0	0	0	0
AGR3	0	0	0	19	0	0
AGRN	25	6	18	46	65	175
AGRP	0	0	0	0	0	0
AGT	664	428	684	460	357	341
AGTPBP1	242	128	127	128	182	88
AGTR1	16179	13852	13077	3526	4685	3858
AGTR2	0	0	0	0	0	0
AGTRAP	5	32	53	46	0	1
AGXT	52	19	29	1	2	0
AGXT2	0	0	3	2	25	31
AHCTF1	2560	2005	2005	922	1415	1205
AHCTF1P1	4	1	0	0	0	7
AHCY	308	215	265	223	112	301
AHCYL1	4017	4031	3936	2605	2839	2475
AHCYL2	479	385	212	202	36	247
AHCYP2	0	0	0	0	0	0
AHCYP3	0	0	0	0	0	0
AHCYP4	0	0	0	0	0	0
AHCYP5	0	0	0	0	0	0
AHCYP7	0	0	0	0	0	0
AHCYP8	0	0	0	0	0	0
AHDC1	2471	2210	2456	3464	4695	5493
AHI1	2985	2599	2823	1914	2091	1799
AHI1-DT	96	122	125	121	67	248
AHNAK	20505	17414	18092	28182	28986	27342
AHNAK2	748	495	633	2815	2317	2479
AHR	5619	4831	5225	3132	4087	3173
AHRR	1	10	0	1	9	11
AHSA1	207	443	406	529	611	467
AHSA2P	3068	1956	1893	1401	2275	1548
AHSG	0	0	0	0	7	1
AHSP	0	0	0	0	0	0
AICDA	53	63	80	198	125	164
AIDA	4417	3732	3598	1619	1228	1707
AIDAP1	0	9	13	16	54	0
AIDAP2	5	49	85	36	47	110
AIDAP3	0	0	0	0	0	0
AIF1	18	10	5	24	70	11
AIF1L	156	138	165	204	171	118
AIFM1	387	213	414	221	311	349
AIFM1P1	0	0	0	0	0	7
AIFM2	165	155	127	305	235	275
AIFM3	0	0	0	23	15	0
AIG1	428	486	358	484	506	474
AIG1P1	0	0	0	0	0	0
AIM2	23	14	32	2	21	55
AIMP1	1392	1762	1791	1051	1081	789
AIMP1P1	0	0	0	6	18	0
AIMP1P2	0	0	0	0	0	0
AIMP2	126	171	90	90	59	28
AIP	70	136	88	120	90	64
AIPL1	19	18	11	45	13	20
AIRE	0	11	9	16	22	60
AIRN	18	9	0	45	0	4
AJAP1	188	263	259	79	179	61
AJM1	2	0	0	0	0	0
AJUBA	115	78	174	25	79	42
AJUBA-DT	0	17	13	57	44	41
AK1	81	64	100	46	158	159
AK2	867	753	730	611	1003	563
AK2P2	0	0	0	0	0	0
AK3	2837	1882	2151	1704	2135	1407
AK3P2	0	0	0	0	0	0
AK3P3	0	17	0	0	5	0
AK3P4	0	0	0	0	0	0
AK3P5	13	0	0	17	27	0
AK4	1995	1601	1760	1053	1429	1198
AK4P1	0	0	0	0	0	0
AK4P2	0	0	0	0	0	0
AK4P3	63	21	16	3	2	49
AK4P4	0	0	0	0	0	0
AK4P5	0	0	0	0	0	0
AK4P6	0	0	0	0	0	0
AK5	123	87	67	32	93	51
AK6	1594	1260	1349	425	379	356
