	GSM1429373	GSM1429375	GSM1429368	GSM1429369	GSM1429370	GSM1429364	GSM1429367	GSM1429371	GSM1429372	GSM1429366	GSM1429365	GSM1429374
NA	8.296875	7.8984375	7.19921875	7.6015625	8.1015625	7.1015625	7.30078125	7.8984375	8.1015625	7.6015625	7.6015625	7.8984375
NA	4.1015625	3.900390625	3.900390625	3.5	3.900390625	3.80078125	3.80078125	3.900390625	4.1015625	3.900390625	3.900390625	4.1015625
Cdk10	7.6015625	7.69921875	7.6015625	7.5	7.5	7.5	7.5	7.30078125	7.69921875	7.5	7.69921875	7.6015625
Lgsn	5.19921875	5.1015625	5.1015625	5.30078125	4.69921875	5.3984375	5.19921875	5.1015625	4.80078125	5.19921875	5.19921875	4.8984375
Pih1d3	3.099609375	3.19921875	3.5	3.19921875	3.30078125	3.400390625	3.69921875	3.19921875	3	3.5	3.599609375	3.099609375
NA	4.6015625	4.6015625	4.80078125	4.69921875	4.69921875	4.8984375	4.8984375	4.6015625	4.5	5.1015625	4.69921875	4.30078125
Paox	6.69921875	6.69921875	6.6015625	6.8984375	6.69921875	7	6.8984375	6.69921875	6.5	6.69921875	6.69921875	6.8984375
NA	5.6015625	5.3984375	5.3984375	5.3984375	5.30078125	5.69921875	5.69921875	5.6015625	5.19921875	5.19921875	5.3984375	5.19921875
Khdrbs2	4.80078125	4.8984375	4.80078125	4.69921875	4.69921875	4.8984375	4.8984375	4.8984375	4.8984375	4.8984375	4.80078125	4.69921875
NA	2.80078125	3.099609375	3	2.900390625	3	2.900390625	2.80078125	2.900390625	3.19921875	2.80078125	2.80078125	3.30078125
NA	3.69921875	3.599609375	3.900390625	3.80078125	4	4.1015625	3.69921875	3.80078125	3.80078125	3.900390625	4	3.599609375
1700001G17Rik	5.69921875	5.8984375	5.69921875	5.80078125	5.80078125	5.69921875	5.80078125	5.8984375	5.6015625	5.5	5.6015625	5.80078125
Rab23	7.30078125	7.1015625	6.69921875	6.69921875	7.19921875	6.6015625	6.80078125	7.19921875	7.3984375	6.80078125	6.69921875	7.30078125
Dst	8.6015625	8.796875	9.203125	9.203125	8.703125	9	8.796875	8.796875	9	9.1015625	9.1015625	9
NA	5.80078125	6.3984375	5.80078125	6	6.1015625	6	5.8984375	5.8984375	6.30078125	5.8984375	5.8984375	6
NA	5.5	5.3984375	5.5	5.5	5.30078125	5.69921875	5.8984375	5.69921875	5.1015625	5.3984375	5.6015625	5.19921875
Imp4	7.80078125	7.6015625	7.5	7.3984375	7.80078125	7.6015625	7.80078125	7.80078125	7.5	7.69921875	7.6015625	7.69921875
D1Ertd448e	6.5	6.3984375	6.5	6.6015625	6.69921875	6.5	6.5	6.8984375	7	6.3984375	6.69921875	7
Ptpn18	5.5	5.69921875	5.5	5.6015625	5.3984375	5.8984375	5.80078125	5.6015625	5.3984375	5.3984375	5.69921875	5.3984375
Prss39	4.69921875	4.6015625	5.1015625	5	4.80078125	5.19921875	4.80078125	4.8984375	4.69921875	5.19921875	5.1015625	4.6015625
Cfc1	5.6015625	5.69921875	5.6015625	5.80078125	5.6015625	6	5.8984375	5.5	5.1015625	5.80078125	5.80078125	5.30078125
Amer3	5.30078125	5.69921875	5.8984375	5.8984375	5.69921875	5.80078125	5.8984375	5.6015625	5.6015625	5.6015625	6	5.5
C230030N03Rik	5	5.19921875	5.19921875	5.69921875	5.30078125	5.69921875	5.69921875	5.1015625	4.8984375	5.3984375	5.5	5.1015625
NA	5.3984375	5.30078125	5	5	5.3984375	5.30078125	5.6015625	5.30078125	5.1015625	5.1015625	5.19921875	5.1015625
NA	6	5.8984375	6.1015625	6.30078125	6.1015625	6.30078125	6	5.8984375	5.69921875	6.19921875	6.1015625	5.8984375
Arhgef4	5.8984375	6	6.30078125	6.19921875	6.1015625	6.30078125	6.5	6.19921875	5.6015625	6.3984375	6.30078125	5.80078125
Plekhb2	9.3984375	9.203125	8.703125	8.8984375	9.203125	8.8984375	9.203125	9.3984375	9.3984375	8.8984375	9	9.6015625
NA	5.80078125	6.5	6.30078125	5.8984375	6	6.1015625	5.6015625	6	6.8984375	7.3984375	6.69921875	5.3984375
NA	5.8984375	5.80078125	5.80078125	6	5.5	5.8984375	5.8984375	5.80078125	5.69921875	5.8984375	5.80078125	5.8984375
NA	3.69921875	3.69921875	3.900390625	3.69921875	3.69921875	3.900390625	4	3.900390625	3.69921875	3.5	4.1015625	3.80078125
Hs6st1	7.3984375	7.19921875	7.8984375	7.69921875	7.30078125	7.5	7.69921875	7.3984375	7.3984375	7.8984375	7.69921875	7.30078125
Arid5a	6.3984375	6.19921875	6.30078125	6.30078125	6.19921875	6.19921875	6.19921875	6.30078125	5.8984375	6.19921875	6.30078125	6.19921875
Fer1l5	4.80078125	4.80078125	4.80078125	4.8984375	4.8984375	5.1015625	4.8984375	5	4.80078125	4.80078125	5.1015625	4.69921875
Cnnm4	6.8984375	6.80078125	7.19921875	7.19921875	6.69921875	7	7.1015625	6.69921875	6.8984375	6.69921875	6.8984375	6.8984375
Cnnm3	6.19921875	6.19921875	7.1015625	7	6.3984375	6.5	6.8984375	6.6015625	6.30078125	6.80078125	6.80078125	6.30078125
Cox5b	9.1015625	8.8984375	8.8984375	8.703125	9.203125	9	9	8.796875	9	8.796875	8.8984375	8.8984375
Zap70	5.1015625	5.30078125	5.5	5.19921875	5.3984375	5.6015625	5.6015625	5.5	5.1015625	5.6015625	5.3984375	5.1015625
NA	4.1015625	4.19921875	4.30078125	4.1015625	4.1015625	4.30078125	4.69921875	4.30078125	4	3.900390625	4.30078125	4.1015625
Vwa3b	4.80078125	4.8984375	5.1015625	5	4.80078125	5.1015625	5.1015625	5	4.69921875	5.1015625	5.19921875	4.80078125
Vwa3b	4.3984375	4.1015625	4.1015625	4.5	4.1015625	4.69921875	4.30078125	4.30078125	3.69921875	4.1015625	4.3984375	4.19921875
Vwa3b	4.80078125	4.80078125	4.69921875	4.8984375	4.69921875	5.1015625	4.8984375	4.8984375	4.5	4.5	4.80078125	4.5
Vwa3b	3.900390625	4.19921875	4	4.1015625	4.19921875	3.900390625	4	4	4.1015625	3.900390625	3.80078125	3.80078125
Vwa3b	7.69921875	8	8.203125	8	7.6015625	8.296875	7.69921875	7.69921875	7.69921875	8.203125	8.1015625	7.5
Vwa3b	4.5	4.3984375	3.900390625	4	4	4.19921875	4.30078125	4.19921875	4.1015625	4.1015625	4	4.5
Vwa3b	5.3984375	5.3984375	5.6015625	5.5	5.5	5.80078125	5.30078125	5.6015625	5.19921875	5.30078125	5.5	5.19921875
Vwa3b	4.6015625	4.69921875	4.69921875	4.80078125	4.6015625	5	4.6015625	4.69921875	4.5	4.69921875	4.6015625	4.6015625
Cnga3	4.8984375	5.1015625	5.5	5.3984375	5.19921875	5.6015625	5.5	5.3984375	5	5.1015625	5.3984375	5
Inpp4a	9.3984375	9.3984375	9.6015625	9.703125	9.3984375	9.3984375	9.5	9.5	9.703125	9.3984375	9.5	9.6015625
Unc50	7.69921875	7.69921875	7	7.1015625	7.80078125	7	7.1015625	7.6015625	7.69921875	6.8984375	7	7.6015625
Lipt1	5.6015625	6	5.5	5.30078125	5.80078125	5.80078125	5.8984375	5.69921875	5.8984375	6	5.6015625	5.6015625
Mrpl30	8	7.8984375	7.3984375	7.3984375	8	7.6015625	7.69921875	7.8984375	7.69921875	7.6015625	7.6015625	7.80078125
Eif5b	8.296875	8.1015625	7.80078125	7.80078125	8.1015625	7.69921875	7.8984375	8	8.296875	7.6015625	7.5	8.5
Nms	5.1015625	5.1015625	4.69921875	5	5	5	5.1015625	5	4.69921875	4.80078125	4.8984375	4.8984375
Pdcl3	6.80078125	6.6015625	6.1015625	6	6.80078125	6.30078125	6.3984375	6.6015625	6.69921875	6.30078125	6.5	6.69921875
Npas2	4.8984375	5	5.8984375	6	5.19921875	6.1015625	5.1015625	5.5	5.6015625	5.69921875	6	5
Rpl31-ps12///Rpl31///Clpb	9.8984375	9.8984375	10	9.5	9.8984375	9.703125	10	9.703125	9.796875	9.8984375	9.703125	9.703125
NA	6.69921875	7	7.30078125	7.19921875	6.6015625	7.80078125	7.80078125	6.80078125	6.69921875	7.69921875	7.8984375	6.69921875
Cnot11	7.5	7.6015625	7.80078125	7.69921875	7.6015625	7.3984375	7.69921875	7.5	7.6015625	7.3984375	7.6015625	7.5
Map4k4	7.30078125	7.30078125	7.6015625	7.69921875	7.30078125	7.5	7.5	7.30078125	7.19921875	7.5	7.69921875	7.30078125
Il1r2	5.69921875	5.3984375	5.30078125	5.30078125	5.5	5.3984375	5.3984375	5.30078125	5.19921875	5.30078125	5.5	5.69921875
Il1r1	9.8984375	9.8984375	9.796875	9.703125	9.5	9.796875	9.5	9.796875	10	10	9.8984375	10
Il1rl2	4.3984375	4.6015625	4.30078125	4.3984375	4.5	4.6015625	4.19921875	4.30078125	4.3984375	4.30078125	4.30078125	4.6015625
Il1rl1	4.30078125	4.1015625	4.6015625	4.3984375	4	4.5	4.30078125	4.19921875	3.69921875	4.19921875	4.19921875	4.1015625
Il18r1	4.30078125	4.30078125	4.3984375	4.3984375	4.1015625	4.1015625	4.3984375	4.19921875	4	4.1015625	4.30078125	4.19921875
Il18rap	4.3984375	4.5	4.69921875	4.8984375	4.69921875	5	4.5	4.80078125	4.19921875	4.69921875	4.69921875	4.69921875
Slc9a4	5.19921875	4.80078125	4.8984375	5.19921875	5.1015625	5.19921875	5.1015625	5	4.80078125	4.8984375	5	5
Slc9a2	4.69921875	4.69921875	4.8984375	4.80078125	4.80078125	4.8984375	4.8984375	5	4.3984375	4.6015625	4.69921875	4.3984375
Tmem182	5.30078125	5.30078125	5.5	5.6015625	5.1015625	5.6015625	5.5	5.3984375	5.5	5.5	5.6015625	5.19921875
NA	4.80078125	4.5	4.69921875	4.8984375	4.69921875	4.80078125	4.19921875	4.69921875	4.3984375	4.69921875	4.5	4.69921875
Gm9915	4.69921875	4.6015625	4.5	4.6015625	4.69921875	4.69921875	4.8984375	5.1015625	4.5	4.6015625	4.8984375	4.5
Pou3f3	5.80078125	6	5.80078125	5.8984375	5.80078125	6	6	6	5.5	5.6015625	5.80078125	5.6015625
Mrps9	6.30078125	6.6015625	6.30078125	6.3984375	6.5	6.5	6.69921875	6.6015625	6.6015625	6.6015625	6.5	6.5
Gpr45	5.80078125	5.6015625	5.8984375	5.6015625	5.69921875	5.69921875	5.80078125	5.69921875	5.5	5.6015625	5.69921875	5.5
8430432A02Rik	4.8984375	5	5.1015625	5.1015625	5.1015625	5	5	5.1015625	5	5	4.8984375	4.80078125
AI597479	7.19921875	7.1015625	6.80078125	7	7	7	7	7.19921875	6.8984375	6.69921875	7.1015625	6.8984375
LOC102640295///Gm8580///Gm13213///4931440P22Rik///Rpl29	9.8984375	9.796875	10.203125	9.703125	9.8984375	10.203125	10.203125	9.703125	9.796875	10.5	10.203125	9.703125
NA	4.1015625	3.900390625	3.80078125	4.1015625	3.900390625	4	4.1015625	4	3.900390625	4.1015625	3.900390625	4
Nck2	6.80078125	6.69921875	7.30078125	7.30078125	6.80078125	7.19921875	7	6.69921875	6.80078125	7.19921875	7.1015625	6.69921875
1500015O10Rik	5.6015625	5.3984375	5.5	5.5	5.30078125	5.6015625	5.3984375	5.6015625	5.19921875	5.5	5.5	5.30078125
NA	7.30078125	7	6.80078125	6.8984375	7.3984375	6.80078125	7.1015625	7.19921875	7.1015625	6.5	6.8984375	7.19921875
NA	4.3984375	4.19921875	5	4.19921875	4.30078125	4.69921875	4.5	4.19921875	4.19921875	4.80078125	4.69921875	4.30078125
Tpp2	8	7.8984375	7.6015625	7.6015625	8.1015625	7	7.3984375	7.80078125	8.1015625	7.5	7.19921875	8.296875
Bivm	6.5	6.3984375	5.8984375	6.1015625	6.69921875	5.80078125	6.19921875	6.30078125	6.6015625	6.1015625	6.19921875	6.5
Ercc5	7.6015625	7.5	7.30078125	7.30078125	7.5	7.1015625	7.19921875	7.5	7.6015625	7.30078125	7.30078125	7.6015625
Gulp1	4.1015625	4.1015625	3.80078125	4	4.3984375	3.80078125	4.1015625	3.900390625	4.1015625	3.599609375	3.80078125	4.19921875
Col3a1	7.1015625	7.69921875	7.3984375	7.6015625	7.3984375	7.69921875	8	7.30078125	7.30078125	6.80078125	7.30078125	7
NA	3.400390625	3.30078125	3.400390625	3.400390625	3.30078125	3.5	3.30078125	3.5	3.19921875	3.099609375	3.400390625	3.099609375
NA	5.69921875	5.8984375	5.1015625	5.69921875	5.3984375	5.1015625	5.6015625	5.80078125	5.30078125	5	5.19921875	6.19921875
NA	5.6015625	5.6015625	5.6015625	5.5	5.30078125	5.69921875	5.5	5.19921875	5.30078125	5.69921875	5.5	5.6015625
Wdr75	8.1015625	7.69921875	6.69921875	6.80078125	7.8984375	6.69921875	6.8984375	7.5	7.69921875	7	6.80078125	8
NA	4.5	4.5	4.3984375	4.3984375	4.5	4.30078125	4.6015625	4.3984375	4.30078125	4.3984375	4.19921875	4.19921875
Rpl23a	10.203125	10.203125	9.8984375	9.5	9.8984375	9.8984375	10	9.8984375	9.8984375	10.1015625	10	9.796875
Dnah7b	4.3984375	4.30078125	4.30078125	4.3984375	4	4.6015625	4.3984375	4.19921875	4.1015625	4.30078125	4.69921875	4.19921875
Dnah7b	4.69921875	4.80078125	4.80078125	5	4.1015625	5	5	4.30078125	4.3984375	4.5	4.3984375	4.69921875
NA	5.80078125	6	6.5	5.69921875	6.19921875	6.8984375	7.69921875	6.3984375	5.80078125	6.3984375	6.5	6.1015625
Dnah7c	4.6015625	4.6015625	4.6015625	4.3984375	4.69921875	4.5	4.6015625	4.5	4.1015625	4.19921875	4.30078125	4.30078125
NA	6	6.30078125	6	6.19921875	6	6.3984375	6.1015625	6.30078125	6	6.30078125	5.80078125	5.6015625
NA	4	4.19921875	4.30078125	4.1015625	4.1015625	4.30078125	4.1015625	4.1015625	4	4.1015625	4.1015625	3.80078125
NA	3.900390625	3.900390625	3.80078125	3.80078125	3.80078125	4.1015625	4	4.1015625	3.69921875	4.19921875	3.80078125	4.1015625
NA	5.5	5.3984375	5.5	5.3984375	5.19921875	5.80078125	5.80078125	5.19921875	5.1015625	5.69921875	5.80078125	5.19921875
Tmeff2	4.69921875	4.69921875	4.80078125	4.8984375	4.6015625	4.80078125	5	4.8984375	4.5	4.5	4.5	4.69921875
Sdpr	5.69921875	5.80078125	5.80078125	5.30078125	5.80078125	5.30078125	5.5	5.69921875	5.69921875	5.69921875	5.19921875	5.6015625
Stat4	5.1015625	5	4.30078125	4.30078125	4.80078125	4.69921875	4.30078125	4.80078125	5.19921875	4.5	4.5	5.19921875
Stat1	7.5	7.1015625	7	7.1015625	7.19921875	7	7.1015625	7.3984375	7.19921875	7.1015625	6.8984375	7.3984375
NA	5.80078125	6.5	6.30078125	5.8984375	6	6.1015625	5.6015625	6	6.8984375	7.3984375	6.69921875	5.3984375
Tmem194b	5.8984375	6.19921875	6	5.8984375	6.19921875	5.6015625	5.69921875	6.1015625	6.19921875	5.8984375	6.19921875	6
Hibch	6.69921875	6.80078125	6.19921875	6.1015625	6.8984375	6.1015625	6.1015625	6.6015625	6.80078125	6.19921875	6.3984375	6.8984375
Mstn	4.3984375	4.30078125	4.5	4.3984375	4.6015625	4.5	4.30078125	4.5	4.30078125	4.30078125	4.30078125	4.3984375
Ormdl1	6.80078125	6.30078125	5.80078125	5.6015625	6.3984375	5.5	5.8984375	6.1015625	6.69921875	6	5.5	6.30078125
Osgepl1	5.6015625	5.6015625	5.1015625	5.1015625	5.3984375	5.1015625	4.8984375	5.6015625	5.69921875	5.30078125	5.1015625	5.69921875
Ccdc150	4.3984375	4.5	4.30078125	4.3984375	4.30078125	4.5	4.30078125	4.19921875	4.3984375	4.30078125	4.30078125	4.1015625
Coq10b	7.69921875	7.30078125	6.80078125	6.69921875	7.3984375	6.5	7.19921875	7.3984375	7.19921875	6.69921875	6.8984375	7.5
Hspe1	8.296875	8.296875	7.3984375	7.19921875	8.5	7.3984375	7.6015625	8.296875	8.6015625	7.3984375	7.5	8.203125
Mob4	8.8984375	8.6015625	7.80078125	7.8984375	8.703125	7.80078125	8.1015625	8.5	8.796875	8.1015625	8.203125	8.796875
Gm10561	3.69921875	3.900390625	3.69921875	3.80078125	3.80078125	3.80078125	4	3.69921875	3.80078125	3.69921875	3.80078125	3.80078125
Mars2	6.1015625	5.8984375	5.69921875	6.1015625	6.30078125	5.8984375	6	6	5.8984375	6.1015625	6.19921875	5.8984375
