gene_symbol	GSM506024	GSM506030	GSM506029	GSM506033	GSM506027	GSM506028	GSM506026	GSM506031	GSM506025	GSM506035	GSM506032	GSM506034
Bms1	159.875	167.5	204.0	157.0	202.75	192.5	206.0	138.125	198.625	147.75	149.375	157.625
Bmt2	301.25	218.25	247.5	188.75	264.25	248.5	260.25	281.5	259.0	198.0	195.25	191.0
Bmx	12.8671875	9.6171875	12.875	9.5625	16.515625	12.765625	11.8671875	12.796875	12.390625	9.28125	8.5234375	10.0234375
Bmyc	2032.0	181.0	538.5	218.75	1832.0	1842.0	1828.0	189.25	1996.0	265.75	152.625	212.5
Bnc1	50.875	19.828125	90.6875	24.234375	46.40625	52.375	43.8125	28.734375	50.34375	31.234375	19.71875	27.4375
Bnc2	151.75	32.75	290.0	45.09375	137.5	135.5	160.25	17.984375	130.875	32.21875	21.734375	33.9375
Bnip1	69.125	92.125	64.1875	81.6875	64.8125	54.0625	67.4375	95.875	69.3125	99.6875	84.125	88.25
Bnip2	439.5	638.0	675.5	689.0	406.5	422.0	479.25	709.5	430.25	648.0	665.0	702.5
Bnip3	1208.75	1713.5	2090.0	1705.0	1020.0	1029.0	878.5	1793.0	1044.5	1714.5	1455.0	1852.5
Bnip3l	1592.5	1377.5	1898.5	1349.0	1428.5	1439.0	1487.0	1382.0	1494.0	1268.5	1301.0	1255.5
Bnipl	44.40625	25.6875	35.75	28.203125	54.65625	43.15625	44.21875	38.0625	44.90625	39.4375	31.28125	34.03125
Boc	154.875	35.1875	230.25	38.34375	152.0	172.75	197.5	31.203125	180.25	38.75	31.109375	32.5625
Bod1	273.75	244.125	256.75	281.5	268.75	284.75	252.25	336.75	240.75	262.0	253.25	272.75
Bod1l	127.1875	100.9375	192.25	93.0625	158.25	177.125	178.0	90.75	141.625	117.5	90.375	117.4375
Bok	133.625	109.0	126.625	97.75	120.5625	107.375	129.5	116.8125	150.75	92.5625	121.5625	108.625
Bola1	152.5	159.25	131.375	158.375	134.5	132.625	124.0	177.375	124.0	169.0	143.375	163.25
Bola2	160.5	160.0	169.375	158.5	155.625	167.375	139.625	202.25	160.25	174.0	151.875	175.75
Bola3	263.0	1202.0	482.5	1125.0	287.5	301.0	216.375	1362.0	221.125	1128.0	1103.0	1192.0
Boll	22.140625	18.1875	20.703125	18.09375	24.78125	21.703125	17.4375	26.25	22.90625	20.484375	24.359375	22.453125
Bop1	170.375	187.625	207.125	204.125	204.5	205.75	187.625	162.875	185.125	205.625	179.625	202.125
Bora	39.65625	16.265625	25.078125	8.8515625	35.21875	41.875	48.0625	11.484375	37.90625	7.91015625	8.953125	14.015625
Borcs5	124.3125	189.625	126.75	206.875	129.5	142.625	119.625	178.625	112.9375	184.75	168.5	174.75
Borcs6	76.625	62.15625	70.875	57.90625	76.0	74.8125	82.875	67.0625	77.375	60.03125	65.8125	74.0625
Borcs7	82.125	92.0	97.75	75.75	65.875	63.0	61.625	102.75	77.375	68.625	75.8125	81.6875
Bpgm	264.0	385.75	248.75	361.0	221.0	249.375	241.375	423.5	238.0	253.25	537.5	301.5
Bphl	212.875	286.5	213.375	300.75	187.125	204.125	202.75	283.0	193.125	332.25	268.75	320.0
Bpi	608.0	0.0262451171875	137.25	0.80859375	841.5	909.5	513.0	0.9501953125	542.0	2.294921875	0.0113067626953125	6.5546875
Bpifa1	7.66015625	4.99609375	8.2890625	11.53125	11.2421875	8.6015625	10.796875	9.3203125	10.6875	8.1875	11.84375	2.599609375
Bpifa2	5.8125	9.8828125	11.390625	17.609375	10.7734375	10.078125	14.9375	15.140625	9.09375	10.734375	8.8515625	11.7734375
Bpifa3	8.0859375	8.625	10.9921875	13.25	4.9375	11.2734375	9.1484375	7.6640625	4.8515625	7.62890625	14.921875	11.4375
Bpifa5	10.1328125	3.90234375	4.578125	9.171875	6.09765625	6.82421875	8.4140625	11.9375	11.28125	7.8203125	9.8984375	10.390625
Bpifa6	11.3984375	6.5078125	5.58984375	13.140625	6.9921875	7.34765625	6.078125	7.16796875	8.3203125	9.46875	12.765625	9.953125
Bpifb1	16.171875	22.578125	27.53125	19.390625	17.203125	17.921875	23.703125	23.625	15.6015625	22.0	23.03125	27.140625
Bpifb2	39.90625	43.0	35.4375	55.09375	50.75	37.09375	53.28125	49.75	58.6875	52.59375	62.21875	52.875
Bpifb3	40.375	44.75	39.6875	47.1875	40.0625	23.9375	32.1875	36.4375	39.1875	47.46875	61.65625	32.46875
Bpifb4	12.0625	34.59375	17.484375	60.3125	35.1875	29.90625	15.984375	36.09375	28.015625	49.4375	40.59375	50.0
Bpifb5	28.390625	38.4375	31.296875	30.890625	36.3125	29.15625	28.875	40.3125	37.1875	44.71875	35.875	41.28125
Bpifb6	27.375	29.828125	26.21875	50.0	34.09375	28.375	26.9375	48.15625	38.59375	40.21875	53.90625	35.90625
Bpifb9a	19.328125	13.703125	18.34375	21.234375	26.859375	18.03125	26.140625	25.734375	20.65625	24.625	15.4921875	22.5
Bpifb9b	18.59375	14.9453125	15.3984375	19.53125	21.25	12.96875	18.625	22.09375	19.703125	18.65625	25.40625	5.12109375
Bpifc	58.09375	10.546875	20.25	16.5	54.5625	56.75	59.09375	21.4375	68.1875	13.078125	15.3125	17.71875
Bpnt1	614.0	732.5	595.0	750.5	451.75	474.5	550.0	828.0	542.0	765.0	764.5	754.0
Bptf	207.375	144.8125	269.5	138.375	271.1875	268.1875	273.0625	132.1875	256.125	140.8125	141.5	163.25
Braf	282.25	193.25	289.25	180.625	423.0	450.5	335.0	179.875	337.5	197.875	175.375	194.25
Brap	254.5	417.0	254.125	463.5	303.5	283.25	245.0	407.5	235.875	430.5	347.0	463.5
Brat1	184.375	121.125	185.25	169.25	172.5	180.875	181.75	103.1875	166.375	163.625	150.0	160.875
Brca1	22.796875	10.859375	17.140625	14.7265625	22.65625	23.515625	28.375	9.078125	28.546875	10.2421875	7.73046875	16.890625
Brca2	29.359375	16.765625	32.28125	5.1328125	29.421875	32.125	35.875	7.94140625	24.046875	22.046875	12.34375	11.8515625
Brcc3	395.25	459.5	408.25	441.25	345.25	355.5	352.5	504.0	381.25	437.75	371.0	461.0
Brd1	301.0	175.375	284.25	204.625	305.5	303.25	322.75	154.5	309.5	179.0	179.25	175.875
Brd2	563.5	485.25	570.5	464.75	563.5	575.5	585.5	399.0	520.0	454.25	486.75	443.25
Brd3	241.125	235.125	223.25	277.75	241.625	239.875	280.75	189.75	226.125	238.75	212.0	286.75
Brd4	160.625	148.875	191.75	144.125	206.625	207.125	197.5	118.75	179.0	135.5	132.125	150.625
Brd7	356.75	399.0	290.75	357.5	329.25	336.0	349.5	352.0	336.0	329.5	376.5	384.75
Brd8	191.875	116.875	185.0	106.3125	186.0	197.875	217.125	108.9375	176.5	112.75	112.125	109.9375
Brd9	131.875	129.0	133.25	101.375	118.625	131.625	138.125	117.0	125.9375	122.5625	120.8125	121.1875
Brdt	24.4375	36.6875	27.78125	29.25	23.203125	26.03125	25.234375	36.59375	27.71875	31.015625	32.28125	34.96875
Bre	1359.0	1143.0	1482.0	1348.0	1471.0	1473.0	1417.0	1088.0	1401.0	1370.0	1078.0	1358.0
Brf1	189.375	173.125	201.375	147.625	191.875	197.25	193.0	149.125	204.0	161.625	160.875	162.375
Brf2	96.4375	104.9375	98.125	105.75	79.4375	89.4375	85.9375	110.125	85.0	117.625	102.375	107.5625
Bri3	524.0	762.5	447.0	772.0	465.25	451.25	505.5	825.0	408.5	809.0	697.0	741.5
Bri3bp	392.5	468.75	208.125	428.0	383.25	423.75	354.0	482.5	341.75	409.25	429.5	427.75
Bricd5	161.25	163.75	148.0	157.125	158.625	146.375	118.0625	150.125	152.5	173.875	220.875	131.625
Brinp1	19.5625	25.25	22.078125	25.390625	20.671875	13.421875	16.625	33.09375	20.03125	42.15625	30.4375	41.875
Brinp2	42.6875	40.03125	40.40625	44.5	48.46875	34.125	40.1875	33.1875	43.375	33.78125	48.5625	34.40625
Brinp3	59.3125	43.46875	43.09375	48.625	52.5625	65.8125	82.3125	43.125	76.1875	46.0	56.6875	44.125
Brip1	55.1875	57.71875	52.1875	54.5	54.8125	45.25	89.125	56.75	58.5	64.4375	61.5	62.96875
Brip1os	214.375	194.0	187.5	122.9375	134.125	146.0	264.25	170.125	228.125	113.5625	170.5	137.625
Brix1	291.75	307.75	256.5	288.5	268.0	288.75	271.75	328.0	271.75	313.0	278.0	320.25
Brk1	639.5	602.5	584.5	505.0	548.0	531.5	507.0	601.5	540.5	540.5	533.5	513.0
Brms1	134.125	104.75	133.375	107.375	135.5	127.5625	120.0	97.625	134.375	111.25	107.0	116.75
Brms1l	287.25	219.875	261.25	223.875	272.5	259.0	320.75	251.375	293.75	239.25	222.375	242.375
Brox	339.125	298.25	373.125	293.875	315.25	351.25	351.125	293.5625	345.25	321.625	294.3125	318.875
Brpf1	171.25	235.25	209.25	199.875	186.625	190.375	177.375	172.875	170.75	230.75	196.125	241.75
Brpf3	128.25	106.125	179.375	98.6875	127.8125	137.0	135.625	80.625	119.5625	104.625	108.6875	106.6875
Brs3	150.0	144.0	144.0	156.375	160.5	162.5	136.25	143.375	172.875	153.0	194.125	125.0625
Brsk1	54.375	27.0625	47.15625	51.71875	45.40625	46.40625	48.46875	47.28125	44.65625	64.5	55.375	36.9375
Brsk2	146.75	168.5	130.75	195.5	185.0	147.75	144.375	183.75	166.875	219.375	208.5	175.0
Brwd1	209.25	150.125	194.25	140.375	272.25	283.25	302.0	146.875	282.75	126.8125	121.9375	174.5
Brwd3	97.6875	82.9375	83.625	63.34375	88.1875	88.375	103.25	72.875	98.4375	72.75	63.8125	77.625
Bscl2	758.5	1389.0	1227.0	1276.0	664.0	643.5	620.5	1193.0	718.5	1335.0	1178.0	1314.0
Bsdc1	597.5	554.5	603.5	489.0	511.25	521.0	539.5	489.5	581.5	481.5	522.0	495.75
Bsg	1717.0	1885.0	1597.0	2256.0	1455.0	1686.0	1785.0	1911.0	1645.0	2372.0	1933.0	2236.0
Bsn	23.578125	17.109375	22.9375	24.078125	25.984375	25.9375	28.859375	24.53125	32.59375	22.765625	29.40625	19.9375
Bsnd	42.0	42.53125	30.734375	36.9375	44.84375	40.5	36.5	30.078125	37.5	40.5625	40.21875	39.0
Bsph1	671.5	35.46875	29.09375	35.8125	631.5	718.0	700.0	39.53125	852.5	44.90625	33.1875	44.65625
Bsph2	247.0	11.03125	5.5625	14.6640625	154.875	13.140625	14.359375	11.46875	11.4921875	18.828125	10.203125	13.296875
Bspry	288.75	0.0062828063964843	53.09375	4.4375	228.125	225.875	239.125	9.7109375	250.125	0.0035305023193359	8.2890625	2.6015625
Bst1	32.34375	17.390625	48.25	27.65625	36.9375	35.71875	28.28125	20.515625	35.65625	23.65625	17.109375	17.40625
Bst2	117.6875	146.0	153.125	107.125	98.8125	111.625	145.75	180.25	129.875	59.40625	160.5	81.1875
Bsx	41.1875	42.03125	48.03125	56.53125	50.53125	41.96875	43.21875	46.625	41.25	57.34375	57.65625	55.625
Btaf1	350.25	373.75	403.5	383.25	385.5	388.25	475.5	353.25	371.0	365.25	368.75	394.5
Btbd1	845.5	1418.0	853.75	1543.5	825.0	875.75	773.5	1531.5	780.75	1550.0	1385.5	1624.0
Btbd10	84.875	79.625	85.6875	53.875	69.1875	82.625	88.1875	61.59375	83.9375	73.0625	60.71875	77.25
Btbd11	26.046875	22.90625	26.625	27.859375	35.625	27.953125	32.75	24.6875	32.40625	19.53125	28.046875	27.078125
Btbd16	45.71875	58.40625	33.78125	54.625	53.0	41.4375	30.96875	38.65625	51.84375	50.0625	70.8125	42.34375
Btbd17	90.5	112.0	84.875	113.625	120.8125	100.75	116.1875	112.8125	125.3125	116.9375	131.25	88.1875
Btbd19	84.625	47.09375	74.375	32.5	64.1875	73.5625	71.75	55.46875	77.3125	31.6875	42.84375	28.765625
Btbd2	304.75	253.75	283.5	258.25	309.5	330.0	279.5	226.875	295.75	261.5	233.0	261.0
Btbd3	256.0	301.75	282.0	280.75	222.75	245.25	269.75	333.75	271.75	271.25	250.75	315.0
Btbd6	159.0	222.875	158.0	250.75	150.25	151.625	146.625	204.75	138.625	229.0	215.5	259.75
Btbd7	234.125	178.5	246.25	164.625	218.625	251.0	257.5	185.25	260.0	150.5	156.875	166.25
Btbd8	32.53125	19.421875	67.25	30.609375	29.34375	33.25	29.25	22.09375	30.0	24.25	20.328125	27.4375
Btbd9	202.875	121.1875	158.375	111.1875	210.75	235.0	237.125	107.5	243.5	111.3125	112.5625	125.5
Btc	45.96875	74.5	99.6875	155.625	43.5	56.84375	30.03125	88.3125	31.5625	150.625	79.75	149.875
Btd	103.875	258.75	173.5	254.375	114.5	122.4375	118.3125	228.5	119.5	295.0	239.375	274.5
Btf3	904.359375	613.703125	765.484375	598.484375	755.125	746.796875	787.375	602.296875	858.8125	602.671875	604.2109375	618.5625
Btf3l4	290.09375	398.625	276.75	427.0	263.4375	271.125	245.09375	490.3125	262.125	495.3125	398.8125	489.3125
Btg1	1144.0	1063.0	1888.0	1133.0	1206.0	1085.0	1023.0	1029.0	1084.0	1080.0	815.0	1034.0
Btg1-ps1	4.7578125	8.8671875	3.740234375	1.443359375	3.7109375	4.20703125	2.5078125	7.828125	3.56640625	13.2578125	15.4609375	5.015625
Btg1-ps2	27.125	26.640625	32.0625	31.515625	27.34375	31.75	24.328125	19.625	24.75	32.875	23.296875	28.796875
Btg2	140.625	126.9375	215.625	99.1875	134.25	153.25	146.375	117.6875	157.125	119.125	121.0	130.25
Btg4	16.96875	12.25	15.8828125	20.765625	22.546875	15.1171875	19.046875	23.296875	16.0625	16.046875	21.5625	19.03125
Btk	20.109375	8.4765625	23.453125	22.921875	18.90625	15.796875	21.25	17.9375	19.328125	17.546875	16.5625	11.3984375
Btla	20.09375	18.671875	59.25	22.6875	27.21875	31.8125	20.84375	13.0625	24.0	31.140625	5.25	34.90625
Btn1a1	26.34375	17.203125	18.046875	20.359375	27.453125	19.4375	18.90625	26.265625	26.34375	22.625	21.078125	22.421875
Btn2a2	12.296875	16.09375	12.40625	12.171875	16.0625	10.5546875	14.8515625	15.984375	12.6171875	13.328125	19.875	15.109375
Btnl1	16.859375	12.921875	13.59375	16.640625	13.140625	9.9140625	10.40625	24.671875	12.28125	20.03125	13.953125	22.015625
Btnl10	56.9375	81.875	51.1875	79.5	71.5625	56.375	66.625	62.15625	75.5625	83.5625	81.8125	80.4375
Btnl2	38.28125	52.09375	38.03125	45.1875	25.734375	32.59375	40.375	53.15625	36.21875	52.0	57.28125	52.40625
Btnl5-ps	21.419270833333332	15.368489583333334	19.268229166666668	22.4609375	21.0546875	21.96875	19.825520833333332	21.888020833333332	21.096354166666668	17.588541666666668	27.635416666666668	24.509114583333332
Btnl9	114.8125	380.75	299.75	345.25	129.625	150.5	109.1875	364.5	112.125	338.5	296.75	395.25
Btrc	253.125	132.625	168.5	117.1875	201.875	231.5	261.75	107.75	260.0	126.9375	126.25	120.625
Bub1	18.03125	6.33984375	8.75	1.5830078125	15.8984375	13.5703125	21.78125	1.87890625	22.59375	7.4609375	1.2470703125	6.328125
Bub1b	63.1875	31.84375	41.59375	31.984375	46.34375	37.125	82.0625	36.1875	62.53125	35.96875	47.6875	34.21875
Bub3	385.5	303.25	380.25	296.0	356.0	376.0	395.5	292.75	392.25	317.75	310.0	286.25
Bud13	82.375	68.5625	87.0625	74.0625	84.3125	74.4375	90.75	78.75	95.25	71.6875	57.96875	71.4375
Bud31	161.25	191.375	128.25	146.625	113.1875	121.6875	138.125	216.25	145.625	160.0	162.375	152.625
Bves	129.375	97.4375	142.125	181.25	125.8125	74.5	141.0	160.25	116.875	175.75	202.75	167.5
Bysl	86.125	193.875	123.75	211.125	94.9375	114.3125	105.0625	180.75	90.0	217.375	207.0	212.625
Bzrap1	24.6875	34.21875	21.3125	27.0	34.15625	28.0	26.640625	34.6875	26.578125	35.8125	33.34375	28.3125
Bzw1	1121.0	1173.0	1104.0	907.0	978.5	938.5	1195.0	1206.0	1179.0	841.5	1062.0	907.0
Bzw2	233.125	295.25	249.125	272.5	214.625	211.125	214.875	283.25	208.875	294.5	336.25	303.75
C030005K15Rik	11.3828125	11.59375	16.109375	16.203125	6.88671875	16.453125	15.1328125	21.09375	6.1796875	8.4765625	14.625	8.890625
C030006K11Rik	133.375	666.0	293.75	740.5	162.125	166.375	109.0	627.5	124.625	752.0	652.0	812.5
C030009H01Rik	154.375	201.375	173.25	214.625	158.0	151.625	167.375	182.625	154.625	184.5	244.625	170.0
C030016D13Rik	12.7109375	19.203125	20.515625	14.7109375	16.828125	23.59375	15.78125	22.421875	17.265625	20.984375	16.75	21.734375
C030017K20Rik	19.46875	14.5859375	13.7421875	16.171875	21.5625	22.109375	22.234375	11.859375	24.125	16.953125	10.515625	11.2578125
C030034I22Rik	71.5625	82.75	52.0	52.15625	63.4375	48.1875	59.65625	86.0	66.3125	47.03125	74.9375	45.5625
C030048H21Rik	62.21875	34.03125	31.5	50.03125	66.0	70.375	68.9375	34.59375	77.8125	48.53125	38.40625	35.0625
C130021I20Rik	34.0390625	27.4375	34.0390625	31.21875	31.140625	37.59375	31.6015625	30.2109375	32.5859375	36.8359375	34.5390625	34.9375
C130023O10Rik	13.515625	15.2265625	11.0390625	11.75	11.5	9.6953125	10.0078125	11.7109375	13.359375	9.4765625	12.109375	8.9609375
C130026L21Rik	17.078125	25.453125	19.859375	27.984375	16.625	13.703125	17.921875	30.609375	12.9375	26.46875	26.515625	25.125
C130030K03Rik	3.73828125	3.83984375	2.00390625	5.26171875	2.833984375	4.69140625	2.9921875	7.57421875	3.2421875	6.0078125	2.291015625	1.6357421875
C130032M10Rik	14.40625	21.140625	16.921875	18.09375	13.90625	14.828125	16.046875	23.9375	15.359375	20.75	28.28125	18.71875
C130036L24Rik	40.9375	41.078125	39.125	39.765625	45.328125	40.453125	37.15625	40.203125	42.921875	44.34375	57.796875	47.890625
C130040N14Rik	38.40625	41.40625	31.515625	43.625	38.125	42.0	38.84375	46.8125	32.375	49.46875	44.78125	42.375
C130046B21Rik	133.5	143.625	116.8125	171.25	148.25	128.125	111.875	133.875	106.875	166.5	177.75	142.75
C130050O18Rik	26.53125	36.8125	24.53125	36.3125	29.984375	33.9375	29.765625	46.1875	28.0	27.9375	34.46875	38.90625
C130060K24Rik	7.6875	12.8359375	8.484375	4.55859375	16.46875	17.421875	8.15625	8.2890625	7.6953125	6.78125	7.8359375	6.26953125
C130071C03Rik	6.27734375	10.09375	4.6640625	12.765625	6.15234375	7.375	9.46875	14.84375	4.265625	7.66015625	0.0022754669189453	8.3984375
C130073F10Rik	4.87109375	5.36328125	4.90625	11.078125	5.1953125	4.5625	7.94921875	1.416015625	4.44140625	6.38671875	9.0390625	4.51953125
C130074G19Rik	256.75	146.25	453.0	188.75	225.5	215.0	235.75	134.75	244.75	187.875	116.125	162.75
C130079G13Rik	11.25	9.0546875	14.546875	9.484375	19.59375	12.03125	14.3828125	9.4765625	12.0390625	10.6796875	22.765625	17.125
C1d	101.875	98.8125	93.375	92.3125	75.5625	69.3125	93.0	138.0	92.8125	100.625	109.5	101.3125
C1galt1	379.0	313.5	370.25	247.25	299.0	309.75	349.0	362.0	332.5	271.5	317.0	268.5
C1galt1c1	175.125	126.6875	128.0	118.9375	143.25	136.625	155.625	177.25	164.75	139.625	128.375	132.0
C1qa	361.5	125.0	532.0	166.625	333.0	277.25	429.25	192.0	353.5	115.0625	179.875	120.0625
C1qb	491.75	134.375	687.5	189.5	444.25	391.25	647.0	205.625	478.5	138.25	175.25	151.125
C1qbp	241.375	461.75	273.5	416.25	212.625	240.875	204.5	418.0	187.875	491.5	414.75	481.25
C1qc	409.0	132.375	559.5	190.75	363.25	329.75	518.0	205.5	384.25	131.25	169.75	156.75
C1ql1	68.875	52.4375	68.5	59.46875	84.8125	82.5	76.5625	71.375	73.75	72.25	68.5625	72.9375
C1ql2	136.875	164.375	127.4375	183.5	144.25	123.4375	114.5625	169.75	137.5	177.625	194.125	156.375
C1ql3	38.0625	41.59375	37.125	39.78125	30.09375	33.96875	36.25	40.75	37.53125	47.4375	48.59375	43.125
C1ql4	54.90625	49.125	36.625	35.53125	83.9375	62.71875	57.6875	32.15625	63.25	48.65625	27.0625	46.03125
C1qtnf1	85.3125	62.65625	110.4375	38.5	43.0625	50.875	93.125	55.96875	83.6875	62.15625	44.21875	68.6875
C1qtnf2	40.3125	45.3125	38.9375	43.0	49.4375	33.125	53.8125	44.4375	53.625	34.25	51.0	40.59375
C1qtnf3	22.78125	24.21875	18.3125	9.015625	35.1875	34.5625	33.625	19.953125	39.8125	12.6796875	35.0	7.4375
C1qtnf4	66.375	73.1875	62.09375	73.1875	70.6875	62.90625	53.40625	85.6875	73.625	99.0	93.0625	62.59375
C1qtnf6	66.5625	21.984375	40.75	15.046875	37.40625	30.53125	98.4375	25.234375	61.0625	16.09375	33.65625	21.8125
C1qtnf7	73.625	16.09375	60.53125	6.328125	49.34375	57.8125	80.25	1.974609375	68.875	12.5703125	9.8203125	4.0546875
C1qtnf9	307.25	243.375	231.875	205.25	232.0	238.75	358.75	240.125	364.0	234.375	208.375	223.875
C1ra	124.3125	68.4375	174.5	57.1875	126.125	156.5	140.125	67.9375	122.375	74.75	66.125	55.5
C1rb	536.0	124.0	706.5	135.375	400.75	457.25	576.5	133.125	485.25	110.9375	137.25	118.3125
C1rl	30.921875	119.5625	76.125	141.625	38.09375	33.84375	29.203125	125.3125	26.6875	134.75	100.5625	143.0
C1s1	500.5	133.375	740.0	108.6875	391.75	426.25	529.0	157.125	478.0	108.3125	138.875	103.625
C1s2	307.0	79.125	433.25	81.125	233.25	288.5	303.5	108.0	300.75	71.8125	100.3125	79.625
C2	351.25	21.5625	436.5	29.390625	203.375	243.25	303.75	14.1640625	288.75	21.21875	35.3125	25.859375
C230004F18Rik	4.359375	6.2578125	2.185546875	7.46484375	10.171875	7.078125	10.4765625	4.3828125	7.02734375	10.109375	8.671875	9.0078125
C230012O17Rik	71.9375	74.4375	62.5	109.9375	82.6875	69.375	67.3125	89.75	64.0625	92.0625	98.9375	84.25
C230013L11Rik	82.5625	83.75	76.3125	83.25	94.5625	82.0	81.5	71.375	95.875	80.3125	83.625	74.25
C230030N03Rik	20.03125	33.46875	18.125	31.484375	26.390625	18.984375	19.203125	16.71875	28.0625	38.71875	25.296875	29.46875
C230062I16Rik	329.75	411.25	345.0	402.0	344.75	303.5	307.25	382.25	353.0	419.75	465.0	404.75
C2cd2	144.375	204.125	228.125	184.625	132.0	141.375	138.125	184.5	123.8125	213.125	231.875	220.0
C2cd2l	151.0	131.75	169.25	126.8125	147.125	148.625	171.375	78.75	130.75	131.5	112.0625	109.75
C2cd3	173.25	127.0625	159.25	150.625	187.25	195.25	205.75	99.5625	201.0	127.1875	139.375	142.5
C2cd4a	34.375	21.890625	40.25	36.1875	41.25	29.65625	38.3125	35.0	45.90625	38.53125	41.90625	65.1875
C2cd4b	34.25	41.8125	30.5625	25.515625	23.125	12.9375	29.625	28.03125	33.15625	28.265625	34.03125	27.5625
C2cd4c	120.625	114.1875	103.375	117.125	137.625	120.75	105.0625	107.9375	116.8125	124.75	154.875	136.375
C2cd5	202.75	89.875	150.125	71.0625	238.5	251.5	235.625	87.0625	244.125	72.5625	76.3125	92.875
C3	2026.0	3200.0	3818.0	3092.0	2270.0	2174.0	2424.0	2670.0	2162.0	2932.0	3100.0	3350.0
C330007P06Rik	282.125	453.0625	364.1875	442.875	269.875	247.28125	233.8125	486.75	228.03125	428.1875	363.9375	446.3125
C330011M18Rik	84.625	88.6875	63.03125	88.5	91.6875	104.0	85.875	126.375	74.5625	66.4375	96.5625	88.625
C330018D20Rik	125.0	378.5	187.625	374.75	113.625	110.8125	91.875	437.25	99.8125	360.75	300.75	375.5
C330021F23Rik	81.375	25.0625	28.046875	26.375	31.21875	45.40625	86.8125	34.71875	61.0	27.90625	37.40625	28.5
C330024D21Rik	30.59375	35.75	27.640625	54.5	30.734375	26.734375	28.859375	37.25	29.828125	49.59375	51.5625	46.5625
C330027C09Rik	26.375	8.0859375	18.125	16.890625	23.34375	17.640625	37.46875	11.796875	31.203125	7.64453125	11.8125	10.6484375
C3ar1	145.0	55.875	224.0	66.125	125.8125	121.875	235.75	63.46875	192.75	53.15625	48.125	69.4375
C4a	226.125	28.03125	421.0	41.6875	207.125	147.625	230.625	30.34375	266.5	27.59375	35.59375	37.6875
C4b	842.0	71.3125	1304.0	99.8125	630.5	590.5	791.0	67.5	877.0	90.625	91.875	85.625
C4bp	2500.0	0.002878189086914	556.0	0.0022106170654296	2748.0	3136.0	2740.0	1.646484375	3010.0	1.3154296875	0.0038108825683593	0.0113067626953125
C4bp-ps1	4.5703125	6.078125	2.845703125	2.8046875	9.5859375	8.859375	7.7890625	5.58203125	5.015625	0.8359375	3.0390625	7.046875
C530005A16Rik	36.34375	34.53125	49.5	50.375	39.6875	34.625	36.21875	43.5	45.71875	62.84375	56.28125	48.15625
C530008M17Rik	52.338541666666664	55.380208333333336	43.044270833333336	64.33854166666667	60.802083333333336	48.7421875	49.432291666666664	62.231770833333336	56.010416666666664	64.984375	69.06770833333333	60.533854166666664
C530025M09Rik	48.0625	43.1875	43.34375	55.46875	39.21875	36.0625	39.53125	57.625	46.40625	58.53125	57.1875	51.875
C530030P08Rik	592.75	274.0	829.75	267.25	1122.5	1107.5	1066.5	247.625	1039.25	296.625	259.8125	355.625
C5ar1	66.75	19.25	84.8125	27.34375	48.0625	46.65625	94.5625	33.3125	70.5625	21.75	33.25	18.421875
C5ar2	24.5625	37.3125	11.4375	21.453125	28.703125	22.90625	19.125	11.0625	27.1875	28.671875	30.109375	18.3125
C6	84.625	16.21875	30.59375	25.53125	29.890625	24.25	44.75	15.328125	49.875	20.140625	12.7890625	22.796875
C630004L07Rik	59.15625	86.5625	61.78125	88.375	89.4375	76.4375	66.0625	63.25	48.625	91.25	74.125	66.875
C630004M23Rik	24.28125	16.78125	27.75	24.359375	31.0625	30.25	31.53125	24.640625	20.15625	39.21875	34.25	32.375
C630050I24Rik	68.9375	58.40625	60.53125	70.0625	100.5	77.75	56.375	51.0	81.3125	83.75	86.9375	59.3125
C7	1073.0	96.8125	935.5	100.625	972.0	858.0	1459.0	115.3125	1095.0	64.5	75.0	77.1875
C730029A08Rik	15.203125	295.0	93.875	277.5	27.890625	38.1875	24.859375	250.625	16.15625	272.5	231.0	287.25
C730034F03Rik	26.15625	38.46875	38.96875	42.875	33.21875	38.6875	31.5625	48.15625	39.78125	57.875	35.6875	56.5625
C730037M02Rik	36.3125	3.75390625	19.078125	1.9794921875	42.84375	43.0625	34.625	3.5859375	29.296875	3.703125	1.943359375	5.71875
C77080	308.0	357.5	262.25	356.5	374.75	298.5	294.0	340.5	363.25	397.5	365.75	314.5
C77370	66.5	0.2418212890625	13.5546875	1.8486328125	104.75	118.5625	76.5625	0.0018024444580078	94.9375	0.0017013549804687	2.150390625	4.0703125
C79130	54.15625	38.28125	41.875	62.0625	59.875	51.5625	59.53125	52.1875	53.9375	54.0	66.6875	65.625
C87436	145.25	185.625	162.75	147.25	142.25	155.5	154.75	175.0	150.375	136.75	140.125	161.125
C87499	13.328125	10.34375	12.484375	20.578125	13.2109375	9.90625	13.8984375	13.515625	8.5859375	15.6953125	19.140625	12.984375
C8a	17.046875	19.703125	21.09375	22.21875	16.109375	18.8125	21.15625	18.0	18.203125	23.25	25.8125	18.84375
C8b	10.2265625	18.265625	11.2109375	19.5625	12.6328125	8.1875	10.359375	19.953125	13.078125	14.7265625	20.84375	13.2578125
C8g	78.25	171.375	69.875	149.875	84.3125	66.6875	71.5625	119.3125	67.625	138.375	119.125	130.875
C9	8.3203125	10.0859375	4.7578125	9.5546875	8.59375	7.15625	8.9140625	3.22265625	12.6484375	8.4140625	9.515625	7.84375
