gene_symbol	GSM338990	GSM338986	GSM338994	GSM338989	GSM338984	GSM338993	GSM338991	GSM338985	GSM338988	GSM338987	GSM338992	GSM338983
1110012L19Rik	8.4375	8.7578125	8.90625	8.3984375	8.4765625	8.5703125	8.4140625	8.6484375	8.703125	9.0	8.78125	8.53125
1110014L15Rik	2.759765625	2.990234375	2.88671875	2.7421875	2.794921875	2.861328125	2.736328125	2.697265625	2.921875	2.845703125	3.412109375	2.673828125
1110015O18Rik	2.896484375	3.1875	3.181640625	2.87890625	2.955078125	3.078125	2.80078125	2.93359375	3.44140625	3.162109375	3.220703125	2.892578125
1110017D15Rik	2.94140625	3.078125	3.05078125	3.201171875	2.904296875	3.029296875	2.98046875	3.0078125	3.32421875	3.064453125	3.06640625	2.9609375
1110018N20Rik	4.69140625	6.25	5.265625	4.2421875	5.1015625	6.02734375	4.73046875	4.6328125	5.9921875	5.5	6.09765625	4.4921875
1110019B22Rik	2.19140625	2.26953125	2.328125	2.173828125	2.2265625	2.2578125	2.1875	2.20703125	2.28515625	2.248046875	2.2734375	2.1953125
1110019D14Rik	5.83203125	6.140625	5.8828125	4.50390625	5.84765625	5.875	5.8203125	5.86328125	5.99609375	5.9921875	5.98828125	5.60546875
1110020A21Rik	4.84765625	4.875	4.875	4.6796875	4.92578125	4.92578125	4.79296875	4.859375	4.8828125	4.890625	4.89453125	4.84765625
1110020C17Rik	1.947265625	2.0	1.9853515625	1.9501953125	1.98046875	1.984375	1.9765625	1.974609375	2.021484375	1.9931640625	2.005859375	1.94921875
1110028F11Rik	2.1494140625	2.2216796875	2.19921875	2.130859375	2.1669921875	2.1982421875	2.1376953125	2.158203125	2.24609375	2.1982421875	2.2314453125	2.1484375
1110028F18Rik	4.51171875	4.76953125	4.56640625	4.484375	4.203125	4.69140625	4.484375	4.3203125	4.8203125	4.5546875	4.8125	4.15234375
1110032A03Rik	6.6572265625	7.220703125	7.5107421875	6.5751953125	6.310546875	7.591796875	6.6181640625	6.5703125	7.447265625	7.3544921875	7.4775390625	6.541015625
1110032F04Rik	3.0361328125	3.0927734375	3.2275390625	3.2158203125	2.982421875	3.1083984375	3.1318359375	3.013671875	3.1884765625	3.0498046875	3.123046875	2.9931640625
1110034G24Rik	4.638671875	4.4560546875	4.740234375	4.5908203125	4.7060546875	4.6513671875	4.6962890625	4.755859375	4.5068359375	4.82421875	4.8212890625	4.7265625
1110035E04Rik	5.48046875	5.5703125	5.66796875	5.78125	5.5078125	5.5390625	5.41796875	5.46875	5.60546875	5.5625	5.97265625	5.203125
1110035H17Rik	3.259765625	3.34765625	3.28125	3.205078125	3.25390625	3.263671875	3.380859375	3.5078125	3.328125	3.28125	3.29296875	3.4296875
1110037F02Rik	8.5390625	8.2578125	8.30078125	8.373046875	8.73046875	8.6328125	8.49609375	8.58984375	7.98046875	8.05859375	8.21875	8.470703125
1110038B12Rik	8.0390625	6.94921875	7.984375	8.28125	7.8984375	7.7421875	8.2421875	7.7578125	6.99609375	6.79296875	7.6875	7.14453125
1110038F14Rik	7.8515625	7.078125	7.3828125	8.09375	7.7109375	7.69921875	7.79296875	7.83984375	7.3203125	7.3046875	7.40625	7.97265625
1110046J04Rik	2.556640625	3.11328125	2.6171875	2.541015625	2.56640625	2.61328125	2.546875	2.4921875	2.96875	2.7265625	2.666015625	2.541015625
1110050P16Rik	2.34375	2.47265625	2.43359375	2.38671875	2.38671875	2.6015625	2.35546875	2.134765625	2.576171875	2.748046875	2.3046875	2.5
1110051M20Rik	6.86328125	6.81640625	6.09375	6.99609375	7.27734375	6.7578125	6.79296875	6.8125	6.26171875	6.78125	6.12890625	6.765625
1110059E24Rik	8.015625	8.0625	8.609375	8.1875	8.3203125	8.328125	8.25	8.5625	8.234375	8.2890625	8.2890625	8.3828125
1110059G02Rik	9.767578125	9.701171875	9.8359375	9.671875	9.96875	9.6640625	9.517578125	9.88671875	9.8203125	9.666015625	9.7265625	9.9765625
1110059G10Rik	9.5	9.1015625	9.375	9.4375	9.3046875	9.3671875	9.578125	9.484375	9.0	9.234375	9.4765625	9.328125
1110064A23Rik	5.484375	5.75	5.41796875	4.453125	6.1953125	5.41015625	5.25390625	5.43359375	5.34765625	5.8515625	5.5546875	5.5
1110065P20Rik	8.078125	8.7265625	8.140625	8.1875	7.8359375	8.390625	8.2421875	7.7109375	8.3046875	8.6796875	8.28125	8.1875
1190002N15Rik	6.549153645833333	5.982747395833333	6.0283203125	6.445963541666667	6.784830729166667	6.139973958333333	6.571614583333333	6.583333333333333	6.042317708333333	6.122395833333333	6.0537109375	6.6337890625
1190003K10Rik	2.669921875	2.931640625	2.84765625	2.75390625	2.810546875	2.828125	2.76953125	2.830078125	3.009765625	2.849609375	2.908203125	2.763671875
1190005I06Rik	7.27734375	7.515625	7.57421875	7.45703125	7.20703125	7.453125	7.16796875	7.171875	7.52734375	7.5703125	7.53515625	7.2734375
1190007I07Rik	9.71875	10.171875	9.9765625	9.84375	9.484375	9.9609375	9.6796875	9.46875	9.9921875	10.2265625	9.9609375	9.5625
1200003I10Rik	2.439453125	2.509765625	2.546875	2.443359375	2.48046875	2.65234375	2.419921875	2.46484375	2.576171875	2.51171875	2.556640625	2.4453125
1200007C13Rik	3.615234375	3.7265625	3.669921875	3.71484375	3.658203125	4.05078125	3.63671875	3.451171875	3.689453125	3.671875	3.70703125	3.62109375
1300002E11Rik	2.02734375	2.052734375	2.041015625	1.9072265625	2.025390625	2.234375	2.00390625	2.01953125	1.9228515625	2.07421875	2.0546875	2.330078125
1300014J16Rik	2.404296875	2.474609375	2.455078125	2.380859375	2.408203125	2.451171875	2.390625	2.419921875	2.494140625	2.453125	2.525390625	2.39453125
1300017J02Rik	6.01953125	6.109375	6.0625	6.69140625	6.828125	5.578125	6.375	6.671875	6.03515625	6.33203125	6.03515625	6.27734375
130004C03	6.05078125	5.3984375	6.16796875	6.00390625	6.67578125	5.8828125	5.828125	5.93359375	5.05078125	4.58203125	5.59765625	5.67578125
1500002C15Rik	5.30859375	5.4609375	5.3984375	5.359375	5.3828125	5.5390625	5.33984375	5.37890625	5.484375	5.484375	5.8984375	5.38671875
1500002F19Rik	3.259765625	3.2763671875	3.30859375	3.064453125	3.2763671875	3.451171875	3.2265625	3.4091796875	3.4423828125	3.595703125	3.3154296875	3.14453125
1500002I01Rik	3.265625	3.435546875	3.388671875	3.23828125	3.3203125	3.369140625	3.30078125	3.3125	3.51171875	3.3828125	3.474609375	3.2890625
1500002K03Rik	3.697265625	4.015625	4.51171875	3.83984375	3.939453125	4.09375	3.8515625	4.07421875	4.27734375	4.03125	4.2109375	3.962890625
1500004A13Rik	2.4876302083333335	2.615234375	2.5553385416666665	2.6315104166666665	2.5240885416666665	2.5709635416666665	2.46484375	2.5305989583333335	2.7135416666666665	2.5755208333333335	2.6158854166666665	2.5065104166666665
1500004F05Rik	4.65625	4.859375	5.05859375	4.67578125	4.703125	4.7578125	4.58203125	4.57421875	4.8984375	4.7109375	4.73046875	4.6875
1500005C15Rik	4.0283203125	4.2119140625	4.08984375	3.9755859375	4.001953125	4.02734375	3.8759765625	4.1533203125	4.2392578125	4.0087890625	4.0791015625	3.9150390625
1500009C09Rik	4.31640625	4.5390625	4.390625	4.3671875	4.42578125	4.875	4.34765625	4.4140625	4.6640625	4.48828125	4.671875	4.39453125
1500009L16Rik	3.1806640625	3.021484375	2.927734375	3.2646484375	3.1162109375	2.921875	3.21484375	2.900390625	3.259765625	2.9638671875	3.1201171875	2.9873046875
1500011B03Rik	6.521484375	5.96484375	5.83984375	5.98828125	5.845703125	5.828125	6.033203125	5.978515625	5.716796875	5.67578125	5.830078125	6.267578125
1500011K16Rik	9.9609375	10.34375	9.6171875	9.859375	9.6328125	9.875	9.9453125	9.984375	10.1953125	10.6328125	9.9296875	10.2734375
1500015A07Rik	5.65234375	5.30078125	5.58984375	5.546875	5.53125	4.5234375	5.6484375	5.76171875	5.35546875	5.3203125	5.10546875	5.3828125
1500015O10Rik	3.7630208333333335	4.051432291666667	3.9817708333333335	3.8723958333333335	3.94140625	4.137369791666667	4.176432291666667	3.9075520833333335	4.233723958333333	3.9505208333333335	4.067057291666667	3.9850260416666665
1500017E21Rik	6.15234375	5.9296875	5.8671875	6.39453125	5.5	5.85546875	6.5078125	5.7421875	6.04296875	5.32421875	5.921875	6.4765625
1500032P08Rik	7.00390625	5.24609375	6.61328125	7.26171875	7.36328125	5.9140625	6.76171875	6.796875	5.48828125	5.40625	6.55859375	7.33984375
1500035N22Rik	4.07421875	4.16015625	4.12109375	4.09765625	4.10546875	4.11328125	4.06640625	4.08203125	4.1796875	4.16796875	4.17578125	4.078125
1520401O13Rik	2.2119140625	2.365234375	2.2568359375	2.1064453125	2.2177734375	2.25390625	2.1806640625	2.4248046875	2.3017578125	2.255859375	2.3720703125	2.1982421875
1600002H07Rik	3.6015625	3.3515625	3.33984375	4.06640625	3.21875	3.5625	3.197265625	3.322265625	3.287109375	3.3359375	3.529296875	3.859375
1600002K03Rik	5.99609375	5.2421875	5.50390625	5.57421875	5.45703125	5.296875	5.71484375	5.4453125	5.609375	5.28125	5.515625	5.48828125
1600010M07Rik	6.25390625	6.4453125	6.4140625	6.39453125	6.1171875	6.5859375	6.375	6.60546875	6.50390625	6.44140625	6.68359375	6.28125
1600012H06Rik	9.1484375	9.04296875	9.30078125	9.08984375	9.04296875	9.2890625	9.2421875	8.9296875	9.078125	9.078125	9.2890625	9.18359375
1600012P17Rik	5.328125	5.4453125	5.46875	5.34765625	5.75	5.40625	5.328125	5.33203125	5.46484375	5.41015625	5.515625	5.2734375
1600014C10Rik	5.79052734375	6.265625	6.00244140625	5.935546875	5.8388671875	6.0185546875	5.88134765625	5.7421875	6.14794921875	6.3701171875	5.951171875	5.7529296875
1600014C23Rik	2.384765625	3.19921875	2.60546875	2.55859375	2.6015625	2.78515625	2.5078125	2.595703125	2.75	3.447265625	2.69140625	2.478515625
1600015I10Rik	3.177734375	3.17578125	3.14453125	3.076171875	3.033203125	3.142578125	3.1015625	3.08203125	3.1640625	3.134765625	3.158203125	3.11328125
1600020E01Rik	8.4375	8.0	8.5390625	8.4609375	8.7421875	8.609375	8.6171875	8.7265625	7.3671875	7.9765625	8.5390625	8.6875
1600022D10Rik	2.900390625	3.08203125	3.0546875	2.998046875	3.01953125	3.048828125	2.896484375	2.9453125	3.3671875	3.130859375	3.072265625	3.015625
1600023N17Rik	2.662109375	2.884765625	2.8046875	2.603515625	2.712890625	2.796875	2.59375	2.708984375	3.84375	2.810546875	2.912109375	2.63671875
1600025M17Rik	2.244140625	2.29296875	2.30859375	2.166015625	2.236328125	2.28515625	2.212890625	2.294921875	2.34765625	2.29296875	2.306640625	2.623046875
1600029O15Rik	5.046875	5.234375	5.15234375	5.53515625	5.69140625	5.1640625	5.19921875	5.421875	5.234375	5.171875	5.44140625	5.2421875
1700001C02Rik	2.931640625	3.048828125	2.994140625	2.9130859375	2.9599609375	3.1982421875	2.90625	2.95703125	3.1640625	3.53515625	3.0380859375	2.94140625
1700001C19Rik	3.734375	3.9296875	3.87109375	3.80078125	3.806640625	3.982421875	3.8115234375	3.69140625	4.2744140625	4.0087890625	3.9248046875	3.8203125
1700001D01Rik	2.568359375	2.6953125	2.611328125	2.50390625	2.5390625	2.63671875	2.55859375	2.53125	2.626953125	2.654296875	2.61328125	2.556640625
1700001G11Rik	4.20703125	4.68359375	4.65234375	4.5546875	4.5	4.5703125	3.91796875	4.0	5.01171875	5.16015625	5.0234375	4.52734375
1700001G17Rik	4.98046875	5.1953125	5.07421875	4.83203125	5.0234375	5.05859375	4.95703125	5.0078125	5.18359375	5.140625	5.125	5.01171875
1700001K19Rik	4.55859375	4.71484375	4.6640625	4.55859375	4.609375	4.65625	4.5703125	4.5546875	4.7578125	4.6484375	4.74609375	4.52734375
1700001L05Rik	2.55078125	2.615234375	2.6171875	2.587890625	2.59375	2.623046875	2.556640625	2.615234375	2.666015625	2.865234375	2.671875	2.533203125
1700001L19Rik	1.802734375	2.09765625	1.880859375	1.822265625	1.8388671875	1.8583984375	1.814453125	1.8330078125	1.9638671875	1.865234375	2.0546875	1.8046875
1700001O22Rik	2.240234375	2.283203125	2.275390625	2.234375	2.240234375	2.2734375	2.234375	2.251953125	2.375	2.271484375	2.3515625	2.24609375
1700001P01Rik	2.6337890625	2.9560546875	2.779296875	2.72265625	2.7236328125	2.818359375	2.4697265625	2.744140625	3.166015625	2.7861328125	2.8046875	2.6865234375
1700003D09Rik	2.771484375	2.876953125	2.884765625	2.796875	2.826171875	2.853515625	2.720703125	2.82421875	3.759765625	2.908203125	2.841796875	2.78515625
1700003E16Rik	4.94921875	5.18359375	5.171875	4.99609375	4.98046875	4.9921875	4.9453125	4.5625	5.19140625	4.984375	5.00390625	4.9375
1700003E24Rik	3.072265625	3.466796875	3.2890625	3.068359375	3.091796875	3.291015625	3.021484375	3.0546875	3.3203125	3.26171875	3.306640625	3.017578125
1700003F12Rik	4.185546875	4.685546875	4.302734375	4.1328125	4.2626953125	4.314453125	4.208984375	4.2421875	4.416015625	4.6044921875	4.3837890625	4.23828125
1700003G18Rik	2.462890625	2.658203125	2.603515625	2.451171875	2.4921875	2.529296875	2.4609375	2.474609375	2.59375	2.513671875	2.544921875	2.46875
1700003H04Rik	2.28125	2.404296875	2.4853515625	2.2734375	2.302734375	2.328125	2.263671875	2.302734375	2.4375	2.3408203125	2.3759765625	2.279296875
1700003I16Rik	2.654296875	2.728515625	2.7265625	2.638671875	2.6953125	2.72265625	2.63671875	2.666015625	2.78515625	2.724609375	2.76953125	2.654296875
1700003P14Rik	4.1875	4.7109375	4.33984375	4.15625	4.44921875	4.33203125	4.09375	3.931640625	4.60546875	4.8984375	4.55078125	4.1796875
1700006A11Rik	1.890625	1.9501953125	1.9326171875	1.890625	1.908203125	1.958984375	1.87109375	1.8984375	1.947265625	1.92578125	1.9951171875	1.88671875
1700006E09Rik	2.732421875	2.904296875	2.8203125	2.619140625	2.755859375	2.818359375	2.70703125	2.783203125	2.943359375	2.828125	2.908203125	2.708984375
1700006F04Rik	2.763671875	3.12890625	3.03125	2.779296875	2.888671875	3.025390625	2.734375	2.869140625	3.689453125	3.052734375	3.193359375	2.818359375
1700006J14Rik	2.62890625	2.724609375	2.669921875	2.62890625	2.5546875	2.669921875	2.6171875	2.5625	2.748046875	2.669921875	2.73046875	2.623046875
1700007B14Rik	3.25390625	3.611328125	3.484375	3.36328125	3.263671875	3.568359375	3.3125	3.41796875	4.19140625	3.60546875	3.509765625	3.43359375
1700007E05Rik	2.71875	2.986328125	2.85546875	2.689453125	2.767578125	2.96484375	2.671875	2.75390625	3.103515625	2.86328125	3.015625	2.716796875
1700007F19Rik	2.556640625	2.748046875	2.666015625	2.53125	2.609375	2.66015625	2.517578125	2.76171875	2.80078125	2.654296875	2.72265625	2.564453125
1700007G11Rik	2.515625	2.658203125	2.58984375	2.498046875	2.544921875	2.6015625	2.51953125	2.568359375	2.63671875	2.587890625	2.83984375	2.537109375
1700007J10Rik	2.51953125	2.62109375	2.560546875	2.44140625	2.537109375	2.55078125	2.435546875	2.533203125	2.59765625	2.552734375	2.6328125	2.521484375
1700007J24Rik	3.412109375	4.1875	3.640625	3.3671875	3.451171875	3.607421875	3.314453125	3.419921875	3.599609375	3.61328125	3.5703125	3.408203125
1700007K09Rik	3.623046875	4.33984375	5.10546875	3.541015625	4.359375	4.27734375	3.7578125	4.1953125	4.23046875	4.16015625	4.57421875	4.0546875
1700007K13Rik	2.787109375	3.443359375	3.822265625	2.88671875	3.25	3.291015625	3.001953125	2.90234375	4.33984375	4.859375	3.134765625	3.05859375
1700007L15Rik	5.03125	5.06640625	5.46875	4.80859375	4.8828125	5.2421875	4.9765625	5.08203125	4.71484375	5.70703125	5.46875	4.52734375
1700008F19Rik	5.55078125	6.37109375	5.68359375	5.30078125	5.58203125	5.87109375	5.578125	5.5859375	6.609375	5.78515625	6.62109375	5.63671875
1700008H02Rik	2.65234375	2.990234375	2.78515625	2.6201171875	2.68359375	2.8046875	2.603515625	2.666015625	2.984375	2.798828125	2.9130859375	2.6435546875
1700008J07Rik	5.853515625	6.123046875	6.62890625	5.8359375	5.92578125	6.37890625	5.896484375	6.123046875	6.046875	6.40234375	6.416015625	5.822265625
1700008K24Rik	2.46484375	2.623046875	2.30078125	2.34375	2.564453125	2.564453125	2.55078125	3.0390625	2.626953125	2.775390625	2.62109375	2.888671875
1700008N17Rik	2.4453125	2.3017578125	2.259765625	2.2041015625	2.2216796875	2.24609375	2.1875	2.2177734375	2.345703125	2.2568359375	2.2939453125	2.2353515625
1700008O03Rik	2.154296875	2.25	2.208984375	2.13671875	2.177734375	2.21484375	2.13671875	2.171875	2.271484375	2.205078125	2.248046875	2.162109375
1700008P02Rik	2.728515625	2.80859375	2.8515625	2.71484375	2.5859375	2.78125	2.791015625	2.74609375	2.802734375	2.78125	2.796875	2.732421875
1700009J07Rik	2.185546875	2.2421875	2.28125	2.1875	2.208984375	2.234375	2.193359375	2.205078125	2.306640625	2.25	2.291015625	2.18359375
1700009N14Rik	3.99609375	4.08984375	4.03125	4.1640625	4.08203125	4.0390625	3.96875	4.00390625	4.0859375	4.02734375	4.0546875	3.994140625
1700010B08Rik	5.71875	5.8203125	5.515625	5.68359375	5.7265625	5.8046875	5.62109375	5.734375	5.96484375	5.82421875	5.84375	5.73828125
1700010B09Rik	4.0234375	3.99609375	4.48828125	4.13671875	3.998046875	3.998046875	4.0	3.94140625	4.078125	4.00390625	3.984375	3.91796875
1700010B13Rik	2.744140625	2.81640625	2.779296875	2.689453125	2.7265625	2.775390625	2.697265625	2.734375	2.83984375	2.845703125	2.83203125	2.724609375
1700010H22Rik	4.006510416666667	4.2109375	4.11328125	3.9817708333333335	4.064453125	4.106770833333333	3.9303385416666665	3.8873697916666665	4.326822916666667	4.12890625	4.258463541666667	4.060546875
1700010I14Rik	3.5944010416666665	3.7526041666666665	3.724609375	3.6009114583333335	3.6126302083333335	3.6471354166666665	3.4986979166666665	3.6041666666666665	3.892578125	3.8489583333333335	3.8723958333333335	3.7278645833333335
1700010L04Rik	2.279296875	2.388671875	2.345703125	2.248046875	2.296875	2.341796875	2.2890625	2.294921875	2.359375	2.328125	2.38671875	2.287109375
1700010N08Rik	3.294921875	3.42578125	3.4140625	3.37890625	3.35546875	3.408203125	3.376953125	3.396484375	3.685546875	3.412109375	3.494140625	3.314453125
1700011B04Rik	3.154296875	3.478515625	3.259765625	3.1484375	3.140625	3.244140625	3.134765625	3.1875	3.482421875	3.40234375	3.357421875	3.169921875
1700011E24Rik	3.03515625	3.76953125	3.26171875	2.990234375	3.115234375	3.25390625	3.013671875	3.087890625	3.552734375	3.435546875	3.765625	3.029296875
1700011H14Rik	3.146484375	3.5	3.36328125	3.1015625	3.111328125	3.291015625	3.06640625	3.189453125	3.65234375	3.37890625	3.54296875	3.0078125
1700011I03Rik	3.123046875	3.23828125	3.177734375	3.029296875	3.138671875	3.181640625	3.091796875	3.1328125	3.234375	3.17578125	3.23046875	3.11328125
1700011L22Rik	2.591796875	2.67578125	2.55078125	2.572265625	2.642578125	2.658203125	2.564453125	2.54296875	3.00390625	2.802734375	2.951171875	2.59765625
1700011M02Rik	3.62109375	4.31640625	4.2109375	3.71875	4.1015625	4.20703125	3.884765625	4.28515625	5.1796875	4.375	4.34765625	4.04296875
1700012A03Rik	2.740234375	2.87890625	3.306640625	2.71875	2.7734375	2.82421875	2.71875	2.75	2.84375	2.830078125	2.806640625	2.744140625
1700012B07Rik	2.0859375	2.177734375	2.14453125	2.076171875	2.109375	2.146484375	2.076171875	2.109375	2.1953125	2.14453125	2.18359375	2.107421875
1700012B09Rik	2.51171875	2.6640625	2.609375	2.48828125	2.5390625	2.7890625	2.5234375	2.541015625	2.98046875	2.607421875	2.650390625	2.517578125
1700012D14Rik	4.1015625	3.6689453125	5.07421875	4.1962890625	4.083984375	4.34765625	4.6484375	4.52734375	3.650390625	3.44921875	4.48046875	4.33984375
1700012E03Rik	4.8515625	4.94140625	4.91015625	4.8359375	4.875	4.91015625	4.83984375	4.87109375	4.96484375	4.9140625	4.94921875	4.83203125
1700012I11Rik	2.458984375	2.533203125	2.509765625	2.4453125	2.431640625	2.494140625	2.453125	2.47265625	2.5859375	2.494140625	2.55859375	2.462890625
1700012O15Rik	3.064453125	3.142578125	3.125	3.076171875	3.103515625	3.115234375	3.07421875	3.109375	3.193359375	3.6875	3.14453125	3.125
1700012P22Rik	2.8037109375	3.0068359375	2.8544921875	2.765625	2.8076171875	2.841796875	2.7626953125	2.755859375	2.88671875	3.02734375	2.931640625	2.685546875
1700013D24Rik	2.0078125	2.060546875	2.048828125	1.9970703125	2.0234375	2.048828125	1.998046875	2.021484375	2.080078125	2.046875	2.06640625	2.009765625
1700013F07Rik	2.63671875	2.779296875	2.7255859375	2.609375	2.677734375	2.751953125	2.7255859375	2.65625	2.880859375	2.7548828125	2.8134765625	2.591796875
1700013G24Rik	2.421875	2.5625	2.45703125	2.375	2.423828125	2.455078125	2.38671875	2.416015625	2.482421875	2.4609375	2.466796875	2.42578125
1700013H16Rik	2.779296875	3.05078125	2.951171875	2.75390625	2.837890625	2.94921875	2.7265625	2.84375	3.09765625	2.916015625	3.046875	2.814453125
1700015C15Rik	6.4296875	7.515625	6.8984375	6.3984375	6.58984375	6.9453125	6.5546875	6.5390625	7.4296875	6.94140625	7.234375	6.4609375
1700015E13Rik	3.900390625	4.1171875	4.046875	3.88671875	3.919921875	3.94921875	3.849609375	3.9140625	3.990234375	3.94921875	3.94140625	3.90234375
1700015F17Rik	3.119140625	3.494140625	3.45703125	3.00390625	3.23828125	3.2734375	3.14453125	2.998046875	3.4921875	3.283203125	3.35546875	3.18359375
1700015G11Rik	2.6171875	2.79296875	2.73046875	2.6015625	2.66796875	2.7265625	2.640625	2.65234375	2.826171875	2.75390625	2.890625	2.626953125
