gene_symbol	GSM1238917	GSM1238918	GSM1238920	GSM1238919	GSM1238921	GSM1238922
1110037F02Rik	7.50390625	7.294921875	7.30859375	7.40625	7.19921875	7.30859375
1110038B12Rik	9.765625	9.65625	9.15625	9.75	9.6796875	9.1015625
1110038F14Rik	7.04296875	6.60546875	6.90234375	6.9375	6.59375	6.8515625
1110046J04Rik	3.12109375	3.328125	3.02734375	3.302734375	3.396484375	3.6875
1110050P16Rik	4.21484375	4.3984375	4.1171875	4.2421875	4.546875	4.0625
1110051M20Rik	5.79296875	5.98046875	5.73828125	5.96484375	6.01953125	5.70703125
1110059E24Rik	8.8046875	8.65625	8.5078125	8.875	8.8359375	8.6015625
1110059G02Rik	8.80859375	8.2041015625	9.392578125	9.0625	9.853515625	9.638671875
1110059G10Rik	9.609375	9.2421875	8.921875	9.28125	9.2578125	8.8828125
1110064A23Rik	4.58984375	4.03515625	4.0859375	4.375	4.3671875	4.5234375
1110065P20Rik	9.15625	8.8125	8.9296875	9.3046875	9.4765625	9.203125
1190002N15Rik	7.217447916666667	7.067708333333333	7.3359375	7.204427083333333	7.022135416666667	6.936197916666667
1190003K10Rik	3.875	3.552734375	3.689453125	3.638671875	3.533203125	3.599609375
1190005I06Rik	7.4375	6.97265625	6.98046875	7.31640625	7.09375	7.01171875
1190007I07Rik	10.4375	10.4375	10.40625	10.3984375	10.2734375	10.2421875
1200003I10Rik	3.9375	4.25390625	3.8828125	4.05859375	4.3984375	4.16015625
1200007C13Rik	3.896484375	4.31640625	4.05859375	4.16796875	4.12890625	4.109375
1300002E11Rik	7.125	7.19140625	6.59375	6.9765625	6.7265625	6.86328125
1300014J16Rik	3.283203125	3.69140625	3.533203125	3.779296875	3.580078125	3.4921875
1300017J02Rik	12.96875	12.9375	12.4609375	13.046875	12.5546875	12.6015625
130004C03	7.02734375	6.625	7.1796875	6.96484375	7.46875	6.87890625
1500002C15Rik	4.8046875	4.984375	4.73046875	4.9921875	4.83203125	4.73046875
1500002F19Rik	3.384765625	3.8037109375	3.6103515625	3.56640625	3.5166015625	3.509765625
1500002I01Rik	3.291015625	3.376953125	3.189453125	3.16796875	3.2578125	3.439453125
1500002K03Rik	3.4140625	3.513671875	3.431640625	3.197265625	3.76171875	3.443359375
1500004A13Rik	3.5188802083333335	3.833984375	3.67578125	3.6946614583333335	3.6328125	3.560546875
1500004F05Rik	4.703125	4.99609375	5.0	4.921875	4.953125	5.01953125
1500005C15Rik	4.359375	4.494140625	4.490234375	4.35546875	4.533203125	4.599609375
1500009C09Rik	3.6875	3.978515625	3.828125	3.853515625	3.771484375	3.75390625
1500009L16Rik	3.693359375	3.5771484375	3.5146484375	3.478515625	3.599609375	3.4443359375
1500011B03Rik	6.224609375	6.23046875	6.03125	6.126953125	6.16796875	6.048828125
1500011K16Rik	9.8125	9.421875	10.0546875	10.140625	10.484375	10.3671875
1500015A07Rik	4.6953125	5.015625	4.6953125	4.78125	5.24609375	4.90234375
1500015O10Rik	3.25390625	3.3938802083333335	3.2584635416666665	3.263671875	3.3333333333333335	3.2936197916666665
1500017E21Rik	7.0390625	7.0625	6.15234375	8.5546875	7.31640625	6.70703125
1500032P08Rik	5.9765625	6.046875	6.35546875	6.01171875	7.02734375	6.16015625
1500035N22Rik	4.640625	4.5078125	4.515625	4.65234375	4.65234375	4.796875
1520401O13Rik	3.6865234375	4.142578125	3.9794921875	4.0224609375	3.8857421875	4.0693359375
1600002H07Rik	8.1015625	8.578125	6.42578125	8.0703125	7.69140625	6.73046875
1600002K03Rik	7.05859375	6.9609375	7.05859375	7.23046875	7.125	6.9375
1600010M07Rik	4.90625	4.734375	5.109375	4.91796875	4.87890625	4.9609375
1600012H06Rik	8.0	7.70703125	7.77734375	8.083984375	8.06640625	7.890625
1600012P17Rik	5.02734375	5.2265625	5.2421875	5.078125	5.8125	5.0625
1600014C10Rik	6.43017578125	6.8408203125	6.6337890625	6.66162109375	7.05615234375	6.68603515625
1600014C23Rik	5.58203125	5.94140625	5.8515625	5.83984375	5.6953125	5.578125
1600015I10Rik	3.349609375	3.984375	3.8203125	3.607421875	3.833984375	3.70703125
1600020E01Rik	8.3203125	8.3984375	8.5859375	8.3828125	9.125	8.4609375
1600022D10Rik	3.146484375	3.427734375	3.021484375	3.228515625	3.48046875	3.224609375
1600023N17Rik	3.947265625	3.74609375	3.611328125	3.998046875	3.8984375	3.85546875
1600025M17Rik	3.322265625	3.30078125	3.2265625	3.24609375	3.28125	3.376953125
1600029O15Rik	3.599609375	3.8671875	3.91796875	3.8515625	3.896484375	3.689453125
1700001C02Rik	3.849609375	3.8974609375	3.7548828125	3.8291015625	3.8466796875	3.7890625
1700001C19Rik	8.09375	7.712890625	7.482421875	7.830078125	7.14453125	7.31640625
1700001D01Rik	4.11328125	4.390625	4.33984375	4.01953125	4.26953125	4.2421875
1700001G11Rik	5.171875	5.38671875	5.01171875	5.0703125	5.19140625	4.95703125
1700001G17Rik	4.9140625	5.015625	5.08984375	5.03125	4.984375	4.91796875
1700001K19Rik	4.41796875	4.6953125	4.65234375	4.3515625	4.28515625	4.3359375
1700001L05Rik	4.47265625	4.6875	4.40625	4.4765625	4.76171875	4.46875
1700001L19Rik	3.6640625	3.794921875	3.693359375	3.931640625	3.583984375	3.603515625
1700001O22Rik	4.66796875	5.015625	4.7890625	4.890625	5.0703125	4.734375
1700001P01Rik	3.6748046875	3.646484375	3.513671875	3.4970703125	3.658203125	3.61328125
1700003D09Rik	3.7109375	3.916015625	3.44140625	3.875	3.615234375	3.591796875
1700003E16Rik	5.69921875	6.6640625	5.0546875	5.68359375	5.546875	5.23046875
1700003E24Rik	3.2265625	3.326171875	3.0546875	3.107421875	3.2890625	3.021484375
1700003F12Rik	4.0615234375	4.0703125	4.005859375	4.1142578125	3.86328125	4.01171875
1700003G18Rik	4.1171875	3.78515625	3.8046875	3.73828125	4.03515625	3.673828125
1700003H04Rik	3.9580078125	3.9990234375	3.8916015625	3.9814453125	3.86328125	3.9169921875
1700003I16Rik	4.7109375	4.81640625	4.65625	4.62890625	4.91796875	4.76171875
1700003P14Rik	3.2734375	3.390625	3.232421875	3.287109375	3.2890625	3.220703125
1700006A11Rik	3.2890625	3.248046875	3.1484375	3.0390625	3.224609375	3.21875
1700006E09Rik	3.2265625	3.193359375	3.134765625	3.330078125	3.255859375	3.228515625
1700006F04Rik	3.08984375	3.23046875	2.982421875	3.0546875	2.84765625	3.1171875
1700006J14Rik	3.041015625	3.099609375	3.06640625	3.173828125	3.166015625	3.056640625
1700007B14Rik	3.333984375	3.26171875	3.412109375	3.421875	3.458984375	3.2890625
1700007E05Rik	2.798828125	2.771484375	2.978515625	3.009765625	2.93359375	2.837890625
1700007F19Rik	4.15234375	3.990234375	3.609375	3.712890625	3.71875	3.640625
1700007G11Rik	3.330078125	3.11328125	3.146484375	3.234375	3.5625	3.095703125
1700007J10Rik	3.48828125	3.708984375	3.751953125	3.404296875	4.0234375	3.791015625
1700007J24Rik	3.54296875	3.220703125	3.57421875	3.498046875	3.478515625	3.5
1700007K09Rik	4.4140625	5.11328125	4.69921875	4.484375	4.390625	5.01953125
1700007K13Rik	3.74609375	3.85546875	4.26171875	4.2578125	4.02734375	3.91796875
1700007L15Rik	5.41015625	4.984375	5.66796875	5.80078125	6.25390625	5.85546875
1700008F19Rik	3.994140625	4.0	3.830078125	4.21484375	4.08984375	4.046875
1700008H02Rik	3.4326171875	3.1005859375	3.22265625	3.2333984375	3.2041015625	3.037109375
1700008J07Rik	4.693359375	4.845703125	4.533203125	4.85546875	4.8916015625	4.599609375
1700008K24Rik	3.68359375	4.01171875	3.720703125	3.7890625	4.0546875	3.6875
1700008N17Rik	4.34765625	4.57421875	4.345703125	4.2734375	4.560546875	4.4501953125
1700008O03Rik	3.9296875	4.17578125	3.787109375	3.822265625	3.6875	3.796875
1700008P02Rik	3.328125	3.390625	3.466796875	3.365234375	3.37890625	3.37109375
1700009J07Rik	3.70703125	3.71875	3.59765625	3.697265625	3.796875	4.0234375
1700009N14Rik	5.41015625	5.4140625	5.4921875	5.17578125	5.7265625	5.35546875
1700010B08Rik	5.43359375	5.55078125	5.296875	5.4140625	5.5	5.44921875
1700010B09Rik	4.19921875	4.23046875	4.23046875	4.14453125	4.21875	4.1484375
1700010B13Rik	3.166015625	3.255859375	3.28125	3.16796875	2.998046875	3.138671875
1700010H22Rik	3.5631510416666665	3.572265625	3.4609375	3.5872395833333335	3.703125	3.630859375
1700010I14Rik	4.447916666666667	4.071614583333333	3.8528645833333335	4.205729166666667	3.7877604166666665	3.705078125
1700010L04Rik	3.8359375	4.2890625	3.513671875	3.796875	3.888671875	3.724609375
1700010N08Rik	3.501953125	3.412109375	3.40234375	3.4609375	3.45703125	3.291015625
1700011B04Rik	2.779296875	2.8828125	2.841796875	3.087890625	3.1796875	2.99609375
1700011E24Rik	3.08984375	3.203125	3.025390625	3.0625	3.189453125	3.232421875
1700011H14Rik	3.40625	3.5859375	3.6015625	3.48046875	3.626953125	3.681640625
1700011I03Rik	3.4609375	3.970703125	3.38671875	3.513671875	3.59375	3.205078125
1700011L22Rik	3.19140625	3.73046875	3.3359375	3.201171875	3.416015625	3.185546875
1700011M02Rik	4.00390625	3.75390625	3.685546875	3.90234375	3.732421875	3.8984375
1700012A03Rik	3.103515625	3.767578125	3.126953125	3.408203125	3.23828125	3.271484375
1700012B07Rik	4.265625	4.42578125	4.3515625	4.34375	4.5234375	4.58203125
1700012B09Rik	3.345703125	3.41796875	3.3203125	3.423828125	3.2265625	3.400390625
1700012D14Rik	4.265625	4.853515625	4.654296875	4.546875	4.76171875	4.94921875
1700012E03Rik	4.7265625	4.93359375	4.91015625	4.7734375	4.74609375	4.72265625
1700012I11Rik	4.1015625	4.1484375	4.10546875	4.19921875	4.03125	4.203125
1700012O15Rik	3.828125	3.904296875	3.779296875	3.572265625	3.697265625	4.015625
1700012P22Rik	3.8193359375	3.962890625	3.748046875	3.9423828125	3.8935546875	3.740234375
1700013D24Rik	3.716796875	3.6015625	3.630859375	3.611328125	3.810546875	4.0078125
1700013F07Rik	4.232421875	3.865234375	3.5888671875	3.7890625	4.033203125	3.8759765625
1700013G24Rik	3.828125	3.927734375	3.841796875	3.81640625	3.87890625	3.791015625
1700013H16Rik	2.908203125	2.865234375	2.693359375	3.12109375	2.8203125	2.87109375
1700015C15Rik	3.626953125	3.6875	3.208984375	3.4921875	3.349609375	3.380859375
1700015E13Rik	4.66015625	4.74609375	4.58203125	4.546875	4.7421875	4.47265625
1700015F17Rik	3.0859375	3.00390625	3.021484375	2.9921875	3.208984375	3.14453125
1700015G11Rik	3.130859375	3.224609375	3.0703125	2.998046875	3.033203125	3.013671875
1700016A09Rik	4.90234375	5.265625	5.16796875	5.3203125	5.296875	5.37109375
1700016C15Rik	3.5859375	3.685546875	3.455078125	3.248046875	3.57421875	3.587890625
1700016D06Rik	3.21875	3.595703125	3.390625	3.23046875	3.2265625	3.181640625
1700016D18Rik	5.29296875	5.84765625	5.85546875	5.9609375	6.19140625	5.98828125
1700016G14Rik	2.998046875	2.982421875	2.82421875	2.97265625	2.818359375	2.7890625
1700016H13Rik	2.94921875	3.123046875	3.162109375	3.24609375	3.169921875	3.046875
1700016K19Rik	3.591796875	3.396484375	3.052734375	3.392578125	3.263671875	3.34765625
1700016P04Rik	2.888671875	3.283203125	2.9609375	2.95703125	2.96484375	3.013671875
1700017B05Rik	5.494791666666667	5.455078125	4.993489583333333	5.091796875	4.966796875	5.074869791666667
1700017D01Rik	3.025390625	3.384765625	3.015625	3.173828125	3.40234375	3.005859375
1700017G19Rik	2.97265625	3.541015625	3.111328125	3.173828125	3.287109375	3.328125
1700017H01Rik	4.91015625	5.201171875	4.876953125	5.013671875	5.033203125	5.03125
1700017L05Rik	3.265625	3.30078125	3.20703125	3.30078125	3.3671875	3.326171875
1700017N19Rik	3.3046875	3.56640625	3.23828125	3.44921875	3.2578125	3.3046875
1700018A04Rik	4.36328125	4.66796875	4.57421875	4.4140625	4.70703125	4.51953125
1700018A14Rik	5.2265625	5.09765625	5.03515625	4.98828125	5.08984375	5.1328125
1700018B08Rik	3.673828125	4.04296875	4.01953125	3.998046875	4.11328125	4.12109375
1700018B24Rik	3.462890625	3.646484375	3.453125	3.52734375	3.580078125	3.404296875
1700018C11Rik	3.5078125	3.771484375	3.822265625	3.63671875	3.6875	3.5859375
1700018F24Rik	4.28125	4.7578125	4.48828125	4.6171875	4.61328125	4.7734375
1700018G05Rik	3.833984375	4.03515625	3.880859375	4.12890625	3.966796875	4.1875
1700018L02Rik	5.54296875	5.3203125	5.1484375	5.64453125	5.6328125	5.328125
1700018M17Rik	5.4375	5.66796875	5.48046875	5.59765625	5.8046875	5.796875
1700018P08Rik	3.572265625	3.763671875	3.7001953125	3.6337890625	3.57421875	3.6689453125
1700019A02Rik	3.37109375	3.05859375	2.939453125	3.185546875	3.173828125	3.03515625
1700019B03Rik	3.380859375	3.927734375	3.537109375	3.646484375	3.578125	3.392578125
1700019D03Rik	3.6982421875	3.7958984375	3.697265625	3.7021484375	3.7802734375	3.6943359375
1700019L13Rik	3.771484375	4.09375	3.857421875	3.796875	3.791015625	3.744140625
1700019M22Rik	3.62890625	3.88671875	3.97265625	4.06640625	3.783203125	3.849609375
1700019N19Rik	3.41015625	3.427734375	3.474609375	3.380859375	3.6015625	3.6328125
1700019O17Rik	4.4296875	4.5234375	4.58984375	4.44140625	4.48828125	4.546875
1700019P21Rik	2.970703125	3.16015625	2.93359375	3.0625	2.83984375	2.99609375
1700020A23Rik	4.25	4.24609375	4.27734375	4.43359375	4.2265625	4.17578125
1700020D05Rik	3.517578125	3.669921875	3.515625	3.46484375	3.470703125	3.48046875
1700020G03Rik	4.36328125	4.6484375	4.60546875	4.88671875	4.7578125	4.62109375
1700020I14Rik	7.903645833333333	7.330729166666667	8.014322916666666	7.708333333333333	7.766927083333333	7.829427083333333
1700020L24Rik	5.20703125	5.35546875	5.171875	5.52734375	5.20703125	4.984375
1700020M10Rik	3.07421875	3.240234375	3.080078125	3.16015625	3.392578125	2.84765625
1700020N01Rik	3.259765625	3.150390625	3.26953125	3.228515625	3.12109375	3.1484375
1700021A07Rik	4.09375	4.08984375	4.16796875	4.15234375	4.203125	4.0625
1700021F05Rik	9.6015625	9.7265625	9.4453125	9.546875	9.21875	9.453125
1700021F07Rik	3.576171875	3.93359375	3.716796875	3.79296875	3.83984375	3.728515625
1700021N20Rik	3.1484375	3.146484375	2.92578125	3.12890625	2.912109375	2.904296875
1700021P04Rik	3.943359375	3.75390625	4.05859375	3.93359375	3.83984375	3.830078125
1700022A21Rik	4.4296875	4.42578125	4.421875	4.2265625	4.34765625	4.31640625
1700022A22Rik	3.677734375	3.49609375	3.416015625	3.607421875	3.6796875	3.3046875
1700022F17Rik	3.501953125	3.384765625	3.263671875	3.439453125	3.48046875	3.376953125
1700023A20Rik	4.79296875	5.03515625	4.82421875	4.94921875	5.0859375	4.9296875
1700023B13Rik	4.220703125	4.5419921875	4.3740234375	4.4677734375	4.5595703125	4.4970703125
1700023F02Rik	3.3125	3.509765625	3.41015625	3.646484375	3.638671875	3.787109375
1700023F06Rik	3.40625	3.564453125	3.224609375	3.490234375	3.486328125	3.67578125
1700023G09Rik	3.71875	3.666015625	3.421875	3.5390625	4.02734375	3.783203125
1700023H06Rik	6.3359375	6.8203125	6.4306640625	5.5419921875	5.9833984375	6.982421875
1700024B05Rik	3.228515625	3.140625	3.29296875	3.01953125	3.232421875	3.126953125
1700024J04Rik	3.390625	3.435546875	3.283203125	3.427734375	3.4609375	3.353515625
1700024P04Rik	3.8125	3.8359375	3.650390625	3.822265625	3.83203125	3.634765625
1700024P12Rik	7.328125	7.609375	7.28515625	7.423828125	7.052734375	7.251953125
1700025F22Rik	2.888671875	3.07421875	3.076171875	3.05078125	3.15625	3.109375
1700025G04Rik	5.966145833333333	5.602864583333333	5.528645833333333	5.31640625	6.010416666666667	5.80078125
1700025H01Rik	3.912109375	4.2109375	3.70703125	3.58203125	3.82421875	3.818359375
1700025K04Rik	3.458984375	3.412109375	3.40625	3.435546875	3.451171875	3.083984375
1700026H06Rik	3.765625	3.646484375	3.861328125	3.724609375	3.76953125	3.5859375
1700026J12Rik	4.796875	4.84375	4.71484375	4.7890625	4.83984375	5.02734375
1700027F06Rik	4.0234375	4.36328125	4.36328125	4.03515625	4.203125	4.0234375
1700027J07Rik	4.19921875	4.30078125	4.44140625	4.4375	4.1875	4.1640625
1700028E10Rik	3.7080078125	4.083984375	3.9345703125	4.02734375	4.0576171875	4.15625
1700028I16Rik	4.04296875	4.2421875	4.125	3.890625	4.23828125	4.31640625
1700028J19Rik	4.0859375	4.45703125	4.36328125	4.34375	4.25390625	4.625
1700028N14Rik	3.845703125	3.95703125	4.015625	3.958984375	3.88671875	3.994140625
1700028P14Rik	3.28515625	3.58984375	3.291015625	3.46484375	3.689453125	3.421875
1700029F12Rik	3.84375	4.48046875	3.91796875	4.0390625	3.7265625	3.953125
1700029H14Rik	4.09765625	4.109375	4.12890625	3.78125	4.18359375	4.00390625
1700029I15Rik	5.306640625	5.505859375	5.662109375	5.525390625	5.55078125	5.44140625
1700029J07Rik	3.328125	3.7890625	3.986328125	3.90234375	4.17578125	3.69140625
1700029M03Rik	2.8271484375	3.009765625	2.8330078125	2.919921875	2.8076171875	2.8056640625
1700029M20Rik	3.51171875	3.794921875	3.5595703125	3.771484375	3.626953125	3.91015625
1700029P11Rik	3.79296875	3.927734375	3.783203125	3.66015625	4.14453125	3.705078125
1700030C10Rik	3.48828125	3.25	2.904296875	2.986328125	3.279296875	3.1484375
1700030F18Rik	3.609375	3.8046875	3.416015625	3.484375	3.751953125	3.392578125
1700030J22Rik	3.439453125	3.515625	3.591796875	3.537109375	3.53125	3.591796875
1700030K09Rik	5.98828125	6.37109375	6.203125	6.28515625	6.16015625	6.25
1700031C06Rik	3.087890625	3.26953125	3.1171875	2.98828125	2.830078125	3.076171875
1700031F05Rik	3.55859375	3.52734375	3.7578125	3.3671875	3.736328125	3.666015625
1700031F10Rik	3.830078125	4.40234375	4.109375	4.1328125	3.994140625	4.1015625
1700031L13Rik	3.10546875	3.126953125	2.896484375	2.96875	3.0859375	3.140625
1700034E13Rik	3.716796875	3.841796875	3.919921875	3.8515625	3.798828125	3.943359375
1700034G24Rik	4.76171875	4.79296875	5.05078125	5.15234375	4.765625	5.04296875
1700034H15Rik	4.2890625	4.22265625	4.12890625	4.1875	4.123046875	4.12890625
1700034I23Rik	3.03125	3.177734375	3.142578125	3.142578125	3.248046875	3.109375
1700034J04Rik	4.19921875	4.421875	4.15234375	4.29296875	4.2578125	4.29296875
1700034J05Rik	2.9658203125	2.9853515625	3.0009765625	2.9375	2.9462890625	2.876953125
1700034O15Rik	3.92578125	4.35546875	3.73046875	4.015625	3.955078125	3.90234375
1700034P13Rik	4.2783203125	4.0185546875	4.453125	4.1220703125	4.4609375	4.15234375
1700036A12Rik	5.16796875	5.25390625	5.24609375	5.40234375	5.6171875	5.35546875
1700037C18Rik	4.3408203125	4.44140625	4.2333984375	4.447265625	4.369140625	4.435546875
1700037H04Rik	5.752604166666667	5.832682291666667	5.6328125	5.729817708333333	5.991536458333333	5.619140625
1700037N05Rik	4.83984375	5.05859375	5.0078125	4.9765625	5.19921875	5.033203125
1700039E15Rik	4.57421875	4.70703125	4.80078125	4.86328125	4.64453125	4.78125
1700039M15Rik	3.9814453125	4.16796875	3.8779296875	4.0625	4.1650390625	4.07421875
1700040D17Rik	3.71875	3.671875	3.63671875	3.533203125	3.712890625	3.625
1700040F17Rik	3.580078125	3.712890625	3.48828125	3.833984375	3.568359375	3.650390625
1700040G22Rik	3.818359375	3.953125	4.3203125	4.421875	4.25	4.06640625
1700040L02Rik	5.04296875	4.39453125	5.453125	4.90234375	5.046875	5.015625
1700042D18Rik	4.60546875	5.03515625	4.6640625	4.85546875	4.71484375	4.609375
1700042G07Rik	5.32421875	5.37890625	5.1796875	5.32421875	5.43359375	5.12109375
1700042O10Rik	3.12890625	3.609375	3.171875	3.30078125	3.39453125	3.208984375
1700045I11Rik	4.71484375	4.53515625	4.3828125	4.6953125	4.43359375	4.68359375
1700047I17Rik2	3.359375	3.2109375	3.01171875	3.283203125	3.560546875	3.36328125
1700047M11Rik	3.896484375	3.83203125	3.927734375	3.927734375	4.08203125	3.791015625
1700048F04Rik	5.2109375	5.49609375	5.13671875	5.25	5.14453125	5.17578125
1700048M11Rik	3.19921875	3.38671875	3.345703125	3.37109375	3.55859375	3.4140625
1700048O20Rik	4.2255859375	4.396484375	4.19921875	4.115234375	4.3125	4.25
1700049J03Rik	4.50390625	4.64453125	4.41015625	4.59375	4.4453125	4.48828125
1700051A21Rik	3.853515625	3.978515625	3.7389322916666665	3.8645833333333335	3.927734375	3.9537760416666665
1700052I22Rik	2.951171875	3.1337890625	2.9599609375	2.994140625	3.2998046875	3.0908203125
1700052K11Rik	5.5859375	5.8515625	5.796875	5.84375	5.5703125	5.84765625
1700052M09Rik	6.45703125	6.88671875	6.96875	6.9765625	6.73046875	6.9140625
1700052M18Rik	3.8359375	3.912109375	3.751953125	3.87890625	3.828125	3.8515625
1700054K19Rik	3.390625	3.234375	3.109375	3.109375	3.279296875	3.296875
1700054O19Rik	3.90625	4.23828125	4.33203125	4.3828125	4.27734375	4.265625
1700056E22Rik	3.671875	3.638671875	3.87109375	4.1171875	3.828125	3.849609375
1700056N10Rik	5.1015625	5.51171875	4.90625	4.55078125	5.5234375	5.05078125
1700057D03Rik	3.34375	3.37109375	3.271484375	3.384765625	3.333984375	3.447265625
1700057G04Rik	3.96484375	3.833984375	3.650390625	3.8046875	3.900390625	3.837890625
1700057H21Rik	3.9296875	3.9609375	3.806640625	3.943359375	3.9375	3.740234375
1700058M13Rik	3.505859375	3.8046875	3.611328125	3.66796875	3.701171875	3.826171875
1700060J05Rik	3.142578125	3.0078125	3.06640625	3.15234375	3.0859375	3.177734375
1700061E18Rik	3.53125	3.501953125	3.314453125	3.625	3.490234375	3.48828125
1700061F12Rik	3.353515625	3.5546875	2.978515625	3.0546875	3.27734375	3.255859375
1700061G19Rik	4.1474609375	4.1708984375	4.013671875	3.99609375	4.080078125	4.130859375
1700061I17Rik	5.015625	4.71484375	4.80078125	4.828125	5.28515625	5.16015625
1700061N14Rik	4.5625	4.62109375	4.32421875	4.65234375	4.0390625	3.9921875
1700063D05Rik	3.162109375	3.33984375	3.3017578125	3.306640625	3.2890625	3.267578125
1700063H04Rik	3.1484375	3.146484375	3.078125	3.13671875	3.03515625	3.19140625
1700063J08Rik	3.501953125	3.55078125	3.57421875	3.478515625	3.634765625	3.498046875
1700063K16Rik	4.1640625	4.31640625	4.1796875	4.19140625	4.6328125	4.12890625
1700064N11Rik	4.3359375	4.33203125	4.10546875	4.15625	4.203125	4.515625
1700065D16Rik	3.3203125	3.505859375	3.181640625	3.365234375	3.283203125	3.337890625
1700065I16Rik	3.884765625	4.47265625	4.0625	4.4609375	4.296875	4.3828125
1700066B19Rik	4.6875	5.01171875	4.4609375	4.88671875	5.0390625	4.56640625
