gene_symbol	GSM2341949	GSM2341948	GSM2341952	GSM2341946	GSM2341942	GSM2341941	GSM2341947	GSM2341945	GSM2341951	GSM2341944	GSM2341950	GSM2341943
0610040B10Rik	7.732421875	7.68359375	7.55859375	7.443359375	7.53125	7.546875	7.470703125	7.3984375	7.830078125	7.513671875	7.4453125	7.5
0610040F04Rik	9.25	9.0859375	9.2265625	9.40625	9.34375	9.40625	9.3515625	9.1875	9.1875	9.3671875	9.3515625	9.3828125
0610040J01Rik	7.7734375	7.8359375	7.5703125	7.5078125	8.0546875	7.55078125	7.5546875	7.671875	7.765625	8.1640625	7.8359375	7.86328125
0610042E11Rik	6.37890625	6.318359375	6.212890625	6.341796875	6.25	6.380859375	6.3125	6.275390625	6.353515625	6.251953125	6.205078125	6.291015625
0710001A04Rik	6.80859375	6.5703125	6.62890625	6.9453125	6.890625	6.95703125	6.7578125	6.609375	6.82421875	6.91015625	6.9453125	6.82421875
0710001D07Rik	8.1875	8.2890625	8.3515625	8.1015625	8.171875	8.1484375	8.2109375	8.171875	8.2265625	8.1484375	8.0859375	8.078125
1010001B22Rik	7.796875	7.8046875	7.6640625	7.73828125	7.68359375	7.8671875	7.609375	7.68359375	7.76171875	7.69921875	7.71484375	7.71484375
1010001I08Rik	5.44921875	5.21484375	5.17578125	5.3515625	5.2578125	5.2734375	5.515625	5.3359375	5.47265625	5.4140625	5.33984375	5.328125
1110002L01Rik	7.578125	7.49609375	7.515625	7.3984375	7.5078125	7.51953125	7.5390625	7.52734375	7.6015625	7.37890625	7.5078125	7.578125
1110003F02Rik	10.125	9.9140625	9.9375	10.1328125	10.1171875	10.140625	10.0234375	10.078125	10.0625	10.3359375	10.1640625	10.1484375
1110004E09Rik	9.15625	8.93359375	9.029296875	8.990234375	9.11328125	9.05859375	9.115234375	9.09765625	9.0859375	9.23046875	9.130859375	9.03125
1110004F10Rik	10.703125	10.578125	10.71875	10.5703125	10.7109375	10.53125	10.5234375	10.6875	10.671875	10.640625	10.609375	10.703125
1110004M10Rik	6.681640625	6.7421875	6.68359375	6.751953125	6.634765625	6.685546875	6.69921875	6.61328125	6.578125	6.6796875	6.794921875	6.681640625
1110006E14Rik	5.640625	5.55859375	5.5234375	5.56640625	5.4921875	5.84375	5.359375	5.35546875	5.37890625	5.44921875	5.71875	5.52734375
1110006O24Rik	7.48046875	8.03125	7.89453125	7.6953125	7.61328125	7.61328125	7.62890625	7.62109375	7.61328125	7.46875	7.4375	7.55078125
1110008E08Rik	7.35546875	7.12109375	7.13671875	7.33984375	7.203125	7.43359375	7.3359375	7.2109375	7.375	7.359375	7.26171875	7.30078125
1110008F13Rik	9.6796875	9.568359375	9.271484375	9.42578125	9.369140625	9.4609375	9.494140625	9.470703125	9.76171875	9.44921875	9.509765625	9.517578125
1110008L16Rik	8.9140625	8.8671875	8.78125	8.640625	8.796875	8.8046875	8.7734375	8.6875	8.9453125	8.7421875	8.8046875	8.7578125
1110008P14Rik	11.315104166666666	11.307291666666666	11.263020833333334	11.307291666666666	10.986979166666666	11.072916666666666	11.322916666666666	11.380208333333334	11.494791666666666	10.921875	10.908854166666666	10.979166666666666
1110012L19Rik	9.734375	9.7109375	9.390625	9.5390625	9.609375	9.578125	9.5078125	9.71875	9.7890625	9.6015625	9.46875	9.7109375
1110014L15Rik	5.80859375	5.94140625	5.81640625	5.7109375	6.03515625	6.01171875	5.7578125	5.90234375	5.42578125	6.015625	6.10546875	5.78515625
1110015O18Rik	4.3828125	4.37890625	4.3046875	4.5625	4.453125	4.48828125	4.36328125	4.46875	4.4296875	4.30859375	4.484375	4.484375
1110017D15Rik	7.84375	7.64453125	7.72265625	7.625	9.3515625	7.390625	7.98046875	8.2265625	7.46484375	8.9296875	8.84375	8.6640625
1110018N20Rik	6.2734375	6.125	6.0	6.26953125	6.1953125	6.2734375	6.10546875	6.2578125	6.18359375	6.0859375	6.05078125	6.29296875
1110019B22Rik	7.86328125	7.80859375	7.66015625	7.86328125	8.03125	8.265625	7.84765625	7.87109375	7.76953125	7.7421875	7.87109375	7.859375
1110019D14Rik	8.1171875	8.140625	7.625	7.859375	7.84765625	7.859375	7.8046875	7.9296875	7.92578125	7.81640625	7.953125	7.8203125
1110020A21Rik	8.96875	8.7734375	8.75	8.828125	8.6640625	8.8046875	8.875	8.71875	8.703125	8.609375	8.75	8.75
1110020C17Rik	8.265625	8.0703125	8.0859375	8.1875	8.3046875	8.4609375	8.15625	8.2265625	8.2421875	8.21875	8.234375	8.2734375
1110028F11Rik	6.076171875	6.087890625	6.060546875	6.279296875	6.140625	6.2109375	6.15625	6.125	6.1484375	5.98828125	5.98828125	5.900390625
1110028F18Rik	7.2734375	7.1796875	7.05859375	7.34375	7.3359375	7.2890625	7.296875	7.48828125	7.33984375	7.18359375	7.4140625	7.328125
1110032A03Rik	9.91796875	9.787109375	9.76171875	9.734375	9.79296875	9.75	9.77734375	9.8125	9.818359375	9.73046875	9.703125	9.654296875
1110032F04Rik	6.0859375	5.923828125	5.97265625	6.1796875	6.015625	6.20703125	6.05078125	6.072265625	6.1171875	6.05078125	6.03515625	6.099609375
1110034G24Rik	8.6171875	8.50390625	8.4140625	8.50390625	8.6875	8.62890625	8.48828125	8.3359375	8.58984375	8.6484375	8.59765625	8.671875
1110035E04Rik	6.796875	6.796875	6.80859375	6.83984375	6.7421875	6.87109375	6.89453125	6.734375	6.796875	6.91015625	6.91015625	6.81640625
1110035H17Rik	7.29296875	7.16796875	7.265625	7.203125	7.25390625	7.26171875	7.2890625	7.234375	7.19140625	7.07421875	7.40234375	7.1171875
1110037F02Rik	9.9765625	9.93359375	9.70703125	9.703125	9.7109375	9.83203125	9.74609375	9.74609375	9.91796875	9.7890625	9.8125	9.72265625
1110038B12Rik	10.0859375	10.15625	9.8515625	10.03125	10.296875	10.1171875	10.0390625	10.2109375	10.328125	10.078125	10.0078125	10.078125
1110038F14Rik	9.453125	9.640625	9.40625	9.1875	9.390625	9.3125	9.328125	9.4453125	9.390625	9.296875	9.4375	9.265625
1110046J04Rik	6.84375	6.50390625	5.72265625	6.421875	6.26171875	6.3828125	6.203125	6.40625	6.62890625	6.140625	6.140625	6.265625
1110050P16Rik	7.5234375	7.55078125	7.55078125	7.5625	7.734375	7.55078125	7.31640625	7.31640625	7.51171875	7.48828125	7.6015625	7.55078125
1110051M20Rik	9.1796875	8.9375	9.1875	9.0703125	9.1953125	9.1640625	9.0234375	9.171875	8.953125	9.1953125	9.265625	9.21875
1110059E24Rik	10.140625	10.21875	10.1328125	10.0390625	9.9375	9.9921875	10.1015625	10.09375	10.15625	9.9609375	10.03125	9.96875
1110059G02Rik	11.4921875	11.2265625	10.2265625	10.744140625	11.005859375	11.2890625	11.037109375	10.765625	11.373046875	10.939453125	11.068359375	10.943359375
1110059G10Rik	10.6875	10.7265625	10.53125	10.4921875	10.5859375	10.59375	10.59375	10.6796875	10.7578125	10.6328125	10.578125	10.5625
1110064A23Rik	8.75	9.1015625	8.8828125	8.640625	9.09375	9.0546875	8.609375	8.8671875	8.5078125	9.203125	9.0859375	9.203125
1110065P20Rik	10.4140625	10.6875	10.3828125	10.5	10.234375	10.3828125	10.484375	10.6640625	10.6328125	10.2578125	10.1796875	10.2265625
1190002N15Rik	9.3046875	8.881510416666666	8.73828125	8.8984375	9.209635416666666	9.197916666666666	8.673177083333334	8.893229166666666	8.95703125	9.020833333333334	9.03515625	9.111979166666666
1190003K10Rik	6.1796875	6.0546875	6.03515625	6.09375	5.921875	6.0703125	6.10546875	6.0234375	6.29296875	6.1171875	6.10546875	5.9609375
1190005I06Rik	10.2578125	10.4140625	9.6875	9.921875	10.4140625	10.4765625	10.0078125	10.125	10.3671875	10.28125	10.453125	10.3828125
1190007I07Rik	11.0390625	10.9375	11.0625	11.0	11.0625	10.984375	11.0234375	11.0234375	10.9609375	10.984375	11.0390625	11.1328125
1200003I10Rik	5.1015625	5.01953125	5.08203125	5.09765625	4.91015625	5.13671875	5.05078125	5.09765625	5.125	5.1484375	5.1640625	5.07421875
1200007C13Rik	7.71484375	7.546875	7.55859375	7.828125	7.484375	7.86328125	7.7578125	7.5625	7.71484375	7.71484375	7.6953125	7.71484375
1300002E11Rik	8.6328125	8.390625	8.9609375	8.5234375	8.3359375	8.5234375	8.421875	8.2578125	8.3515625	8.3984375	8.40625	8.1796875
1300014J16Rik	6.25	6.2734375	6.4140625	6.33203125	6.2890625	6.5625	6.31640625	6.171875	6.30078125	6.5625	6.32421875	6.28125
1300017J02Rik	10.078125	10.375	8.328125	9.015625	8.3046875	8.5	8.59375	8.4453125	9.2265625	8.6640625	8.3359375	9.4140625
130004C03	7.8359375	8.625	7.90625	7.8125	7.96875	7.87109375	7.59765625	7.96875	7.6640625	8.3828125	8.2421875	8.2734375
1500002C15Rik	8.390625	8.1484375	8.390625	8.3203125	8.109375	8.3984375	8.328125	8.1796875	8.46875	8.3203125	8.296875	8.0859375
1500002F19Rik	6.0703125	6.12109375	5.98046875	6.248046875	6.12890625	6.255859375	6.099609375	6.171875	6.166015625	6.080078125	6.2265625	6.251953125
1500002I01Rik	5.71484375	5.78515625	5.6015625	5.453125	5.70703125	5.6796875	5.7734375	5.6484375	5.76953125	5.5234375	5.60546875	5.7734375
1500002K03Rik	5.69921875	5.8984375	5.7578125	5.5390625	5.7265625	5.54296875	5.8515625	5.77734375	5.79296875	5.84375	5.76171875	5.7265625
1500004A13Rik	6.311197916666667	6.139322916666667	6.217447916666667	6.263020833333333	6.15625	6.3203125	6.2734375	6.243489583333333	6.317708333333333	6.319010416666667	6.25	6.255208333333333
1500004F05Rik	7.78125	7.90234375	7.87109375	7.9375	7.88671875	7.88671875	7.83984375	7.88671875	7.7734375	7.88671875	7.82421875	7.875
1500005C15Rik	7.5703125	7.427734375	7.26171875	7.724609375	7.5625	7.76171875	7.55078125	7.439453125	7.634765625	7.49609375	7.6015625	7.6171875
1500009C09Rik	7.17578125	7.0703125	7.08984375	7.2578125	7.1171875	7.3359375	7.10546875	7.09375	7.2890625	7.234375	7.11328125	7.18359375
1500009L16Rik	5.982421875	5.984375	6.0546875	6.0	5.94140625	6.0390625	6.064453125	6.13671875	6.04296875	6.033203125	6.03125	5.904296875
1500011B03Rik	8.544921875	8.66015625	10.375	9.55078125	8.42578125	8.49609375	9.8359375	9.71875	8.6015625	8.5859375	8.494140625	8.28515625
1500011K16Rik	11.7890625	11.6484375	11.1015625	11.5234375	11.4140625	11.5078125	11.4140625	11.5546875	11.921875	11.328125	11.2578125	11.5078125
1500015A07Rik	8.359375	8.578125	8.5703125	8.5234375	8.53125	8.5703125	8.5625	8.5	8.53125	8.6015625	8.53125	8.46875
1500015O10Rik	6.596354166666667	6.5078125	6.278645833333333	6.537760416666667	7.798177083333333	6.7734375	6.571614583333333	7.010416666666667	6.337239583333333	7.548177083333333	7.337239583333333	7.438802083333333
1500017E21Rik	6.87890625	6.390625	4.6328125	6.12890625	5.44140625	5.94140625	5.62890625	6.0859375	6.91015625	5.5234375	5.53125	5.69140625
1500032P08Rik	8.2109375	8.7890625	8.6171875	8.4375	8.859375	8.5390625	8.375	8.4140625	8.3046875	8.7265625	8.8671875	8.53125
1500035N22Rik	8.4609375	8.5078125	8.4609375	8.609375	8.2109375	8.5546875	8.453125	8.421875	8.578125	8.4296875	8.3359375	8.3671875
1520401O13Rik	6.91015625	6.69140625	6.837890625	6.884765625	6.84765625	6.9765625	6.87890625	6.826171875	6.890625	6.83984375	6.845703125	6.73828125
1600002H07Rik	8.234375	8.0625	7.52734375	7.69140625	7.578125	7.5390625	7.2890625	7.55078125	7.61328125	7.625	7.4296875	7.87890625
1600002K03Rik	9.59375	9.578125	9.4140625	9.5078125	9.4453125	9.4375	9.390625	9.4375	9.5234375	9.2734375	9.3515625	9.296875
1600010M07Rik	8.6875	8.4765625	8.5625	8.8125	8.6640625	8.8515625	8.6328125	8.578125	8.6953125	8.734375	8.7421875	8.8046875
1600012H06Rik	10.171875	10.21875	9.74609375	9.94921875	9.91796875	10.046875	10.0078125	10.0546875	10.2265625	10.0	9.97265625	9.890625
1600012P17Rik	9.015625	8.8828125	8.90625	9.109375	8.953125	9.015625	8.875	9.0703125	9.046875	9.015625	9.0078125	9.0078125
1600014C10Rik	9.294921875	9.2041015625	8.84765625	9.1376953125	9.326171875	9.2109375	9.1015625	9.0703125	9.3642578125	9.0712890625	9.1904296875	9.1611328125
1600014C23Rik	8.8828125	8.7734375	8.6875	8.9140625	8.828125	8.84375	8.8203125	8.8515625	8.9375	8.890625	8.84375	8.7421875
1600015I10Rik	7.32421875	7.421875	7.28125	7.42578125	7.53515625	7.421875	7.41796875	7.46875	7.515625	7.3828125	7.3671875	7.2890625
1600020E01Rik	9.6484375	10.1171875	10.265625	9.9609375	9.9375	9.921875	10.0546875	10.0625	9.671875	10.0390625	10.046875	9.9609375
1600022D10Rik	6.0859375	5.90625	5.921875	6.03125	6.078125	6.140625	6.0	5.9921875	6.0078125	6.0078125	5.92578125	6.09375
1600023N17Rik	5.12890625	5.12109375	5.33203125	4.95703125	5.0078125	4.640625	5.3046875	5.109375	5.00390625	4.96484375	4.984375	5.07421875
1600025M17Rik	7.28125	7.14453125	7.2734375	7.43359375	7.140625	7.4453125	7.375	7.328125	7.45703125	7.31640625	7.2734375	7.33203125
1600029O15Rik	6.65234375	6.33203125	6.6640625	6.578125	6.65234375	6.55859375	6.71484375	6.6484375	6.734375	6.65234375	6.55859375	6.609375
1700001C02Rik	7.86328125	7.771484375	7.6328125	7.6640625	8.30078125	7.7734375	7.65625	7.84375	7.681640625	8.1953125	8.044921875	7.90625
1700001C19Rik	7.873046875	7.58203125	7.697265625	7.841796875	7.57421875	7.77734375	7.95703125	7.830078125	7.779296875	7.65625	7.69921875	7.79296875
1700001D01Rik	6.421875	6.51171875	6.5078125	6.43359375	6.265625	6.52734375	6.4609375	6.3671875	6.421875	6.59375	6.53125	6.48828125
1700001G11Rik	8.796875	8.671875	8.625	8.671875	8.6796875	8.703125	8.671875	8.6015625	8.65625	8.6015625	8.671875	8.71875
1700001G17Rik	8.390625	8.1015625	8.15625	8.3515625	8.15625	8.2890625	8.375	8.1796875	8.2734375	8.28125	8.34375	8.2890625
1700001K19Rik	7.27734375	7.28125	7.4140625	7.546875	7.20703125	7.3984375	7.53125	7.4375	7.48828125	7.15625	7.23046875	7.375
1700001L05Rik	7.35546875	7.2265625	7.796875	7.6640625	6.90625	7.2421875	7.66796875	7.62890625	7.3828125	7.171875	6.875	7.0546875
1700001L19Rik	7.0078125	6.90625	6.78125	7.01953125	6.95703125	6.9140625	6.9765625	6.859375	7.05859375	6.94921875	7.078125	6.9765625
1700001O22Rik	7.6328125	7.515625	8.03125	7.96484375	7.5546875	7.51953125	7.86328125	7.77734375	7.73046875	7.54296875	7.46484375	7.60546875
1700001P01Rik	6.5234375	6.33203125	6.384765625	6.451171875	6.44140625	6.537109375	6.435546875	6.478515625	6.439453125	6.435546875	6.349609375	6.447265625
1700003D09Rik	7.84765625	7.62890625	7.6640625	7.57421875	7.63671875	7.66015625	7.6875	7.70703125	7.91015625	7.66796875	7.7578125	7.58203125
1700003E16Rik	9.515625	9.53125	9.5703125	9.84375	9.640625	9.8671875	9.5390625	9.5859375	9.453125	9.6484375	9.6640625	9.7109375
1700003E24Rik	5.109375	4.9375	5.3828125	5.48046875	5.08984375	5.16796875	5.73828125	5.44140625	4.90234375	4.984375	5.16796875	5.0546875
1700003F12Rik	6.58984375	6.53515625	6.8984375	6.865234375	6.548828125	6.607421875	6.87109375	6.76953125	6.642578125	6.62109375	6.525390625	6.59375
1700003G18Rik	6.01171875	5.8671875	5.88671875	6.02734375	5.77734375	6.1015625	5.91796875	5.83984375	5.953125	5.86328125	5.62890625	5.83984375
1700003H04Rik	5.951171875	5.70703125	5.9296875	5.990234375	5.857421875	5.99609375	5.974609375	5.791015625	5.974609375	5.95703125	5.837890625	5.880859375
1700003I16Rik	7.04296875	6.96484375	6.80078125	7.10546875	6.9140625	6.91015625	6.9140625	6.875	6.94921875	7.0078125	6.96484375	7.0625
1700003P14Rik	5.61328125	5.609375	5.6875	5.421875	5.609375	5.62109375	5.8515625	5.58984375	5.61328125	5.6328125	5.56640625	5.6015625
1700006A11Rik	6.4453125	6.1015625	6.375	6.5078125	6.37890625	6.6015625	6.4375	6.1484375	6.4609375	6.27734375	6.3515625	6.30859375
1700006E09Rik	4.7734375	4.76953125	4.71484375	4.76953125	4.66015625	4.7890625	4.94921875	4.83203125	4.76953125	4.7265625	4.64453125	4.8828125
1700006F04Rik	4.5546875	4.515625	4.453125	4.515625	4.31640625	4.48828125	4.46875	4.515625	4.47265625	4.56640625	4.47265625	4.515625
1700006J14Rik	5.62890625	5.62890625	5.6640625	5.7578125	5.73828125	5.94140625	5.83203125	5.78515625	5.7578125	5.79296875	5.734375	5.7578125
1700007B14Rik	5.12109375	4.9296875	5.73046875	5.3359375	5.04296875	5.07421875	5.2265625	5.21484375	5.23046875	5.1015625	5.01953125	5.078125
1700007E05Rik	4.6953125	4.6328125	4.7578125	4.76171875	4.75390625	4.8515625	4.80859375	4.77734375	4.9296875	4.79296875	4.61328125	4.7578125
1700007F19Rik	6.57421875	6.51953125	6.7265625	6.72265625	6.46484375	6.765625	6.76953125	6.44921875	6.58984375	6.6171875	6.71875	6.4765625
1700007G11Rik	6.33203125	6.34765625	6.0546875	5.96484375	6.91015625	6.13671875	6.16796875	6.3984375	6.28125	6.92578125	6.58984375	6.4453125
1700007J10Rik	6.171875	5.890625	5.8515625	5.98828125	6.01953125	6.0234375	6.09375	5.8671875	6.10546875	5.98046875	5.99609375	5.984375
1700007J24Rik	6.30078125	6.07421875	7.37109375	6.8984375	6.5703125	6.4921875	7.30078125	6.96875	6.44140625	6.5390625	6.44921875	6.4453125
1700007K09Rik	8.0703125	7.828125	8.671875	8.796875	8.1640625	8.328125	9.3046875	8.640625	8.1796875	7.99609375	8.2265625	8.1640625
1700007K13Rik	6.4453125	6.21484375	5.99609375	5.97265625	8.4765625	5.93359375	6.18359375	6.703125	6.0078125	7.94140625	7.7734375	7.6875
1700007L15Rik	7.3515625	7.0234375	7.6015625	7.51171875	7.15625	7.23828125	7.32421875	7.36328125	7.484375	7.1953125	6.84765625	7.23828125
1700008F19Rik	7.63671875	7.14453125	7.46484375	7.515625	7.5390625	7.5546875	7.65234375	7.44140625	7.5703125	7.10546875	7.3515625	7.4140625
1700008H02Rik	4.75390625	4.62890625	4.6015625	4.857421875	4.732421875	4.88671875	4.703125	4.580078125	4.73046875	4.71875	4.728515625	4.619140625
1700008J07Rik	7.1953125	7.396484375	7.751953125	7.408203125	7.388671875	7.291015625	7.6171875	7.505859375	7.30078125	7.46484375	7.447265625	7.376953125
1700008K24Rik	7.5390625	7.421875	7.8046875	7.75390625	7.640625	7.70703125	7.95703125	7.66015625	7.52734375	7.515625	7.69921875	7.3671875
1700008N17Rik	6.6640625	6.595703125	6.52734375	6.71484375	6.462890625	6.7109375	6.6015625	6.580078125	6.578125	6.623046875	6.658203125	6.517578125
1700008O03Rik	6.1875	6.03515625	6.1015625	6.125	6.015625	6.37890625	6.078125	6.26953125	6.15234375	6.26953125	6.14453125	5.9921875
1700008P02Rik	6.265625	5.984375	6.21484375	6.39453125	6.12109375	6.49609375	6.40234375	6.296875	6.2890625	6.18359375	6.14453125	6.17578125
1700009J07Rik	6.203125	6.10546875	7.5703125	6.8671875	6.0078125	6.3203125	7.32421875	7.0234375	6.3203125	6.06640625	6.1171875	6.3359375
1700009N14Rik	7.171875	6.87890625	9.390625	8.5234375	7.03515625	7.109375	8.8125	8.7890625	7.17578125	7.12109375	7.20703125	6.90625
1700010B08Rik	7.53125	7.6171875	7.671875	7.6796875	7.59375	7.6796875	7.56640625	7.5859375	7.5390625	7.453125	7.5625	7.5859375
1700010B09Rik	6.24609375	5.98828125	5.70703125	6.0078125	6.0078125	6.1484375	6.0546875	5.984375	6.015625	5.703125	5.9140625	6.05078125
1700010B13Rik	4.9296875	4.91796875	4.8984375	4.8359375	4.8984375	4.8984375	4.84375	4.9375	5.07421875	4.78125	4.828125	4.890625
1700010H22Rik	5.856770833333333	5.861979166666667	5.7890625	5.674479166666667	5.817708333333333	5.8125	5.876302083333333	5.928385416666667	5.955729166666667	5.841145833333333	5.854166666666667	5.7265625
1700010I14Rik	5.41796875	5.428385416666667	5.74609375	5.541666666666667	5.444010416666667	5.307291666666667	5.83984375	5.516927083333333	5.510416666666667	5.348958333333333	5.490885416666667	5.3828125
1700010L04Rik	7.18359375	7.02734375	7.15234375	7.3203125	6.9609375	7.40625	7.14453125	6.984375	7.1796875	7.22265625	7.1484375	7.015625
1700010N08Rik	5.21875	5.125	5.17578125	5.3984375	5.44140625	5.50390625	5.35546875	5.35546875	5.3046875	5.26953125	5.40234375	5.2890625
1700011B04Rik	5.0234375	4.9921875	5.07421875	5.328125	5.16015625	5.21875	5.09765625	5.09765625	4.99609375	5.02734375	5.0234375	5.23828125
1700011E24Rik	5.21484375	5.10546875	5.1640625	5.18359375	5.16015625	5.26171875	5.23046875	5.16796875	5.12109375	5.1484375	5.2109375	5.09765625
1700011H14Rik	7.43359375	7.07421875	11.9921875	9.9140625	10.1484375	6.21875	9.96875	10.4609375	6.5703125	10.1796875	9.796875	9.5
1700011I03Rik	6.484375	6.28515625	6.27734375	6.53515625	6.33984375	6.4296875	6.49609375	6.421875	6.36328125	6.21875	6.41796875	6.2109375
1700011L22Rik	6.25390625	6.09765625	6.12890625	6.2109375	5.95703125	6.18359375	6.32421875	6.24609375	6.22265625	6.1171875	6.06640625	6.13671875
1700011M02Rik	5.796875	5.78515625	5.625	5.69140625	5.64453125	5.64453125	5.84375	5.60546875	5.79296875	5.6875	5.68359375	5.80078125
1700012A03Rik	5.578125	5.49609375	7.87109375	6.80859375	5.49609375	5.296875	7.765625	7.203125	5.609375	5.6171875	5.53515625	5.54296875
1700012B07Rik	6.87890625	6.7734375	6.8984375	7.07421875	6.75390625	7.0078125	6.94140625	7.08984375	6.92578125	6.8984375	6.8046875	6.671875
1700012B09Rik	7.23828125	6.828125	6.796875	6.85546875	7.76953125	6.953125	7.23046875	7.34375	7.0546875	7.796875	7.5390625	7.5859375
1700012D14Rik	6.72265625	7.05859375	6.96484375	6.541015625	6.73828125	6.705078125	6.748046875	6.62109375	6.576171875	6.83203125	6.908203125	6.904296875
1700012E03Rik	8.296875	8.1015625	8.296875	8.34375	8.1953125	8.28125	8.265625	8.3125	8.5078125	8.28125	8.1796875	8.296875
1700012I11Rik	8.265625	8.171875	8.2578125	8.4296875	8.3203125	8.359375	8.515625	8.421875	8.328125	8.21875	8.234375	8.3203125
1700012O15Rik	7.0234375	6.96875	7.2265625	7.24609375	7.1484375	7.40234375	7.15234375	7.15234375	7.1171875	7.09765625	7.32421875	7.11328125
1700012P22Rik	6.494140625	6.40625	6.400390625	6.37109375	6.671875	6.4453125	6.45703125	6.412109375	6.423828125	6.67578125	6.587890625	6.490234375
1700013D24Rik	7.4296875	7.33984375	7.515625	7.5703125	7.36328125	7.76171875	7.59375	7.64453125	7.46875	7.53125	7.50390625	7.37109375
1700013F07Rik	6.08984375	6.14453125	6.154296875	6.12109375	6.876953125	6.111328125	6.09765625	6.267578125	6.009765625	6.615234375	6.71875	6.482421875
1700013G24Rik	7.515625	7.22265625	7.39453125	7.53515625	7.4375	7.31640625	7.546875	7.60546875	7.28125	7.26953125	7.328125	7.40625
1700013H16Rik	4.390625	4.53515625	4.296875	4.41015625	4.33984375	4.4921875	4.421875	4.4609375	4.4609375	4.33984375	4.39453125	4.3828125
1700015C15Rik	6.328125	6.25390625	6.03515625	6.05078125	6.0390625	6.17578125	6.37109375	6.22265625	6.47265625	6.0234375	6.0625	6.265625
1700015E13Rik	8.4453125	8.3125	8.390625	8.3828125	8.2421875	8.4453125	8.421875	8.40625	8.6171875	8.3515625	8.3828125	8.4375
1700015F17Rik	4.90234375	4.74609375	4.87109375	4.97265625	4.84765625	4.79296875	5.00390625	4.88671875	4.76953125	4.8359375	4.81640625	4.75
1700015G11Rik	4.734375	4.73046875	5.13671875	4.8125	4.65625	4.7421875	5.046875	4.81640625	4.73828125	4.6640625	4.71484375	4.58984375
1700016A09Rik	8.3046875	8.1171875	8.1953125	8.2578125	8.140625	8.3828125	8.421875	8.2578125	8.265625	8.265625	8.203125	8.0234375
1700016C15Rik	5.44921875	5.5703125	5.40625	5.47265625	5.43359375	5.70703125	5.625	5.5703125	5.48046875	5.5703125	5.50390625	5.390625
1700016D06Rik	5.2578125	5.0703125	5.1171875	5.37890625	5.2890625	5.35546875	5.24609375	5.33984375	5.2265625	5.3671875	5.31640625	5.45703125
1700016D18Rik	8.4296875	8.25	8.34375	8.5390625	8.2890625	8.546875	8.4140625	8.328125	8.46875	8.5	8.5	8.359375
1700016G14Rik	4.328125	4.37890625	4.328125	4.39453125	4.35546875	4.40625	4.43359375	4.43359375	4.39453125	4.359375	4.37109375	4.39453125
