gene_symbol	GSM1887628	GSM1887626	GSM1887629	GSM1887625	GSM1887630	GSM1887631	GSM1887621	GSM1887627	GSM1887623	GSM1887622	GSM1887632	GSM1887624
1500035N22Rik	5.55078125	5.421875	5.5859375	5.47265625	5.26953125	5.40625	5.38671875	5.328125	5.41796875	5.65234375	5.34375	5.30078125
1520401O13Rik	5.234375	5.64453125	5.263671875	5.51171875	5.080078125	5.26953125	5.154296875	5.125	5.34765625	5.14453125	5.224609375	5.1953125
1600002H07Rik	7.63671875	7.54296875	7.70703125	7.68359375	7.515625	7.70703125	7.86328125	7.6640625	7.63671875	7.74609375	7.62109375	7.74609375
1600002K03Rik	10.453125	10.5078125	10.4921875	10.59375	10.6015625	10.796875	10.59375	10.84375	10.4296875	10.359375	10.625	10.3125
1600010M07Rik	5.70703125	5.3828125	5.91015625	5.37109375	5.234375	5.7109375	5.21484375	5.390625	5.296875	5.7265625	5.41796875	5.46875
1600012H06Rik	9.9453125	9.96484375	9.8515625	9.87890625	9.8984375	9.90625	9.71875	9.75	9.71484375	9.65234375	9.9765625	9.796875
1600012P17Rik	5.15625	5.51171875	5.32421875	5.26953125	5.33203125	5.59765625	4.76953125	5.45703125	4.98046875	4.79296875	5.41015625	5.0390625
1600014C10Rik	7.9833984375	8.005859375	7.810546875	7.91796875	7.9501953125	7.8740234375	7.853515625	8.01171875	7.8173828125	7.9384765625	8.12109375	7.958984375
1600014C23Rik	5.89453125	5.87109375	5.62109375	5.96484375	5.875	5.90234375	5.87890625	5.8359375	5.92578125	5.90234375	5.890625	5.6640625
1600015I10Rik	6.2890625	5.94140625	5.484375	5.89453125	6.10546875	5.91796875	6.30859375	5.62890625	5.9453125	5.57421875	5.6875	5.59765625
1600020E01Rik	12.3828125	12.3125	12.25	12.15625	12.171875	12.2109375	11.8125	12.1875	11.9609375	12.0703125	12.46875	12.140625
1600022D10Rik	5.84375	5.6875	5.90234375	6.1484375	6.13671875	5.90625	5.58203125	6.0390625	5.46875	5.86328125	6.5390625	5.81640625
1600023N17Rik	6.76953125	6.88671875	6.53125	6.64453125	7.03125	6.69921875	6.796875	6.36328125	6.8671875	6.80078125	6.50390625	6.84375
1600025M17Rik	3.41796875	4.13671875	3.37890625	3.505859375	3.23046875	3.61328125	3.482421875	3.39453125	3.44140625	3.13671875	3.380859375	3.3671875
1600029O15Rik	5.328125	5.9921875	5.3671875	5.83984375	5.4921875	5.765625	5.4296875	5.2890625	5.84765625	5.16015625	5.296875	5.73046875
1700001C02Rik	6.54296875	6.703125	6.544921875	6.5	6.7734375	6.9765625	6.873046875	6.994140625	6.900390625	6.982421875	6.4140625	6.865234375
1700001C19Rik	5.455078125	5.82421875	5.626953125	5.759765625	5.501953125	5.662109375	5.744140625	5.53515625	5.72265625	5.765625	5.39453125	5.630859375
1700001D01Rik	4.03515625	4.09765625	3.859375	4.04296875	3.390625	3.939453125	3.84375	3.947265625	3.994140625	4.1328125	4.00390625	3.814453125
1700001G11Rik	7.59765625	7.83203125	7.62890625	7.609375	7.87890625	7.60546875	7.8984375	7.73046875	7.640625	7.83984375	7.75	7.8515625
1700001G17Rik	6.1640625	6.2265625	6.48046875	5.91796875	5.91796875	6.140625	6.5390625	6.23828125	6.2421875	6.30859375	6.10546875	6.15234375
1700001K19Rik	6.0625	6.33203125	5.95703125	6.46484375	6.09765625	6.3359375	6.046875	6.16015625	6.03125	6.02734375	5.87890625	6.14453125
1700001L05Rik	6.06640625	6.03125	6.23046875	6.05078125	6.1953125	6.0	6.59765625	6.23046875	6.42578125	6.47265625	6.06640625	6.05859375
1700001L19Rik	4.85546875	4.72265625	4.6484375	4.6875	4.62890625	4.73828125	4.58203125	4.76953125	4.70703125	4.70703125	5.0703125	4.7421875
1700001O22Rik	5.25390625	5.625	5.1015625	5.53125	5.35546875	5.3828125	5.16796875	5.3125	5.50390625	5.19921875	5.34765625	5.31640625
1700001P01Rik	4.81640625	5.029296875	4.75	4.873046875	4.708984375	4.986328125	4.7421875	4.865234375	4.818359375	4.82421875	4.77734375	4.99609375
1700003D09Rik	4.71875	4.76171875	4.5390625	4.484375	4.421875	4.50390625	4.30078125	4.875	4.5078125	4.47265625	4.26953125	4.39453125
1700003E16Rik	5.33984375	5.8046875	5.48046875	5.5703125	5.20703125	5.4921875	5.3046875	5.51953125	5.4453125	5.421875	5.41015625	5.41796875
1700003E24Rik	3.30078125	3.365234375	3.447265625	3.40625	3.390625	3.296875	3.65625	3.470703125	3.337890625	3.466796875	3.384765625	3.515625
1700003F12Rik	4.3671875	4.7978515625	4.1904296875	4.3994140625	4.392578125	4.46875	4.2275390625	4.16015625	4.3046875	4.150390625	4.357421875	4.4638671875
1700003G18Rik	5.8984375	5.59375	6.01171875	5.79296875	6.07421875	5.97265625	5.7734375	6.265625	5.703125	6.10546875	6.40625	5.91015625
1700003H04Rik	3.310546875	3.2236328125	3.4052734375	3.228515625	3.3154296875	3.3564453125	3.3974609375	3.2939453125	3.38671875	3.3291015625	3.21875	3.18359375
1700003I16Rik	4.91015625	5.046875	5.15234375	5.3984375	5.05078125	5.30078125	4.609375	4.99609375	5.08203125	4.96484375	4.84765625	5.078125
1700003P14Rik	4.2734375	4.79296875	4.50390625	4.62109375	4.40625	4.6875	4.51171875	4.51953125	4.48828125	4.49609375	4.5234375	4.34375
1700006A11Rik	3.447265625	3.455078125	3.501953125	3.44921875	3.453125	3.263671875	3.193359375	3.443359375	3.642578125	3.40625	3.654296875	3.44921875
1700006E09Rik	3.798828125	3.84765625	3.8359375	3.7421875	3.61328125	3.751953125	3.662109375	3.791015625	3.720703125	3.76953125	3.685546875	3.603515625
1700006F04Rik	5.265625	4.5703125	5.0703125	4.51171875	5.09765625	4.7265625	4.96484375	4.9296875	4.9453125	4.88671875	5.2109375	5.203125
1700006J14Rik	4.1484375	3.966796875	3.9609375	4.12890625	4.08203125	4.12890625	4.1171875	4.01171875	3.96484375	4.125	4.4296875	4.31640625
1700007B14Rik	4.0390625	3.970703125	3.966796875	3.91796875	3.845703125	3.9375	3.90625	3.9375	3.947265625	4.02734375	3.94921875	3.826171875
1700007E05Rik	5.29296875	4.7890625	5.3203125	5.12890625	5.1171875	5.6953125	5.140625	5.3046875	4.953125	5.08984375	5.86328125	5.07421875
1700007F19Rik	3.419921875	3.82421875	3.595703125	3.458984375	3.712890625	3.46875	3.44140625	3.328125	3.40234375	3.544921875	3.671875	3.455078125
1700007G11Rik	5.1328125	5.125	5.125	5.01171875	5.06640625	5.109375	4.92578125	5.0546875	4.9375	4.99609375	5.2734375	5.15625
1700007J10Rik	5.74609375	5.859375	5.953125	5.78125	5.61328125	5.65625	5.53125	5.765625	5.97265625	5.65234375	5.59765625	5.65234375
1700007J24Rik	4.01953125	3.953125	3.966796875	3.99609375	4.03125	4.078125	4.00390625	3.9609375	3.890625	4.08203125	3.919921875	4.19921875
1700007K09Rik	3.5	3.728515625	3.26171875	3.78515625	3.365234375	3.748046875	3.4765625	3.271484375	3.419921875	3.42578125	3.619140625	3.43359375
1700007K13Rik	6.859375	6.6640625	6.96875	6.828125	7.0625	6.609375	7.0390625	7.44921875	7.03515625	6.890625	6.9296875	6.74609375
1700007L15Rik	9.34375	9.2265625	9.171875	9.25	9.2734375	9.0546875	9.65625	9.2734375	9.5625	9.640625	9.078125	9.359375
1700008F19Rik	8.96875	8.984375	8.8671875	9.0234375	9.0078125	8.9765625	9.0859375	8.8671875	8.9453125	8.90625	8.8125	8.953125
1700008H02Rik	4.4521484375	4.4130859375	4.80078125	4.7353515625	4.513671875	4.6044921875	4.322265625	4.3876953125	4.4140625	4.451171875	4.5380859375	4.548828125
1700008J07Rik	8.41015625	8.42578125	8.357421875	8.58984375	8.7421875	8.671875	8.658203125	8.50390625	8.48046875	8.705078125	8.48046875	8.482421875
1700008K24Rik	4.42578125	5.6171875	4.765625	4.82421875	4.62109375	4.98828125	4.53125	4.66015625	4.6484375	4.69921875	4.85546875	5.08203125
1700008N17Rik	4.20703125	4.283203125	4.1044921875	4.16796875	3.95703125	4.2099609375	4.2958984375	4.16015625	4.1494140625	4.2109375	4.0927734375	4.23046875
1700008O03Rik	4.2265625	4.3203125	3.880859375	4.15625	4.04296875	4.08984375	4.26171875	4.1484375	4.03125	4.140625	4.03125	4.22265625
1700008P02Rik	3.841796875	3.8359375	3.80078125	3.8515625	3.7578125	3.890625	3.75	3.736328125	3.96875	3.775390625	3.80078125	3.841796875
1700009J07Rik	4.34375	4.87109375	4.546875	4.515625	4.53515625	4.79296875	4.70703125	4.70703125	4.59375	4.54296875	4.40234375	4.4453125
1700009N14Rik	3.51953125	3.9375	3.4296875	3.572265625	3.537109375	3.666015625	3.693359375	3.658203125	3.509765625	3.68359375	3.50390625	3.42578125
1700010B08Rik	4.94921875	5.125	4.76171875	4.94921875	4.7890625	5.1484375	4.890625	5.0390625	4.8359375	4.94921875	4.94921875	5.046875
1700010B09Rik	4.83203125	5.3125	4.5078125	4.8828125	4.46484375	5.0078125	4.6015625	4.59765625	4.7734375	4.65625	4.76953125	4.82421875
1700010B13Rik	4.20703125	4.0234375	4.13671875	4.20703125	4.26171875	4.1953125	4.34375	4.5	4.1328125	4.22265625	4.16015625	4.140625
1700010H22Rik	5.126302083333333	5.35546875	5.102864583333333	5.096354166666667	5.21484375	5.225260416666667	5.108072916666667	5.475260416666667	5.256510416666667	5.282552083333333	5.24609375	5.201822916666667
1700010I14Rik	6.619791666666667	6.274739583333333	6.303385416666667	6.25	6.485677083333333	6.498697916666667	6.829427083333333	6.71875	6.997395833333333	6.895833333333333	6.756510416666667	6.765625
1700010L04Rik	3.419921875	3.314453125	3.392578125	3.40625	3.61328125	3.458984375	3.265625	3.244140625	3.43359375	3.591796875	3.296875	3.740234375
1700010N08Rik	5.0859375	4.79296875	5.31640625	4.84765625	5.2421875	4.90625	5.07421875	5.46875	5.0	5.01171875	5.10546875	5.42578125
1700011B04Rik	3.337890625	3.4453125	3.353515625	3.583984375	3.416015625	3.392578125	3.400390625	3.30859375	3.27734375	3.533203125	3.484375	3.56640625
1700011E24Rik	4.328125	4.7109375	4.45703125	4.5859375	4.3125	4.671875	4.4296875	4.56640625	4.45703125	4.41015625	4.31640625	4.59375
1700011H14Rik	5.2578125	4.328125	4.9296875	5.56640625	5.2421875	4.77734375	4.60546875	4.625	4.74609375	4.328125	4.703125	4.60546875
1700011I03Rik	3.8046875	3.970703125	3.583984375	3.556640625	3.755859375	3.70703125	3.96875	3.728515625	3.685546875	3.875	3.626953125	3.568359375
1700011L22Rik	4.375	4.9921875	4.37890625	4.65625	4.4765625	4.60546875	4.39453125	4.4296875	4.32421875	4.69921875	4.6796875	4.71484375
1700011M02Rik	4.0703125	4.640625	4.359375	4.3359375	4.43359375	4.3359375	4.1875	4.359375	4.16796875	4.2890625	4.3515625	4.484375
1700012A03Rik	3.603515625	4.15234375	3.916015625	3.91796875	4.0234375	3.91015625	3.80859375	3.951171875	4.125	4.40625	4.046875	3.75
1700012B07Rik	5.5859375	5.6484375	5.76171875	5.70703125	5.65234375	5.6796875	5.953125	5.859375	5.5078125	5.7265625	5.59765625	5.65625
1700012B09Rik	4.203125	4.57421875	4.3359375	4.703125	4.3359375	4.21875	4.35546875	4.421875	4.44921875	4.40625	4.3359375	4.33203125
1700012D14Rik	7.986328125	7.734375	7.908203125	7.75390625	7.73046875	7.77734375	7.626953125	7.615234375	7.728515625	8.072265625	8.10546875	7.89453125
1700012E03Rik	3.74609375	4.36328125	3.626953125	4.0703125	3.84765625	4.21484375	3.830078125	3.90234375	3.89453125	3.93359375	3.6796875	3.841796875
1700012I11Rik	4.44140625	4.76171875	4.1796875	4.3984375	4.265625	4.2421875	4.3046875	4.29296875	4.09375	4.31640625	4.27734375	4.54296875
1700012O15Rik	3.33203125	3.685546875	3.392578125	3.560546875	3.43359375	3.486328125	3.517578125	3.736328125	3.583984375	3.400390625	3.37109375	3.43359375
1700012P22Rik	4.0673828125	4.3564453125	4.0966796875	4.2744140625	4.1015625	4.1298828125	4.15234375	4.2294921875	4.171875	4.169921875	4.046875	4.0078125
1700013D24Rik	5.10546875	4.8046875	4.87890625	4.9453125	5.03125	5.16015625	4.94140625	5.00390625	4.94140625	4.85546875	4.76953125	4.78515625
1700013F07Rik	7.236328125	7.158203125	7.361328125	7.193359375	7.271484375	7.169921875	7.244140625	7.23828125	7.330078125	7.169921875	6.845703125	7.142578125
1700013G24Rik	5.48046875	5.63671875	5.296875	5.4296875	5.41796875	5.56640625	5.55078125	5.6640625	5.1953125	5.42578125	5.2421875	5.26953125
1700013H16Rik	3.53125	3.41796875	3.501953125	3.65625	3.478515625	3.630859375	3.4765625	3.806640625	3.443359375	3.390625	3.6875	3.326171875
1700015C15Rik	5.1171875	4.93359375	5.00390625	4.875	5.203125	4.7890625	4.890625	5.0546875	4.99609375	5.04296875	4.984375	5.0546875
1700015E13Rik	5.48828125	6.0859375	5.43359375	5.79296875	5.2890625	5.69140625	5.375	5.56640625	5.55859375	5.3046875	5.40234375	5.4765625
1700015F17Rik	5.1484375	5.1015625	4.95703125	5.1328125	5.16796875	5.1484375	5.29296875	5.34375	5.10546875	5.04296875	5.0	5.17578125
1700015G11Rik	4.703125	4.98828125	4.78515625	4.7734375	5.2734375	4.55078125	5.328125	5.00390625	5.06640625	5.0546875	4.5625	5.4453125
1700016A09Rik	5.328125	5.453125	5.41015625	5.33984375	5.15234375	5.6640625	5.24609375	5.34765625	5.515625	5.48828125	5.3125	5.3046875
1700016C15Rik	4.95703125	4.87890625	4.87890625	4.91015625	4.765625	4.75	5.03515625	4.68359375	5.1171875	4.76171875	5.3125	4.6953125
1700016D06Rik	3.353515625	3.482421875	3.34375	3.451171875	3.22265625	3.408203125	3.439453125	3.4140625	3.37890625	3.333984375	3.2890625	3.453125
