gene_symbol	GSM1587297	GSM1587294	GSM1587299	GSM1587295	GSM1587296	GSM1587298
1500035N22Rik	5.08984375	5.484375	5.2890625	5.37109375	5.16015625	5.2890625
1520401O13Rik	4.134765625	4.0771484375	4.1171875	4.3779296875	4.0634765625	4.3564453125
1600002H07Rik	5.4609375	5.40625	5.2578125	4.9609375	5.3671875	4.765625
1600002K03Rik	6.1875	5.99609375	5.8515625	5.76171875	6.09375	6.05859375
1600010M07Rik	5.57421875	5.86328125	5.796875	5.96875	5.59375	6.00390625
1600012H06Rik	8.07421875	8.0859375	8.052734375	7.423828125	8.3046875	7.34765625
1600012P17Rik	5.58203125	5.76953125	6.0	6.11328125	5.78125	6.078125
1600014C10Rik	6.36376953125	6.45703125	6.2216796875	6.12109375	6.28955078125	5.93994140625
1600014C23Rik	6.0546875	5.98828125	6.13671875	6.1796875	5.890625	6.0
1600015I10Rik	4.81640625	4.7265625	4.75	5.0078125	4.80078125	4.75390625
1600020E01Rik	7.77734375	7.7578125	7.76171875	7.66015625	7.578125	7.73828125
1600022D10Rik	2.93359375	3.2265625	3.1015625	2.998046875	3.017578125	3.23828125
1600023N17Rik	2.677734375	2.69140625	2.896484375	2.771484375	2.63671875	2.716796875
1600025M17Rik	3.626953125	3.7578125	4.19140625	3.84375	3.427734375	3.763671875
1600029O15Rik	3.580078125	3.3671875	3.197265625	3.755859375	3.455078125	3.65234375
1700001C02Rik	4.86328125	4.068359375	4.791015625	4.1611328125	3.94140625	4.171875
1700001C19Rik	4.609375	4.896484375	4.875	5.08984375	4.685546875	4.95703125
1700001D01Rik	3.34375	3.46484375	3.453125	3.427734375	3.58203125	3.447265625
1700001G11Rik	4.953125	5.01171875	4.5546875	5.12890625	4.82421875	5.0546875
1700001G17Rik	5.390625	5.77734375	5.4453125	5.60546875	5.484375	5.31640625
1700001K19Rik	5.31640625	5.3046875	5.06640625	5.4375	5.16015625	5.171875
1700001L05Rik	4.71875	4.99609375	4.87890625	5.07421875	4.64453125	4.87890625
1700001L19Rik	4.78125	4.71875	4.6796875	4.74609375	4.71484375	4.71484375
1700001O22Rik	4.59375	4.75	4.7734375	4.5	4.51953125	4.6640625
1700001P01Rik	3.6455078125	3.6015625	3.6796875	3.673828125	3.564453125	3.65234375
1700003D09Rik	4.42578125	4.51171875	4.19921875	4.4609375	4.4140625	4.5078125
1700003E16Rik	6.95703125	7.0	7.1953125	7.33203125	7.05859375	7.21875
1700003E24Rik	2.154296875	2.51171875	2.310546875	2.375	2.255859375	2.140625
1700003F12Rik	3.861328125	3.982421875	4.0048828125	3.841796875	3.75	3.9169921875
1700003G18Rik	2.86328125	2.89453125	3.193359375	2.91015625	2.828125	3.130859375
1700003H04Rik	3.54296875	3.6640625	3.826171875	3.744140625	3.4033203125	3.58203125
1700003I16Rik	5.625	5.51953125	5.93359375	5.89453125	5.4296875	5.84375
1700003P14Rik	2.29296875	2.431640625	2.740234375	2.46484375	2.59375	2.87109375
1700006A11Rik	3.10546875	3.03125	2.927734375	3.416015625	3.05078125	3.55078125
1700006E09Rik	2.099609375	2.1796875	2.822265625	2.482421875	2.2578125	2.1875
1700006F04Rik	2.0859375	2.01953125	2.51171875	2.095703125	2.099609375	1.9501953125
1700006J14Rik	2.8359375	3.03125	2.958984375	2.861328125	2.74609375	3.09375
1700007B14Rik	3.09375	3.4609375	3.087890625	3.12890625	2.931640625	3.298828125
1700007E05Rik	2.5546875	3.19921875	3.44921875	3.4375	3.384765625	3.515625
1700007F19Rik	3.626953125	3.6171875	3.685546875	3.474609375	3.25390625	3.373046875
1700007G11Rik	4.1875	3.150390625	4.25390625	3.146484375	2.96875	3.28125
1700007J10Rik	3.78125	3.88671875	4.2734375	4.2109375	3.994140625	3.97265625
1700007J24Rik	3.15234375	3.236328125	3.16015625	3.306640625	3.490234375	3.4453125
1700007K09Rik	4.9453125	5.0625	4.73046875	5.09375	4.74609375	4.98828125
1700007K13Rik	5.828125	3.123046875	5.8515625	3.296875	2.884765625	2.9140625
1700007L15Rik	4.9296875	4.6796875	4.78125	4.6015625	4.484375	4.6796875
1700008F19Rik	5.109375	5.02734375	4.421875	4.6640625	4.703125	4.921875
1700008H02Rik	2.935546875	3.2529296875	3.3017578125	3.2451171875	3.080078125	3.2138671875
1700008J07Rik	5.142578125	5.1123046875	4.8134765625	4.73046875	4.9169921875	4.7373046875
1700008K24Rik	4.16015625	4.42578125	4.73046875	4.69140625	4.23046875	4.37890625
1700008N17Rik	4.7666015625	4.7275390625	4.8408203125	5.0146484375	4.611328125	4.9638671875
1700008O03Rik	4.1015625	4.1953125	4.3515625	4.29296875	4.1875	4.375
1700008P02Rik	2.857421875	3.2734375	3.12890625	3.24609375	2.837890625	3.005859375
1700009J07Rik	3.43359375	3.50390625	3.3125	3.51171875	3.166015625	3.822265625
1700009N14Rik	5.22265625	5.5546875	5.859375	5.5703125	5.21484375	5.48046875
1700010B08Rik	4.734375	4.89453125	4.89453125	5.23046875	4.81640625	4.9375
1700010B09Rik	3.908203125	3.984375	3.9453125	4.23828125	3.875	3.763671875
1700010B13Rik	2.65625	2.74609375	2.65625	2.9296875	2.712890625	2.7578125
1700010H22Rik	3.2180989583333335	3.3326822916666665	3.3098958333333335	3.4856770833333335	3.3665364583333335	3.42578125
1700010I14Rik	3.29296875	3.443359375	3.5221354166666665	3.2760416666666665	3.5442708333333335	3.3671875
1700010L04Rik	4.40234375	4.71484375	4.35546875	4.609375	4.2890625	4.71484375
1700010N08Rik	3.955078125	4.25	4.08984375	4.37109375	4.0625	4.34765625
1700011B04Rik	2.255859375	2.521484375	2.443359375	2.400390625	2.52734375	2.46484375
1700011E24Rik	2.4453125	2.451171875	2.556640625	2.44140625	2.416015625	2.55078125
1700011H14Rik	7.8359375	4.03125	7.6484375	3.2578125	3.267578125	3.283203125
1700011I03Rik	3.3671875	3.603515625	3.861328125	3.734375	3.478515625	3.958984375
1700011L22Rik	3.23046875	3.583984375	3.310546875	3.291015625	3.44921875	3.216796875
1700011M02Rik	3.65625	3.65625	3.732421875	3.830078125	3.056640625	3.46484375
1700012A03Rik	3.33203125	3.73828125	2.916015625	3.318359375	3.21484375	2.908203125
1700012B07Rik	4.078125	4.10546875	4.14453125	4.36328125	4.11328125	4.41796875
1700012B09Rik	5.2265625	4.453125	5.16015625	4.1875	4.14453125	4.14453125
1700012D14Rik	3.6005859375	3.5556640625	3.49609375	3.45703125	3.611328125	3.4658203125
1700012E03Rik	4.73046875	4.73046875	5.0703125	4.98828125	4.65625	4.7265625
1700012I11Rik	5.01171875	5.12109375	4.77734375	4.93359375	4.59765625	4.68359375
1700012O15Rik	3.7734375	4.046875	3.845703125	4.45703125	3.81640625	4.1328125
1700012P22Rik	4.0625	3.9453125	4.078125	3.9560546875	3.8701171875	3.984375
1700013D24Rik	3.95703125	4.6796875	4.54296875	4.671875	4.10546875	4.2578125
1700013F07Rik	4.28125	3.90625	4.52734375	4.166015625	3.8837890625	4.033203125
1700013G24Rik	3.095703125	3.001953125	3.07421875	3.140625	3.021484375	2.982421875
1700013H16Rik	1.9208984375	1.9794921875	2.0390625	2.078125	1.994140625	2.099609375
1700015C15Rik	2.923828125	3.0703125	2.802734375	2.90234375	3.150390625	3.296875
1700015E13Rik	5.08203125	4.94921875	5.62890625	5.3359375	5.34765625	5.44921875
1700015F17Rik	2.119140625	2.189453125	2.2890625	2.349609375	2.2578125	2.384765625
1700015G11Rik	2.0390625	2.412109375	2.03125	2.06640625	2.083984375	2.14453125
1700016A09Rik	5.60546875	5.67578125	5.609375	5.85546875	5.5703125	5.921875
1700016C15Rik	2.794921875	2.69140625	2.810546875	2.99609375	2.693359375	2.935546875
1700016D06Rik	2.783203125	2.701171875	2.77734375	3.216796875	2.619140625	2.93359375
1700016D18Rik	5.953125	6.2265625	5.9453125	6.203125	5.7265625	6.17578125
1700016G14Rik	2.12890625	1.9248046875	1.7919921875	1.9873046875	1.8798828125	2.005859375
1700016H13Rik	2.751953125	3.1484375	2.421875	3.029296875	2.78125	2.96484375
1700016K19Rik	4.44921875	2.900390625	4.18359375	2.982421875	2.837890625	2.83203125
1700016P04Rik	2.806640625	2.916015625	2.55078125	2.6796875	2.77734375	2.78515625
1700017B05Rik	5.201171875	5.2578125	5.3515625	5.354817708333333	5.170572916666667	5.045572916666667
1700017D01Rik	3.134765625	3.28125	3.35546875	3.080078125	3.1640625	3.24609375
1700017G19Rik	2.59375	2.59375	2.669921875	2.892578125	2.72265625	2.880859375
1700017H01Rik	5.177734375	5.333984375	5.51953125	5.39453125	5.181640625	5.455078125
1700017L05Rik	3.453125	3.57421875	3.626953125	3.80078125	3.55078125	3.740234375
1700017N19Rik	2.935546875	2.96484375	2.68359375	2.771484375	2.8125	2.791015625
1700018A04Rik	4.875	4.828125	5.02734375	5.26953125	4.89453125	4.92578125
1700018A14Rik	5.72265625	6.1171875	5.78125	6.42578125	5.7265625	6.1875
1700018B08Rik	5.265625	5.25390625	5.27734375	5.28125	5.03125	5.171875
1700018B24Rik	4.7734375	4.9765625	5.0	4.86328125	4.6875	4.8125
1700018C11Rik	3.619140625	4.16796875	3.95703125	4.1875	3.865234375	4.140625
1700018F24Rik	4.375	4.86328125	4.55078125	4.84375	4.89453125	4.7421875
1700018G05Rik	2.81640625	3.087890625	3.068359375	3.12109375	3.0390625	3.095703125
1700018L02Rik	5.953125	5.93359375	6.08203125	5.72265625	5.80078125	5.71875
1700018M17Rik	5.5234375	5.40625	5.49609375	5.71875	5.6171875	5.4921875
1700018P08Rik	3.173828125	3.4580078125	3.42578125	3.4873046875	3.44921875	3.453125
1700019A02Rik	2.099609375	2.505859375	2.353515625	2.435546875	2.3984375	2.5625
1700019B03Rik	3.6328125	3.939453125	3.599609375	3.888671875	3.642578125	3.638671875
1700019D03Rik	5.49609375	5.34375	5.82421875	6.03125	5.8125	6.02734375
1700019L13Rik	4.19921875	4.21484375	4.54296875	4.32421875	4.125	4.14453125
1700019M22Rik	2.94140625	3.69921875	3.525390625	3.267578125	3.36328125	3.279296875
1700019N19Rik	3.82421875	4.1875	3.93359375	3.96484375	3.626953125	3.85546875
1700019O17Rik	5.55859375	5.30859375	5.15625	5.30078125	5.12890625	5.3046875
1700019P21Rik	2.599609375	2.265625	2.5234375	2.318359375	2.388671875	2.546875
1700020A23Rik	4.4375	4.296875	4.10546875	4.45703125	4.125	4.17578125
1700020D05Rik	3.630859375	3.89453125	3.8203125	3.904296875	3.6484375	3.662109375
1700020G03Rik	3.771484375	3.771484375	3.646484375	3.951171875	3.708984375	3.900390625
1700020I14Rik	7.868489583333333	8.0078125	7.830729166666667	7.763020833333333	7.986979166666667	7.92578125
1700020L24Rik	6.34375	6.5703125	6.68359375	6.72265625	6.3515625	6.703125
1700020M10Rik	2.337890625	2.46484375	2.22265625	2.474609375	2.435546875	2.51171875
1700020N01Rik	3.048828125	3.51171875	3.353515625	3.861328125	3.298828125	3.201171875
1700021A07Rik	5.2890625	5.515625	5.2109375	5.4765625	5.1640625	5.56640625
1700021F05Rik	7.875	7.80859375	7.453125	7.96875	8.046875	7.8984375
1700021F07Rik	3.8046875	4.07421875	4.26953125	4.22265625	3.865234375	4.30859375
1700021N20Rik	2.408203125	2.521484375	2.615234375	2.685546875	2.546875	2.640625
1700021P04Rik	4.69140625	4.51953125	4.33984375	4.6484375	4.296875	4.515625
1700022A21Rik	4.67578125	5.05859375	5.14453125	5.12890625	4.95703125	4.984375
1700022A22Rik	3.33984375	3.298828125	3.564453125	3.625	2.955078125	3.380859375
1700022F17Rik	2.765625	2.751953125	2.63671875	2.533203125	2.58984375	2.64453125
1700023A20Rik	5.30078125	5.6640625	5.16796875	5.5703125	5.375	5.41796875
1700023B13Rik	4.759765625	4.6689453125	4.6025390625	4.83984375	4.6337890625	4.77734375
1700023F02Rik	2.919921875	3.09375	3.171875	3.24609375	2.892578125	3.119140625
1700023F06Rik	2.7109375	2.51953125	2.642578125	2.779296875	2.755859375	2.61328125
1700023G09Rik	4.8203125	5.23828125	5.41796875	4.93359375	4.94140625	5.1796875
1700023H06Rik	3.400390625	3.2314453125	3.3056640625	3.517578125	3.4150390625	3.5849609375
1700024B05Rik	3.76953125	4.19140625	4.75	4.50390625	4.2734375	5.1015625
1700024J04Rik	3.591796875	3.78515625	3.736328125	4.03125	3.654296875	4.03515625
1700024P04Rik	3.5078125	3.341796875	3.595703125	3.55078125	3.16796875	3.35546875
1700024P12Rik	6.83984375	6.89453125	6.76953125	7.171875	6.8203125	7.19140625
1700025F22Rik	2.189453125	2.37109375	2.40234375	2.310546875	2.19921875	2.548828125
1700025G04Rik	6.438802083333333	6.563802083333333	6.829427083333333	6.571614583333333	6.640625	6.850260416666667
1700025H01Rik	3.279296875	3.28125	3.283203125	3.4609375	3.44921875	3.4375
1700025K04Rik	2.939453125	3.271484375	3.275390625	3.470703125	2.861328125	3.140625
1700026H06Rik	4.1484375	4.05078125	3.916015625	4.31640625	4.00390625	4.2109375
1700026J12Rik	5.36328125	5.5546875	5.6171875	5.81640625	5.421875	5.7890625
1700027F06Rik	4.68359375	4.70703125	4.359375	4.60546875	4.7109375	4.73828125
1700027J07Rik	5.7109375	5.82421875	5.84375	6.1484375	6.16796875	6.15234375
1700028E10Rik	4.236328125	4.162109375	4.3837890625	4.4052734375	4.19921875	4.607421875
1700028I16Rik	4.29296875	4.38671875	4.70703125	4.51171875	4.2265625	4.671875
1700028J19Rik	3.8984375	4.171875	4.125	4.21875	4.15625	4.0859375
1700028N14Rik	3.55859375	3.5859375	3.330078125	3.75	3.384765625	3.96875
1700028P14Rik	5.01171875	4.16015625	5.2578125	4.4609375	4.515625	4.5625
1700029F12Rik	4.3984375	4.62109375	4.31640625	4.515625	4.234375	4.578125
1700029H14Rik	3.341796875	3.34765625	3.185546875	3.40234375	3.240234375	3.216796875
1700029I15Rik	4.91796875	4.671875	5.03125	4.857421875	5.298828125	4.59765625
1700029J07Rik	5.34765625	4.24609375	5.14453125	3.91796875	4.78515625	3.669921875
1700029M03Rik	2.15283203125	2.30078125	2.43359375	2.3271484375	2.4853515625	2.3583984375
1700029M20Rik	3.9306640625	3.8857421875	3.865234375	3.982421875	3.8076171875	3.9951171875
1700029P11Rik	4.2421875	4.1484375	4.12109375	4.3125	3.953125	4.23828125
1700030C10Rik	2.341796875	2.423828125	2.69140625	2.322265625	2.2734375	2.375
1700030F18Rik	3.91015625	4.04296875	3.73046875	3.927734375	3.623046875	3.908203125
1700030J22Rik	2.458984375	2.63671875	2.71484375	2.423828125	2.2265625	2.458984375
1700030K09Rik	7.08984375	7.046875	6.91796875	6.9453125	7.04296875	6.75390625
1700031C06Rik	2.955078125	2.865234375	2.716796875	3.185546875	2.81640625	3.177734375
1700031F05Rik	5.38671875	5.56640625	5.77734375	6.0625	5.24609375	6.04296875
1700031F10Rik	2.931640625	3.03515625	3.220703125	3.375	3.109375	3.22265625
1700031L13Rik	2.615234375	2.712890625	2.7265625	2.80859375	2.728515625	2.7578125
1700034E13Rik	4.4609375	4.51953125	4.3203125	4.46875	4.3671875	4.44921875
1700034G24Rik	4.9609375	5.0234375	4.84375	5.08203125	4.95703125	4.9765625
1700034H15Rik	3.5107421875	3.76171875	3.501953125	3.830078125	3.5400390625	3.78515625
1700034I23Rik	2.466796875	2.748046875	2.98046875	3.115234375	2.732421875	3.015625
1700034J04Rik	4.3828125	4.3203125	4.671875	4.4375	4.2109375	4.37890625
1700034J05Rik	2.06201171875	2.2119140625	2.3056640625	2.2119140625	2.158203125	2.0205078125
1700034O15Rik	4.328125	4.26953125	4.70703125	4.43359375	4.01171875	4.45703125
1700034P13Rik	2.7119140625	2.6416015625	2.91796875	2.8525390625	2.8115234375	2.927734375
1700036A12Rik	5.08203125	5.2265625	5.90625	5.45703125	5.28125	5.33203125
1700037C18Rik	4.982421875	4.857421875	4.91796875	5.041015625	4.763671875	5.01953125
1700037H04Rik	6.57421875	6.58203125	6.486979166666667	6.68359375	6.463541666666667	6.436197916666667
1700037N05Rik	5.17578125	5.271484375	4.962890625	5.333984375	5.171875	5.22265625
1700039E15Rik	4.80078125	5.015625	4.86328125	5.24609375	5.01171875	4.91796875
1700039M15Rik	4.01171875	4.109375	4.0361328125	4.22265625	3.8232421875	4.216796875
1700040D17Rik	3.869140625	3.966796875	4.34765625	4.0546875	4.0234375	4.109375
1700040F17Rik	2.658203125	3.03515625	2.51171875	2.81640625	2.76953125	2.751953125
1700040G22Rik	5.1328125	5.44140625	5.6484375	5.62890625	4.9140625	5.53515625
1700040L02Rik	5.6875	3.14453125	5.2109375	2.80859375	3.35546875	2.986328125
1700042D18Rik	3.9453125	4.0390625	4.21875	4.2890625	4.08984375	4.62890625
1700042G07Rik	4.69921875	4.9765625	4.83203125	4.97265625	4.83203125	4.9453125
1700042O10Rik	3.05078125	3.005859375	3.462890625	3.15234375	2.7734375	3.005859375
1700045I11Rik	5.40234375	5.33984375	5.7421875	5.58203125	5.18359375	5.609375
1700047I17Rik2	5.91015625	5.78515625	6.109375	5.53515625	5.85546875	5.59765625
1700047M11Rik	4.3203125	4.5703125	4.43359375	4.73828125	4.50390625	4.6640625
1700048F04Rik	5.24609375	5.3046875	5.49609375	5.6484375	5.421875	5.84765625
1700048M11Rik	3.8046875	3.873046875	4.2421875	4.11328125	3.82421875	3.97265625
1700048O20Rik	3.8623046875	3.8662109375	4.423828125	4.42578125	3.736328125	4.1279296875
1700049J03Rik	5.12890625	5.38671875	5.4453125	5.45703125	5.03515625	5.26953125
1700051A21Rik	4.069661458333333	4.258463541666667	4.080729166666667	4.524088541666667	3.919921875	4.436848958333333
1700052I22Rik	2.5048828125	2.529296875	2.53125	2.44140625	2.2373046875	2.4541015625
1700052K11Rik	5.453125	5.4921875	5.44140625	5.43359375	5.37890625	5.265625
1700052M09Rik	7.6171875	7.82421875	7.5546875	8.0859375	7.65625	7.9453125
1700052M18Rik	3.87109375	3.76953125	4.15234375	3.99609375	3.8828125	4.10546875
1700054K19Rik	2.34375	2.169921875	2.349609375	2.240234375	2.181640625	2.3671875
1700054O19Rik	5.10546875	4.96875	5.25390625	5.35546875	5.01171875	5.046875
1700056E22Rik	4.0859375	4.05078125	3.771484375	3.865234375	4.23046875	3.794921875
1700056N10Rik	4.37109375	4.69140625	4.80078125	4.91015625	5.3203125	4.859375
1700057D03Rik	2.142578125	2.24609375	2.3046875	2.4765625	2.23828125	2.263671875
1700057G04Rik	4.38671875	4.46875	4.578125	4.625	4.53125	4.51171875
1700057H21Rik	3.685546875	3.849609375	3.966796875	4.25	3.765625	3.955078125
1700058M13Rik	2.462890625	2.740234375	2.6796875	2.6875	2.59765625	2.87890625
1700060J05Rik	2.73828125	2.73828125	2.830078125	2.66015625	2.46484375	2.712890625
1700061E18Rik	2.486328125	2.548828125	2.28125	2.67578125	2.64453125	2.78125
1700061F12Rik	2.208984375	2.40234375	2.208984375	2.259765625	2.349609375	2.169921875
1700061G19Rik	4.13671875	4.2939453125	4.5322265625	4.4580078125	4.2490234375	4.5087890625
1700061I17Rik	3.486328125	3.927734375	3.556640625	3.998046875	3.796875	4.078125
1700061N14Rik	5.00390625	5.1484375	5.2578125	5.4296875	5.2890625	5.3515625
1700063D05Rik	2.3095703125	2.5205078125	2.5234375	2.5048828125	2.2255859375	2.5517578125
1700063H04Rik	3.111328125	3.197265625	3.138671875	3.111328125	3.041015625	3.12109375
1700063J08Rik	4.8203125	4.76953125	5.23828125	4.88671875	4.51171875	4.734375
1700063K16Rik	4.8984375	5.046875	4.69140625	5.25390625	4.74609375	5.28125
1700064N11Rik	5.28125	5.2890625	5.140625	5.29296875	5.0	4.9765625
1700065D16Rik	2.17578125	2.435546875	2.57421875	2.529296875	2.509765625	2.494140625
1700065I16Rik	4.18359375	4.21875	3.91796875	4.1484375	3.734375	4.16015625
1700066B19Rik	3.87890625	4.15234375	3.841796875	4.171875	3.939453125	4.05078125
