gene_symbol	GSM1881091	GSM1881095	GSM1881098	GSM1881090	GSM1881096	GSM1881099	GSM1881101	GSM1881092	GSM1881100	GSM1881097	GSM1881094	GSM1881093
1110003F02Rik	9.0234375	8.9296875	9.1328125	9.2421875	8.90625	9.2109375	9.078125	9.109375	9.171875	8.8203125	9.0390625	9.125
1110004E09Rik	9.185546875	9.0078125	9.078125	9.1328125	9.095703125	9.013671875	9.064453125	9.208984375	9.10546875	9.015625	9.04296875	9.09375
1110004F10Rik	10.3203125	10.5234375	10.5703125	10.46875	10.4296875	10.5859375	10.640625	10.3984375	10.5234375	10.4765625	10.4453125	10.203125
1110004M10Rik	6.162109375	5.982421875	6.3203125	6.173828125	5.947265625	6.171875	6.05859375	6.15234375	6.08984375	6.12890625	6.142578125	6.25390625
1110006E14Rik	5.4921875	5.57421875	5.78515625	5.91796875	5.3828125	5.77734375	5.39453125	5.5859375	5.56640625	5.76953125	5.48828125	5.57421875
1110006O24Rik	6.01171875	6.06640625	6.4453125	6.55859375	6.14453125	6.16015625	6.40625	6.27734375	6.2421875	6.06640625	6.08984375	6.27734375
1110008E08Rik	7.6484375	7.3828125	7.61328125	7.69921875	7.44140625	7.60546875	7.6328125	7.546875	7.54296875	7.34765625	7.546875	7.5625
1110008F13Rik	9.51171875	9.51953125	9.46484375	9.42578125	9.650390625	9.380859375	9.4765625	9.54296875	9.474609375	9.453125	9.48828125	9.41015625
1110008L16Rik	8.7890625	8.90625	8.7734375	8.8671875	8.828125	8.9140625	8.84375	8.8671875	8.8359375	8.75	8.8046875	8.8203125
1110008P14Rik	10.591145833333334	10.580729166666666	10.5703125	10.716145833333334	10.645833333333334	10.549479166666666	10.651041666666666	10.723958333333334	10.549479166666666	10.619791666666666	10.575520833333334	10.619791666666666
1110012L19Rik	9.921875	10.078125	9.9375	10.0546875	10.2421875	10.1015625	9.9453125	10.140625	9.828125	10.203125	9.8984375	10.0078125
1110014L15Rik	6.73046875	6.7578125	6.77734375	6.875	6.6640625	6.71875	6.765625	6.671875	6.8046875	7.171875	6.62109375	6.92578125
1110015O18Rik	3.998046875	3.84765625	4.12109375	3.94921875	3.787109375	3.998046875	4.0	4.05859375	4.05078125	4.09375	3.998046875	3.921875
1110017D15Rik	7.44140625	7.3359375	7.46875	7.43359375	7.6171875	7.42578125	7.4765625	7.27734375	7.41796875	7.390625	7.4375	7.421875
1110018N20Rik	7.77734375	7.515625	7.6171875	7.37890625	7.7734375	7.43359375	7.46875	7.38671875	7.4453125	7.5546875	7.515625	7.55078125
1110019B22Rik	8.0234375	7.95703125	8.171875	8.140625	7.99609375	8.2734375	7.9375	7.74609375	8.1015625	8.1015625	8.0078125	7.984375
1110019D14Rik	7.0703125	7.09765625	6.86328125	6.9921875	7.12890625	6.88671875	6.984375	6.875	6.87890625	6.99609375	6.8203125	7.01953125
1110020A21Rik	8.6171875	8.6640625	8.71875	8.7109375	8.375	8.765625	8.7265625	8.484375	8.5703125	8.6484375	8.703125	8.546875
1110020C17Rik	7.8203125	7.921875	8.0625	7.8828125	7.81640625	7.953125	7.9375	7.83984375	7.921875	7.7109375	7.94921875	7.88671875
1110028F11Rik	6.423828125	6.1875	6.451171875	6.330078125	6.13671875	6.302734375	6.400390625	6.306640625	6.373046875	6.265625	6.41796875	6.3359375
1110028F18Rik	7.09765625	7.0625	7.08203125	7.109375	7.08984375	7.0625	7.0625	7.09765625	7.234375	7.00390625	6.9921875	7.01953125
1110032A03Rik	8.271484375	8.369140625	8.306640625	8.400390625	8.427734375	8.306640625	8.3984375	8.412109375	8.251953125	8.423828125	8.25390625	8.326171875
1110032F04Rik	5.73046875	5.595703125	5.80859375	5.671875	5.771484375	5.669921875	5.693359375	5.775390625	5.802734375	5.69140625	5.763671875	5.736328125
1110034G24Rik	8.75	8.57421875	8.60546875	8.81640625	8.7265625	8.5234375	8.640625	8.76171875	8.640625	8.68359375	8.61328125	8.65234375
1110035E04Rik	8.59375	8.484375	8.640625	8.6796875	8.546875	8.640625	8.5703125	8.703125	8.609375	8.5859375	8.625	8.6875
1110035H17Rik	7.234375	7.0078125	7.39453125	7.30078125	6.9453125	7.40234375	7.09375	7.109375	7.03515625	6.88671875	7.265625	7.13671875
1110037F02Rik	8.8046875	8.84375	8.65625	8.81640625	8.7109375	8.73046875	8.6953125	8.734375	8.6796875	8.68359375	8.625	8.7578125
1110038B12Rik	9.1953125	9.328125	8.6171875	9.1171875	9.21875	8.796875	9.0546875	9.359375	8.90625	9.25	9.0625	9.1796875
1110038F14Rik	9.3828125	9.4453125	9.3125	9.4453125	9.421875	9.3359375	9.375	9.6875	9.3203125	9.4453125	9.3828125	9.4921875
1110046J04Rik	7.78515625	7.515625	7.37890625	7.58984375	7.79296875	7.7734375	7.4453125	7.58984375	7.34375	7.37109375	7.58984375	7.5546875
1110050P16Rik	7.9140625	7.7890625	7.85546875	7.796875	7.92578125	7.75	7.640625	7.95703125	7.6484375	7.75	7.7890625	7.73828125
1110051M20Rik	9.296875	9.375	9.3203125	9.421875	9.3671875	9.203125	9.2421875	9.40625	9.3046875	9.3046875	9.359375	9.3671875
1110059E24Rik	9.15625	9.03125	9.03125	9.109375	9.1015625	9.0078125	8.9453125	9.109375	8.9140625	9.078125	8.9921875	9.078125
1110059G02Rik	6.06640625	6.0576171875	5.7919921875	6.064453125	5.908203125	5.9375	5.951171875	6.048828125	5.9697265625	5.7216796875	5.896484375	6.3994140625
1110059G10Rik	9.75	9.796875	9.84375	9.8359375	9.9375	9.796875	9.8125	9.7265625	9.8046875	9.703125	9.7578125	9.796875
1110064A23Rik	7.46484375	7.53125	7.47265625	7.55078125	7.21484375	7.30859375	7.39453125	7.36328125	7.39453125	7.078125	7.4609375	7.3984375
1110065P20Rik	9.78125	9.9140625	9.8203125	9.8828125	9.859375	9.921875	9.9609375	10.1015625	9.765625	9.9296875	9.8125	9.6484375
1190002N15Rik	6.9921875	7.2265625	7.192708333333333	7.0625	7.067708333333333	7.170572916666667	7.1484375	7.010416666666667	7.1640625	7.036458333333333	7.084635416666667	7.16015625
1190003K10Rik	5.98828125	5.87890625	5.78515625	6.08203125	5.88671875	6.01171875	5.74609375	5.84765625	5.921875	5.921875	5.87109375	5.90625
1190005I06Rik	6.953125	7.03125	6.98828125	7.2421875	6.8203125	7.03125	7.140625	7.3046875	6.9140625	6.8359375	6.91796875	7.3984375
1190007I07Rik	12.171875	12.328125	12.2421875	12.234375	12.2578125	12.34375	12.3671875	12.28125	12.203125	12.40625	12.2265625	12.0
1200003I10Rik	4.765625	4.74609375	4.86328125	4.75	4.36328125	4.78515625	4.734375	5.10546875	4.80859375	4.859375	4.84375	4.87890625
1200007C13Rik	7.515625	7.30859375	7.5703125	7.8203125	7.3671875	7.54296875	7.46484375	7.51953125	7.5546875	7.46484375	7.6015625	7.59765625
1300002E11Rik	7.9453125	7.578125	7.92578125	8.1328125	7.57421875	7.8125	7.83984375	8.046875	7.8359375	7.671875	7.796875	8.0234375
1300014J16Rik	6.49609375	6.34375	6.34375	6.609375	6.15234375	6.24609375	6.29296875	6.36328125	6.37890625	6.04296875	6.34375	6.4609375
1300017J02Rik	7.8359375	7.64453125	8.046875	7.83203125	7.83203125	7.98046875	8.203125	7.5546875	7.83203125	7.7578125	7.71484375	7.86328125
130004C03	6.921875	6.97265625	6.71484375	6.9453125	6.5546875	6.56640625	6.76953125	6.76953125	6.82421875	7.0703125	6.78515625	6.99609375
1500002C15Rik	8.140625	8.1953125	8.0546875	8.328125	8.2734375	7.93359375	8.171875	7.98828125	8.1953125	7.8828125	8.09375	8.09375
1500002F19Rik	6.162109375	6.2421875	6.3359375	6.1796875	6.34375	6.375	6.302734375	6.24609375	6.263671875	6.45703125	6.193359375	6.185546875
1500002I01Rik	5.73046875	5.73046875	5.83984375	5.65234375	5.796875	5.703125	5.67578125	5.546875	5.76171875	5.73046875	5.84375	5.72265625
1500002K03Rik	5.53125	5.5078125	5.32421875	5.4453125	5.53125	5.3515625	5.34765625	5.6015625	5.40234375	5.44140625	5.5234375	5.75
1500004A13Rik	6.04296875	5.850260416666667	5.9375	5.850260416666667	5.908854166666667	5.75	5.865885416666667	5.973958333333333	5.934895833333333	5.770833333333333	6.01953125	5.84765625
1500004F05Rik	8.21875	8.328125	8.0859375	8.4140625	8.3671875	8.2421875	8.2578125	8.296875	8.3515625	8.2421875	8.265625	8.2578125
1500005C15Rik	7.869140625	7.595703125	7.818359375	7.703125	7.69921875	7.908203125	7.66015625	7.75	7.677734375	7.931640625	7.62109375	7.650390625
1500009C09Rik	8.1171875	8.140625	8.078125	8.1953125	8.078125	8.1328125	8.0859375	8.15625	8.09375	7.9609375	8.03125	8.109375
1500009L16Rik	5.65625	5.646484375	5.58203125	5.58203125	5.630859375	5.626953125	5.7734375	5.5546875	5.771484375	5.580078125	5.701171875	5.60546875
1500011B03Rik	6.5859375	6.568359375	6.5234375	6.6484375	6.5	6.583984375	6.607421875	6.673828125	6.576171875	6.61328125	6.580078125	6.642578125
1500011K16Rik	12.4921875	12.5078125	12.3828125	12.609375	12.53125	12.3984375	12.515625	12.7421875	12.3203125	12.4921875	12.4453125	12.421875
1500015A07Rik	7.62890625	7.6328125	7.62890625	7.71484375	7.59765625	7.6796875	7.4375	7.69921875	7.5859375	7.5546875	7.6171875	7.6875
1500015O10Rik	6.684895833333333	6.861979166666667	7.345052083333333	6.6328125	6.265625	6.766927083333333	7.225260416666667	6.569010416666667	6.977864583333333	6.729166666666667	6.75	6.641927083333333
1500017E21Rik	5.51171875	5.21484375	5.76953125	5.125	5.6484375	5.44140625	5.5625	5.6328125	5.28125	5.70703125	5.37890625	5.12109375
1500032P08Rik	8.03125	7.734375	8.09375	8.046875	7.66015625	7.99609375	7.73828125	7.72265625	7.9609375	7.94921875	7.84765625	8.0703125
1500035N22Rik	7.87109375	7.76171875	7.96875	8.03125	7.7109375	7.93359375	7.9453125	8.015625	7.94140625	7.64453125	7.9453125	7.9375
1520401O13Rik	7.025390625	7.111328125	7.21875	7.10546875	7.05078125	6.921875	7.115234375	7.0625	7.09375	6.861328125	7.291015625	7.052734375
1600002H07Rik	7.18359375	6.9609375	7.08203125	7.171875	7.01171875	7.15625	7.26953125	7.19140625	7.09375	7.03125	6.94140625	7.1953125
1600002K03Rik	8.8203125	8.8125	8.8125	9.0	8.953125	8.75	8.8046875	9.09375	8.859375	8.8203125	8.875	8.984375
1600010M07Rik	7.76171875	7.61328125	7.77734375	7.7890625	7.6796875	7.83203125	7.4765625	7.6015625	7.6328125	7.80078125	7.6796875	7.6875
1600012H06Rik	8.58984375	8.70703125	8.65234375	8.640625	8.70703125	8.71875	8.6953125	8.70703125	8.59375	8.640625	8.58203125	8.7109375
1600012P17Rik	8.5546875	8.3671875	8.625	8.5	8.3984375	8.640625	8.4921875	8.4375	8.4296875	8.3359375	8.4921875	8.6171875
1600014C10Rik	8.7919921875	8.580078125	8.6435546875	8.732421875	8.7392578125	8.6552734375	8.572265625	8.6845703125	8.6376953125	8.646484375	8.654296875	8.6826171875
1600014C23Rik	9.3984375	9.28125	9.4296875	9.65625	9.3046875	9.421875	9.4921875	9.484375	9.34375	9.09375	9.46875	9.5
1600015I10Rik	7.44140625	7.47265625	7.52734375	7.4921875	7.3515625	7.49609375	7.66015625	7.4921875	7.640625	7.3984375	7.5078125	7.36328125
1600020E01Rik	9.15625	9.203125	9.078125	9.203125	9.2734375	9.1171875	9.2265625	9.3828125	9.0625	9.2578125	9.140625	9.265625
1600022D10Rik	5.625	5.7421875	5.9765625	5.703125	5.75390625	5.75390625	5.890625	5.72265625	5.8203125	5.90625	5.81640625	5.58984375
1600023N17Rik	4.40625	4.25390625	4.234375	4.25390625	4.3984375	4.15625	4.390625	4.1796875	4.2421875	4.234375	4.51953125	4.25390625
1600025M17Rik	7.54296875	7.1484375	7.5078125	7.37890625	7.203125	7.578125	7.48828125	7.25	7.32421875	7.3203125	7.30078125	7.203125
1600029O15Rik	7.2890625	6.765625	7.046875	7.2109375	7.11328125	6.8359375	7.015625	7.13671875	7.015625	6.734375	6.8828125	7.09765625
1700001C02Rik	6.99609375	6.978515625	7.111328125	7.349609375	6.966796875	7.04296875	6.9921875	7.212890625	7.02734375	6.87109375	7.107421875	7.1015625
1700001C19Rik	7.533203125	7.390625	7.611328125	7.501953125	7.662109375	7.556640625	7.578125	7.478515625	7.67578125	7.4453125	7.421875	7.53125
1700001D01Rik	6.1875	5.99609375	6.45703125	6.21875	6.19140625	6.11328125	6.1875	6.4140625	6.140625	6.07421875	6.14453125	6.30859375
1700001G11Rik	8.0703125	8.0390625	8.296875	8.4140625	8.359375	8.2734375	8.3515625	8.3125	8.2890625	8.15625	8.2109375	8.1953125
1700001G17Rik	7.98046875	7.86328125	8.09375	8.21875	7.9609375	8.0703125	7.984375	7.90625	8.0078125	7.87890625	8.0078125	8.0859375
1700001K19Rik	7.36328125	7.27734375	7.41015625	6.859375	7.33203125	7.44921875	7.484375	7.1875	7.171875	7.2109375	7.27734375	7.15625
1700001L05Rik	6.58203125	6.671875	6.58984375	6.80859375	6.62890625	6.65234375	6.71875	6.73828125	6.671875	6.37109375	6.69140625	6.703125
1700001L19Rik	7.0859375	7.0	6.8671875	6.97265625	7.0078125	6.84375	7.0703125	7.078125	6.9609375	6.86328125	6.97265625	6.96484375
1700001O22Rik	10.0859375	9.4765625	10.046875	10.0546875	10.5546875	10.4296875	9.9453125	10.296875	9.546875	10.1484375	9.8359375	10.1171875
1700001P01Rik	6.716796875	6.634765625	6.638671875	6.818359375	6.65625	6.6796875	6.720703125	6.806640625	6.73046875	6.64453125	6.75	6.681640625
1700003D09Rik	6.61328125	6.80078125	6.85546875	6.62890625	6.828125	6.859375	7.015625	6.8046875	6.859375	6.73046875	7.01953125	6.90234375
1700003E16Rik	9.421875	9.15625	9.578125	9.296875	9.03125	9.4921875	9.2109375	9.2734375	9.25	9.4453125	9.390625	9.2109375
1700003E24Rik	4.61328125	4.4296875	4.73828125	4.45703125	4.3125	4.625	4.4921875	4.41015625	4.59765625	4.45703125	4.48046875	4.33984375
1700003F12Rik	6.275390625	6.181640625	6.3203125	6.41796875	6.275390625	6.357421875	6.271484375	6.224609375	6.341796875	6.220703125	6.27734375	6.30859375
1700003G18Rik	5.62109375	5.35546875	5.67578125	5.4375	5.5703125	5.625	5.55859375	5.25	5.421875	5.32421875	5.46484375	5.4609375
1700003H04Rik	5.607421875	5.587890625	5.748046875	5.693359375	5.486328125	5.57421875	5.576171875	5.484375	5.6015625	5.58984375	5.482421875	5.578125
1700003I16Rik	7.4453125	7.3203125	7.46875	7.5390625	7.15234375	7.3359375	7.46875	7.43359375	7.43359375	7.19921875	7.4765625	7.34765625
1700003P14Rik	5.703125	5.87890625	5.703125	5.30859375	5.76953125	5.80078125	5.7890625	5.73828125	5.64453125	5.73046875	5.82421875	5.421875
1700006A11Rik	5.58984375	5.62890625	5.73828125	5.53515625	5.484375	5.56640625	5.58984375	5.296875	5.46875	5.46484375	5.4453125	5.75390625
1700006E09Rik	4.2265625	4.3125	4.0859375	4.296875	4.50390625	4.30859375	4.30859375	4.2734375	4.36328125	4.73828125	4.34375	4.21484375
1700006F04Rik	4.1328125	4.046875	4.015625	4.05078125	4.00390625	4.01171875	4.0546875	4.0625	3.9765625	3.95703125	3.98828125	4.0546875
1700006J14Rik	5.4375	5.28515625	5.4296875	5.60546875	5.109375	5.5234375	5.421875	5.5546875	5.4296875	5.6171875	5.41015625	5.4296875
1700007B14Rik	4.50390625	4.35546875	4.4609375	4.41015625	4.390625	4.23828125	4.40625	4.1640625	4.4375	4.21875	4.5	4.4921875
1700007E05Rik	4.4921875	4.4453125	4.6171875	4.41796875	4.52734375	4.5625	4.41796875	4.2734375	4.3125	4.5390625	4.4140625	4.41015625
1700007F19Rik	6.24609375	6.0390625	6.2265625	6.2265625	5.796875	6.53125	6.05078125	6.02734375	6.15625	5.98046875	6.203125	6.1171875
1700007G11Rik	5.8046875	5.453125	5.7109375	5.59375	5.59375	5.59375	5.625	5.6640625	5.671875	5.48046875	5.59375	5.50390625
1700007J10Rik	6.859375	6.76953125	6.859375	6.8046875	6.859375	6.859375	6.71875	6.890625	6.93359375	6.48046875	6.90625	6.859375
1700007J24Rik	5.23046875	5.3203125	5.41015625	5.328125	5.296875	5.28515625	5.50390625	5.29296875	5.33984375	5.21875	5.2734375	5.32421875
1700007K09Rik	8.0078125	7.484375	7.82421875	7.90625	7.58984375	7.87890625	7.63671875	7.69921875	7.75390625	7.4453125	7.63671875	7.71484375
1700007K13Rik	6.265625	6.00390625	6.37890625	6.2265625	6.2109375	6.32421875	6.23828125	6.03125	6.21484375	6.2109375	6.13671875	6.16796875
1700007L15Rik	6.61328125	6.35546875	6.5546875	6.64453125	6.4453125	6.546875	6.64453125	6.62109375	6.546875	6.27734375	6.57421875	6.62890625
1700008F19Rik	6.859375	6.7734375	6.77734375	6.47265625	6.6796875	6.84375	6.5859375	6.64453125	6.42578125	6.640625	6.65234375	6.5625
1700008H02Rik	4.615234375	4.51953125	4.6533203125	4.56640625	4.603515625	4.736328125	4.5400390625	4.603515625	4.626953125	4.724609375	4.423828125	4.5615234375
1700008J07Rik	6.701171875	6.86328125	6.56640625	6.857421875	6.685546875	6.607421875	6.701171875	6.9453125	6.849609375	6.900390625	6.712890625	6.876953125
1700008K24Rik	7.90625	7.7890625	8.125	8.078125	7.9140625	7.9765625	7.7265625	7.83203125	7.9140625	7.87890625	7.98046875	7.890625
1700008N17Rik	7.232421875	7.0234375	7.21484375	7.212890625	7.00390625	7.224609375	7.134765625	7.0859375	7.2109375	7.078125	7.09765625	7.17578125
1700008O03Rik	6.85546875	6.90234375	6.98046875	7.15625	6.78125	7.0703125	7.22265625	6.9609375	6.99609375	6.734375	6.89453125	7.01953125
1700008P02Rik	6.67578125	6.515625	6.73046875	6.69140625	6.5	6.80078125	6.39453125	6.6328125	6.5859375	6.515625	6.33203125	6.75
1700009J07Rik	5.6875	5.7578125	6.1953125	6.0390625	5.8515625	6.11328125	5.92578125	5.92578125	6.11328125	5.45703125	5.97265625	5.92578125
1700009N14Rik	6.66015625	6.64453125	6.78125	6.75390625	6.5859375	6.8515625	6.7109375	6.7109375	6.7265625	6.68359375	6.66015625	6.67578125
1700010B08Rik	7.73046875	7.8203125	7.890625	7.89453125	7.625	7.8359375	8.1015625	7.609375	7.8515625	7.64453125	7.7734375	7.71875
1700010B09Rik	6.1640625	6.09375	6.08203125	5.67578125	6.08203125	6.08203125	6.08203125	6.03515625	6.08203125	6.05078125	6.03515625	5.83203125
1700010B13Rik	5.6328125	5.67578125	5.74609375	5.62109375	6.0546875	5.7265625	5.8046875	5.578125	5.79296875	5.71875	5.6796875	5.53125
1700010H22Rik	6.143229166666667	6.225260416666667	6.170572916666667	6.123697916666667	6.319010416666667	6.123697916666667	6.231770833333333	5.998697916666667	6.348958333333333	6.05078125	6.26171875	6.25390625
1700010I14Rik	5.213541666666667	5.282552083333333	5.399739583333333	5.291666666666667	5.459635416666667	5.302083333333333	5.407552083333333	5.309895833333333	5.46875	5.259114583333333	5.268229166666667	5.263020833333333
1700010L04Rik	7.453125	7.28515625	7.71875	7.56640625	7.3359375	7.47265625	7.36328125	7.484375	7.32421875	7.31640625	7.4453125	7.43359375
1700010N08Rik	5.33984375	5.26171875	5.44140625	5.20703125	5.05078125	5.4140625	5.32421875	4.87109375	5.2890625	5.2734375	5.23046875	5.18359375
1700011B04Rik	5.10546875	4.92578125	5.19921875	5.05078125	5.10546875	4.98828125	4.99609375	5.05078125	5.0546875	5.06640625	5.109375	4.85546875
1700011E24Rik	5.54296875	5.38671875	5.38671875	5.31640625	5.3046875	5.34375	5.484375	5.38671875	5.38671875	5.5390625	5.41015625	5.21484375
1700011H14Rik	4.9609375	5.0234375	4.9765625	4.93359375	4.94921875	4.9375	4.99609375	5.25390625	5.11328125	5.0	4.87109375	4.91796875
1700011I03Rik	6.55078125	6.44921875	6.4375	6.48046875	6.49609375	6.4296875	6.59375	6.46484375	6.484375	6.515625	6.47265625	6.515625
1700011L22Rik	6.0625	5.7734375	5.96484375	6.0625	5.99609375	5.921875	5.8984375	6.16796875	5.9296875	6.1484375	5.97265625	5.81640625
1700011M02Rik	6.62109375	6.73046875	6.5546875	6.42578125	6.703125	6.6640625	6.51171875	6.10546875	6.5546875	6.40234375	6.69140625	6.47265625
1700012A03Rik	5.1484375	5.1796875	5.22265625	4.9765625	5.65234375	5.3046875	5.265625	5.265625	5.53515625	5.19140625	5.30078125	5.2421875
1700012B07Rik	6.29296875	6.36328125	6.4609375	6.53515625	6.49609375	6.49609375	6.46875	6.2890625	6.484375	6.5859375	6.46875	6.59375
1700012B09Rik	6.84375	7.109375	6.96484375	6.67578125	6.8515625	6.96875	6.8359375	6.7265625	6.87109375	6.78125	6.91796875	6.59765625
1700012D14Rik	6.046875	6.02734375	5.984375	5.99609375	6.03125	5.908203125	5.76953125	6.208984375	5.69921875	5.986328125	5.85546875	6.21484375
1700012E03Rik	7.4296875	7.3828125	7.6328125	7.5625	7.53125	7.5390625	7.55078125	7.5	7.625	7.44921875	7.58203125	7.4375
1700012I11Rik	8.171875	7.9453125	8.03125	7.9296875	8.1953125	8.0703125	8.0078125	7.84765625	7.94921875	8.046875	8.078125	7.97265625
1700012O15Rik	7.27734375	7.015625	7.3671875	7.359375	7.22265625	7.25390625	7.34765625	7.24609375	7.171875	7.19921875	7.2109375	7.16015625
1700012P22Rik	5.953125	5.927734375	6.154296875	6.12109375	6.04296875	6.20703125	6.083984375	6.138671875	6.0546875	6.03125	6.119140625	6.06640625
1700013D24Rik	7.41015625	7.296875	7.484375	7.51171875	7.21484375	7.4765625	7.390625	7.34375	7.3828125	7.37109375	7.19140625	7.375
1700013F07Rik	5.892578125	5.453125	5.908203125	5.8671875	5.71484375	5.787109375	5.6953125	5.9453125	5.798828125	5.767578125	5.71875	5.7109375
1700013G24Rik	7.41015625	7.1796875	7.3359375	7.33984375	7.35546875	7.33984375	7.39453125	7.38671875	7.36328125	7.24609375	7.19921875	7.23828125
1700013H16Rik	3.865234375	4.15234375	4.07421875	3.953125	4.07421875	4.02734375	3.91015625	4.0625	4.01171875	4.01953125	4.01171875	4.01953125
1700015C15Rik	5.55859375	5.984375	5.57421875	4.9140625	6.28515625	5.60546875	5.609375	5.4921875	5.79296875	5.89453125	5.79296875	5.51171875
1700015E13Rik	8.09375	8.1328125	8.09375	8.1328125	8.2421875	8.15625	8.1875	8.078125	8.15625	7.9375	8.2265625	8.078125
1700015F17Rik	4.58984375	4.50390625	4.640625	4.640625	4.640625	4.66015625	4.48046875	4.48046875	4.61328125	4.58984375	4.55078125	4.58984375
1700015G11Rik	4.36328125	4.55859375	4.0859375	4.30859375	4.28515625	4.25	4.390625	4.2421875	4.09375	4.15625	4.44140625	4.2421875
1700016A09Rik	8.4453125	8.4375	8.6640625	8.0390625	8.4296875	8.328125	8.515625	8.53125	8.4375	8.5859375	8.4453125	8.4375
1700016C15Rik	6.4140625	6.38671875	6.70703125	6.6171875	6.3515625	6.6953125	6.57421875	6.7578125	6.57421875	6.4765625	6.6171875	6.51171875
1700016D06Rik	5.1640625	4.984375	5.328125	5.13671875	5.1171875	5.16796875	5.03515625	5.1171875	5.1875	5.09765625	5.1171875	5.25
1700016D18Rik	8.15625	8.1171875	8.3984375	8.59375	8.140625	8.234375	8.21875	8.140625	8.2890625	8.0703125	8.125	8.328125
1700016G14Rik	4.00390625	3.93359375	4.078125	4.00390625	3.84375	4.0390625	3.94140625	3.81640625	3.853515625	4.0	3.859375	4.02734375
