Sample_geo_accession	Condition	Group
GSM2328739	Wildtype 	Pancreatic islets
GSM2328740	Wildtype 	Pancreatic islets
GSM2328741	Wildtype 	Pancreatic islets
GSM2328742	Wildtype 	Pancreatic islets
GSM2328743	 Rpl13a-snoless	Pancreatic islets
GSM2328744	 Rpl13a-snoless	Pancreatic islets
GSM2328745	 Rpl13a-snoless	Pancreatic islets
GSM2328746	 Rpl13a-snoless	Pancreatic islets
